site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Crossways Shopping Centre, Paignton",,,2017-12-13,,0.89,150,70,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.56549 50.4363),PNPH11,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH11
"Lighthouse, Esplanade Road, Paignton",,,2017-12-13,,0.17,20,10,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.55959 50.4367),PNPH12,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH12
"Victoria Square/Multi Storey Car Park, Paignton",,,2017-12-13,,1.33,182,60,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.56194 50.4361),PNPH13,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH13
"Corner of Hyde Road and Torbay Road, Paignton",,,2017-12-13,,0.27,50,25,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.56367 50.4352),PNPH14,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH14
"4 Palace Avenue, Paignton",,,2017-12-13,,0.04,6,3,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.56708 50.4347),PNPH15,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH15
"Station Lane/Great Western Car Park, Paignton",,,2017-12-13,,2.94,100,50,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.56444 50.4333),PNPH16,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH16
"Angleside House, Cleveland Road, Paignton",,,2017-12-13,,0.24,22,11,,local-authority-eng:TOB,not owned by a public authority,,,pending decision,,POINT(-3.55896 50.4314),PNPH19,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH19
"Paignton Harbour Car Park, Cliff Road, Paignton",,,2017-12-13,,0.36,50,25,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.55537 50.4309),PNPH20,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH20
"20 Roundham Road, Paignton",,,2017-12-13,,0.04,10,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.55639 50.4298),PNPH21,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH21
"Council Depot, Borough Road, Paignton",,,2017-12-13,,2.98,40,20,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.5901 50.4243),PNPH23,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH23
"Alan Kerr Garage, Brixham Road, Paignton",,,2017-12-13,,0.37,10,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.57704 50.4137),PNPH26,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/PNPH26
"Barton Hall Activity Centre, Kingskerswell Road, Torquay",,,2017-12-20,,1.47,45,23,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.55064 50.4936),TNPH01,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH01
"Torquay Holiday Park, Kingskerswell Road, Torquay",,,2017-12-20,,6.34,150,75,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.54834 50.4934),TNPH02,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH02
"Site 2, Higher Cadewell Lane, Torquay",,,2017-12-20,,0.29,12,6,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.56189 50.4823),TNPH07,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH07
"Site 1, Higher Cadewell Lane, Torquay",,,2017-12-20,,0.45,18,9,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.56017 50.481),TNPH08,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH08
"Shiphay Manor, Torquay Girls Grammar, Shiphay Lane, Torquay",,,2017-12-20,,1.39,20,10,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.55581 50.474),TNPH10,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH10
"Quintaville, Reddenhill Road, Torquay",,,2017-12-20,,0.1,10,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.517 50.474),TNPH11,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH11
"Torre Station, Torquay",,,2017-12-20,,0.21,9,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.54509 50.472),TNPH12,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH12
"16/18 Thurlow Road, Torquay",,,2017-12-20,,0.09,6,3,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.53463 50.4724),TNPH13,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH13
"Palace Hotel (Tennis Courts), Babbacombe Road, Torquay",,,2017-12-20,,0.71,137,35,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.50406 50.4727),TNPH14,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH14
"Richwood Hotel, Newton Road, Torquay",,,2017-12-20,,0.09,8,4,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.54159 50.4714),TNPH15,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH15
"Transport Yard, Berachah Road, Torquay",,,2017-12-20,,0.18,8,4,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52758 50.4711),TNPH16,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH16
"300-302 Union Street, Torquay",,,2017-12-20,,0.1,6,33,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.53816 50.4701),TNPH17,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH17
"Sherwell Valley Garage, Sherwell Lane, Torquay",,,2017-12-20,,0.27,20,10,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.55021 50.4691),TNPH18,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH18
"Tor House and Gospel Hall (Former B&Q), Laburnum Row/Tor Hill Road, Torquay",yes,,2017-12-20,,0.16,19,19,,local-authority-eng:TOB,not owned by a public authority,2017-03-15,,permissioned,full planning permission,POINT(-3.5365 50.4695),TNPH19,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH19
"Zion Methodist Church, Zion Road, Torquay",yes,,2017-12-20,,0.04,7,7,,local-authority-eng:TOB,not owned by a public authority,2017-03-21,,permissioned,full planning permission,POINT(-3.53669 50.4691),TNPH20,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH20
"Garage Premises, Laburnum Street, Torquay",yes,,2017-12-20,,0.05,6,6,,local-authority-eng:TOB,not owned by a public authority,2017-05-24,,permissioned,full planning permission,POINT(-3.53889 50.4686),TNPH22,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH22
"Barclay Court Hotel, 29 Castle Road, Torquay",,,2017-12-20,,0.11,8,4,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52685 50.469),TNPH23,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH23
"Land R/O Market Street, Torquay",,,2017-12-20,,0.24,59,30,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.5271 50.4682),TNPH24,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH24
"Ansteys Lea Hotel, Babbacombe Road, Torquay",,,2017-12-20,,0.23,9,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.50539 50.4681),TNPH25,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH25
"Municipal Chambers, Union Street, Torquay",,,2017-12-20,,0.02,12,6,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.53046 50.4677),TNPH26,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH26
"Lower Union Lane/Union Street, Torquay",,,2017-12-20,,0.61,130,65,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.52998 50.4664),TNPH27,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH27
"Site opposite Market, Market St (Blockbuster site), Torquay",,,2017-12-20,,0.25,30,15,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52704 50.4662),TNPH28,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH28
"Roebuck House, Abbey Road, Torquay",yes,,2017-12-20,,0.06,71,71,P/2016/0531 Prior approval not required,local-authority-eng:TOB,not owned by a public authority,2016-08-17,,permissioned,other,POINT(-3.52995 50.4654),TNPH30,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH30
"Lower Union Lane Office Block, Torquay",,,2017-12-20,,0.23,30,15,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52832 50.4654),TNPH31,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH31
"22-28 Union Street, Torquay",,,2017-12-20,,0.06,13,7,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.5273 50.4652),TNPH32,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH32
"3-9 Pimlico, Torquay",,,2017-12-20,,0.08,10,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52664 50.4657),TNPH33,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH33
"Pimlico, Torquay",,,2017-12-20,,0.35,50,25,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52539 50.4652),TNPH34,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH34
"39 Abbey Road, Torquay",,,2017-12-20,,0.02,12,6,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52803 50.465),TNPH35,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH35
"Shedden Hall Hotel, Shedden Hill, Torquay",yes,,2017-12-20,,0.25,11,11,P/2016/0305,local-authority-eng:TOB,not owned by a public authority,2017-05-31,,permissioned,full planning permission,POINT(-3.53287 50.464566),TNPH36,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH36
"Adjacent Abbey Hall, Rock Road, Torquay",,,2017-12-20,,0.09,30,15,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52634 50.4639),TNPH37,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH37
"8-9 Braddons Hill Road West, Torquay",,,2017-12-20,,0.03,8,4,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52517 50.4634),TNPH39,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH39
"40-44 Swan Street, Torquay",,,2017-12-20,,0.05,10,5,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52603 50.46311),TNPH41,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH41
"Fleet Walk Shopping Centre, Torquay",,,2017-12-20,,0.81,25,13,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52516 50.4623),TNPH43,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH43
"Golden Palms, Cary Parade, Torquay",,,2017-12-20,,0.18,12,6,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.52539 50.4613),TNPH44,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH44
"The Terrace Car Park, Torquay",,,2017-12-20,,1.11,35,18,,local-authority-eng:TOB,owned by a public authority,,,not permissioned,,POINT(-3.51963 50.4616),TNPH45,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH45
"Ingoldsby House, Chelston Road, Torquay",,,2017-12-20,,0.15,7,4,,local-authority-eng:TOB,not owned by a public authority,,,not permissioned,,POINT(-3.54301 50.459),TNPH47,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH47
"La Rosaire, Livermead Hill, Torquay",yes,,2017-12-20,,0.11,7,7,P/2014/1182,local-authority-eng:TOB,not owned by a public authority,2015-10-01,,permissioned,full planning permission,POINT(-3.54424 50.4558),TNPH49,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/TNPH49
"53 Fleet Street, Torquay",yes,,2017-12-20,,0.03,9,9,P/2015/0587,local-authority-eng:TOB,not owned by a public authority,2015-12-18,,permissioned,full planning permission,POINT(-3.5257 50.4632),C1222,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/C1222
"Torre House, Falkland Road, Torquay",yes,,2017-12-20,,0.08,8,8,P/2016/1356,local-authority-eng:TOB,not owned by a public authority,2015-02-15,,permissioned,full planning permission,POINT(-3.53995 50.4652),C1261,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/C1261
"42-45 Fleet Street, Torquay",yes,,2017-12-20,,0.03,9,9,P/2016/1211,local-authority-eng:TOB,not owned by a public authority,2017-02-03,,permissioned,full planning permission,POINT(-3.52578 50.4637),C1265,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/C1265
"Former Social Club, 11 Tor Church Road, Torquay",yes,,2017-12-20,,0.23,9,9,P/2016/0348,local-authority-eng:TOB,not owned by a public authority,2017-01-04,,permissioned,full planning permission,POINT(-3.53591 50.4677),C453,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/C453
"59 Rock Road, Torquay",yes,,2017-12-20,,0.07,10,10,P/2014/0634,local-authority-eng:TOB,not owned by a public authority,2015-01-07,,permissioned,full planning permission,POINT(-3.52586 50.4619),R792,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,brownfield-land/local-authority-eng/TOB/R792
"Former Rossiters, Palace avenue, Paignton",yes,,2017-12-20,,0.15,32,32,P/2016/0585,local-authority-eng:TOB,not owned by a public authority,2017-05-12,,permissioned,full planning permission,POINT(-3.56729 50.4352),,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"1-2 Kents Road, Torquay",yes,,2017-12-20,,0.1,12,12,P/2016/1316,local-authority-eng:TOB,not owned by a public authority,2017-04-27,,permissioned,full planning permission,POINT(-3.50531 50.4657),,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"R/0 16-26 Castor Road, Brixham",yes,,2017-12-20,,0.27,10,10,P/2016/0947 allowed at appeal,local-authority-eng:TOB,not owned by a public authority,2017-08-03,,permissioned,full planning permission,POINT(-3.51434 50.387),,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"R/O 107 Teignmouth Road, Torquay",yes,,2017-12-20,,0.16,12,12,P/2016/0599,local-authority-eng:TOB,not owned by a public authority,2017-05-31,,permissioned,full planning permission,POINT(-3.53557 50.4785),,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
