site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Slacksbury Hatch and associated garages,,,2017-11-13,,0.24,10,10,,local-authority-eng:HAR,mixed ownership,,,Not permissioned,,POINT(0.083927 51.766017),68,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/68%20-%20Slacksbury%20Hatch%20and%20associated%20garages.pdf,2017-11-13,brownfield-land/local-authority-eng/HAR/68
Garage blocks between 1 and 36 Arkwrights,,,2017-11-20,,0.17,7,7,,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.109573 51.770217),70,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/70%20-%20Garage%20blocks%20between%201%20and%2036%20Arkwrights.pdf,2017-11-20,brownfield-land/local-authority-eng/HAR/70
"Lister House, Staple Tye Mews, Staple Tye Depot, and The Gateway Nursery",yes,,2017-11-10,,0.93,42,42,Lister House to be brought forward in the first instance,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.09035 51.752891),72,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/72%20-%20Lister%20House%2C%20Staple%20Tye%20Mews%2C%20Staple%20Tye%20Depot%2C%20and%20The%20Gateway%20Nursery.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/72
Sherards House and adjacent land,,,2017-11-10,,0.47,15,15,,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.080826 51.758149),266,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/266%20-%20Sherards%20House%20and%20adjacent%20land.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/266
MS carpark Kitson Way,,,2017-11-10,,0.69,170,170,"Demolition of Existing Multi Storey Car Park & Re-development for a Mixed Use Scheme Comprising 170 Apartments (78 x One Bed Units, 83 x Two Bed Units & 9 x Three Bed Units) Including a Mix of Market Housing & Affordable Housing Units, 856mē of Commercial",local-authority-eng:HAR,mixed ownership,2012-07-24,,permissioned,full planning permission,POINT(0.090264 51.770167),287,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/287%20-%20MS%20carpark%20Kitson%20Way.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/287
Coppice Hatch and garages,,,2017-11-10,,0.34,16,16,Mixed development required,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.096374 51.758448),301,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/301%20-%20Coppice%20Hatch%20and%20garages.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/301
Pypers Hatch,,,2017-11-20,,0.19,10,10,,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.112368 51.768917),314,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/314%20-%20Pypers%20Hatch.pdf,2017-11-20,brownfield-land/local-authority-eng/HAR/314
Land associated with Hestor House and Hester Mews,,,2017-11-10,,0.46,15,15,Mixed development required,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.087818 51.775273),347,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/347%20-%20Land%20associated%20with%20Hestor%20House%20and%20Hester%20Mews.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/347
Maunds Hatch and Hall,,,2017-11-10,,0.29,10,10,Mixed development required,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.098511 51.748294),352,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/352%20-%20Maunds%20Hatch%20and%20Hall.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/352
Sumners Hatch,,,2017-11-10,,0.42,19,19,Mixed development required,local-authority-eng:HAR,owned by a public authority,,,Not permissioned,,POINT(0.072444 51.74881),361,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/361%20Sumners%20Hatch.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/361
"Lutheran Church, Bush Fair",,,2017-11-13,,0.18,35,14,pre application discussions on this site,local-authority-eng:HAR,not owned by a public authority,,,Not permissioned,,POINT(0.111702 51.757446),367,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/367%20-%20Lutheran%20Church%2C%20Bush%20Fair.pdf,2017-11-13,brownfield-land/local-authority-eng/HAR/367
Aylets Field; The Briars; Copshall Close; - Known as Priority Estates,yes,,2017-11-10,,17.54,150,150,"Under construction. Demolish 218 dwellings, erect 343 dwellings",local-authority-eng:HAR,mixed ownership,2015-08-17,,permissioned,full planning permission,POINT(0.102504 51.750668),374,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/374%20-%20Aylets%20Field%3B%20The%20Briars%3B%20Copshall%20Close%3B%20%20-%20Known%20as%20Priority%20Estates.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/374
Edinburgh Gate (PD PrNotice),yes,,2017-11-10,,2.78,202,202,Prior Notification. Conversion of Existing Six Storey Office (B1) to 250 Residential Apartments (C3),local-authority-eng:HAR,not owned by a public authority,2017-08-17,,permissioned,full planning permission,POINT(0.098968 51.781252),376,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/376%20-%20Edinburgh%20Gate%20%28PD%20PrNotice%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/376
1&1A Walfords Close,yes,,2017-11-10,,0.07,12,12,Application expired.Developer in discussion. erect 12 x 2bed flats,local-authority-eng:HAR,not owned by a public authority,2013-10-30,,permissioned,full planning permission,POINT(0.132726 51.782632),13084,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/13084%20-%201%261A%20Walfords%20Close.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/13084
"Parndon Hall, Hamstel Road, CM20 1UU (within grounds of PAH)",,,2017-11-10,,0.3,5,5,"Application expired.. Erection of 5 New Dwellings with Associated Boundary Treatment, Car Parking, Drive-way and Landscaping in Addition to the Conversion and Refurbishment of the Grade II Listed Former Stables Block to Ancillary Residential Storage Accommodation",local-authority-eng:HAR,not owned by a public authority,2013-06-24,,permissioned,full planning permission,POINT(0.083839 51.772286),13166,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/9%20-%20Princess%20Alexandra%20Hospital%20%28Including%20Parndon%20Hall%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/13166
Peartree Business Centre South Rd. CM20 2BD (PD PrNotice),yes,,2017-11-10,,0.5,24,24,CoU B1 to Residential,local-authority-eng:HAR,not owned by a public authority,2014-05-07,,permissioned,full planning permission,POINT(0.122376 51.783898),14125,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/14125%20-%20Peartree%20Business%20Centre%20South%20Rd.%20CM20%202BD%20%20%28PD%20PrNotice%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/14125
337 - 338 Northbrooks Cm19 4Dp,yes,,2017-11-10,,0.1,9,9,Demolition and construction of 9 one bed flass,local-authority-eng:HAR,not owned by a public authority,2015-08-13,,permissioned,full planning permission,POINT(0.086125 51.763703),15222,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/15222%20-%20337-338%20Northbrooks%20Cm19%204Dp.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/15222
Churchgate Hotel,yes,,2017-11-10,,1.18,26,26,Under Consruction. The Conversion of the Replica Building into 9 No. Affordable Flats and 3 No. Market Flats. The Erection of 14 Houses,local-authority-eng:HAR,not owned by a public authority,2016-04-27,,permissioned,full planning permission,POINT(0.150337 51.780719),15504,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/15504%20-%20Churchgate%20Hotel.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/15504
"1st, 2nd, 3rd Market House (Prior Notification) plus new storey",yes,,2017-11-10,,0.17,46,46,Prior notifications and an additonal storey. Change of Use from B1 to C3 Residential,local-authority-eng:HAR,not owned by a public authority,2016-06-02,,permissioned,full planning permission,POINT(0.093323 51.771425),16126,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16126%20-%201st%2C%202nd%2C%203rd%20Market%20House%20%28Prior%20Notification%29%20plus%20new%20storey.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/16126
Astra House (Prior Notification),yes,,2017-11-10,,0.23,50,50,Under Consruction. Conversion from offices (A2) to dwelling houses (C3),local-authority-eng:HAR,not owned by a public authority,2016-10-19,,permissioned,full planning permission,POINT(0.115835 51.784493),16381,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16381%20-%20Astra%20House%20%28Prior%20Notification.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/16381
1-7 Burnt Mill (Motorsales),yes,,2017-11-10,,0.91,142,142,"Allowed on appeal Mixed development. demolition of existing motor dealership buildings and replacement with a development comprising 142 residential units, 1,155 sq.m. of office floorspace (within class B1) and 161 car parking spaces.",local-authority-eng:HAR,not owned by a public authority,2017-09-26,,permissioned,full planning permission,POINT(0.090953 51.779731),16400,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16400%20-%201-7%20Burnt%20Mill%20%28Motorsales%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/16400
Gemini Hse. Flex Meadow CM19 5TJ (PD PrNotice),yes,,2017-11-10,,0.07,30,30,22 Prior Notification 8 Planning Application. CoU from B1a to Residential,local-authority-eng:HAR,not owned by a public authority,2016-11-07,,permissioned,full planning permission,POINT(0.066142 51.762473),16446,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16446%20-%20Gemini%20Hse.%20Flex%20Meadow%20CM19%205TJ%20%20%28PD%20PrNotice%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/16446
"Greenway House, CM19 5QD (PD PrNotice)",yes,,2017-11-10,,1,85,85,Change of use from offices (Class B1a) to form 55 residential apartments,local-authority-eng:HAR,not owned by a public authority,2016-11-10,,permissioned,full planning permission,POINT(0.059233 51.768907),16447,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16447%20-%20Greenway%20House%2C%20%20CM19%205QD%20%28PD%20PrNotice%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/16447
"Shield House, Elizabeth Way (PD PrNotice)",yes,,2017-11-10,,0.41,35,35,Change of Use of a Building from Office Use (Class B1 (a)) to a Dwellinghouse (Class C3) to Create 35 Dwellings.,local-authority-eng:HAR,not owned by a public authority,2017-07-03,,permissioned,full planning permission,POINT(0.067094 51.764587),17183,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/17183%20-%20Shield%20House%2C%20Elizabeth%20Way.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/17183
"Westgate House, West Square, (PD PrNotice)",yes,,2017-11-10,,0.12,40,40,"Prior Approval for a Proposed Change of Use of a Building from Office Use (Class B1(a)) to Class C3 (Dwellinghouse) Comprising 40 No. Flats on Floors 4, 5, 6 and 7 of Westgate House",local-authority-eng:HAR,not owned by a public authority,2017-06-22,,permissioned,full planning permission,POINT(0.092209 51.770851),17187,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/17187%20-%20Westgate%20House%2C%20West%20Square%2C%20%28PD%20PrNotice%29.pdf,2017-11-10,brownfield-land/local-authority-eng/HAR/17187
