site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Greave Mount, Hudson Walk, Rochdale",,,2017-11-29,,0.41,14,14,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.185355 53.617172),SH 1094,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1094
"28-32, Rochdale Road, Middleton",,,2017-11-29,,0.01,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.196512 53.555522),SH 1103,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1103
"Fmr Redcross Mill, Redcross Street, Rochdale",,,2017-11-29,,0.39,29,29,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.158445 53.620815),SH 1125,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1125
"Land At Buxton Street, Heywood",,,2017-11-29,,0.15,9,9,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.217057 53.588096),SH 1135,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1135
"Land Junc Wood Street/Factory Street, Middleton",,,2017-11-29,,0.07,22,22,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.199504 53.549827),SH 1146,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1146
"Manchester Street/ Hardfield Street, Heywood",,,2017-11-29,,0.27,18,18,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.215127 53.591766),SH 1156,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1156
"Providence United Reformed Church, Market Place",yes,,2017-11-29,,0.2,16,16,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.194576 53.551426),SH 1218,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1218
"Site Of New Jerusalem Church, Manchester Old Road, Middleton",,,2017-11-29,,0.09,8,8,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.22703 53.543594),SH 1226,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1226
"22-26 Bridge Street, Heywood",,,2017-11-29,,0.06,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.22499 53.594202),SH 1236,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1236
"613 Manchester Old Road, Middleton",,,2017-11-29,,0.02,5,5,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.224028 53.543734),SH 1244,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1244
"Site Of Keb Packaging, Mills Hill Road, Middleton",yes,,2017-11-29,,0.47,34,34,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.170272 53.546843),SH 1253,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1253
"Land On The Corner Of Ash Street And Peel Lane, Heywood",,,2017-11-29,,0.37,14,14,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.228955 53.598149),SH 1397,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1397
"Land At Juntion Of Clay Bank Street, Cedar Avenue And Kirkstall Avenue, Heywood",,,2017-11-29,,0.58,23,23,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.226614 53.598441),SH 1398,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1398
"Gowers Street, Rochdale",yes,,2017-11-29,,1.3,52,52,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.141304 53.621475),SH 1467,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1467
"Land At Boothroyden Road And Factory Brow, Middleton",,,2017-11-29,,1.68,67,67,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.22547 53.542599),SH 1469,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1469
"Land At Newchurch Street, Rochdale",,,2017-11-29,,2.49,116,116,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.172467 53.592986),SH 1473,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1473
"Royal Spice, 68 Stanycliffe Lane, Middleton",,,2017-11-29,,0.1,5,5,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.182629 53.559984),SH 1524,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1524
"Land Off Fielding Street, Middleton",,,2017-11-29,,0.8,49,49,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.193607 53.557306),SH 1528,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1528
"153, Ramsden Road, Rochdale",,,2017-11-29,,0.01,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.134274 53.65011),SH 1530,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1530
"Former Akzo Nobel Site, Hollingworth Road, Littleborough",yes,,2017-11-28,,7.5,174,174,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.100828 53.638782),SH 1550,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-1550
"Queensway Neighbourhood Centre, Well'I'Th Lane, Rochdale",,,2017-11-29,,1.46,58,58,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.149891 53.604476),SH 1556,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1556
"Spotland Bridge, New Mill, Mellor Street, Rochdale",,,2017-11-29,,0.82,84,84,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.175272 53.620881),SH 1599,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1599
"West Street Baptist Church, West Street (Western Part), Rochdale",,,2017-11-29,,0.04,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.150296 53.620709),SH 1635,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1635
"9-11 Todmorden Road, Littleborough",,,2017-11-29,,0.05,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.093294 53.644963),SH 1639,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1639
"Site Of Oddfellows Arms Ph, 78 Peel Lane, Heywood",,,2017-11-29,,0.32,13,13,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.226517 53.600068),SH 1690,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1690
"Alderman Kay School (School Site), Tintern Road, Middleton",yes,,2017-11-28,,0.86,38,38,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.19267 53.56386),SH 1693,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-1693
"Conservative Club, Newchurch Street, Rochdale",,,2017-11-29,,0.02,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.176109 53.589484),SH 1717,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1717
"Land At Bridgefold Road, Rochdale",,,2017-11-29,,0.7,24,24,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.175798 53.620117),SH 1722,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1722
"Burnedge Mill, Broad Lane, Rochdale",yes,,2017-11-29,,0.24,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.1239 53.589891),SH 1739,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1739
"Land Between Lincoln Street And Hare Street, Rochdale",yes,,2017-11-29,,1.04,41,41,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.150861 53.609401),SH 1745,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1745
"Land To South Of Clay Bank Street, Heywood",,,2017-11-29,,0.31,12,12,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.22637 53.598019),SH 1750,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1750
"Angel Meadow Phase 2, Heywood",,,2017-11-29,,0.33,13,13,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.22488 53.593321),SH 1755,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1755
"Angel Meadow Phase 1, Heywood",,,2017-11-29,,0.84,34,34,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.223776 53.593171),SH 1756,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1756
"Land At Greenbooth Road, Rochdale",,,2017-11-29,,5.3,60,60,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.216919 53.628876),SH 1775,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1775
"Warwick Mill, Oldham Road, Middleton",,,2017-11-29,,0.92,147,147,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.195871 53.547451),SH 1778,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1778
"201 Shaw Road, Rochdale",,,2017-11-29,,0.12,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.133116 53.585261),SH 1779,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1779
"33-41 Maclure Road, Rochdale",,,2017-11-29,,0.05,15,15,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.153753 53.610799),SH 1780,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1780
"Norton Grange Hotel, Manchester Road, Rochdale",,,2017-11-29,,0.48,14,14,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.175636 53.58109),SH 1791,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1791
"Kings Arms, Higher Wood Street, Middleton",,,2017-11-29,,0.08,6,6,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.203897 53.553109),SH 1793,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1793
"Site Of Former Sunbank, Shawclough Road, Rochdale",,,2017-11-29,,0.4,14,14,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.171392 53.629687),SH 1811,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1811
"206-208 Drake Street, Rochdale",,,2017-11-29,,0.33,17,17,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.161255 53.612165),SH 1840,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1840
"Land To The Rear Of 64 Rochdale Road, Middleton",,,2017-11-29,,0.04,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.195341 53.556899),SH 1849,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1849
"Land At Regent Street/ Jermyn Street, Rochdale",,,2017-11-29,,0.27,13,13,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.149455 53.622265),SH 1854,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1854
"Land At Milnrow Road, Rochdale",yes,,2017-11-29,,0.43,17,17,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.139705 53.613369),SH 1882,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1882
"101 - 103 Long Street And 1,3,& 5 Durnford Street, Middleton",,,2017-11-29,,0.06,5,5,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.197086 53.552474),SH 1917,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1917
"Rakewood Mill, Rakewood Road, Littleborough",yes,,2017-11-28,,0.79,27,27,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.084587 53.625196),SH 1935,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-1935
"Former Star Works, Wham Street, Heywood",,,2017-11-29,,0.05,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.235065 53.593823),SH 1955,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1955
"Booth Hollings Mill, Rakewood Road, Littleborough",yes,,2017-11-29,,0.45,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.07436 53.621859),SH 1962,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1962
"Former The Nile, 1 Drake Street, Rochdale",,,2017-11-29,,0.09,19,19,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.156133 53.61689),SH 1998,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-1998
"Brunswick Hotel, 19 Bridge Street, Heywood",,,2017-11-29,,0.03,6,6,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.225244 53.593761),SH 2011,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2011
"3 Whitehall Street And 20 Eastgate Street, Rochdale",yes,,2017-11-28,,0.01,5,5,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.154874 53.619813),SH 2036,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2036
"Land At Junction Calderbrook Road And Hare Hill Road, Littleborough",yes,,2017-11-28,,0.06,8,8,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.101727 53.647752),SH 2056,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2056
"Land Adjacent 167 Spotland Road, Rochdale",yes,,2017-11-28,,0.08,5,5,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.170114 53.62017),SH 2059,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2059
"185 Yorkshire Street, Rochdale",yes,,2017-11-28,,0.03,6,6,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.149937 53.621698),SH 2061,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2061
"Wr Anderton And Co, Maltings Lane, Rochdale",yes,,2017-11-28,,1.59,63,63,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.176757 53.592845),SH 2064,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2064
"Queens Drive Gateway (Including Site Of Temporary Health Centre), Kirkholt",,,2017-11-29,,0.64,20,20,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.164268 53.59795),SH 2065,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2065
"London House, Oldham Road, Middleton",,,2017-11-29,,0.25,42,42,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.197228 53.547143),SH 2066,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2066
"156-158 Drake Street, Rochdale",yes,,2017-11-28,,0.05,5,5,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.156208 53.612648),SH 2071,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2071
"Greave House, Greave Avenue, Rochdale",yes,,2017-11-28,,0.02,6,6,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.186253 53.618537),SH 2072,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2072
"New Street Works, New Street, Rochdale",yes,,2017-11-28,,0.11,8,8,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.167702 53.629611),SH 2077,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2077
"Lomax Transport Services, Trub Farm, Manchester Road, Rochdale",yes,,2017-11-28,,1.34,29,29,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.176758 53.585789),SH 2080,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2080
"Land At Stratford Avenue, Rochdale",,,2017-11-29,,0.07,5,5,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.16454 53.605778),SH 2090,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2090
"Land Adj To 12 Wham Street, Heywood",yes,,2017-11-28,,0.1,9,9,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.235079 53.593598),SH 2100,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2100
"Land At Keswick Close, Langley",yes,,2017-11-28,,1.28,98,98,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.214795 53.556236),SH 2110,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2110
"Milton St Family And Children Centre, Milton Street, Middleton",yes,,2017-11-28,,0.16,8,8,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.199862 53.552082),SH 2112,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2112
"Remainder Of Ladybarn Car Park, Harbour Lane, Milnrow",yes,,2017-11-29,,0.14,5,5,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.113283 53.607986),SH 2119,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2119
"The Ladybarn, Harbour Lane, Milnrow",yes,,2017-11-28,,0.2,7,7,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.112633 53.607699),SH 2120,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2120
"Former Dexine Rubber Co. Ltd., Spotland Road, Rochdale",yes,,2017-11-28,,1.62,102,102,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.171623 53.619458),SH 2131,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2131
"Former Garage Site, Rossall Road, Rochdale",yes,,2017-11-28,,0.11,6,6,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.139012 50.273875),SH 2132,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2132
"Land At Ramsay Place, Rochdale",yes,,2017-11-28,,0.2,12,12,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.149382 53.618777),SH 2139,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2139
"Land Between 395&421 Edenfield Road, Rocdale",yes,,2017-11-28,,0.24,10,10,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.192953 53.622607),SH 2140,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2140
"Norden Urc Church, Forsyth Street, Rochdale",yes,,2017-11-28,,0.09,5,5,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.209576 53.627028),SH 2147,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2147
"Site Of Fomer Rainshore Mill, Over Town Lane, Rochdale",yes,,2017-11-28,,7.06,42,42,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.224198 53.63288),SH 2150,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2150
"1-46 The Strand, Kirkholt",yes,,2017-11-28,,1.08,16,16,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.156472 53.594105),SH 2166,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2166
"431 Halifax Road, Wardle",yes,,2017-11-28,,0.04,6,6,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.133889 53.633788),SH 2171,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2171
"78 Peel Lane, Heywood",yes,,2017-11-28,,0.14,7,7,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.226774 53.60014),SH 2174,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2174
"Boots Company Plc, Mary Street, Heywood",yes,,2017-11-28,,1.25,37,37,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.221823 53.592392),SH 2178,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2178
"Former Balderstone High School, Queen Victoria Street, Rochdale",yes,,2017-11-28,,4.02,143,143,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.15013 53.599416),SH 2181,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2181
"Land Adjoining Howard Street And Abbeydale Road And Land Adjoining Howard Street And Redcross Street, Lower Falinge",yes,,2017-11-28,,0.56,19,19,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.161016 53.620937),SH 2193,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2193
"Land At Baytree Lane, Middleton",yes,,2017-11-28,,2.62,110,110,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.172683 53.549644),SH 2194,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2194
"Land At Moorhouse Fold, Milnrow",yes,,2017-11-28,,0.09,5,5,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.116983 53.612126),SH 2197,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2197
"Land Rudyard Grove, Friars Crescent, Lilac Road, Kildare Crescent, Balderstone Road, Rochdale",yes,,2017-11-28,,2.19,76,76,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.153247 53.592365),SH 2198,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2198
"Land Between 9A&23 Milkstone Road, Rochdale",yes,,2017-11-28,,0.19,12,12,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.156733 53.61155),SH 2199,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2199
"Land Bounded By Bethel Street, Earl Street, Taylor Street, Heywood",yes,,2017-11-28,,0.05,14,14,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.220952 53.593374),SH 2200,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2200
"Land To Rear Of 62-82 Bury New Road, Heywood",yes,,2017-11-28,,0.52,9,9,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.269272 53.591558),SH 2205,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2205
"Litho House, Barehill Street, Littleborough",yes,,2017-11-28,,0.05,8,8,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.097212 53.644861),SH 2207,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2207
