name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BRLBR0001,"Sainsbury's, Roden Street, Ilford",yes,,2017-12-31,,1.96,683,683,Refused planning application: 4499/15 - Appeal to be heard in Autumn 2017 - Located within Ilford Housing Zone - Local Plan allocation site number: 1. Retail/Employment/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,not owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,pending decision,,POINT(0.069351 51.556425),BRLBR0001,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0001,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0001
BRLBR0002,"The Exchange Shopping Centre, Ilford",yes,,2017-12-31,,2.5,214,214,Approved planning application: 4265/15 - Located within Ilford Housing Zone - Local Plan allocation site number: 2. Employment/Retail/Housing/Leisure. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,not owned by a public authority,2017-02-07,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,permissioned,full planning permission,POINT(0.071963 51.560017),BRLBR0002,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0002,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0002
BRLBR0003,"Britainnia Music - 60-70 Roden Street and land between Chapel Road and Roden Street, Ilford",yes,,2017-12-31,,0.7,354,354,Approved planning application - 2434/12 - Located within Ilford Housing Zone - Local Plan allocation site number: 3. Employment/Retail/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,not owned by a public authority,2013-10-02,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,permissioned,full planning permission,POINT(0.067334 51.556747),BRLBR0003,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0003,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0003
BRLBR0004,"Depot Mill Road/Mill House, Ilford Hill",,,2017-12-31,,0.91,342,342,Located within Ilford Housing Zone - Local Plan allocation site number: 4. Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,not owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.066415 51.557713),BRLBR0004,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0004,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0004
BRLBR0005,"Ley Street car park and bus depot, Ilford",yes,,2017-12-31,,0.5,182,182,Located within Ilford Housing Zone - Local Plan allocation site number: 5. Housing/Education. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.07696 51.561198),BRLBR0005,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0005,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0005
BRLBR0006,"Town Hall Car Park, Ilford",,,2017-12-31,,0.7,203,203,Located within Ilford Housing Zone - Local Plan allocation site number: 6. Civic/Leisure/Retail/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.074 51.558495),BRLBR0006,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0006,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0006
BRLBR0007,"Land bounded by Clements Road, Chadwick Road and Postway Mews, Ilford",yes,,2017-12-31,,0.57,180,180,Located within Ilford Housing Zone - Local Plan allocation site number: 7. Retail/Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,mixed ownership,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.072695 51.557843),BRLBR0007,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0007,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0007
BRLBR0008,"If Bar 71 Ilford Hill, Ilford",yes,,2017-12-31,,0.15,52,52,Located within Ilford Housing Zone - Local Plan allocation site number: 8. Retail/Employment/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.068985 51.55851),BRLBR0008,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0008,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0008
BRLBR0009,"193-207 High Road, Ilford",yes,,2017-12-31,,0.31,285,285,Planning application: 4326/16 - Located within Ilford Housing Zone - Local Plan allocation site number: 9. Retail/Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,not owned by a public authority,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,pending decision,full planning permission,POINT(0.075089 51.559782),BRLBR0009,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0009,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0009
BRLBR0010,"Site bounded by Chapel Road, High Road and Clements Lane, Ilford",yes,,2017-12-31,,0.74,251,251,Located within Ilford Housing Zone - Local Plan allocation site number: 10. Retail/Employment /Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,local-authority-eng:RDB,mixed ownership,,http://planning.redbridge.gov.uk/swiftlg/apas/run/wphappcriteria.display,Not permissioned,,POINT(0.071112 51.558016),BRLBR0010,https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0010,2017-12-31,/brownfield-land/local-authority-eng/RDB/BRLBR0010
