name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BFS1,"Former Magistratesí Court, Pikes Hill, Lyndhurst, SO43 7AY",yes,,2017-12-20,,0.04,5,5,An element of residential use would be considered alongside employment as part of a mixed use redevelopment of this employment site,national-park-authority:Q72617158,owned by a public authority,,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NFNP_DCAPR_146305,not permissioned,,POINT(-1.57827 50.877638),BFS1,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS1
BFS2,"Garage Site, Foldsgate Close, Lyndhurst SO43 7BY",yes,,2017-12-20,,0.02,2,2,,national-park-authority:Q72617158,owned by a public authority,,,not permissioned,,POINT(-1.578666 50.877882),BFS2,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS2
BFS3,"Redmayne Engineering Site, Station Approach, Brockenhurst, SO42 7TW",yes,,2017-12-20,,0.4,10,10,An element of residential use would be considered alongside employment as part of a mixed use redevelopment of this employment site,national-park-authority:Q72617158,,,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NFNP_DCAPR_164099,not permissioned,,POINT(-1.57353 50.81754),BFS3,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS3
BFS4,"Land at Railway Station, Brockenhurst, SO42 7TW",yes,,2017-12-20,,0.35,10,10,,national-park-authority:Q72617158,,,,not permissioned,,POINT(-1.575547 50.814319),BFS4,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS4
BFS5,"Former Service Station, 128 Lyndhurst Road, Ashurst, SO40 7AS",yes,,2017-12-20,,0.05,2,2,,national-park-authority:Q72617158,not owned by a public authority,,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NFNP_DCAPR_147549,not permissioned,,POINT(-1.522698 50.892675),BFS5,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS5
BFS6,"Land adjoining Cranleigh Paddock Residential Home, Calpe Avenue, Lyndhurst, SO43 7EP",yes,,2017-12-20,,0.35,18,18,,national-park-authority:Q72617158,not owned by a public authority,,https://idoxweb.newforestnpa.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,,POINT(-1.579084 50.875707),BFS6,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS6
BFS7,"Lyndhurst Park Hotel, 78 High Street, Lyndhurst, SO43 7NL",yes,,2017-12-20,,1.61,50,50,,national-park-authority:Q72617158,not owned by a public authority,,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NFNP_DCAPR_169288,not permissioned,,POINT(-1.572011 50.87204),BFS7,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS7
BFS8,"Oak Lodge Dental Surgery, Rhinefield Road, Brockenhurst, SO42 7SR",yes,,2017-12-20,,0.15,1,1,"Demolition of existing, new access",national-park-authority:Q72617158,not owned by a public authority,2005-08-15,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NFNP_DCAPR_136272,permissioned,full planning permission,POINT(-1.581436 50.82238),BFS8,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS8
BFS9,"Watersplash Hotel, The Rise, Brockenhurst, SO42 7ZP",yes,,2017-12-20,,0.5,26,26,3 villas to create 24 age restricted apartments,national-park-authority:Q72617158,not owned by a public authority,2017-04-26,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_NFNP_DCAPR_166597,permissioned,full planning permission,POINT(-1.578147 50.818753),BFS9,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS9
BFS10,"First and Second Floor, 49-49A High Street, Lyndhurst, SO43 7BE",yes,,2017-12-20,,0.03,6,6,Change of use of office building to 6 apartments,national-park-authority:Q72617158,not owned by a public authority,2016-08-15,https://idoxweb.newforestnpa.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_NFNP_DCAPR_167039,permissioned,other,POINT(-1.575217 50.872708),BFS10,http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,2017-12-20,/brownfield-land/national-park-authority/Q72617158/BFS10
