site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"17a Parkwood House, Brook Street, Erith",yes,,2017-12-07,,0.02,6,6,16/00438/PRIOR. Prior notification for change of use from office use (Class B1a) to 2 x 2 bed and 4 x 1 bed flats (Class C3),local-authority-eng:BEX,not owned by a public authority,2016-04-18,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O6NEHQBE0MU01,permissioned,other,POINT(0.160288 51.471223),BLR014,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17a-Parkwood-House-Brook-Street-Erith_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR014
"Rear of, 188d Halfway Street, Sidcup",yes,,2017-12-07,,0.04,6,6,13/01828/FUL. Erection of one three-storey building comprising 6 one- flats with provision of 6 underground car parking spaces and refuse store.,local-authority-eng:BEX,not owned by a public authority,2016-04-15,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001K8NBELI000,permissioned,full planning permission,POINT(0.086996 51.441579),BLR015,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Rear-of-188d-Halfway-Street-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR015
"165 Hazel Road, Erith",yes,,2017-12-07,,0.04,6,6,"14/00406/FUL. Two storey rear extension, a dormer extension in the function room roof, and alterations for conversion of the existing public house into 6 x self-contained units comprising of 5 x 1 bed flats and 1 x 2 bed flat, and the provision of 3 car parking and 4 cycle spaces.",local-authority-eng:BEX,not owned by a public authority,2015-03-27,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002AX9BELI000,permissioned,full planning permission,POINT(0.193026 51.469895),BLR016,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/165-Hazel-Road-Erith_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR016
"7 Hatherley Road, Sidcup",yes,,2017-12-07,,0.05,6,6,"16/01969/FUL. Erection of a 3 storey block with a linked communal access area to the existing building, alterations to the existing building to provide 2 x 2 bed flats and 4 x 1 bed flats and provision of parking",local-authority-eng:BEX,not owned by a public authority,2016-11-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025XTBELI000,permissioned,full planning permission,POINT(0.102736 51.427107),BLR017,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/7-Hatherley-Road-Sidcup.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR017
"148 Blackfen Road, Sidcup",yes,,2017-12-07,,0.05,6,6,16/01987/FUL. Erection of a three storey building to provide 2 x 1 bed and 4 x 2 bed flats with associated parking and amenity space.,local-authority-eng:BEX,not owned by a public authority,2016-11-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001FLHBELI000,permissioned,full planning permission,POINT(0.096141 51.451173),BLR018,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/148-Blackfen-Road-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR018
"70-74 Sidcup High Street, Sidcup",yes,,2017-12-07,,0.05,6,6,15/00082/FUL. Formation of a second floor to provide 3 x 2 bed and 3 x 1 bed apartments.,local-authority-eng:BEX,not owned by a public authority,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002CHBELI000,permissioned,full planning permission,POINT(0.102748 51.426126),BLR020,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/70-to-74-Sidcup-High-Street-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR020
"178 Park View Road, Welling",yes,,2017-12-07,,0.06,6,6,16/00428/FUL. Demolition of existing buildings and erection of a part two/part three storey building comprising a commercial retail unit with storage and warehousing at ground floor level and 2 x 1 bed and 4 x 2 bed flats above with communal terrace and privacy screen. Provision of 6 parking spaces to rear along with secure cycle and refuse storage.,local-authority-eng:BEX,not owned by a public authority,2016-07-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027MGBELI000,permissioned,full planning permission,POINT(0.114175 51.46174),BLR021,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/178-Park-View-Road-Welling_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR021
"475, 475a and 475b Blackfen Road, Sidcup",yes,,2017-12-07,,0.07,6,6,16/02004/FUL. Demolition of existing shops and erection of one restaurant (Class A3) and 6 x 2 bedroom flats with associated parking and amenity space.,local-authority-eng:BEX,not owned by a public authority,2017-03-21,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027F8BELI000,permissioned,full planning permission,POINT(0.115862 51.448418),BLR022,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/475-475a-and-475b-Blackfen-Road-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR022
"Garage site in, Kay Street, Welling",yes,,2017-12-07,,0.22,6,6,"16/02558/FUL. Demolition of existing garages and erection of 6 dwelling houses comprising 3 x 2 bed detached and 3 x 2 bed terraced houses, bin storage areas and associated parking spaces.",local-authority-eng:BEX,not owned by a public authority,2017-01-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0001OOBELI000,permissioned,full planning permission,POINT(0.111153 51.470184),BLR023,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Garage-site-in-Kay-Street-Welling_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR023
"Land at, 139, North Cray Road, Sidcup",yes,,2017-12-07,,0.82,6,6,"13/01779/FUL. Demolition of all existing buildings including the two-storey building Janina House, comprising two flats and an office, four commercial units on land rear of Janina House, and four stable blocks on land to the north of Janina House, and the erection of six detached single-storey dwellings, comprising three two-bedroom and three three-bedroom houses, with the provision of 12 parking spaces, with amended access from North Cray Road.",local-authority-eng:BEX,not owned by a public authority,2014-12-30,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026B0BELI000,permissioned,full planning permission,POINT(0.1338 51.420745),BLR024,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Land-at-139-North-Cray-Road-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR024
"1st Floor, 118 and 120 Welling High Street, Welling",yes,,2017-12-07,,0.01,7,7,16/02895/PRIOR. Prior notification for proposed change of use from offices (Class B1) to 7 studio apartments (Class C3),local-authority-eng:BEX,not owned by a public authority,2017-01-09,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J5WAY7BE30001,permissioned,other,POINT(0.10868 51.462144),BLR025,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1st-floor-118-and-120-Welling-High-Street-Welling_1.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR025
"20 and rear of 14-28 West Street, Erith",yes,,2017-12-07,,0.05,7,7,17/00166/FUL. Demolition of existing buildings and 20 West Street to provide access and erection of 1 x 2 storey and 1 x 3 storey residential buildings comprising of 6 x 1 bed and 1 x 2 bed self-contained flats with associated parking spaces.,local-authority-eng:BEX,not owned by a public authority,2017-06-16,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00192OBELI000,permissioned,full planning permission,POINT(0.17573 51.483159),BLR028,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/20-and-rear-of-14-to-28-West-Street-Erith_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR028
"241 Main Road, Sidcup",yes,,2017-12-07,,0.06,7,7,16/00665/PRIOR. Notice of prior approval for change use from office (Use Class B1) to use for 7 x 1 bed. self contained units of accommodation (Use Class C3) and associated works including demolition of attached outbuildings/garages and alterations to the side elevation.,local-authority-eng:BEX,not owned by a public authority,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026J6BELI000,permissioned,other,POINT(0.088159 51.429526),BLR029,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/241-Main-Road-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR029
"106 Sidcup High Street, Sidcup",yes,,2017-12-07,,0.06,8,8,15/02687/FUL. Erection of part first and second floor extension to provide 2 x 1 bed and 6 x 2 bed self-contained apartments with associated parking and alterations to existing ground flood floor including the formation of an entrance lobby to apartments. Alterations to shop front on Elm Road frontage.,local-authority-eng:BEX,not owned by a public authority,2016-02-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002EYBELI000,permissioned,full planning permission,POINT(0.101084 51.426228),BLR033,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/106-Sidcup-High-Street-Sidcup_0.pdf,2017-12-07,brownfield-land/local-authority-eng/BEX/BLR033
