name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR1,"Land at Chorleywood Station, Chorleywood",,,2020-12-01,,1.61,145,132,Site put forward to Call for Sites (CFS16),local-authority-eng:THE,owned by a public authority,,,not permissioned,,POINT(-0.518149 51.653723),BR1,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR1
BR2,"Land at Park Road, High Street, Rickmansworth",,,2020-12-01,,0.61,45,28,Site put forward to Call for Sites (CFS40),local-authority-eng:THE,owned by a public authority,,,not permissioned,,POINT(-0.46728 51.641264),BR2,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR2
BR3A,"Rickmansworth Station Car Park, Rickmansworth",,,2020-12-01,,0.11,10,9,Site put forward to Call for Sites (CFS41),local-authority-eng:THE,owned by a public authority,,,not permissioned,,POINT(-0.473609 51.640411),BR3A,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR3A
BR3B,"Land at Rickmansworth Station, Rickmansworth",,,2020-12-01,,0.31,27,24,Site put forward to Call for Sites (CFS41),local-authority-eng:THE,owned by a public authority,,,not permissioned,,POINT(-0.473447 51.640067),BR3B,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR3B
BR4,"Kings Langley Employment Area, Kings Langley",yes,,2020-12-01,,30.93,190,134,"Allocated housing site (H1). Planning permission has been granted for parts of the site; the extant permissions which have not yet started construction amount to 134 dwellings (16/1541/PDR - full planning permission, granted 2016-09-14; 18/1034/OUT - outline planning permission, granted 2019-08-15 19/1784/FUL - full planning permission, granted 2019-11-14; 19/1550/FUL).",local-authority-eng:THE,not owned by a public authority,2020-06-16,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PE86V3QF0D300|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=OALWI7QF03N00&activeTab=summary|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PW83YNQFGD700|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PXYVH6QF0D100|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7D71GQF04900|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7D71GQF04900,permissioned,full planning permission,POINT(-0.442518 51.713081),BR4,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR4
BR5,"Pin Wei, 35 High Street, Abbots Langley",,,2020-12-01,,0.13,12,10,Allocated housing site (H3),local-authority-eng:THE,not owned by a public authority,,,not permissioned,,POINT(-0.416329 51.706985),BR5,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR5
BR6,"Furtherfield Depot Furtherfield, Abbots Langley",,,2020-12-01,,0.53,42,30,Allocated housing site H(4),local-authority-eng:THE,owned by a public authority,,,not permissioned,,POINT(-0.418633 51.699013),BR6,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR6
BR7,"Hill Farm Industrial Estate, Hill Farm Avenue, Leavesden",,,2020-12-01,,0.57,46,30,Allocated housing site (H6),local-authority-eng:THE,not owned by a public authority,,,not permissioned,,POINT(-0.410019 51.694598),BR7,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR7
BR8,"Langleybury House/School, Langleybury",,,2020-12-01,,1.97,30,20,This site is part of the Council's development brief for 'Langleybury and the Grove'. Part of site put forward to Call for Sites (CFS23). Planning application for temporary change of use of the site and buildings to film studios pending consideration at time of review (20/1697/RSP).. http://www.threerivers.gov.uk/egcl-page/langleybury-and-the-grove-development-brief,local-authority-eng:THE,not owned by a public authority,,,not permissioned,,POINT(-0.442192 51.68887),BR8,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR8
BR9,"Royal British Legion, Church Lane, Sarratt",yes,,2020-12-01,,0.15,13,10,Allocated rural exception site in Sarratt village (H8). Three applications have been withdrawn and one has been refused.,local-authority-eng:THE,not owned by a public authority,,https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=MTOQYLQF08E00|https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=PBSM53QFKIN00|https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=PLTSYWQFM5400|https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OWMLL0QFHWY00,not permissioned,,POINT(-0.492575 51.68121),BR9,http://www.planvu.co.uk/trdc/,2017-12-12,/brownfield-land/local-authority-eng/THE/BR9
