site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Clare Park Private Retirement Residences Ltd, Clare Park",yes,,2018-12-20,,2.15,5,5,Extension of original General Managers Cottage to form additional cottage for residents and construction of five new residents cottages,local-authority-eng:HAT,not owned by a public authority,2016-04-22,,permissioned,full planning permission,POINT(-0.846304 51.224315),15/02977/FUL,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/15-02977-FUL
"Branksome Chambers, Branksomewood Road, Fleet",yes,,2017-12-22,,0.08,5,5,Change of use from office under Class B1(a) to dwelling under Class C3- 5 x 2-bed flats,local-authority-eng:HAT,not owned by a public authority,2014-12-03,,permissioned,other,POINT(-0.843116 51.281214),14/02454/PNDW,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/14-02454-PNDW
"Silvergate Redfields Industrial Park, Fleet",,,2018-12-20,,0.45,44,44,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use from office (B1a) to dwellings (C3) for 44 dwellings,local-authority-eng:HAT,not owned by a public authority,2017-04-12,,permissioned,other,POINT(-0.849139 51.252444),17/00244/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-00244-PRIOR
"144 Clarence Road, Fleet",yes,,2017-12-22,,0.05,5,5,Redevelopment of site to construct building to house 5 2-bedroom residential units,local-authority-eng:HAT,not owned by a public authority,2017-09-07,,permissioned,full planning permission,POINT(-0.840953 51.279394),17/02762/FUL,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-02762-FUL
"Victoria House, 18-22 Albert Street, Fleet",yes,,2018-12-20,,0.1,12,12,"Change of use from B1a offices to 5 flats on ground floor, 5 flats on first floor, and 2 flats on second floor",local-authority-eng:HAT,not owned by a public authority,2017-10-05,,permissioned,other,POINT(-0.837735 51.28366),17/02008/PRIOR 17/02010/PRIOR 17/02011/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-02008-PRIOR-17-02010-PRIOR-17-02011-PRIOR
"Lorica House, Lorica Consulting Ltd, Minley Road, Fleet",yes,,2018-12-20,,0.32,25,25,Change of use from B1a offices to 17 apartments and create a second floor to provide 8 flats,local-authority-eng:HAT,not owned by a public authority,2018-02-08,,permissioned,other,POINT(-0.830002 51.296227),17/01977/FUL 18/00649/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-01977-FUL-18-00649-PRIOR
"Infineon House, Fleet Mill, Minley Road, Fleet",yes,,2018-12-20,,0.43,29,29,Change of use from B1a office to form 19 apartments and create a second floor to provide 10 flats,local-authority-eng:HAT,not owned by a public authority,2018-02-09,,permissioned,other,POINT(-0.830013 51.296919),17/01978/FUL 18/00650/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-01978-FUL-18-00650-PRIOR
"Zenith House, 3 Rye Close, Fleet",,,2018-12-20,,0.29,23,23,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use from B1a offices to 23 dwellings,local-authority-eng:HAT,not owned by a public authority,2017-05-25,,permissioned,other,POINT(-0.824663 51.298611),17/02118/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-02118-PRIOR
"Vantage House, Meridian Office, Osborn Way, Hook",,,2018-12-20,,0.15,17,17,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of offices (B1a) to form 15 apartments on first and second floors and 2 apartments on third floor,local-authority-eng:HAT,not owned by a public authority,2017-04-27,,permissioned,other,POINT(-0.959207 51.278869),17/00525/PRIOR 17/02652/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-00525-PRIOR-17-02652-PRIOR
"Building 260-270 Bartley Wood, Bartley Wood Business Park, Bartley Way, Hook",,,2018-12-20,,2.15,116,116,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of offices (B1a) to dwellinghouse (C3),local-authority-eng:HAT,not owned by a public authority,2018-05-16,,permissioned,other,POINT(-0.949967 51.278517),18/00624/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/18-00624-PRIOR
"Sun Park, Guillemont Park North",yes,,2018-12-20,,12,313,313,Demolition of the existing office buildings and construction of 313 residential dwellings,local-authority-eng:HAT,not owned by a public authority,2018-01-15,,permissioned,full planning permission,POINT(-0.79307 51.305951),17/00771/FUL,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-00771-FUL
"Wimpey Homes Holdings Ltd, Stratfield House, Station Road, Hook",,,2018-12-20,,0.19,22,22,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use from B1 office to 22 residential units,local-authority-eng:HAT,not owned by a public authority,2017-12-20,,permissioned,other,POINT(-0.962607 51.2813),17/02644/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-02644-PRIOR
"125-147 Fleet Road, Fleet",yes,,2018-12-20,,0.59,30,30,Change of use of B1 offices to 30 apartments,local-authority-eng:HAT,not owned by a public authority,2018-10-25,,permissioned,other,POINT(-0.838514 51.283452),18/00931/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/18-00931-PRIOR
"Europa House, 5 Bartley Wood Business Park, Bartley Way, Hook",,,2018-12-20,,1.11,116,116,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of B1 offices to 116 dwellings,local-authority-eng:HAT,not owned by a public authority,2017-03-23,,permissioned,other,POINT(-0.955023 51.279398),17/00219/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-00219-PRIOR
"Flagship House, Reading Road, Fleet",,,2018-12-20,,0.49,31,31,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use of B1 office to 23 apartments,local-authority-eng:HAT,not owned by a public authority,2017-11-30,,permissioned,other,POINT(-0.846838 51.279128),17/02484/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-02484-PRIOR
"110 Fleet Road, Fleet",,,2018-12-20,,0.11,15,15,Change of use of office to 15 dwellings,local-authority-eng:HAT,not owned by a public authority,2016-11-23,,permissioned,other,POINT(-0.841032 51.282533),16/02784/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/16-02784-PRIOR
"Technology House, 1 Fleetwood Park, Barley Way, Fleet",yes,,2018-12-20,,0.5,43,43,Change of use from B1 offices to 43 apartments,local-authority-eng:HAT,not owned by a public authority,2016-10-04,,permissioned,other,POINT(-0.831302 51.298686),16/02083/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/16-02083-PRIOR
"Fleet House, 3 Fleetwood Park, Barley Way, Fleet",yes,,2018-12-20,,0.77,60,60,Change of use as office to form 46 apartments and create a second floor to provide 14 flats,local-authority-eng:HAT,not owned by a public authority,2016-10-14,,permissioned,other,POINT(-0.830492 51.297814),16/01267/PRIOR 16/03332/FUL,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/16-01267-PRIOR-16-03332-FUL
"Rosebank Parade, Plough Road, Yateley",,,2018-12-20,,0.11,11,11,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.. Change of use as office to form 11 flats,local-authority-eng:HAT,not owned by a public authority,2016-08-19,,permissioned,other,POINT(-0.820929 51.341889),16/01704/PRIOR,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/16-01704-PRIOR
"The Acorn, London Road, Hook",yes,,2018-12-20,,0.09,5,5,Conversion of existing commercial property into 5 dwellings,local-authority-eng:HAT,not owned by a public authority,2018-01-24,,permissioned,full planning permission,POINT(-0.96225 51.283158),17/01912/FUL,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-01912-FUL
"Shapley Ranch, London Road, Hook",yes,,2018-12-20,,0.37,7,7,Redevelopment of the site to provide 7 dwellings,local-authority-eng:HAT,not owned by a public authority,2018-01-19,,permissioned,full planning permission,POINT(-0.920967 51.291831),17/01793/FUL,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-01793-FUL
Hartland Park,yes,,2018-12-20,,56,1500,1500,1500 units,local-authority-eng:HAT,not owned by a public authority,2018-07-13,,permissioned,full planning permission,POINT(-0.807055 51.283946),17/00471/OUT,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/17-00471-OUT
"Queens Arms, Farnham Road",yes,,2018-12-20,,0.26,9,9,Conversion of extended building to provide 9 No residential units - change of use from Use Class B1 to Use Class C3,local-authority-eng:HAT,not owned by a public authority,2018-04-27,,permissioned,full planning permission,POINT(-0.833672 51.237508),17/02501/FUL,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-02501-FUL
"The Oakmede and the Millmede, Minley Road, Fleet",yes,,2018-12-20,,0.25,14,14,Demolition of The Oakmede and outbuildings and the construction of two blocks of 7 flats each,local-authority-eng:HAT,not owned by a public authority,2018-06-27,,permissioned,full planning permission,POINT(-0.829103 51.294571),17/02492/FUL,https://publicaccess.hart.gov.uk/online-applications/,2018-12-20,brownfield-land/local-authority-eng/HAT/17-02492-FUL
"Rawlings, Hook",yes,,2018-12-20,,1.13,56,56,37 retirement living apartments for older persons and 19 residential units,local-authority-eng:HAT,not owned by a public authority,,,pending decision,,POINT(-0.961059 51.278768),SHL038 18/00110/FUL,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL038-18-00110-FUL
"Imac Systems, Fleet",yes,,2018-12-20,,0.05,6,6,8 units,local-authority-eng:HAT,not owned by a public authority,,,pending decision,,POINT(-0.841537 51.279561),SHL041 18/02285/FUL,https://www.hart.gov.uk/Evidence-base#SHLAADocs,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL041-18-02285-FUL
"140-150 Fleet Road, Fleet",yes,,2018-12-20,,0.21,12,12,14 flats,local-authority-eng:HAT,not owned by a public authority,,,pending decision,,POINT(-0.842446 51.282178),SHL192 18/02321/FUL,https://www.hart.gov.uk/Evidence-base#SHLAADocs,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL192-18-02321-FUL
Land at Elvetham Heath,yes,,2017-12-22,,0.84,40,40,Part of SHLAA site SHL104. The southern part of the whole site is not brownfield land,local-authority-eng:HAT,not owned by a public authority,,,not permissioned,,POINT(-0.872939 51.289409),SHL104,https://www.hart.gov.uk/Evidence-base#SHLAADocs,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL104
"Lismoyne Hotel, 45 Church Road, Fleet",,,2017-12-22,,0.98,40,40,Potential for 40-unit residential (C3 use) or a 70-unit care home (C2 use),local-authority-eng:HAT,not owned by a public authority,,,not permissioned,,POINT(-0.845655 51.284035),SHL195,https://www.hart.gov.uk/Evidence-base#SHLAADocs,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL195
"Admiral House, Fleet",yes,,2017-12-22,,0.46,20,20,,local-authority-eng:HAT,not owned by a public authority,,,not permissioned,,POINT(-0.847441 51.279683),SHL208,https://www.hart.gov.uk/Evidence-base#SHLAADocs,2017-12-22,brownfield-land/local-authority-eng/HAT/SHL208
"Geffery's House, Hook",,,2018-12-20,,1.87,65,65,,local-authority-eng:HAT,not owned by a public authority,,,not permissioned,,POINT(-0.954733 51.28489),SHL047,,2018-12-20,brownfield-land/local-authority-eng/HAT/SHL047
93 Fleet Road,,,2018-12-20,,0.17,10,10,,local-authority-eng:HAT,not owned by a public authority,,,not permissioned,,POINT(-0.836563 51.285213),14/02101/MAJOR,https://publicaccess.hart.gov.uk/online-applications/,2017-12-22,brownfield-land/local-authority-eng/HAT/14-02101-MAJOR
