site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Bearwood Golf Course, Mole Rd, Sindlesham",yes,,2020-08-08,,48.2,18,18,Full application for the redevelopment of Former Bearwood Golf Course to provide a new football training ground and academy facility & 18 net residential units,local-authority-eng:WOK,not owned by a public authority,2015-07-20,,permissioned,full planning permission,POINT(-0.891645 51.413067),BR197,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR197
"Carnival Pool, Wellington Rd, Wokingham",yes,,2020-08-08,,2.16,55,55,Full planning application for the redevelopment of the Carnival Pool site to create leisure led development as part of the regeneration of Wokingham town centre. The proposals include the demolition of all existing buildings on site and the construction of: a leisure centre (use class D2); library (use class D1); restaurant (use class A3); commercial unit for non-residential institution or assembly and leisure use (use classes D1 or D2); 55 dwellings (use class C3); pedestrian and vehicular access including a pedestrian boulevard and realignment of Wellington Road; car parking; hard and soft landscaping; realignment of an existing footpath; drainage and,local-authority-eng:WOK,not owned by a public authority,2018-02-02,,permissioned,full planning permission,POINT(-0.838417 51.407786),BR201,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR201
Hewden Plant Hire Old Forest Road Wokingham RG41 1HY,yes,,2020-08-08,,0.79,43,43,"Full application for proposed erection of 43 dwellings (7 x 1 bedroom apartments, 11 x 2 bedroom apartments, 17 x 3 bedroom houses and 8 x 4 bedroom houses) together with associated access improvements, parking and refuse storage following the demolition of existing buildings.",local-authority-eng:WOK,not owned by a public authority,2017-05-18,,permissioned,full planning permission,POINT(-0.86179 51.423041),BR202,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR202
Valley Nurseries Whistley Green Hurst RG10 0DX,yes,,2020-08-08,,1.08,16,16,Full planning application for the proposed erection of 16 no. dwellings with garages and parking spaces with new access to Whistley Green following demolition of derelict greenhouses.,local-authority-eng:WOK,not owned by a public authority,2017-08-15,,permissioned,full planning permission,POINT(-0.858333 51.459622),BR204,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR204
498 Reading Road Winnersh Berkshire RG41 5EX,yes,,2020-08-08,,0.1,8,8,Prior approval for proposed change of use from Offices to 8 residential apartments.,local-authority-eng:WOK,not owned by a public authority,2017-11-03,,permissioned,Other,POINT(-0.885124 51.431718),BR212,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR212
"12 Oaklands Business Centre, Oaklands Park Wokingham RG412FD",yes,,2020-08-08,,0.21,25,25,Prior approval submission for the conversion of existing office building (Use Class B1(a)) to 18no residential apartments (Use Class C3).,local-authority-eng:WOK,not owned by a public authority,2020-02-05,,permissioned,full planning permission,POINT(-0.85012 51.400366),BR213,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR213
Quoin House Fishponds Road RG41 2QJ,yes,,2020-08-08,,0.35,23,23,Prior approval submission for the conversion of existing offices (use class B1 (a)) to 23 apartments (use class C3),local-authority-eng:WOK,not owned by a public authority,2018-02-27,,permissioned,full planning permission,POINT(-0.84596 51.404587),BR218,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR218
"North Wokingham - Matthewsgreen Farm, Phase 4",yes,,2020-08-08,,10.03,243,243,Application for the approval of Reserved Matters pursuant to Outline planning consent O/2014/2242 for the erection of 253 residential dwellings,local-authority-eng:WOK,not owned by a public authority,2017-02-14,,permissioned,reserved matters approval,POINT(-0.843985 51.42302),BR220,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR220
"Land At, Arborfield Garrison Biggs Lane Arborfield Parcel A-G",yes,,2020-08-08,,10.76,223,223,Application for Reserved Matters for the erection of 223 dwellings,local-authority-eng:WOK,not owned by a public authority,2016-11-23,,permissioned,reserved matters approval,POINT(-0.903365 51.379961),BR221,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR221
"Land At, Arborfield Garrison Biggs Lane Arborfield Parcel T",yes,,2020-08-08,,6.56,127,127,Application for Reserved Matters for the erection of 127 dwellings,local-authority-eng:WOK,not owned by a public authority,2016-09-14,,permissioned,reserved matters approval,POINT(-0.884445 51.386302),BR222,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR222
Kingsbridge House Wargrave Road Twyford RG10 9NY,yes,,2020-08-08,,0.07,8,8,"Full Planning application for alterations to existing roof structure, facades and ground floor. Change of use on ground and first floor form offices and second floor from single flat to 8 self- contained apartments(C3 use).",local-authority-eng:WOK,owned by a public authority,2017-03-23,,permissioned,full planning permission,POINT(-0.867657 51.477814),BR229,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR229
Cyber House 2 (Roof Space) Molly Millars Lane Wokingham Berkshire RG41 2PX,yes,,2020-08-08,,0.3,8,8,Prior approval submission for the conversion of existing offices (Use Class B1(a)) to 65no residential flats (10no studio and 55no one bedroom)(Use Class C3).,local-authority-eng:WOK,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.843339 51.404166),BR231,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2020-08-08,brownfield-land/local-authority-eng/WOK/BR231
Gorse Ride Regeneration Phase 2,yes,,2020-08-08,,5.4,249,249,"Full planning application for the proposed redevelopment of the existing Gorse Ride South Estate, comprising demolition of existing buildings and replacement with 249 no. dwellings (mixed-tenure flats and houses) together with associated access, parking, landscaping, public open space and drainage.",local-authority-eng:WOK,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.858984 51.378063),BR232,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2020-08-08,brownfield-land/local-authority-eng/WOK/BR232
"Station Road, Wokingham Berks RG40 2AN",yes,,2020-09-18,,0.22,20,20,,local-authority-eng:WOK,owned by a public authority,,,not permissioned,,POINT(-0.841668 51.410588),BR233,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2020-09-18,brownfield-land/local-authority-eng/WOK/BR233
