site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Site of former 56-120 Eccleston Street, St. Helens Town Centre, WA10 2PN",yes,,2017-12-19,,0.33,13,13,This is a cleared former housing site with prominent frontage along busy route into town centre.,local-authority-eng:SHN,owned by a public authority,,,not permissioned,,POINT(-2.750621 53.452357),BR015,https://www.sthelens.gov.uk/media/7253/br015.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR015
"Land north and south of Corporation Street, St. Helens Town Centre, WA9 1JU",yes,,2017-12-19,,3.23,169,169,There is a mixed use masterplan being prepared for this site and the wider area surrounding the train station as part of the One Public Estate programme.,local-authority-eng:SHN,mixed ownership,,,not permissioned,,POINT(-2.727862 53.4547),BR016,https://www.sthelens.gov.uk/media/7252/br016.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR016
"BT Depot, Sutton Road, St. Helens Town Centre, WA9 3DZ",yes,,2017-12-19,,1.01,36,36,"This site forms part of the Moss Nook Watery Lane development (part of phase 3).. Demolition of existing buildings, provision of sports and recreational facilities, access roads and associated infrastructure and engineering works, open space, and erection of new residential and retail development on this site",local-authority-eng:SHN,not owned by a public authority,2017-05-22,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDU00DT028,permissioned,outline planning permission,POINT(-2.711058 53.443143),BR017,https://www.sthelens.gov.uk/media/7255/br017.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR017
"Former Pumping Station, Sutton Road, St. Helens Town Centre, WA9 3EW",yes,,2017-12-19,,0.27,10,10,"This site forms part of the Moss Nook Watery Lane development (part of phase 3).. Demolition of existing buildings, provision of sports and recreational facilities, access roads and associated infrastructure and engineering works, open space, and erection of new residential and retail development on this site",local-authority-eng:SHN,not owned by a public authority,2017-05-22,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDU00DT028,permissioned,outline planning permission,POINT(-2.707335 53.440154),BR018,https://www.sthelens.gov.uk/media/7254/br018.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR018
"Site of former Parr Community High School, Fleet Lane/Simms Avenue, Parr, WA9 1ST",yes,,2017-12-19,,1.52,54,54,Surplus land after redevelopment of school site.,local-authority-eng:SHN,owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIRO00DT02B,not permissioned,,POINT(-2.70604 53.451029),BR019,https://www.sthelens.gov.uk/media/7256/br019.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR019
"Site of former St. Marks primary School, Willow Tree Avenue, Sutton, WA9 4LZ",yes,,2017-12-19,,0.5,18,18,Cleared former school site.,local-authority-eng:SHN,owned by a public authority,,,not permissioned,,POINT(-2.713667 53.420926),BR020,https://www.sthelens.gov.uk/media/7257/br020.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR020
"Site of former 119-133 Crow Lane West, Earlestown, WA12 9YN",yes,,2017-12-19,,0.3,9,9,"The site is in active use as a builders merchants, cessation of existing use required prior to potential redevelopment for housing.",local-authority-eng:SHN,mixed ownership,,,not permissioned,,POINT(-2.645869 53.456062),BR021,https://www.sthelens.gov.uk/media/7258/br021.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR021
"Christ Church Parish Hall, Chapel Lane, Eccleston, WA10 5DA",yes,,2017-12-19,,0.36,10,10,"The site is in active use as a medical centre in portacabins within the grounds of the disused parish buildings, cessation of existing use required prior to potential redevelopment for housing.",local-authority-eng:SHN,mixed ownership,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI5Y00DT016,not permissioned,,POINT(-2.776909 53.455452),BR022,https://www.sthelens.gov.uk/media/7259/br022.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR022
"Former St. Helens Glass, Atlas Street/Corporation Street, St. Helens Town Centre, WA10 1GF",yes,,2017-12-19,,2.37,149,149,"This site is cleared former industrial land within a central, urban location. Site would be suitable for high density development. A planning application has now been received for part of the site (ref: P/2017/0634/FUL) for a high density development. The southern section of the site does not benefit from planning consent.. Erection of a 5 storey building comprising of 130 extra care apartments, with associated highway works, parking and landscaping.",local-authority-eng:SHN,not owned by a public authority,2017-11-06,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI7F00DT03P,permissioned,full planning permission,POINT(-2.725296 53.455255),BR023,https://www.sthelens.gov.uk/media/7260/br023.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR023
"Site of former Our Lady's Primary School, Fleet Lane, Parr, WA9 2RL",yes,,2017-12-19,,0.61,21,21,"Part of cleared former school which has been redeveloped on adjacent parcel, now vacant site.",local-authority-eng:SHN,not owned by a public authority,,,not permissioned,,POINT(-2.701243 53.448639),BR024,https://www.sthelens.gov.uk/media/7261/br024.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR024
"Auto Safety Centre, Vicarage Road, Blackbrook, WA11 0UJ",yes,,2017-12-19,,0.31,9,9,"This site is in active use as a car repair garage, cessation of existing use required prior to potential redevelopment for housing.",local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NRHOR2PE00100,not permissioned,,POINT(-2.689557 53.46904),BR025,https://www.sthelens.gov.uk/media/7262/br025.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR025
"Site of former 126-154 Birchley Street and 107-125 Brynn Street, (now known as Clifton Street Car Park)St. Helens, WA10 1HZ",yes,,2017-12-19,,0.25,10,10,This is a cleared former housing site that is in active use as a car park. There is potential that the site could be released for development as part of the One Public Estate Programme.,local-authority-eng:SHN,owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDV00DT00D,not permissioned,,POINT(-2.734219 53.457403),BR026,https://www.sthelens.gov.uk/media/7263/br026.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR026
"Land at Cowley Street and Albert Street, Moss Bank, WA10 1TY",yes,,2017-12-19,,32.06,813,813,Partly vacant employment site with a masterplan for a mix of housing and employment uses being prepared on a larger site incorporating greenfield land.,local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI0W00DT00T,not permissioned,,POINT(-2.733101 53.463333),BR027,https://www.sthelens.gov.uk/media/7265/br027.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR027
"Land to the rear of Juddfield Street, Blackbrook, WA11 0AZ",yes,,2017-12-19,,1.14,41,41,Partly vacant employment site with a masterplan for a mix of housing and employment uses being prepared on a larger site incorporating greenfield land.,local-authority-eng:SHN,mixed ownership,,http://publicaccess.sthelens.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYBLPETA097,not permissioned,,POINT(-2.691011 53.468537),BR028,https://www.sthelens.gov.uk/media/7264/br028.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR028
"Halton and St Helens PCT HQ, Cowley Hill, Windle, WA10 2UE",yes,,2017-12-19,,1.17,32,32,Former PCT Headquarters no longer in use.,local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYBLPETA097,not permissioned,,POINT(-2.743936 53.461037),BR029,https://www.sthelens.gov.uk/media/7266/br029.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR029
"Former Red Quarry, Chester Lane, Bold, WA9 4DA",yes,,2017-12-19,,1.93,57,57,Former landfill site suitable for housing.,local-authority-eng:SHN,not owned by a public authority,,,not permissioned,,POINT(-2.724694 53.423403),BR030,https://www.sthelens.gov.uk/media/7267/br030.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR030
"Land adjacent St. Helens Hospital, Marshalls Cross Road, St. Helens Town Centre, WA9 3BY",yes,,2017-12-19,,1.65,59,59,Site is considered suitable for housing however a flood risk assessment would be required.,local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOII600DT00S,not permissioned,,POINT(-2.71977 53.441914),BR031,https://www.sthelens.gov.uk/media/7268/br031.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR031
"College Street Northern Gateway, St. Helens Town Centre, WA10 1HT",yes,,2017-12-19,,2.88,103,103,Site could potentially come forward for residential development through the One Public Estate Government Programme.,local-authority-eng:SHN,owned by a public authority,,,not permissioned,,POINT(-2.736585 53.45666),BR032,https://www.sthelens.gov.uk/media/7270/br032.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR032
"Land South of Knowsley Road, West Park, St. Helens, WA10 4PL (Site B)",yes,,2018-12-21,,0.42,18,18,The site is considered suitable for high density housing and now forms part of an application for 50 new dwellings on a larger site.. Deve;oment of 50 residential units with a mix of houses and apartments,local-authority-eng:SHN,not owned by a public authority,,https://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDC00DT02W,pending decision,full planning permission,POINT(-2.757771 53.452213),BR033,https://www.sthelens.gov.uk/media/7269/br033.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR033
"Land south of Crab Street, St. Helens Town Centre, WA10 2JN",yes,,2018-12-21,,0.48,61,61,"Sustainable site suitable for housing, planning application pending (Ref: P/2018/0021/FUL). Erection of an over 55's facility incorporating 61 apartments split into 3 storey building and a 4 storey building with associated car parking and landscaping.",local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI7K00DT01X,pending decision,full planning permission,POINT(-2.741481 53.456738),BR034,https://www.sthelens.gov.uk/media/7271/br034.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR034
"The Beehive Inn, 268 Berrys Lane, St Helens, WA9 3HD",yes,,2017-12-19,,0.05,8,8,The site benefits from planning consent.. Demolition of the Beehive public house and the erection of a three storey apartment block comprising 8no apartments.,local-authority-eng:SHN,not owned by a public authority,2006-03-07,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI2T00DT03J,permissioned,full planning permission,POINT(-2.701123 53.442276),BR035,https://www.sthelens.gov.uk/media/7272/br035.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR035
"Land and site of Bowling Green Inn and former Beehive Inn, Watery Lane, Parr, St. Helens, WA9 3HF",yes,,2017-12-19,,0.22,26,26,The site benefits from planning consent.. Residential development of 2no 3 storey apartment buildings providing 26no dwellings with associated hard and soft landscaping and works.,local-authority-eng:SHN,not owned by a public authority,2016-07-11,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIU800DT024,permissioned,full planning permission,POINT(-2.701463 53.441942),BR036,https://www.sthelens.gov.uk/media/7273/br036.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR036
"The Globe, 142 Hardshaw Street, St. Helens, WA10 1JT",yes,,2017-12-19,,0.08,6,6,The site benefits from planning consent.. Conversion of former Globe Hotel to create 6 new self-contained flats and the retention of existing flat and office space. Total 7 flats (+6),local-authority-eng:SHN,not owned by a public authority,2009-12-15,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ9O00DT04F,permissioned,full planning permission,POINT(-2.732679 53.457197),BR037,https://www.sthelens.gov.uk/media/7275/br037.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR037
"7a Cooper Lane, Haydock, WA11 0JH",yes,,2017-12-19,,0.09,6,6,The site benefits from planning consent.. Reserved matters application pursuant to outline permission P/2010/0968 for the erection of a two storey apartment block comprising of 6no apartments.,local-authority-eng:SHN,not owned by a public authority,2011-08-12,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI7C00DT021,permissioned,reserved matters approval,POINT(-2.676631 53.466121),BR038,https://www.sthelens.gov.uk/media/7274/br038.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR038
"Land site of and to rear of former 251 to 255 New Street, Sutton, St Helens",yes,,2017-12-19,,0.2,8,8,The site benefits from planning consent.. Erection of 8no dwellings along with landscaping and associated works.,local-authority-eng:SHN,not owned by a public authority,2017-02-15,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O5J1L1PE00504,permissioned,full planning permission,POINT(-2.719379 53.429484),BR039,https://www.sthelens.gov.uk/media/7276/br039.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR039
"131 Brynn Street, Town Centre, St Helens, Merseyside, WA10 1HZ",yes,,2017-12-19,,0.05,9,9,The site benefits from planning consent.. Re-submission of P/2012/0841 for the demolition of the single storey office building and erection of 2.5 - 3 storey residential units in two blocks with associated on sit.,local-authority-eng:SHN,not owned by a public authority,2016-02-17,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI4P00DT00R,permissioned,outline planning permission,POINT(-2.733875 53.457576),BR040,https://www.sthelens.gov.uk/media/7277/br040.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR040
"The Old Cottage Hospital, 386 Clipsley Lane, Haydock, WA11 0ST",yes,,2017-12-19,,0.12,5,5,The site benefits from planning consent.. Erection of 5no dwellings along with associated parking and landscaping.,local-authority-eng:SHN,not owned by a public authority,2017-05-09,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O5KBBIPE00502,permissioned,full planning permission,POINT(-2.672839 53.466376),BR041,https://www.sthelens.gov.uk/media/7278/br041.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR041
"Former 2-40 Chancery Lane, Parr, WA9",yes,,2017-12-19,,0.21,25,25,The site benefits from planning consent.. Erection of 25no. apartments with associated car parking and landscaping works.,local-authority-eng:SHN,not owned by a public authority,2013-12-18,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OONJ7GPE00501,permissioned,full planning permission,POINT(-2.708706 53.451031),BR042,https://www.sthelens.gov.uk/media/7279/br042.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR042
"Land at 135 Hall Street, St Helens, WA10 1EP",yes,,2017-12-19,,0.13,11,11,The site benefits from planning consent.. Re-submission of P/2016/0334 for the construction of 11no terraced dwellings in 2 blocks plus associated parking.,local-authority-eng:SHN,not owned by a public authority,2017-01-05,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OSRDTVPE00006,permissioned,full planning permission,POINT(-2.728606 53.455945),BR043,https://www.sthelens.gov.uk/media/7280/br043.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR043
"Land at Cannon Street, Clock Face, Bold, St. Helens, WA9 4XU",yes,,2017-12-19,,0.21,10,10,"The site benefits from planning consent.. Erection of 10no dwelling houses, parking and associated works.",local-authority-eng:SHN,not owned by a public authority,2015-05-07,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ5C00DT03X,permissioned,full planning permission,POINT(-2.722491 53.416863),BR044,https://www.sthelens.gov.uk/media/7281/br044.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR044
"Land at and including 24 Bewsey Street, Thatto Heath, St. Helens, WA10 3EG",yes,,2017-12-19,,0.12,16,16,"The site benefits from planning consent.. Demolition of existing buildings and erection of a part two storey / part three storey building to provide 16no flats with associated access, car parking and landscaping.",local-authority-eng:SHN,not owned by a public authority,2015-11-26,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OLS4LZPE00501,permissioned,full planning permission,POINT(-2.759543 53.440966),BR045,https://www.sthelens.gov.uk/media/7282/br045.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR045
"Land site of former Engine Inn, 287 Newton Road, Parr, St Helens",yes,,2017-12-19,,0.18,10,10,The site benefits from planning consent.. Erection of 10no dwellings with associated parking and additional works.,local-authority-eng:SHN,not owned by a public authority,2016-01-21,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NRHOLWPE00102,permissioned,full planning permission,POINT(-2.684217 53.451731),BR046,https://www.sthelens.gov.uk/media/7283/br046.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR046
"8-12 Ormskirk Street, Town Centre, St Helens, WA10 1BJ",yes,,2017-12-19,,0.03,9,9,"The site benefits from planning consent.. Change of use of first, second and third floors of licensed premises to 9no residential apartments.",local-authority-eng:SHN,not owned by a public authority,2015-12-11,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIL600DT00Q,permissioned,full planning permission,POINT(-2.737593 53.453095),BR047,https://www.sthelens.gov.uk/media/7284/br047.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR047
"92 St James Road, Rainhill, St Helens, L35 0PG",yes,,2017-12-19,,0.13,8,8,The site benefits from planning consent.. Demolition of existing residential building with garage and erection of 3 storey building comprising of 8no apartments with associated landscaping and parking.,local-authority-eng:SHN,not owned by a public authority,2016-05-25,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIR500DT001,permissioned,full planning permission,POINT(-2.76509 53.412014),BR048,https://www.sthelens.gov.uk/media/7285/br048.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR048
"23A Hardshaw Street, Town Centre, St Helens, WA10 1RT",yes,,2017-12-19,,0.02,5,5,"The site benefits from planning consent.. Prior notification under Schedule 2, Part 3 of Town and Country Planning (General Permitted Development Order) 2015 for application for prior approval for conversion of existing office building to 5no flats at first and second floor.",local-authority-eng:SHN,not owned by a public authority,2017-04-26,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOICV00DT01D,permissioned,full planning permission,POINT(-2.735817 53.453159),BR049,https://www.sthelens.gov.uk/media/7286/br049.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR049
"Rainhill Club And Sports Lounge, Warburton Hey, Rainhill, St Helens, L35 4LF",yes,,2017-12-19,,0.24,10,10,"The site benefits from planning consent.. Reserved matters application pursuant to P/2016/0173 for 10no dwellings with regard to appearance, landscaping, layout and scale.",local-authority-eng:SHN,not owned by a public authority,2016-11-17,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OLS4J3PE00505,permissioned,full planning permission,POINT(-2.767781 53.418621),BR050,https://www.sthelens.gov.uk/media/7287/br050.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR050
"Building Two Millfields Court, Tatton Way, Eccleston, St Helens",yes,,2017-12-19,,0.21,8,8,The site benefits from planning consent.. Erection of a two storey building comprising of A1 and/or A3 uses on the ground floor and 8No. apartments at first floor along with car parking landscaping and associated,local-authority-eng:SHN,not owned by a public authority,2016-08-24,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJCH00DT03B,permissioned,full planning permission,POINT(-2.769156 53.452248),BR051,https://www.sthelens.gov.uk/media/7288/br051.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR051
