site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land between Gill Avenue and Rosalind Frankin Close, Guildford",,,2017-09-27,,2.36,61,61,2017 Submission Local Plan allocation ref. A16,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.609722 51.239253),BFLR2017_028,https://www.guildford.gov.uk/media/26704/Land-between-Gill-Avenue-and-Rosalind-Frankin-Close-Guildford/pdf/BFLR2017_028,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-028
"Former Tyrrell site, Long Reach, Ockham",yes,,2017-09-27,,1.98,12,12,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.461294 51.285192),BFLR2017_029,https://www.guildford.gov.uk/media/26705/Former-Tyrrell-site-Long-Reach-Ockham/pdf/BFLR2017_029,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-029
"The Shed Factory, Portsmouth Road, Ripley",,,2017-09-27,,0.4,12,12,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.501625 51.293799),BFLR2017_030,https://www.guildford.gov.uk/media/26706/The-Shed-Factory-Portsmouth-Road-Ripley/pdf/BFLR2017_030,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-030
"Former scrap yard, Aldershot Road, Worplesdon",yes,,2017-12-05,,1.7,45,45,Application ref. 15/P/01987 ,local-authority-eng:GRT,not owned by a public authority,2017-10-17,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_165613,permissioned,full planning permission,POINT(-0.633294 51.265627),BFLR2017_031,https://www.guildford.gov.uk/media/26707/Former-scrap-yard-Aldershot-Road-Worplesdon/pdf/BFLR2017_031,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-031
"Land and buildings at Guildford Railway Station, Guildford ",,,2017-11-30,,2.2,350,350,"2017 Submission Local Plan allocation ref. A7. Application 14/P/02168 refused; appeal APP/Y3615/W/16/3161412 in progress; Appeal hearing held 7/11/2017 - not yet decided.. Mixed use redevelopment comprising 438 dwellings (Class C3); retail/financial and professional services/food and drink and leisure floorspace (Class A1/A2/A3/Sui Generis and D2 uses); station and general office floorspace (Sui Generis and Class B1 uses); station improvements including new station building with booking hall and concourse (Sui Generis); replacement station and office car parking, new residential car parking, cycle parking, a Station Plaza including new public realm with hard and soft landscaping, new access and servicing arrangements, plant and associated works.",local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_157038,pending decision,,POINT(-0.580679 51.237106),BFLR2017_032,https://www.guildford.gov.uk/media/26708/Land-and-buildings-at-Guildford-Railway-Station-Guildford-/pdf/BFLR2017_032,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-032
"Bright Hill Car Park, Sydenham Road, Guildford",,,2017-09-27,,0.47,40,40,2017 Submission Local Plan allocation ref. A12,local-authority-eng:GRT,owned by a public authority,,,Not permissioned,,POINT(-0.568444 51.235761),BFLR2017_033,https://www.guildford.gov.uk/media/26709/Bright-Hill-Car-Park-Sydenham-Road-Guildford/pdf/BFLR2017_033,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-033
"North Street redevelopment, Guildford",,,2017-09-27,,3.47,400,400,"2017 Submission Local Plan allocation ref. A6. Mixed ownership as GBC owns freehold, however M&G have a long leasehold over much of the site and there are multiple shorter leases on other parts.",local-authority-eng:GRT,mixed ownership,,,Not permissioned,,POINT(-0.57536 51.237231),BFLR2017_034,https://www.guildford.gov.uk/media/26710/North-Street-redevelopment-Guildford/pdf/BFLR2017_034,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-034
"Treetops Kennels and Loxhill Nursery, Old Portsmouth Road, Guildford",yes,,2017-12-05,,2,12,12,"Application 17/P/00801 pending decision - application proposes 39 dwellings plus demolition of existing buildings (boarding kennels, cattery and operator's dwelling)",local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177231,pending decision,,POINT(-0.578534 51.221155),BFLR2017_035,https://www.guildford.gov.uk/media/26711/Treetops-Kennels-and-Loxhill-Nursery-Old-Portsmouth-Road-Guildford/pdf/BFLR2017_035,2017-12-05,brownfield-land/local-authority-eng/GRT/BFLR2017-035
"Kernal Court, Walnut Tree Close, Guildford",yes,,2017-09-27,,0.55,100,100,2017 Submission Local Plan allocation ref. A13,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.582131 51.242511),BFLR2017_036,https://www.guildford.gov.uk/media/26712/Kernal-Court-Walnut-Tree-Close-Guildford/pdf/BFLR2017_036,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-036
"Old Reservoir, Oxford Terrace off Sydenham Road, Guildford",,,2017-09-27,,0.1,5,5,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.570552 51.234771),BFLR2017_037,https://www.guildford.gov.uk/media/26713/Old-Reservoir-Oxford-Terrace-off-Sydenham-Road-Guildford/pdf/BFLR2017_037,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-037
"The Forge, 129 Ash Street, Ash",,,2017-09-27,,0.13,5,5,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.721556 51.247165),BFLR2017_038,https://www.guildford.gov.uk/media/26714/The-Forge-129-Ash-Street-Ash/pdf/BFLR2017_038,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-038
"1 Ward Street, Guildford",,,2017-09-27,,0.02,8,8,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.57216 51.237408),BFLR2017_039,https://www.guildford.gov.uk/media/26715/1-Ward-Street-Guildford/pdf/BFLR2017_039,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-039
"Kingdom Hall, 236 High Street, Guildford",,,2017-09-27,,0.03,6,6,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.567897 51.236753),BFLR2017_040,https://www.guildford.gov.uk/media/26716/Kingdom-Hall-236-High-Street-Guildford/pdf/BFLR2017_040,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-040
"Finance House, Park Street, Guildford ",,,2017-09-27,,0.04,6,6,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.578352 51.234974),BFLR2017_041,https://www.guildford.gov.uk/media/26717/Finance-House-Park-Street-Guildford-/pdf/BFLR2017_041,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-041
"Stadium Works, Oxenden Road, Tongham",yes,,2017-09-27,,0.1,6,6,Erection of a two storey detached building comprising of four x two bedroom flats and two x one bedroom flats with associated parking and landscaping following demolition of existing building.,local-authority-eng:GRT,not owned by a public authority,2017-09-20,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177211,permissioned,full planning permission,POINT(-0.734996 51.24036),BFLR2017_042,https://www.guildford.gov.uk/media/26718/Stadium-Works-Oxenden-Road-Tongham/pdf/BFLR2017_042,2017-09-27,brownfield-land/local-authority-eng/GRT/BFLR2017-042
"White Lion Walk, High Street, Guildford",,,2017-10-20,,0.39,50,50,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.575379 51.235711),BFLR2017_043,https://www.guildford.gov.uk/media/26719/White-Lion-Walk-High-Street-Guildford/pdf/BFLR2017_043,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-043
"111 Epsom Road, Guildford",yes,,2017-10-20,,0.14,6,6,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.548709 51.241085),BFLR2017_044,https://www.guildford.gov.uk/media/26720/111-Epsom-Road-Guildford/pdf/BFLR2017_044,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-044
"Land off Easington Place, Guildford",yes,,2017-10-20,,0.51,10,10,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.556857 51.239378),BFLR2017_045,https://www.guildford.gov.uk/media/26721/Land-off-Easington-Place-Guildford/pdf/BFLR2017_045,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-045
"Land at Guildford Fire Station, 14a to 18 Ladymead, Guildford, GU1 1DL",yes,,2017-10-20,,0.13,6,6,Application 17/P/00724 pending decision - application proposes 12 dwellings gross (6 net),local-authority-eng:GRT,owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_177096,pending decision,,POINT(-0.573616 51.247785),BFLR2017_046,https://www.guildford.gov.uk/media/26722/Land-at-Guildford-Fire-Station-14a-to-18-Ladymead-Guildford-GU1-1DL/pdf/BFLR2017_046,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-046
"13, Lower Edgeborough Road, Guildford, GU1 2DX",yes,,2017-10-20,,0.13,10,10,Application 16/P/02070 dismissed at appeal (ref. APP/Y3615/W/17/3169598) - Erection of 14 flats (Decision issued 7 July 2017).,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_173761,Not permissioned,,POINT(-0.558029 51.239455),BFLR2017_047,https://www.guildford.gov.uk/media/26723/13-Lower-Edgeborough-Road-Guildford-GU1-2DX/pdf/BFLR2017_047,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-047
"Garage, 92 Send Road, Send, GU23 7EZ",yes,,2017-10-20,,0.16,20,20,Application 17/P/00566 refused on 27 June 2017 - Demolition of existing buildings and erection of 8 x dwellings. Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_176826,Not permissioned,,POINT(-0.529902 51.290848),BFLR2017_048,https://www.guildford.gov.uk/media/26724/Garage-92-Send-Road-Send-GU23-7EZ/pdf/BFLR2017_048,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-048
"HM Prison Send, Ripley Road, Send, GU23 7LJ",,,2017-10-20,,8.24,150,150,Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.49136 51.274414),BFLR2017_049,https://www.guildford.gov.uk/media/26725/HM-Prison-Send-Ripley-Road-Send-GU23-7LJ/pdf/BFLR2017_049,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-049
"Land at Oak Hill, Wood Street Village",yes,,2017-10-20,,4.4,22,22,Part of site is PDL in the Green Belt; remainder is PDL within the current village inset boundary.,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.628047 51.252149),BFLR2017_050,https://www.guildford.gov.uk/media/26726/Land-at-Oak-Hill-Wood-Street-Village/pdf/BFLR2017_050,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-050
"Dryden Court, Lower Edgeborough Road, Guildford",yes,,2017-10-20,,0.12,6,6,,local-authority-eng:GRT,not owned by a public authority,,,Not permissioned,,POINT(-0.560773 51.239669),BFLR2017_051,https://www.guildford.gov.uk/media/26727/Dryden-Court-Lower-Edgeborough-Road-Guildford/pdf/BFLR2017_051,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-051
"Guildford Adult Education Centre, Sydenham Road, Guildford",,,2017-10-20,,0.41,15,15,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the 2017 Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,Not permissioned,,POINT(-0.567845 51.236141),BFLR2017_052,https://www.guildford.gov.uk/media/26728/Guildford-Adult-Education-Centre-Sydenham-Road-Guildford/pdf/BFLR2017_052,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-052
"Pewley Hill Centre, Guildford",,,2017-10-20,,0.22,6,6,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the 2017 Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,Not permissioned,,POINT(-0.570465 51.234338),BFLR2017_053,https://www.guildford.gov.uk/media/26729/Pewley-Hill-Centre-Guildford/pdf/BFLR2017_053,2017-10-20,brownfield-land/local-authority-eng/GRT/BFLR2017-053
