name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BLR01,"Former Pyramid Posters, Park Road, Blaby",yes,,2017-12-04,,0.58,34,34,local authority planning application reference 15/1603/RM. reserved matters application for 34 dwellings,local-authority-eng:BLA,not owned by a public authority,2016-07-06,,permissioned,reserved matters approval,POINT(-1.169817 52.573443),BLR01,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR01
BLR02,"2-4 Westover Road, Braunstone Town",yes,,2017-12-04,,0.1,6,6,local authority planning application reference 16/1330/FUL. demolition of existing commercial buildings and one flat and erection of 7 dwellings,local-authority-eng:BLA,not owned by a public authority,2017-03-03,,permissioned,full planning permission,POINT(-1.18985 52.622712),BLR02,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR02
BLR03,"Land off Cambridge Road, Cosby",yes,,2017-12-04,,3.92,73,73,"outline planning permission granted, subject to signing of S106 agreement, local authority planning application reference 16/0216/OUT. part of a larger site that is pending decision for up to 180 dwellings",local-authority-eng:BLA,not owned by a public authority,,,pending decision,,POINT(-1.188401 52.554693),BLR03,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR03
BLR04,"Countesthorpe Conservative Club, Main Street, Countesthorpe",yes,,2017-12-04,,0.1,7,7,local authority planning application reference 14/0737/1/PX. demolition of existing conservative club and erection of 7 dwellings,local-authority-eng:BLA,not owned by a public authority,2015-01-22,,permissioned,full planning permission,POINT(-1.137724 52.553068),BLR04,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR04
BLR05,"Land to the north of 81 Bassett Avenue, Countesthorpe",yes,,2017-12-04,,0.01,8,8,local authority planning application reference 15/0926/FUL. residential development of two blocks of flats,local-authority-eng:BLA,not owned by a public authority,2015-09-17,,permissioned,full planning permission,POINT(-1.143904 52.553085),BLR05,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR05
BLR06,"Land rear of 33-37 Salisbury Avenue, Croft",yes,,2017-12-04,,0.1,6,6,local authority planning application reference 14/0457/1/PX. erection of one block of flats,local-authority-eng:BLA,not owned by a public authority,2014-07-28,,permissioned,full planning permission,POINT(-1.248223 52.556463),BLR06,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR06
BLR07,"Imperial Buildings, King Street, Enderby",yes,,2017-12-04,,0.07,10,10,"local authority planning application reference 15/1032/FUL. conversion of building fronting King Street into 4 dwellings, demolition of building fronting George Street and construction of 1 dwelling and 5 apartments",local-authority-eng:BLA,not owned by a public authority,2015-12-03,,permissioned,full planning permission,POINT(-1.21079 52.58764),BLR07,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR07
BLR08,"Land at Cambridge / Warwick Road, Whetstone",yes,,2017-12-04,,5.38,103,103,local authority planning application references 15/0655/RM and 14/0577/1/PX. demolition of existing buildings and erection of 98 dwellings and a block of 5 flats with ground floor retail unit,local-authority-eng:BLA,not owned by a public authority,2015-12-22,,permissioned,full planning permission,POINT(-1.181991 52.567046),BLR08,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR08
BLR09,"JC Remedial, The Nook, Whetstone",yes,,2017-12-04,,0.18,21,21,local authority planning application reference 13/0005/1/OX. demolition of existing building and erection of one block of 21 retirement apartments,local-authority-eng:BLA,not owned by a public authority,2015-05-06,,permissioned,outline planning permission,POINT(-1.178295 52.569844),BLR09,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR09
BLR10,"Glen Ford Grange, Little Glen Road, Glen Parva",yes,,2017-12-04,,0.48,10,10,local authority planning application reference 13/0912/1/OX. erection of 14 dwellings to include the demolition of existing buildings. Net 10 dwellings,local-authority-eng:BLA,not owned by a public authority,2015-03-02,,permissioned,outline planning permission,POINT(-1.152517 52.579156),BLR10,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR10
BLR11,"Travelodge, Hinckley Road, Leicester Forest East",yes,,2017-12-04,,0.17,6,6,local authority planning application reference 14/0056/1/PX. erection of 6 dwellings,local-authority-eng:BLA,not owned by a public authority,2014-12-12,,permissioned,full planning permission,POINT(-1.221242 52.624254),BLR11,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR11
BLR12,"Land west of Blue Banks Avenue, Glen Parva",yes,,2017-12-04,,0.1,8,8,local authority planning application reference 13/0341/1/PX. erection of one block of flats,local-authority-eng:BLA,not owned by a public authority,2013-10-15,,permissioned,full planning permission,POINT(-1.171315 52.587155),BLR12,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR12
BLR13,"Land at The Depot, Church Farm, Station Road, Elmesthorpe",yes,,2017-12-04,,0.47,7,7,local authority planning application reference 13/0443/1/OX. erection of 7 dwellings,local-authority-eng:BLA,not owned by a public authority,2015-02-22,,permissioned,outline planning permission,POINT(-1.321314 52.563818),BLR13,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR13
BLR14,"Land rear of 14-16 Aldeby Close, Enderby",yes,,2017-12-04,,0.09,8,8,local authority planning application reference 13/0219/1/PX. erection of two buildings to form 8 flats,local-authority-eng:BLA,not owned by a public authority,2013-10-15,,permissioned,full planning permission,POINT(-1.186576 52.58646),BLR14,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR14
BLR15,"Council Depot, Warwick Road, Littlethorpe",yes,,2017-12-04,,0.83,20,20,,local-authority-eng:BLA,owned by a public authority,,,not permissioned,,POINT(-1.198493 52.566656),BLR15,http://www.blaby.gov.uk/brownfield-land-register,2017-12-04,/brownfield-land/local-authority-eng/BLA/BLR15
