name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
1,"Tesco Car Park, Gainsborough",,,2018-03-31,,0.36,25,25,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.770725 53.396244),1,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/1
2,"Site between Wembley/Hickman Street, Gainsborough",,,2018-03-31,,0.81,34,34,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.775094 53.397044),2,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/2
3,"West of Primrose Street, Gainsborough",,,2018-03-31,,2.22,83,83,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.775166 53.394527),3,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/3
4,"Land enclosed by Thornton Street, Bridge Sreet, King Street and Bridge Road, Gainsborough",,,2018-03-31,,0.58,25,25,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.774912 53.39288),4,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/4
5,"Middlefield School of Technology, Middlefield Lane, Gainsborough",yes,,2018-03-31,,3.98,112,112,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.763748 53.392037),5,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/5
6,"Sinclairs, Ropery Road, Gainsborough",,,2018-03-31,,3.03,114,114,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.781668 53.401183),6,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/6
7,"Land north of Northholme, Gainsborough",yes,,2018-03-31,,0.93,53,53,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,2011-07-15,,permissioned,full planning permission,POINT(-0.773262 53.404279),7,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/7
8,"Land between North Street and Church Street, Gainsborough",,,2018-03-31,,0.18,48,48,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.775944 53.403605),8,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/8
9,"Land at Spring Gardens (Marshalls Rise), Gainsborough",yes,,2018-03-31,,0.66,39,39,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,2017-10-13,,permissioned,full planning permission,POINT(-0.770533 53.400314),9,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21,/brownfield-land/local-authority-eng/WLI/9
10,"Neighbourhood Plan Allocation D - All Saints Lane, Nettleham",yes,,2018-03-31,,0.38,30,30,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.491299 53.266541),10,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/10
11,"Gateway Riverside Housing Zone, Gainsborough",yes,,2018-03-31,,4.39,245,245,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,2016-07-19,,permissioned,outline planning permission,POINT(-0.775939 53.389591),11,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/11
12,"Town Centre Riverside Housing Zone A,Gainsborough",,,2018-03-31,,1.72,73,73,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.77585 53.397932),12,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/12
13,"Town Centre Riverside Housing Zone B,Gainsborough",,,2018-03-31,,1.57,55,55,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.778514 53.399443),13,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/13
14,"Amp Rose Housing Zone, Gainsborough",,,2018-03-31,,2.28,78,78,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,POINT(-0.76487 53.399015),14,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/14
15,"The Old Scrapyard, Stow Road, Ingham",yes,,2018-03-31,,1.8,35,35,,local-authority-eng:WLI,,2016-02-10,,permissioned,full planning permission,POINT(-0.580455 53.334417),15,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17,/brownfield-land/local-authority-eng/WLI/15
