site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Land At Upper Brook Street Ardwick Manchester,yes,,2017-12-31,,0.25,13,13,"Erection of a three storey terrace to form 13 No. 4 bedroom residential dwellinghouses (Use Class C3) with associated car parking, landscaping, boundary treatment and access road.",local-authority-eng:MAN,,2014-04-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.227517 53.465994),105107/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105107-FO-2014-N2
Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,yes,,2017-12-31,,0.31,15,15,"Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",local-authority-eng:MAN,,2015-03-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.242642 53.365796),106943/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106943-FO-2014-S2
Ambulance Station 81 Belle Vue Street Gorton Manchester M12 5PW,yes,,2017-12-31,,0.37,14,14,OUTLINE APPLICATION for the erection of a maximum of 14 two storey dwellings with all matters reserved except access.,local-authority-eng:MAN,,2014-08-13,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.190133 53.46632),105636/OO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105636-OO-2014-N2
Royal Mill And Paragon Mill Redhill Street Ancoats Manchester M4 5AU,yes,,2017-12-31,,0.87,18,18,Use of part of first floor of both Paragon and Royal Mills to create an additional 18 apartments ( 9 in Parragon Mill and 9 in Royal Mill ) and associated parking spaces.,local-authority-eng:MAN,,2014-05-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.227792 53.48362),104923/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/104923-FO-2014-N1
Santiadd House Burnage Lane Burnage Manchester M19 1EN,yes,,2017-12-31,,0.2,13,13,"Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",local-authority-eng:MAN,,2014-09-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.201527 53.429539),105462/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105462-FO-2014-S2
86 - 88 Market Street Manchester M1 1PD,yes,,2017-12-31,,0.04,14,14,Change of use of floors 2-5 from a single flat and offices to 15 flats and alterations to external elevations to provide an additional storey new circulation core and additional windows,local-authority-eng:MAN,,2016-05-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.240336 53.482094),111631/P3OPA/2016 / 107712,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111631-P3OPA-2016---107712
"Land Bounded By St Michaels Church, Loom Street, Sherratt Street And George Leigh Street, Ancoats",yes,,2017-12-31,,0.12,14,14,"Erection of 14 x four bedroom, three-storey terraced houses in two rows along George Leigh Street and Loom Street, incorporating amenity terrace areas, together with garden decks over integral garages, and vehicular access from Sherratt Street, following",local-authority-eng:MAN,,2015-02-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.229246 53.484983),107484/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107484-FO-2014-N1
2 Harter Street Manchester M1 6HY,yes,,2017-12-31,,0.04,22,22,"Conversion of building to 22 apartments (8 x 1 bed and 14 x 2 bed) (use class C3) and external alterations including demolition and replacement of existing roof to include roof lights, reinstatement of windows, provision of cycle store and cleaning, repa",local-authority-eng:MAN,,2015-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.240245 53.476593),105885/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105885-FO-2014-C2
15 - 17 Stanley Street Cheetham Manchester M8 8SH,yes,,2017-12-31,,0.04,10,10,Prior Approval for the change of use of the first floor from office (Use Class B1a) to ten 1 bedroom apartments (Use Class C3 (Dwellinghouses)),local-authority-eng:MAN,,2015-02-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.236954 53.494397),107689/P3JPA/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107689-P3JPA-2014-N1
24 Reddish Lane Gorton Manchester M18 7JN,yes,,2017-12-31,,0.16,9,9,"Demolition of existing premises and the erection of nine x four bedroom, 3 storey dwellinghouses (including accommodation in roof space) with associated access, car parking, and amenity space following demolition of existing building.",local-authority-eng:MAN,,2014-08-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.160497 53.456737),105483/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105483-FO-2014-N2
16 - 18 King Street Manchester M2 6AG,yes,,2017-12-31,,0.02,5,5,"Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",local-authority-eng:MAN,,2014-11-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.246946 53.481173),107025/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107025-P3JPA-2014-C1
Land In Between The Cringlewood Club And Beech House Nursing Home Yewtree Lane Northenden Manchester,yes,,2017-12-31,,0.35,9,9,"Erection of 9No. bungalows and associated landscaping, car parking and boundary treatment together with the creation of a new access road from Yewtree Lane",local-authority-eng:MAN,,2014-04-15,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.271084 53.411855),104097/FO/2013/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/104097-FO-2013-S2
Old Half Moon Chambers 5 - 7 Chapel Walks Manchester M2 1HN,yes,,2017-12-31,,0.02,12,12,"3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",local-authority-eng:MAN,,2015-02-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.244072 53.481853),107731/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107731-P3JPA-2014-C1
35 Houldsworth Street,yes,,2017-12-31,,0.02,22,22,Prior notification of change of use from offices (Class B1) for change of use to 22 apartments (use class C3) comprising 19no. studios and 3no. 1 bed apartments.,local-authority-eng:MAN,,2017-01-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.231393 53.483541),114720/P3OPA/2016 / 105378,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114720-P3OPA-2016---105378
Cedar House 3 Cobourg Street,yes,,2017-12-31,,0.05,8,8,Prior approval for change of use of basement area from office (Class B1) to 8 residential apartments (Class C3),local-authority-eng:MAN,,2014-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.233298 53.476454),106588/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106588-P3JPA-2014-C1
158 Manchester Road Chorlton Manchester M16 0DZ,yes,,2017-12-31,,0.16,7,7,"Conversion of existing residential care home in to 8 no. apartments including first floor extension on north east elevation, with associated landscaping and car parking accessed via Manchester Road.",local-authority-eng:MAN,,2015-03-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.273612 53.449584),106854/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106854-FO-2014-S1
Land On The Corner Of Brunswick Street & Bramwell Drive And Arkley Walk & Kincardine Road Ardwick,yes,,2017-12-31,,0.09,6,6,"Erection of 5 no. three storey dwelling houses to the corner of Brunswick Street and Bramwell Drive and erection of 1 no. three storey dwelling house to the corner of Arkley Walk and Kincardine Road with associtaed car parking, landscaping and boundary t",local-authority-eng:MAN,,2015-02-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.225589 53.468829),107674/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107674-FO-2014-N2
1 Canal Street Manchester M1 3HE,yes,,2017-12-31,,0.02,8,8,"Change of use of floors 1-4 from commercial office space to 8 x residential apartments (2 x 1 bed and 6 x 2 bed) and external elevations including the remodelling of the Richmond Street Facade, removal of windows at 3rd floor level to form balcony area a",local-authority-eng:MAN,,2015-02-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.235372 53.478149),100982/FO/2012/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/100982-FO-2012-C2
94-102 St Marys Road Newton Heath Manchester M40 0AG,yes,,2017-12-31,,0.1,7,7,"Creation of 7 no. three storey dwellinghouses (Class C3) within the shell of the existing building, together with associated elevational and roof alterations",local-authority-eng:MAN,,2016-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.182933 53.508433),111593 / 105558,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111593---105558
Land Adjacent To 115 Sale Road Northenden Manchester M23 0BU,yes,,2017-12-31,,0.09,5,5,"Erection of a three storey building comprising of ground floor retail unit with 5no. two-bedroom residential apartments on the upper two floors with associated car parking, landscaping and boundary treatment.",local-authority-eng:MAN,,2014-07-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.277848 53.410959),104888/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/104888-FO-2014-S2
363 Wilmslow Road Withington Manchester M14 6XU,yes,,2017-12-31,,0.07,9,9,"Erection of part single, part two-storey rear extension to existing building together with excavation of rear garden to create nine flats, with landscaping and parking.",local-authority-eng:MAN,,2014-09-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.21961 53.439735),107448 / 106424/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107448---106424-FO-2014-S1
Land At Wellington Street/Cross Lane Gorton,yes,,2017-12-31,,0.09,6,6,OUTLINE APPICATION for a mixed use development comprising 6no. retail/commercial premises with 6no. apartments at first floor,local-authority-eng:MAN,,2015-04-01,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.17105 53.463203),107099/OO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107099-OO-2014-N2
Former Orange Grove Public House 304 Wilmslow Road,yes,,2017-12-31,,0.18,35,35,"Erection of part two, part three, part four, part five-storey building to form four commercial units (Class A1, A2, A3) at ground floor with 35no. residential units above",local-authority-eng:MAN,,2015-04-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.219168 53.441579),106846/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106846-FO-2014-S1
Morris Feinmann House 178 Palatine Road,yes,,2017-12-31,,0.58,21,21,"Erection of a four storey 87 unit care home (72 one bed care units, 13 one or two bed Extra Care apartments, 2 guest bedrooms),",local-authority-eng:MAN,,2015-05-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.243751 53.420371),105955/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/105955-FO-2014-S2
"Murrays Mill, Redhill Street",yes,,2017-12-31,,0.49,124,124,"Conversion of former Murrarys Mill complex including elevational alterations to create 108 residential apartments (Use Class C3) (one, two and three bedroom), erection of five storey building to form 16 residential apartments (Use Class C3) to Bengal Str",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.226679 53.484053),108566/FO/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108566-FO-2015-N2
"Whalley Pub, 2 Withington Road",yes,,2017-12-31,,0.15,14,14,Change of use of vacant public house (class A4) into 14 self-contained apartments (Class C3),local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.258592 53.458327),108296/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108296-FO-2015-S1
Sky Gardens (Block C - Bentinck Street / Chester Road),yes,,2017-12-31,,0.26,162,162,"Redevelopment of site with a mixed-use development comprising 162 dwellings (Use Class C3) and 8 commercial units (to include Use Classes A1, A2, A3, A4, B1a), with associated car parking and a landscaped public square.",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.261668 53.471129),106657/FO/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106657-FO-2014-C1
Silk Glass (New Union Street),yes,,2017-12-31,,0.89,302,302,"Erection of 3 x part 8 storey, part 9 and part 10 storey mixed use residential led buildings to form 302 residential apartments (Use Class C3) with ground floor commercial floorsapce (517 sqm) (Use Class A1, A2, A3, B1 and D1)",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.224358 53.483959),108562/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108562-FO-2015-N1
Land At The Site Of The Former St Lukes School Sawley Road Miles Platting,yes,,2017-12-31,,0.33,36,36,"Erection of a part two, part three, part four and part five storey building to form 36 residential apartments (Use Class C3)",local-authority-eng:MAN,,2015-07-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.210018 53.494196),108482/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108482-FO-2015-N1
Columbine Street Openshaw,yes,,2017-12-31,,0.58,27,27,Erection of 27 no. two storey Class C3 dwelling houses,local-authority-eng:MAN,,2014-07-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.170375 53.471267),108401/FO/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108401-FO-2015-N2
"Behind Whitworth Park Mansions, Moss Lane East",yes,,2017-12-31,,0.24,11,11,Erection of 11 no. dwelling houses with an enclosed amenity space and associated car parking and erection of bin stores and cycle store,local-authority-eng:MAN,,2015-08-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.236403 53.457555),108496/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108496-FO-2015-S1
Green Quarter Management Building In Between Park Inn And Petrol Filling Station Cheetham Hill Road,yes,,2017-12-31,,0.14,145,145,"Variation of planning conditions 2, 15, 25, 26 and 29 and remove conditions 13, 16, 20 and 21 of planning permission 109031/FO/2015/N1 toreduce the number of apartments to 145,",local-authority-eng:MAN,,2016-11-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.241016 53.490488),113953 / 109031/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113953---109031-FO-2015-N1
Sirius (30-34 George Leigh Street),yes,,2017-12-31,,0.08,20,20,Change of use and extension of existing buildings to residential use (C3(a)) to form 20 no. apartments following demolition of existing two storey toilet block,local-authority-eng:MAN,,2015-09-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.229968 53.484748),108431/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108431-FO-2015-N1
74-88 Great Ancoats Street,yes,,2017-12-31,,0.11,135,135,Redevelopment of the site for a residential building (Class C3),local-authority-eng:MAN,,2016-04-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.230019 53.482932),111276 / 109287,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111276---109287
8-14 St Anns Square Manchester,yes,,2017-12-31,,0.08,21,21,"Notification of prior approval for conversion of part first floor, second and third floors of the building into twenty one residential apartments (Use Class C3)",local-authority-eng:MAN,,2015-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.246034 53.482397),108824/P3JPA/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108824-P3JPA-2015-C1
Hood Street,yes,,2017-12-31,,0.13,31,31,"Erection of part 9, part 8 and part 5 storey building to form ground floor commercial floor space (Use Classes A1, A2, A3, B1 D1 (excluding place of worship) (149 sqm) at ground floor facing Cutting Room square along with 3 residential town houses and 28",local-authority-eng:MAN,,2015-10-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.228593 53.484103),109593/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109593-FO-2015-N1
Edinburgh Castle 15 Blossom Street Ancoats,yes,,2017-12-31,,0.09,21,21,"Erection of part four, part six storey building and extension to Edinburgh Castle Public House to form 21 residential units (Use Class C3) with",local-authority-eng:MAN,,2015-10-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.229981 53.48437),109467/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109467-FO-2015-N1
South Village (The Village Phase 1),yes,,2017-12-31,,0.91,57,57,"Construction of nine mixed use blocks for retail use (A1, A2 and A3) and workspace/office (B1) on the lower floors, with residential above (C3),",local-authority-eng:MAN,,2015-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.255078 53.477687),109466/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109466-FO-2015-C1
Potato Wharf Blocks 3 and 4,yes,,2017-12-31,,0.74,191,191,Erection of two residential buildings (Use Class C3) comprising 191no apartments,local-authority-eng:MAN,,2015-11-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.259687 53.474944),109335/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109335-FO-2015-C1
"Former Green End Pub, Mauldeth Road",yes,,2017-12-31,,0.37,20,20,"Erection of 20 two and three-storey residential dwelling houses (Class C) with associated car parking, landscaping and boundary treatment following demolition of existing public house.",local-authority-eng:MAN,,2015-11-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.201939 53.424414),109304/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109304-FO-2015-S2
