name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BLR002,"1st Floor, 234-236 Broadway, Bexleyheath",yes,,2017-12-07,,0.02,5,5,14/01611/PRIOR. Prior approval for the change of use of the first floor from Class B1(a) to residential flats Class C3 (dwellinghouses).,local-authority-eng:BEX,not owned by a public authority,2014-10-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002BQPBELI000,permissioned,other,POINT(0.137386 51.45782),BLR002,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR002
BLR003,"The Former Pop In Parlour, Cornelia Place, Erith",yes,,2017-12-07,,0.03,5,5,16/01807/FUL. Erection of a part two/part three storey building to provide 3 x 1 bed and 2 x 2 bed flats.,local-authority-eng:BEX,not owned by a public authority,2016-10-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00027LBELI000,permissioned,full planning permission,POINT(0.179782 51.479027),BLR003,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR003
BLR004,"Ground Floor, 76 & 78 Crayford High Street, Crayford",yes,,2017-12-07,,0.03,27,27,"17/00781/PRIOR, 17/00779/PRIOR, 18/00485/PRIOR, 17/02727/PRIOR. Prior notification for the change of use from storage (Class B8) to 5 studio flats (Class C3); Prior notification for the change of use from office (Class B1) to 9 studio flats (Class C3); Prior notification for the change of use from offices (Class B1(a) to 6 x 1 bed maisonettes (Class C3); Prior notification for the change of use from storage (Class B8) to 7 studio flats (Class C3).",local-authority-eng:BEX,not owned by a public authority,2017-05-23,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FIKBELI000,permissioned,other,POINT(0.177627 51.453438),BLR004,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR004
BLR005,"Land to the rear of, 89 Sidcup High Street, Sidcup",yes,,2017-12-07,,0.05,5,5,09/01442/FUL01. Roof extension to existing building to form an additional 2 bedroom flat with new glazed openings to existing south elevation. Erection of one residential block to rear comprising of 3x2 bedroom and 1x1 bedroom flats with communal roof terrace.,local-authority-eng:BEX,not owned by a public authority,2014-06-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JJGRRHBE50001,permissioned,full planning permission,POINT(0.101363 51.426664),BLR005,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR005
BLR006,"61-63 Lion Road, Bexleyheath",yes,,2017-12-07,,0.05,5,5,"15/02772/FUL. Demolition of existing buildings and erection of two apartment blocks providing 5 apartments comprising 3 x 2 bed and 2 x 1 bed apartments. Provision of 3 car parking spaces, cycle and bin store and amenity areas.",local-authority-eng:BEX,not owned by a public authority,2016-02-01,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029S0BELI000,permissioned,full planning permission,POINT(0.136136 51.456332),BLR006,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR006
BLR015,"Rear of, 188d Halfway Street, Sidcup",yes,,2017-12-07,,0.04,6,6,13/01828/FUL. Erection of one three-storey building comprising 6 one- flats with provision of 6 underground car parking spaces and refuse store.,local-authority-eng:BEX,not owned by a public authority,2016-04-15,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001K8NBELI000,permissioned,full planning permission,POINT(0.086996 51.441579),BLR015,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR015
BLR020,"70-74 Sidcup High Street, Sidcup",yes,,2017-12-07,,0.05,6,6,15/00082/FUL. Formation of a second floor to provide 3 x 2 bed and 3 x 1 bed apartments.,local-authority-eng:BEX,not owned by a public authority,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002CHBELI000,permissioned,full planning permission,POINT(0.102748 51.426126),BLR020,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR020
BLR021,"178 Park View Road, Welling",yes,,2017-12-07,,0.06,6,6,16/00428/FUL. Demolition of existing buildings and erection of a part two/part three storey building comprising a commercial retail unit with storage and warehousing at ground floor level and 2 x 1 bed and 4 x 2 bed flats above with communal terrace and privacy screen. Provision of 6 parking spaces to rear along with secure cycle and refuse storage.,local-authority-eng:BEX,not owned by a public authority,2016-07-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027MGBELI000,permissioned,full planning permission,POINT(0.114175 51.46174),BLR021,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR021
BLR022,"475, 475a and 475b Blackfen Road, Sidcup",yes,,2017-12-07,,0.07,6,6,16/02004/FUL. Demolition of existing shops and erection of one restaurant (Class A3) and 6 x 2 bedroom flats with associated parking and amenity space.,local-authority-eng:BEX,not owned by a public authority,2017-03-21,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027F8BELI000,permissioned,full planning permission,POINT(0.115862 51.448418),BLR022,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR022
BLR023,"Garage site in, Kay Street, Welling",yes,,2017-12-07,,0.22,6,6,"16/02558/FUL. Demolition of existing garages and erection of 6 dwelling houses comprising 3 x 2 bed detached and 3 x 2 bed terraced houses, bin storage areas and associated parking spaces.",local-authority-eng:BEX,not owned by a public authority,2017-01-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0001OOBELI000,permissioned,full planning permission,POINT(0.111153 51.470184),BLR023,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR023
BLR028,"20 and rear of 14-28 West Street, Erith",yes,,2017-12-07,,0.05,7,7,17/00166/FUL. Demolition of existing buildings and 20 West Street to provide access and erection of 1 x 2 storey and 1 x 3 storey residential buildings comprising of 6 x 1 bed and 1 x 2 bed self-contained flats with associated parking spaces.,local-authority-eng:BEX,not owned by a public authority,2017-06-16,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00192OBELI000,permissioned,full planning permission,POINT(0.17573 51.483159),BLR028,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR028
BLR029,"241 Main Road, Sidcup",yes,,2017-12-07,,0.06,7,7,16/00665/PRIOR. Notice of prior approval for change use from office (Use Class B1) to use for 7 x 1 bed. self contained units of accommodation (Use Class C3) and associated works including demolition of attached outbuildings/garages and alterations to the side elevation.,local-authority-eng:BEX,not owned by a public authority,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026J6BELI000,permissioned,other,POINT(0.088159 51.429526),BLR029,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2017-12-07,/brownfield-land/local-authority-eng/BEX/BLR029
