site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Jethro's Motel, Lewdown, EX20 4DS",yes,,2018-12-19,,1.51,,,2844/15/FUL,local-authority-eng:WDE,not owned by a public authority,,,permissioned,full planning permission,POINT(-4.182629 50.659297),WD_32_11_13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22
"H10 Woollen Mill, North Tawton",yes,,2018-12-19,,1.55,,,"01990/2011. B1 office space, plus associated works including flood alleviation and access",local-authority-eng:WDE,not owned by a public authority,,,permissioned,full planning permission,POINT(-3.906781 50.798621),WD_13_12_13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22
"Folly Gate Garage, Folly Gate, Okehampton, Devon, EX20 3AH",yes,,2018-12-19,,0.21,,,00682/2014,local-authority-eng:WDE,not owned by a public authority,,,permissioned,full planning permission,POINT(-4.022415 50.765222),00682/2014,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22
Hatherleigh Market,yes,,2018-12-19,,4.93,,,"00760/2013. retail (Use Classes A1, A2 and/or A3), employment floorspace (Use Classes B1, B2 and/or B8), together with new Public Realm including Market Square with associated Pavilion, Play Space, Hard and Soft Landscaping, Community Allotments, Means of Access, Public and Private Car Parking, and associated Infrastructure.",local-authority-eng:WDE,not owned by a public authority,,,permissioned,outline planning permission,POINT(-4.074911 50.821203),OP13,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,2017-12-22
