name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BLR/001,West Herts College site and Civic Zone Marlowes,yes,,2017-12-31,,5.7,500,500,Housing led development with mixed use replacement college and new Public Sector Quarter,local-authority-eng:DAC,owned by a public authority,2017-03-17,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.473836 51.755599),BLR/001,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-001
BLR/002,Hemel Hempstead Hospital site Hillfield Road,yes,,2017-12-31,,11.71,400,400,Previous permission expired. Housing led development with mixed use replacement hospital new 2 form entry primary school,local-authority-eng:DAC,owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.467756 51.750736),BLR/002,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-002
BLR/003,Paradise/Wood Lane Hemel Hempstead,yes,,2017-12-31,,3,75,75,Housing led development with mixed used B1 business,local-authority-eng:DAC,mixed ownership,,,not permissioned,,POINT(-0.468341 51.748891),BLR/003,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-003
BLR/004,Hemel Hempstead Station Gateway Station Road,yes,,2017-12-31,,4.32,140,140,Housing led development with mixed used transport interchange multi-story car park,local-authority-eng:DAC,mixed ownership,,,not permissioned,,POINT(-0.488751 51.742411),BLR/004,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-004
BLR/005,Gossoms End / Billet Lane Berkhamsted,yes,,2017-12-31,,0.63,30,30,Housing led development with mixed used food store,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.579269 51.765696),BLR/005,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-005
BLR/006,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,yes,,2017-12-31,,0.4,23,23,Housing led development with mixed use replacement Civic Centre,local-authority-eng:DAC,owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.564729 51.759486),BLR/006,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-006
BLR/007,Market Square Hemel Hempstead,yes,,2017-12-31,,0.5,5,5,Housing led development with mixed use for leisure food and offices,local-authority-eng:DAC,owned by a public authority,,,not permissioned,,POINT(-0.473184 51.752605),BLR/007,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-007
BLR/008,Land rear of 186-202 Belswains Lane,yes,,2017-12-31,,0.32,10,10,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,POINT(-0.456081 51.732032),BLR/008,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-008
BLR/009,National Grid land 339-353 London Road Hemel Hempstead,yes,,2017-12-31,,4.32,350,350,Awaiting decision. Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.480212 51.740916),BLR/009,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-009
BLR/010,Ebberns Road Hemel Hempstead,yes,,2017-12-31,,1,30,30,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-04-12,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.465289 51.738492),BLR/010,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-010
BLR/011,Former Hewden Hire site Two Waters Road Hemel Hempstead,yes,,2017-12-31,,0.3,36,36,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-08-25,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.473795 51.74095),BLR/011,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-011
BLR/012,Leverstock Green Tennis Club Grasmere Close Hemel Hempstead,yes,,2017-12-31,,1.16,25,25,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,POINT(-0.43813 51.745292),BLR/012,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-012
BLR/013,233 London Road Hemel Hempstead,yes,,2017-12-31,,0.11,10,10,Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.472068 51.738887),BLR/013,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-013
BLR/014,Apsley Paper Trail land London Road,yes,,2017-12-31,,0.31,31,31,Housing led development,local-authority-eng:DAC,owned by a public authority,,,not permissioned,,POINT(-0.462418 51.733896),BLR/014,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-014
DBC/015,The Point (former petrol filling station) Two Waters Road Hemel Hempstead,yes,,2017-12-31,,0.15,25,25,Housing led development,local-authority-eng:DAC,owned by a public authority,,,not permissioned,,POINT(-0.472857 51.745551),DBC/015,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/DBC-015
BLR/016,Former Martindale School Boxted Road Hemel Hempstead,yes,,2017-12-31,,1.41,66,66,Housing led development,local-authority-eng:DAC,owned by a public authority,2015-02-27,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.498282 51.760751),BLR/016,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-016
BLR/017,Frogmore Road Hemel Hempstead,yes,,2017-12-31,,2.93,100,100,Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,POINT(-0.46659 51.73815),BLR/017,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-017
BLR/018,Corner of High Street / Swing Gate Lane Berkhamsted,yes,,2017-12-31,,0.1,11,11,Housing led development,local-authority-eng:DAC,owned by a public authority,2015-06-29,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.556029 51.757419),BLR/018,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-018
BLR/019,Western Road Tring,yes,,2017-12-31,,0.47,25,25,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,POINT(-0.66847 51.792052),BLR/019,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-019
BLR/020,Depot land Langdon Street Tring,yes,,2017-12-31,,0.22,10,10,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-05-18,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.663863 51.791928),BLR/020,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-020
BLR/021,Watling Street (rear of Hicks Road/High Street) Markyate,yes,,2017-12-31,,0.27,10,10,Retrospective application for retention of mobile home granted approval. Housing led development,local-authority-eng:DAC,not owned by a public authority,2015-11-02,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,POINT(-0.458572 51.836587),BLR/021,https://goo.gl/,2017-12-31,/brownfield-land/local-authority-eng/DAC/BLR-021
