site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Units on Arthur Street and Kingsfield Road, Barwell",,,2017-12-22,,0.8,30,23,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.343375 52.569984),AS86,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS86
"Industrial Unit and adjacent land, Willowbank Road, Hinckley",yes,,2017-12-22,,0.53,20,15,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.376499 52.53672),AS911,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS911
"Land to the rear of Brethren Meeting Hall, Station Road, Ratby",,,2017-12-22,,0.91,32,23,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.237204 52.642967),AS477,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS477
"Thornton Nurseries and Land South of Resevoir Road, Thornton",,,2017-12-22,,0.85,30,21,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.306201 52.66209),AS36,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS36
"Atherstone Hunt Kennels, Kennel Lane, Witherley",yes,,2017-12-22,,0.85,30,21,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.515287 52.571981),AS589,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS589
"Midland Studio College, London Road, Hinckley",,,2017-12-22,,0.36,16,13,,local-authority-eng:HIN,not owned by a public authority,,,not permissioned,,POINT(-1.363214 52.541855),AS808,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS808
"National Grid Site, Coventry Road, Hinckley",,,2017-12-22,,1.17,43,34,,local-authority-eng:HIN,not owned by a public authority,,,pending decision,outline planning permission,POINT(-1.386746 52.538796),AS977,http://www.hinckley-bosworth.gov.uk/brownfieldregister,2017-12-22,brownfield-land/local-authority-eng/HIN/AS977
