name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
UBLR/17/001,Saffron Walden CB10 1EF,yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,Not permissioned,,POINT(0.239766 52.022188),UBLR/17/001,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-001
UBLR/17/002,"Rear of 10-12 Bridge Street, Saffron Walden CB10 1BU",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,Not permissioned,,POINT(0.237135 52.025268),UBLR/17/002,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-002
UBLR/17/003,"Parsonage Downs, Great Dunmow, CM6 2AU",yes,,2018-05-22,,,,,,local-authority-eng:UTT,owned by a public authority,,,Not permissioned,,POINT(0.353747 51.882351),UBLR/17/003,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-003
UBLR/17/004,"Bardfield Road, Thaxted, CM6 2LW",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,Not permissioned,,POINT(0.350018 51.951786),UBLR/17/004,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-004
UBLR/17/005,"Thaxted Road, Saffron Walden CB11 3AA",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,Not permissioned,,POINT(0.24931 52.02241),UBLR/17/005,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-005
UBLR/17/006,"North Street, Great Dunmow, CM6 1BA",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.363007 51.875223),UBLR/17/006,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-006
UBLR/17/007,"14 Stortford Road, Great Dunmow, CM6 1DF",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,Not permissioned,,POINT(0.358797 51.873347),UBLR/17/007,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-007
UBLR/17/008,"New Street, Great Dunmow, CM6 1BH",yes,,2018-05-22,,,,,,local-authority-eng:UTT,owned by a public authority,,,Not permissioned,,POINT(0.364334 51.870053),UBLR/17/008,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-008
UBLR/17/009,"Thaxted Road, Saffron Walden, CB10 2UQ",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.256467 52.01374),UBLR/17/009,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-009
UBLR/17/010,"Stansted Mountfitchet, CM24 8BZ",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.19486 51.904568),UBLR/17/010,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-010
UBLR/17/011,"Royston Road, Wendens Ambo, CB11 4JX",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.206296 52.005536),UBLR/17/011,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-011
UBLR/17/012,Church End Broxted CM6 2BZ,yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.295113 51.922798),UBLR/17/012,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-012
UBLR/17/013,"Chelmsford Road, White Roding CM6 1RF",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.270857 51.799162),UBLR/17/013,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-013
UBLR/17/014,"86 Cambridge Road, Stansted, CM22 7BL",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.197567 51.907611),UBLR/17/014,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-014
UBLR/17/015,"Dunmow Road, Hatfield Heath, CM22 7BL",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.217374 51.817332),UBLR/17/015,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-015
UBLR/17/016,"Clapton Hall Lane, Dunmow CM6 1JF",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.360457 51.861758),UBLR/17/016,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-016
UBLR/17/017,"Dunmow Road, Stebbing CM6 3LF",yes,,2018-05-22,,,,,,local-authority-eng:UTT,not owned by a public authority,,,permissioned,,POINT(0.444936 51.878719),UBLR/17/017,,,/brownfield-land/local-authority-eng/UTT/UBLR-17-017
