site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"The Hoplands Depot, Boston Road, Sleaford",yes,,2020-11-30,,1.84,55,55,Allocated site in Central Lincolnshire Local Plan (ref. NK/KIRK/004),local-authority-eng:NKE,owned by a public authority,,,not permissioned,,POINT(-0.39363 53.00088),BLR/0001,https://www.n-kesteven.gov.uk/residents/planning-and-building/planning/planning-policy/brownfield-land-register/,2017-12-14
"Land off Moor Lane, Swinderby",yes,,2020-11-30,,8.29,120,120,Outline planning permission - 17/0603/OUT,local-authority-eng:NKE,not owned by a public authority,2017-12-21,,permissioned,outline planning permission,POINT(-0.69712 53.15744),BLR/0002,https://www.n-kesteven.gov.uk/residents/planning-and-building/planning/planning-policy/brownfield-land-register/,2017-12-14
"Land at West Street, Billinghay",yes,,2020-11-30,,1.4,33,33,Outline planning permision - 14/1553/OUT,local-authority-eng:NKE,not owned by a public authority,2016-12-22,,permissioned,outline planning permission,POINT(-0.279255 53.0808),BLR/0003,https://www.n-kesteven.gov.uk/residents/planning-and-building/planning/planning-policy/brownfield-land-register/,2020-11-30
