site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Forge Mill, Forge Lane, Congleton",yes,,2017-10-19,,2.43,45,45,16/3859C - Reserved Matters Application - Approved 3 October 2016 16/0836C - Variation of Condition - Approved 5 August 2016 14/0659C - Outline Planning Application - Allowed at appeal 15 January 2015. Approval of reserved matters on 16/0836C for the redevelopment of Forge Mill for residential development,local-authority-eng:CHE,mixed ownership,2016-10-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3859C&query=b6b581d8-5acc-44a6-a3f9-dacfc0f24dea,permissioned,reserved matters approval,POINT(-2.22747 53.169225),2838,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Lodge Farm Industrial Estate, Audlem Road, Hankelow",yes,,2017-10-19,,0.43,4,4,"16/3764N - Reserved Matters Application 14/4300N - Outline Planning Application - Approved 28 September 2015. Reserved matters application for the approval of appearance, layout and scale for the erection of 19 dwellings",local-authority-eng:CHE,not owned by a public authority,2017-01-20,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3764N&query=f6051385-c07e-4443-97f2-a8004df6158e,permissioned,reserved matters approval,POINT(-2.490197 53.006485),2953,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Grenson Motor Co Ltd, Middlewich Road, Minshull Vernon",yes,,2017-10-19,,0.37,10,10,"15/1249N. Construction of 10 dwellings complete with access, associated parking and landscaping",local-authority-eng:CHE,not owned by a public authority,2016-06-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1249N&query=90ecef0d-1d10-49b3-8b63-1486ad0760e9,permissioned,outline planning permission,POINT(-2.479541 53.125994),2971,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at 2 & 4 Heathfield Avenue & 29, 29A & 31 Hightown, Crewe",yes,,2017-10-19,,0.17,14,14,15/1545N. Construction of 9 houses and 5 apartments with associated parking and access provision,local-authority-eng:CHE,not owned by a public authority,2016-12-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1545N&query=cb810ab7-eaaa-442a-ad8a-57760c3abf62,permissioned,full planning permission,POINT(-2.448067 53.099941),3030,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land off Saville Street, Macclesfield",yes,,2017-10-19,,0.50,18,18,14/1945M. Demolition of existing buildings on site and erection of residential development comprising of 18 two-storey dwellings,local-authority-eng:CHE,not owned by a public authority,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/1945M&query=3c709110-f7c5-4b4a-9438-bc5c7b11b422,pending decision,full planning permission,POINT(-2.116481 53.254195),3062,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land To The North of Park Royal Drive, Macclesfield",yes,,2017-10-19,,0.14,10,10,14/2777M. Erection of 10 terraced houses,local-authority-eng:CHE,not owned by a public authority,2015-08-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/2777M&query=030b408b-5a30-48c0-aad8-46ba4eb688ff,permissioned,outline planning permission,POINT(-2.134077 53.258743),3075,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at 151-153 London Road, Macclesfield",yes,,2017-10-19,,0.05,8,8,13/0191M. Demolition of existing shop and vacant dwelling and construction of new 2-storey building incorporating 8 self contained flats,local-authority-eng:CHE,not owned by a public authority,2015-04-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/0191M&query=bb15682b-4e10-47f0-8527-6d3e645ca7f5,permissioned,outline planning permission,POINT(-2.12558 53.244316),3126,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Former Depot at Junction of Green Street and Cuckstoolpit Hill, Macclesfield",yes,,2017-10-19,,0.18,15,15,14/5316M. Construction of 8 one bedroom apartments and 7 two bedroom houses,local-authority-eng:CHE,not owned by a public authority,2015-11-25,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5316M&query=55054ed4-7acd-4bc5-81ac-9d846f82a162,permissioned,full planning permission,POINT(-2.120003 53.259306),3135,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Hurdsfield Community Centre, Carisbrook Avenue, Macclesfield",,,2017-10-19,,0.10,6,6,16/1898M. Demolition of Hurdsfield Community Centre and the construction of 6 two-storey dwellings with associated landscaping and car parking,local-authority-eng:CHE,not owned by a public authority,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1898M&query=4ee5f921-d452-4420-8bb3-2ef0f82a4f83,permissioned,full planning permission,POINT(-2.113804 53.267627),3140,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Chelford Cattle Market & Car Park, Dixon Drive, Chelford",yes,,2017-10-19,,3.70,86,86,"10/3448M. Erection of a mixed use development comprising residential, community and employment uses",local-authority-eng:CHE,mixed ownership,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=10/3448M&query=14490484-e12c-49b3-a9af-ea0805ec8388,pending decision,outline planning permission,POINT(-2.279747 53.271811),3175,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Ovenhouse Farm, Henshall Road, Bollington",yes,,2017-10-19,,0.27,6,6,13/2655M. Erection of 6 dwellings,local-authority-eng:CHE,not owned by a public authority,2014-08-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/2655M&query=45a6b7e8-5817-4690-a769-dd992b5bbf06,permissioned,outline planning permission,POINT(-2.114468 53.291716),3179,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at Hurst Lane, Bollington",yes,,2017-10-19,,0.30,7,7,15/3461M. Residential development comprising erection of seven dwellings with associated works,local-authority-eng:CHE,mixed ownership,2016-06-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3461M&query=f77ef386-2b63-47de-9c80-97c3248d14f1,permissioned,full planning permission,POINT(-2.10092 53.297436),3180,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Rieter Scragg/Langley Works, Langley Road, Langley",yes,,2017-10-19,,5.39,77,77,"11/2340M. Redevelopment of site for a mixed use, comprising residential development (Maximum 77 dwellings), Class B1 office/light industrial units, (Maximum 836sqm gross), Public Open Space and New Footpath links",local-authority-eng:CHE,not owned by a public authority,2015-01-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=11/2340M&query=eb71009d-7de2-4e2c-993b-8bb49fd4fd12,permissioned,outline planning permission,POINT(-2.091584 53.239583),3268,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Adlington Road Business Park, Adlington Road, Bollington",yes,,2017-10-19,,0.33,7,7,12/4340M. Demolition of existing industrial sheds and garages and erection of 6no. 3 bed and 1no. 4 bed houses,local-authority-eng:CHE,mixed ownership,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=12/4340M&query=42ad7792-0c2a-4cbd-83c0-c56c3196289a,permissioned,full planning permission,POINT(-2.105574 53.298628),3361,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"1- 7, Colehill Bank and 16 Canal Street, Congleton",yes,,2017-10-19,,0.02,6,6,14/1864C. Conversion of commercial building into 6 two-bedroom apartments,local-authority-eng:CHE,not owned by a public authority,2014-05-22,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/1864C&query=4d1a1bc5-71af-494e-acd5-e0ff7bc97b1a,permissioned,full planning permission,POINT(-2.210023 53.162129),3985,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at Gutterscroft, Haslington",yes,,2017-10-19,,0.17,5,5,"14/2648N. Residential development of 13 two storey houses, 6 one bed apartments, associated roads and garages",local-authority-eng:CHE,not owned by a public authority,2014-12-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/2648N&query=18cfe08f-caa6-46fa-ba81-3ed8536a2e10,permissioned,full planning permission,POINT(-2.394604 53.102045),4225,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"The Kings School, Westminster Road, Macclesfield",yes,,2017-10-19,,0.85,38,38,"15/4285M. Demolition of existing buildings and structures, residential development up to 150 units, landscaping, supporting infrastructure and access",local-authority-eng:CHE,not owned by a public authority,2017-01-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/4285M&query=6c85103f-a904-4faa-b812-fd53f528dcff,permissioned,outline planning permission,POINT(-2.13057 53.263844),4302,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Leonard Cheshire Home, The Hill, Sandbach",yes,,2017-10-19,,0.32,12,12,"14/3215C. The conversion of the existing listed building into 12 no. 1,2 and 3 bed apartments with associated parking and landscaping. Demolition of the newer build elements to the north and west elevations",local-authority-eng:CHE,not owned by a public authority,2015-04-10,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/3215C&query=558303ab-a861-44d0-84fa-3c103aa0c205,permissioned,full planning permission,POINT(-2.348523 53.140257),4496,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Former Danebridge Mill, Mill Street, Congleton",yes,,2017-10-19,,0.23,14,14,"13/1246C. Erection of 14 residential units, ranging from 2-2.5 storeys, 2-4 bedroom housing, with undercroft carparking",local-authority-eng:CHE,not owned by a public authority,2014-04-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/1246C&query=18194a0f-495e-427d-8845-41e09e43f8dd,permissioned,outline planning permission,POINT(-2.213634 53.166365),4849,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at Langley Mill, Langley Road, Langley",yes,,2017-10-19,,0.12,5,5,"15/4846M. Part demolition and conversion of Langley Mill to provide 5 dwellings, together with site access and general improvement works",local-authority-eng:CHE,not owned by a public authority,2016-01-05,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/4846M&query=10bfb1fd-d179-4ff4-be4e-5413550a5646,permissioned,full planning permission,POINT(-2.092066 53.240904),4924,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Elsterne, Toft Road, Knutsford",yes,,2017-10-19,,0.07,5,5,"14/2081M 16/5147M - Variation of Condition 3 (plans) on application 14/2081M - Alterations, sub-division, part re-construction and extensions of existing semi-detached dwelling to create 5 apartments, demolition of existing garage - Approved 21 December 2016 17/1619M - Removal of condition 8 on application 16/5147M - Alterations, Sub-Division, part re-construction and extensions of existing semi-detached dwelling to create 5 apartments, demolition of existing garage. This application was registered on the 29 March 2017.. Alterations, sub-division, part re-construction and extensions of existing semi-detached dwelling to create 5 apartments",local-authority-eng:CHE,not owned by a public authority,2014-06-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/2081M&query=b70c22cb-64c1-47e2-b7ec-f5d5aacfe07b,permissioned,full planning permission,POINT(-2.372585 53.299953),4927,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"The Oaks, Mobberley Road, Knutsford",yes,,2017-10-19,,0.17,13,13,14/3720M. Demolition of existing Public House to create 13 new apartments and associated parking and landscaping,local-authority-eng:CHE,not owned by a public authority,2015-12-22,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/3720M&query=75cc4c53-e437-4ce4-9fbe-6a90e24cb115,permissioned,full planning permission,POINT(-2.3551 53.310208),5057,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Garages and open land, Tenby Road, Macclesfield",yes,,2017-10-19,,0.17,10,10,14/2147M. Demolition of existing garages and erection of new three-storey block of apartments and two-storey houses,local-authority-eng:CHE,owned by a public authority,2016-03-25,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/2147M&query=bba7d901-926d-49e1-881d-7b55b63c9de3,permissioned,full planning permission,POINT(-2.158904 53.251485),5066,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Manor Way Centre, Manor Way, Crewe",yes,,2017-10-19,,0.39,14,14,14/4165N 17/1477N - 14 new build residential properties. This application was registered on the 21 March 2017 and is currently pending decision.. Erection of 14 semi-detached houses and ancilliary works,local-authority-eng:CHE,not owned by a public authority,2015-02-26,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/4165N&query=692062f3-d29f-4ede-a909-b66b59ea588b,permissioned,full planning permission,POINT(-2.447471 53.084257),5118,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Cheshire Windows and Glass, Armitt Street, Macclesfield",yes,,2017-10-19,,0.11,10,10,14/5635M. Demolition of Armitt Street Works and the erection of 10 terraced houses,local-authority-eng:CHE,not owned by a public authority,2015-08-18,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5635M&query=49aa06f9-004f-4eb2-81e8-f023bed9efa8,permissioned,outline planning permission,POINT(-2.130167 53.254586),5164,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land off Redhouse Lane, Disley",yes,,2017-10-19,,1.13,39,39,"13/2765M. Residential development comprising 39 dwellings, access and associated works",local-authority-eng:CHE,not owned by a public authority,2016-12-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/2765M&query=4f69bf1e-1261-4554-ae79-0eb047a11ef6,permissioned,full planning permission,POINT(-2.028961 53.361053),5231,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"35 & 41 , Mablins Lane, Crewe",yes,,2017-10-19,,0.37,17,17,15/0149N. Demolition of existing properties 35 and 41 Mablins Lane and erection of 17 dwellings,local-authority-eng:CHE,not owned by a public authority,2016-07-25,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/0149N&query=18394ae2-fb5a-47e2-a8fc-83536f44ca2b,permissioned,outline planning permission,POINT(-2.453897 53.114652),5289,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Sir Edmund Wright House, Beam Street, Nantwich",yes,,2017-10-19,,0.37,6,6,15/3601N. Listed Building Consent for internal alterations including the amalgamation of 12 bedsit units to form 6 two bedroomed units,local-authority-eng:CHE,not owned by a public authority,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3601N&query=5e53d7a3-a793-47b5-be38-fcdffa29dd6d,permissioned,full planning permission,POINT(-2.516742 53.069054),5315,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Crown Inn, 76 Bond Street, Macclesfield",yes,,2017-10-19,,0.02,8,8,"13/4980M. Conversion of a public house to 8 residential apartments with rear stairwell extension and alterations to external appearance, including removal of existing external staircase",local-authority-eng:CHE,not owned by a public authority,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/4980M&query=b0c493f1-1b20-4a51-849a-a344f4472fc7,permissioned,full planning permission,POINT(-2.131808 53.256894),5316,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"The Barnfield, 24 Catherine Street, Macclesfield",yes,,2017-10-19,,0.01,5,5,15/0413M. Conversion of Public House to form 5 flats,local-authority-eng:CHE,not owned by a public authority,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/0413M&query=749d8167-7a9e-4cd7-9710-3332987c61f5,permissioned,full planning permission,POINT(-2.131083 53.259987),5317,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Corner of Newton Street and Henderson Street, Macclesfield",yes,,2017-10-19,,0.06,6,6,"16/4864M - Reserved Matter Application - Approved 13 December 2016 14/2885M - Outline Planning Application - Approved 2 March 2016. Detailed consent for erection of 6 terraced houses, following outline approval 14/2885M",local-authority-eng:CHE,not owned by a public authority,2016-12-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4864M&query=5bd879fd-edc9-4b80-bacf-cf68d7102e8d,permissioned,full planning permission,POINT(-2.131345 53.257389),5332,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"1 Scott Road, Prestbuty",yes,,2017-10-19,,0.12,5,5,"14/5148M. Demolition of existing detached house and outbuildings and erection of 5 apartments, together with underground parking and associated landscaping",local-authority-eng:CHE,not owned by a public authority,2015-11-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5148M&query=c2aa100e-aa1a-487d-893d-3a7b7f3d322e,permissioned,full planning permission,POINT(-2.149769 53.292136),5358,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at 48 Wistaston Road, Crewe",yes,,2017-10-19,,0.09,13,13,15/5627N. Proposed construction of 13 unit apartment block,local-authority-eng:CHE,not owned by a public authority,2016-03-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/5627N&query=d9445d74-0d91-4798-a81f-f6e3136e9075,permissioned,full planning permission,POINT(-2.446209 53.094977),5364,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Field House, 40 Congleton Road, Sandbach",yes,,2017-10-19,,0.12,9,9,16/3537C - Reserved Matters Application 16/3631C - Variation of Condition 9 on application 15/3974C - Approved 24 October 2016 15/3974C - Outline application - Approved 11 February 2016. Reserved matters application for appearance and landscaping on outline application 16/3631C for demolition of existing buildings and erection of 7 dwellings and 2 apartments,local-authority-eng:CHE,not owned by a public authority,2016-11-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3537C&query=ba0f7a17-a1b4-49a2-be85-a96afd1c6813,permissioned,reserved matters approval,POINT(-2.3617 53.146375),5419,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"21 Masons Lane, Macclesfield",yes,,2017-10-19,,0.18,7,7,"15/3521M. Erection of 7 dwelling houses, providing a mix of 2 bed 4 person detached and semi-detached properties",local-authority-eng:CHE,mixed ownership,2016-02-15,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3521M&query=69f8c391-f148-4329-824e-4c9d2afc86ad,permissioned,full planning permission,POINT(-2.113589 53.265821),5430,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Venture House, Cross Street, Macclesfield",yes,,2017-10-19,,0.10,23,23,16/0915M. Change of use from office use to residential,local-authority-eng:CHE,not owned by a public authority,2016-04-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0915M&query=230b50e1-dbed-46f2-99c7-88bbe7df2b16,permissioned,other,POINT(-2.121586 53.251988),5479,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land Off Paradise Lane, Church Minshull",yes,,2017-10-19,,0.70,11,11,"15/3157N. Demolition of existing buildings, erection of 11 dwellings (including 4 affordable dwellings), access roads, garaging, car parking and landscaping",local-authority-eng:CHE,not owned by a public authority,2016-11-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3157N&query=f1b8e8cd-6816-48b3-8b9c-eda9856c753b,permissioned,full planning permission,POINT(-2.519865 53.15112),5493,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"48 Grimshaw Lane, Bollington",yes,,2017-10-19,,0.12,6,6,15/5465M. Demolition of building and construction of 6 dwellings,local-authority-eng:CHE,not owned by a public authority,2016-05-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/5465M&query=247a96bf-770a-4ec6-8902-bac1d76be4f5,permissioned,full planning permission,POINT(-2.103401 53.29338),5510,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"1 Buxton Road West, Disley",yes,,2017-10-19,,0.09,8,8,"16/5051M. Conversion of former residential property with side extension, currently used as offices, to 8 residential apartments",local-authority-eng:CHE,not owned by a public authority,2017-01-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/5051M&query=e699ed50-b60a-4a07-ab22-969dcb843caa,permissioned,full planning permission,POINT(-2.044269 53.357884),5514,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Dane Street Garage, Dane Street, Congleton",yes,,2017-10-19,,0.08,7,7,15/3250C. Conversion of vehicle garage and builders yard to residential development,local-authority-eng:CHE,not owned by a public authority,2016-07-07,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3250C&query=52b6059c-56f5-47c7-8a9d-abc5f9771a23,permissioned,outline planning permission,POINT(-2.219837 53.16541),5594,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Regency Court, 36-48 High Street, Crewe",yes,,2017-10-19,,0.16,18,18,16/2855N. Change of use from office use to 18 apartments,local-authority-eng:CHE,not owned by a public authority,2016-08-02,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/2855N&query=219997c3-58fa-4481-a1d2-36ee737eea61,permissioned,other,POINT(-2.441212 53.095517),5621,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
