site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Highcross House, Pound Lane",,,2019-07-16,,0.19,5,5,Suitable Brownfield Site taken from the SHELAA Ref. MIN005,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.309295 51.852085),TBC-BR7,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/Ee5kR70ErPVDodF3DbcAP5wB0QWM2r1Qrc9oj8GWxsGiCA?e=mMVOZt,2017-12-21,brownfield-land/local-authority-eng/TEW/TBC-BR7
"Healings Mill, Quay Street, Tewkesbury",,,2019-07-16,,0.2,7,7,Suitable Brownfield Site taken from the SHELAA Ref. TEWK004,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.157425 51.995152),TBC-BR12,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EVUvE8HaVw9Fo2wS36AvrsYBCBFCTeDh5rPg1KZCnjRu3A?e=bziLCb,2017-12-21,brownfield-land/local-authority-eng/TEW/TBC-BR12
"MAFF Site, Tewkesbury",,,2019-07-16,,0.9,25,25,Suitable Brownfield Site taken from the SHELAA Ref. TEWK016,local-authority-eng:TEW,owned by a public authority,,,not permissioned,,POINT(-2.147539 51.995866),TBC-BR15,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EblZ4reXiwFEtNpoSoElZVQBypM1B1uuA6yiuyxY2z0UeA?e=B5B9jX,2017-12-21,brownfield-land/local-authority-eng/TEW/TBC-BR15
"Knightsbridge Nursery, Tewkesbury Road",,,2019-07-16,,1.25,24,24,Suitable Brownfield Site taken from the SHELAA Ref. ELM004,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.153339 51.937473),TBC-BR16,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/ESWDTZNLVeFMjjVb82yPtU4BdwroO6yiS1Yl3DSfyJZWfA?e=fPMjI4,2017-12-21,brownfield-land/local-authority-eng/TEW/TBC-BR16
Ashchurch Rifle Range,,,2019-07-16,,0.49,10,10,Suitable Brownfield Site taken from the SHELAA Ref. ASHC020,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.100102 51.996249),TBC-BR17,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EejRAjAHn_VNrN-1DvyRoZYBD_AnufxP7nRahdA6otHzTw?e=GsJ9SG,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR17
Bishop's Walk / Spring Gardens,,,2019-07-16,,1.27,38,38,Suitable Brownfield Site taken from the SHELAA Ref. TEWK017,local-authority-eng:TEW,owned by a public authority,,,not permissioned,,POINT(-2.063709 51.948201),TBC-BR18,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EZkEmn5gTPFIhwXTxOMLSCQBMIijIOFsryZ6YdyunD5TMg?e=EUWYcr,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR18
"Garages to rear of Harrison Road, Shurdington",,,2019-07-16,,0.24,6,6,Suitable Brownfield Site taken from the SHELAA Ref. SHUR016,local-authority-eng:TEW,owned by a public authority,,,not permissioned,,POINT(-2.119694 51.866286),TBC-BR19,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/ESoCM_cWfkFMmILgVlYV2hcBzQ533mhVb7CTxFTt5oK2Fg?e=xfWQFF,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR19
Land adjacent to the former Apple Tree Inn,yes,,2019-07-16,,0.42,5,5,"Suitable Brownfield Site taken from the SHELAA Ref. MIN014. 17/00983/FUL - Erection of 5 new dwellings, including alterations to the existing access serving the public house and demolition of non-historic additions to Apple Tree Inn. Permit.",local-authority-eng:TEW,not owned by a public authority,2018-04-08,https://publicaccess.tewkesbury.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000NZDQDLI000,permissioned,full planning permission,POINT(-2.308995 51.854999),TBC-BR20,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EekslyHI7k5MiEzQ5QGsgBABFn_8hFSfeIrCyD3-O3qf9w?e=io469o,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR20
"Land at Burnside, Mill Lane, Prestbury",,,2019-07-16,,0.85,25,25,Suitable Brownfield Site taken from the SHELAA Ref. SOU004,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.034686 51.914452),TBC-BR21,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/ES_8WRf7ymJKsEPUqWCZLmcBhULHfpXjrG2VP5kwnlZQxQ?e=jPjgjw,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR21
"Land at the Old Farmers Arms, Evesham Road",,,2019-07-16,,0.29,6,6,Suitable Brownfield Site taken from the SHELAA Ref. GOT018,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.066385 51.957244),TBC-BR22,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EW2paVERWTpBryMkSxT1v_cBZ-hhPncIL66eNRB0ivkvCg?e=OF9Y3C,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR22
Land off Orchard Road,,,2019-07-16,,0.16,6,6,Suitable Brownfield Site taken from the SHELAA Ref. WIN016,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-1.970006 51.956),TBC-BR23,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/Ea-GOHXQ93BMpLtr2z1q9c8BhaRd2KzjCdlCqyFmohD_CA?e=CSOV9R,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR23
"Moat Farm, Gotherington",,,2019-07-16,,0.45,11,11,Suitable Brownfield Site taken from the SHELAA Ref. GOT011,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.055059 51.966223),TBC-BR24,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/ERdHfk1x3IRHsDEUdV_1lg4BVDRVnTqjYDpoqyfgcTUSRg?e=4nStqG,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR24
"Orchard House, Hayden Lane",,,2019-07-16,,0.24,6,6,Suitable Brownfield Site taken from the SHELAA Ref. BOD008,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.140997 51.911999),TBC-BR25,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/EfMEPIj6phJGqO6f0smauZoBSaM40NhwuTP4ojLfFg-I6w?e=oemE4j,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR25
"Wharf Office, Coombe Hill",,,2019-07-16,,0.05,1,1,Suitable Brownfield Site taken from the SHELAA Ref. LEI002,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.166903 51.943262),TBC-BR26,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/ERFvBkWw0CFMljbH8znyEwoBUsaiuOHcHz1rpmgTaiz3VQ?e=1wQsao,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR26
Land at Elmbridge Court,,,2019-07-16,,2.11,55,55,Suitable Brownfield Site taken from the SHELAA Ref. INN004,local-authority-eng:TEW,not owned by a public authority,,,not permissioned,,POINT(-2.196444 51.87868),TBC-BR27,https://tewkesburyborough-my.sharepoint.com/:b:/g/personal/website_tewkesburyborough_onmicrosoft_com/Edq6Tpc33FVFptNzC9hr1_kBlBXdLhvWPwC_cU9MOlRupA?e=dg3jab,2019-07-16,brownfield-land/local-authority-eng/TEW/TBC-BR27
