site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
“142-144 Eltham High St Eltham“,yes,2019-12-17,2019-12-17,,0.07,7,7,“14/3388/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-02-11,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-23,,2017-12-22
"“Kundan Building Supplies, Angerstein Wharf, Horn Lane Greenwich“",yes,2019-12-17,2019-12-17,,0.08,8,8,“14/2669/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-03-12,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-24,,2017-12-22
“38 Wellington St Woolwich“,yes,2018-12-17,2018-12-17,,0.08,34,34,“13/2798/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2015-03-19,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-25,,2017-12-22
"“Kidbrooke Village Phase 3, Kidbrooke Park Rd Kidbrooke“",yes,,2019-12-17,,4.73,1238,1238,“14/2607/F. Started,local-authority-eng:GRE,mixed ownership,2015-03-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-26,,2017-12-22
"“Kidbrooke Village Phase 5, Kidbrooke Park Rd Kidbrooke“",yes,,2019-12-17,,4.78,1144,1144,“14/2611/F. Started,local-authority-eng:GRE,mixed ownership,2015-03-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-27,,2017-12-22
"“Kidbrooke Village Phase 6, Kidbrooke Park Rd Kidbrooke“",yes,,2019-12-17,,4.09,713,713,"14/2554/O Hybrid Application, with full permission for residential element. Not started.",local-authority-eng:GRE,mixed ownership,2015-03-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-28,,2017-12-22
"“Former Car Park & Units 12, 14, 15 and 16 Gunnery Terrace, Plumstead Rd Woolwich (Crossrail over station development).",yes,,2019-12-17,,0.84,394,394,13/3307/F. Not started.,local-authority-eng:GRE,owned by a public authority,2015-04-01,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-29,,2017-12-22
“36-38 Artillery Place Woolwich“,yes,,2019-12-17,,0.25,65,65,17/2546/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-03-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-30,,2017-12-22
"“Connaught Estate, land south of Sandy Hill Lane west of Brookhill Rd Woolwich“",yes,,2019-12-17,,3.03,354,354,14/0086/O hybrid application and susequent reserved matters applications. Started.,local-authority-eng:GRE,mixed ownership,2015-04-02,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-31,,2017-12-22
"“Kings Arms, 1 Frances St Woolwich“",yes,,2019-12-17,,0.05,19,19,17/2771/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-01-21,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-32,,2017-12-22
"“Ava Cars, 188 Court Rd Mottingham“",yes,2019-12-17,2019-12-17,,0.05,14,14,“13/1841/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-04-02,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-33,,2017-12-22
"“3rd & 4th Floors Farndale Court, 1-3 Master Gunner Place Woolwich“",yes,,2019-12-18,,0.05,7,7,15/0783/F. Started,local-authority-eng:GRE,not owned by a public authority,2015-08-12,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-34,,2017-12-23
“54 Westcombe Hill Westcombe Park“,yes,,2019-12-17,,0.09,7,7,Previous permission 15/0919/F included in 2017 Brownfield Register lapsed.,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,Not Permissioned,,RBG-35,,2017-12-22
“1 Charlton Rd Blackheath“,yes,2018-12-17,2018-12-17,,0.03,5,5,“15/1483/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2015-08-26,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-36,,2017-12-22
“Garages adjacent to 39 Samuel St Woolwich“,yes,2019-12-17,2019-12-17,,0.06,13,13,“15/0138/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-09-22,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-37,,2017-12-22
"“Lord Clyde, 1 Brookhill Rd Woolwich“",yes,,2019-12-17,,0.15,8,8,“Started.,local-authority-eng:GRE,not owned by a public authority,2015-09-29,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-38,,2017-12-22
"“Kitchener House & Ellington House, Ashmore Rd Woolwich“",yes,2019-12-17,2019-12-17,,0.04,5,5,“15/2686/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-10-22,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-39,,2017-12-22
“145 Westmount Rd Eltham“,yes,2018-12-17,2018-12-17,,0.08,-3,-3,“14/3700/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2015-10-26,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-40,,2017-12-22
“11 Eglinton Hill Woolwich“,yes,2018-12-17,2018-12-17,,0.01,5,5,“15/2481/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2015-11-06,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-41,,2017-12-22
“6 Frances St Woolwich“,yes,,2019-12-17,,0.02,6,6,“Previous permission 15/2187/F included in 2018 Brownfield Register now lapsed.,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,Not Permissioned,,RBG-42,,2017-12-22
"“Equitable House, 7 General Gordon Square Woolwich“",yes,,2019-12-17,,0.14,9,9,“15/2150/F. Started.,local-authority-eng:GRE,not owned by a public authority,2015-11-30,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-43,,2017-12-22
"“Knight Dragon site, Edmund Halley Way Greenwich“",yes,,2019-12-17,,46.11,5000,5000,"“15/0716/O. Anticipated that between 5000 to 10,000 dwellings will be completed within a 15-year timeframe up to 2034.",local-authority-eng:GRE,mixed ownership,2015-12-08,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,outline planning permission,RBG-44,,2017-12-22
"“Holt Court, 26 Horseferry Place Greenwich“",yes,,2019-12-17,,0.04,32,32,14/1775/F. Started,local-authority-eng:GRE,not owned by a public authority,2015-12-09,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-45,,2017-12-22
"“Charlton Liberal Club, 59 Charlton Church Lane Charlton“",yes,2018-12-17,2018-12-17,,0.05,3,3,“15/3102/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2015-12-10,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-46,,2017-12-22
"“Creekside East, Creek Rd & Copperas St Deptford“",yes,2019-12-17,2019-12-17,,0.47,249,249,“14/3795/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2015-12-14,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-47,,2017-12-22
"“Enderby Place (northern part of Enderby Wharf), Banning St & Christchurch Way Greenwich",yes,,2019-12-17,,3.03,477,477,“15/0973/F. Started. Previously part of Enderby Wharf site.,local-authority-eng:GRE,not owned by a public authority,2015-12-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-48,,2017-12-22
“1 Anglesea Mews Woolwich“,yes,,2019-12-17,,0.01,5,5,“15/3214/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2016-03-04,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-49,,2017-12-22
“97-101 Powis St Woolwich“,yes,,2019-12-17,,0.04,9,9,15/3660/F. Started,local-authority-eng:GRE,not owned by a public authority,2016-03-15,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-50,,2017-12-22
"“Sunbury Lodge, 1 Sunbury St Woolwich“",yes,,2019-12-17,,0.26,48,48,15/3555/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-03-31,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-51,,2017-12-22
“2-12 Blackwall Lane Greenwich“,yes,,2019-12-17,,0.06,18,18,“15/0451/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-04-25,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-52,,2017-12-22
“228-232 Trafalgar Rd Greenwich“,yes,2018-12-17,2018-12-17,,0.02,12,12,“15/1261/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2016-05-03,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-53,,2017-12-22
“29 Market St Woolwich“,yes,2019-12-17,2019-12-17,,0.10,22,22,“14/3763/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2016-05-12,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-54,,2017-12-22
"“Plots N0205, N0206 & N0207, Peninsula Square, West Parkside Greenwich “",yes,,2019-12-17,,1.63,,,16/0186/MA. Started.,local-authority-eng:GRE,not owned by a public authority,2016-05-31,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,Other,RBG-55,,2017-12-22
"“Old Loyal Britons PH, 62 Thames St Greenwich“",yes,,2019-12-17,,0.02,9,9,“14/1636/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-07-18,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-56,,2017-12-22
“25-31 The Village Charlton“,yes,,2019-12-17,,0.03,6,6,Previous permission 16/1266/F included in 2018 Brownfield Register now lapsed.,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,Not Permissioned,,RBG-57,,2017-12-22
"“Penhall Tyres Ltd, 700 Woolwich Rd Charlton“",yes,,2019-12-17,,0.06,14,14,“14/0289/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-08-08,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-58,,2017-12-22
“445 Woolwich Rd Charlton“,yes,,2019-12-17,,0.04,73,73,“16/0132/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-09-19,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-59,,2017-12-22
"“Plot MO121 (land west of coal jetty), Pilot Way, Barge Walk & Olympian Way Greenwich.",yes,,2019-12-17,,3.53,260,260,“Previous permissions 15/2104/MA included in 2018 Brownfield Register now lapsed.,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,Not Permissioned,,RBG-60,,2017-12-22
"“Rochester Way Social Club and adjoining open space, Rochester Way & Briset Rd Eltham“",yes,,2019-12-17,,0.47,29,29,“16/1579/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-10-20,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-61,,2017-12-22
"“1st & 2nd Floors, Murray's Yard, 26-28 Powis St Woolwich“",yes,,2019-12-17,,0.02,2,2,“16/1990/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2016-10-20,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-62,,2017-12-22
"“The Albion PH, 48 Woolwich Church St Woolwich“",yes,,2019-12-17,,0.01,40,40,“16/0762/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-06-19,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-63,,2017-12-22
“Land rear of 2-36 Bevan Rd Abbey Wood“,yes,,2019-12-17,,0.22,11,11,16/1621/F. Started,local-authority-eng:GRE,not owned by a public authority,2016-11-11,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-64,,2017-12-22
“Garages rear of 7-22 Prentiss Court Charlton“,yes,,2019-12-17,,0.34,10,10,“16/1622/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-11-30,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-65,,2017-12-22
"“Queens Arms PH, 23 Burrage Rd Woolwich“",yes,,2019-12-17,,0.03,5,5,“16/2405/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-01-06,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-66,,2017-12-22
“51 Herbert Rd Woolwich“,yes,,2019-12-17,,0.03,7,7,18/3498/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-12-21,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-67,,2019-12-17
"“Central Parade Building, Royal Military Academy, Academy Lane Woolwich“",yes,2018-12-17,2018-12-17,,0.07,10,10,“15/3725/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-01-13,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-68,,2017-12-22
“9 Eglinton Hill Woolwich“,yes,2018-12-17,2018-12-17,,0.02,3,3,“16/1529/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-01-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-69,,2017-12-22
“260-262 Green Lane Mottingham“,yes,2019-12-17,2019-12-17,,0.07,10,10,“16/0273/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-02-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-70,,2017-12-22
“37 Greenwich High Rd Greenwich“,yes,,2019-12-17,,0.38,125,125,16/1792/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-71,,2017-12-22
“48-60 Footscray Rd Eltham“,yes,,2019-12-17,,0.09,38,38,15/2910/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-10,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-72,,2017-12-22
“258-260 Creek Rd Greenwich“,yes,2019-12-17,2019-12-17,,0.02,9,9,“16/3328/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-03-14,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-73,,2017-12-22
"“The Crown PH, 11 Court Yard Eltham“",yes,2018-12-17,2018-12-17,,0.01,5,5,“16/1256/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-03-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-74,,2017-12-22
"“Buildings 10 & 11 & Royal Carriage Square, Woolwich Arsenal Woolwich“",yes,,2019-12-17,,1.00,146,146,16/2807/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-75,,2017-12-22
"“Morris Walk (South) Estate, Prospect Vale & Maryon Rd Woolwich“",yes,,2019-12-17,,4.30,52,52,“14/0126/O. Not started.,local-authority-eng:GRE,owned by a public authority,2017-04-02,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,outline planning permission,RBG-76,,2017-12-22
"“Lovells, Granite, Badcocks & Pipers Wharves (River Gardens), Pelton Rd & Banning St Greenwich",yes,,2019-12-17,,2.84,840,840,“16/2552/MA. Started. Original application 06/1749/F approved 20/2/2007 for 667 dwelings. Several amendments since have increased the approved number to 840.,local-authority-eng:GRE,not owned by a public authority,2017-04-05,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,Other,RBG-77,,2017-12-22
"“Ogilby Housing Society site, Wellington St Woolwich“",yes,,2019-12-17,,0.21,91,91,15/3295/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-04-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,RBG-78,,2017-12-22
