site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"20A Pearson Park, Kingston Upon Hull, HU5 2TD",yes,,2017-12-20,,0.05,5,5,15/00490/FULL - Change of use from dwelling house to five self contained flats with associated external alterations,local-authority-eng:KHL,not owned by a public authority,2015-06-19,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR048,http://hullcc.limehouse.co.uk/file/4808533,2017-12-20
"20-24 Lambert Street, Hull Local Plan Housing Allocation H51, HU5 2SJ",yes,,2017-12-20,,0.07,9,5,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 5 flats/dwellings. 10/01024/FULL Erection of 1) Part three and part two storey building to provide five flats. Two storey building to provide two flats.,local-authority-eng:KHL,not owned by a public authority,2012-09-07,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR051,http://hullcc.limehouse.co.uk/file/4808536,2017-12-20
"Former Sutton Place Safe Centre, Saltshouse Road, Hull Local Plan Housing Allocation H54, HU8 9HR",yes,,2017-12-20,,0.99,23,23,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 23 dwellings/flats .. 15/00759/OUT Outline application 13 dwellings and conversion of Woodside House building - 7 dwellings plus erection of new 3 dwellings,local-authority-eng:KHL,not owned by a public authority,2015-10-02,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR054,http://hullcc.limehouse.co.uk/file/4808538,2017-12-20
"Land to the east of Stoneferry Road, south west of Foredyke Avenue, Hull Local Plan Housing Allocation H120, HU7 0DZ",,,2017-12-20,,0.81,28,22,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 28 dwellings.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR120,http://hullcc.limehouse.co.uk/file/4808534,2017-12-20
"Land at former Viking Public House, Shannon Road, Hull Local Plan Housing Allocation H138, HU8 9PZ",yes,,2017-12-20,,0.2,8,8,Hull Local Plan 2016 to 2032 - Housing Allocationwith an indicative capacity of 8 dwellings. 15/00298/OUT - Erection of 8 dormer bungalows with associated access.,local-authority-eng:KHL,owned by a public authority,2015-07-03,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR138,http://hullcc.limehouse.co.uk/file/4808539,2017-12-20
"Land to north east of 141 Marfleet Avenue, Hull Local Plan Housing Allocation H172, HU9 5RX",yes,,2017-12-20,,0.75,52,40,"Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 52 dwellings. 15/00800/FULL, 15/00779/FULL, 15/00106/FULL, 14/00290/FULL, 14/00291/FULL, 10/00875/OUT Outline application for residential development (52 units, mixture of 2, 2.5 and 3 storey).",local-authority-eng:KHL,not owned by a public authority,2016-09-22,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR172,http://hullcc.limehouse.co.uk/file/4808541,2017-12-20
"Hollywell Close, Hull Local Plan Housing Allocation H190, HU9 4HW",,,2017-12-20,,0.21,10,10,Hull Local Plan 2016 to 2032 - Housing Allocation (implemented) with an indicative remaining capacity of 10 dwellings. 96/00247/PR Erection of 34 semi detached dwellings.,local-authority-eng:KHL,owned by a public authority,1996-10-02,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR190,http://hullcc.limehouse.co.uk/file/4808540,2017-12-20
"Fruit Market Local Plan Mixed Use Site 7, HU1 1UP",yes,,2017-12-20,,0.28,35,35,"Hull Local Plan 2016 to 2032 - Mixed use Allocation 7 with an indicative capacity of 52 dwellings (some completed 2016/17) including 07/01383/FULL - Erection of five storey building, with attic level, to form 27 apartments + regeneration infill 8 flats.",local-authority-eng:KHL,mixed ownership,2007-12-04,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR198,http://hullcc.limehouse.co.uk/file/4808542,2017-12-20
"Former Lloyds TSB Bank George Street, Upper Floors, 1-7 George Street , HU1 3BB",yes,,2017-12-20,,0.13,10,10,"17/00206/PCOU - Change of Use from vacant bank offices on upper floors to 10 (one, two, three bedroom apartments)",local-authority-eng:KHL,not owned by a public authority,2017-04-07,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,other,BLR201,http://hullcc.limehouse.co.uk/file/4808549,2017-12-20
"Goodfellowship Inn Pub, Cottingham Road, Hull Local Plan Housing Allocation H219 HU5 4BG",,,2017-12-20,,0.3,8,8,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 8 dwellings. 11/00553/FULL Erection of 8 dwellings with associated garages and parking.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR219,http://hullcc.limehouse.co.uk/file/4808550,2017-12-20
"173 to 187 Cottingham Road, Hull Local Plan Housing Allocation H226 HU5 2EG",,,2017-12-20,,1.01,35,30,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 35 dwellings. Development to include change of use and new build university apartment accomodation.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR226,http://hullcc.limehouse.co.uk/file/4808543,2017-12-20
"Land between Bishop Alcock Road and Hotham Road North, Hull Local Plan Housing Allocation H231, HU5 4RJ",yes,,2017-12-20,,0.51,25,17,Hull Local Plan 2016 to 2032 Housing Allocation with an indicative capacity of 25 dwellings. 17/00778/FULL - Erection of 25 Dwellings.,local-authority-eng:KHL,not owned by a public authority,2017-09-06,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR231,http://hullcc.limehouse.co.uk/file/4808544,2017-12-20
"Land at Bishop Alcock Road, Hull Local Plan Housing Allocation H232, HU5 4RL",yes,,2017-12-20,,0.18,11,11,Hull Local Plan 2016 to 2032 Housing Allocation with an indicative capacity of 12 dwellings. 16/00846/RES Erection of 11 dwellings.,local-authority-eng:KHL,not owned by a public authority,2016-09-09,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,reserved matters approval,BLR232,http://hullcc.limehouse.co.uk/file/4808547,2017-12-20
"363 Anlaby Road, Kingston Upon Hull, HU3 6AB",yes,,2017-12-20,,0.02,6,6,14/01031/FULL - Erection of 3 storey building to provide 6 self contained flats following demolition of existing building.,local-authority-eng:KHL,not owned by a public authority,2014-12-18,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR297,http://hullcc.limehouse.co.uk/file/4808553,2017-12-20
"Formerly West Park Hotel, 405-411 Anlaby Road, HU3 6AB",yes,,2017-12-20,,0.06,17,17,15/00588/FULL - Change of use from hotel with restaurant and public house to 17 self contained flats.,local-authority-eng:KHL,not owned by a public authority,2015-07-27,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR299,http://hullcc.limehouse.co.uk/file/4808548,2017-12-20
"Former Baker Street Garage, Hull Local Plan Housing Allocation H313, HU2 8JL",yes,,2017-12-20,,0.15,55,55,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 55 dwellings. 15/01099/FULL-17/01105/CONDET Erection of 55 flats.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR313,http://hullcc.limehouse.co.uk/file/4808546,2017-12-20
"Story Street, Upper Floors, Hull Local Plan Housing Allocation H314, HU1 3SG",,,2017-12-20,,0.06,8,8,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 8 dwellings. 13/01252/FULL - Change of use of upper floors eight residential flats.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR314,http://hullcc.limehouse.co.uk/file/4808545,2017-12-20
"10-12 School Street, HU1 3SA",yes,,2017-12-20,,0.02,9,9,"15/00344/FULL - Erection of 4 storey building to form 9 apartment units, with car parking on ground floor.",local-authority-eng:KHL,not owned by a public authority,2017-04-13,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR315,http://hullcc.limehouse.co.uk/file/4808554,2017-12-20
"31-53 Ferensway, Hull Local Plan Housing Allocation H318, HU2 8NG",,,2017-12-20,,0.28,100,80,"Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 100 dwellings. 13/00212/OUT - Erection of building to provide flats, access via North Street.",local-authority-eng:KHL,mixed ownership,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR318,http://hullcc.limehouse.co.uk/file/4808551,2017-12-20
"Land north of Maybury Road (former Maybury School), Hull Local Plan Housing Allocation H327 , HU9 5UT",yes,,2017-12-20,,1.66,55,55,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 55 dwellings. - 15/01618/FULL Proposed development of 55 open market dwellings.,local-authority-eng:KHL,owned by a public authority,2016-07-26,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR327,http://hullcc.limehouse.co.uk/file/4808559,2017-12-20
" Land north and south of Portobello Road, south of Marfleet Lane, west of Bilton Grove, Hull Local Plan Housing Allocation H328, HU9 5UT",yes,,2017-12-20,,4.16,142,142,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 142 dwellings. 15/01618/FULL Proposed development of 142 affordable homes.,local-authority-eng:KHL,owned by a public authority,2016-07-26,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR328,http://hullcc.limehouse.co.uk/file/4808565,2017-12-20
"Kedrum Road, Southcoates Lane, Hull Local Plan Housing Allocation H329, HU9 5UT",yes,,2017-12-20,,5.17,162,162,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 162 dwellings. 16/00525/FULL - Residential development comprising the erection of 162 dwellings.,local-authority-eng:KHL,owned by a public authority,2016-09-07,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR329,http://hullcc.limehouse.co.uk/file/4808552,2017-12-20
"Land to East and West of Marfleet Avenue, Hull Local Plan Housing Allocation H331, HU9 5UT",yes,,2017-12-20,,3.71,129,129,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 129 dwellings. 12/01077/FULL Outline application for the erection of 129 dwellings.,local-authority-eng:KHL,mixed ownership,2015-01-30,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR331,http://hullcc.limehouse.co.uk/file/4808557,2017-12-20
"Land between Stanley Street and Derringham Street (Northern Site), Spring Bank, Hull Local Plan Housing Allocation H364, HU3 1JP",yes,,2017-12-20,,0.36,37,37,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 16 dwellings. 14/01116/FULL Erection of 2 buildings (one 4 storey one up to 7 storeys high) to provide 37 self contained flats,local-authority-eng:KHL,not owned by a public authority,2015-02-20,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR364,http://hullcc.limehouse.co.uk/file/4808564,2017-12-20
"Land east of Hawthorn Avenue, Hull Local Plan Housing Allocation H367, HU3 6HE",yes,,2017-12-20,,5.81,264,264,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 277 dwellings. 15/01344/RES - Erection of 277 dwellings with associated access roads. Under construction 264 remaining.,local-authority-eng:KHL,mixed ownership,2016-05-24,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,reserved matters approval,BLR367,http://hullcc.limehouse.co.uk/file/4808560,2017-12-20
"Tivoli House (Upper Floors), South Street, Hull, Hull Local Plan Housing Allocation H372, HU1 3QH",yes,,2017-12-20,,0.1,30,30,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative remaining capacity of 30 flats/dwellings. 15/00669/PCOU - Change of Use from vacant officesTo 30 flats,local-authority-eng:KHL,not owned by a public authority,2015-07-31,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,other,BLR372,http://hullcc.limehouse.co.uk/file/4808563,2017-12-20
"Humber Quays, South of Wellington Street West, Hull Local Plan Housing Allocation H373, HU1 2DN",,,2017-12-20,,1.68,200,150,Erection of Flats - Local Plan Housing Allocation Indicative capacity 150-200 dwellings.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR373,http://hullcc.limehouse.co.uk/file/4808555,2017-12-20
"Suffolk House, 21 Silver Street, HU1 1JG",yes,,2017-12-20,,0.03,10,10,17/00505/FULL -Proposed change of use of vacant offices to 10 flats to the upper floors.,local-authority-eng:KHL,not owned by a public authority,2017-06-09,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR375,http://hullcc.limehouse.co.uk/file/4808558,2017-12-20
"63-71 High Street, City Centre, Hull Local Plan Housing Allocation H376, HU1 1QE",,,2017-12-20,,0.39,100,80,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 80 flats/dwellings. Erection of building 1 and 2 bed flats.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR376,http://hullcc.limehouse.co.uk/file/4808556,2017-12-20
"Oriel House, 49 High Street, HU1 1QJ",yes,,2017-12-20,,0.19,33,33,Erection of Flats - Local Plan Housing Allocation Indicative capacity 33 dwellings. Previous application lapsed 13/01054/FULL - 1. Change of use of floors 1 - 5 from offices to 33 no. self contained flats Ground floor to provide 2 no. office units,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR377,http://hullcc.limehouse.co.uk/file/4808568,2017-12-20
"52-54 George Street, HU1 3AJ",yes,,2017-12-20,,0.01,6,6,15/00053/FULL - Change of use from offices to caf´┐Ż/restaurant and 6no. Self contained flats.,local-authority-eng:KHL,not owned by a public authority,2015-08-25,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR381,http://hullcc.limehouse.co.uk/file/4808567,2017-12-20
"Essex House Floors 5 to 9, City Centre,Hull Local Plan Housing Allocation H395, HU1 1YU",yes,,2017-12-20,,0.12,45,45,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 45 flats/dwellings. 15/01558/PCOU - Change of use from offices to30 flats. 14/00955/PCOU Change of use from Office (B1) to 15 flats.,local-authority-eng:KHL,not owned by a public authority,2016-01-25,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,other,BLR395,http://hullcc.limehouse.co.uk/file/4808561,2017-12-20
"High Street East of Blaydes Staith, City Centre, Hull Local Plan Housing Allocation H398, HU1 1HA",,,2017-12-20,,0.21,64,64,"Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 64 flats/dwellings. Erection of building to form 64 apartments, accesses off Blaides Staithe, 5 floors maximum.",local-authority-eng:KHL,mixed ownership,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR398,http://hullcc.limehouse.co.uk/file/4808562,2017-12-20
"2-5 High Street, City Centre,Hull Local Plan Housing Allocation H399, HU1 1HA",yes,,2017-12-20,,0.19,33,33,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 33 flats/dwellings. 05/01645/FULL -Erection of a 4 and 5 storey residential apartment block (with 33 apartments).,local-authority-eng:KHL,not owned by a public authority,2006-02-01,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR399,http://hullcc.limehouse.co.uk/file/4808566,2017-12-20
"Hull Local Plan Mixed Use Site 20, Land between George Street & Queens Dock Avenue, City Centre, HU1 3AA",yes,,2017-12-20,,0.89,89,89,16/01763/FULL - Change of Use and Extension of Building to form 89 Apartments (68 in existing building and 21 in new two storey roof extension).,local-authority-eng:KHL,mixed ownership,2017-04-07,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR403,http://hullcc.limehouse.co.uk/file/4808585,2017-12-20
"Valbon Nightclub, 135-141 George Street, Hull, HU1 3BN",yes,,2017-12-20,,0.09,18,18,16/00863/FULL Change of use from nightclub to 18 flats.,local-authority-eng:KHL,mixed ownership,2017-03-10,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR406,http://hullcc.limehouse.co.uk/file/4808581,2017-12-20
"Land North of George Street, between Carroll Place and Trippet Street, City Centre,Hull Local Plan Housing Allocation H428, HU2 8AE",,,2017-12-20,,0.15,36,36,Hull Local Plan 2016 to 2032 - housing Allocation with an indicative capacity of 36 flats/dwellings. Erection of Building to form apartments.,local-authority-eng:KHL,owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR428,http://hullcc.limehouse.co.uk/file/4808574,2017-12-20
"Land To The West Of And Burnett House, Castle Street, City Centre, HU1 1SD",,,2017-12-20,,0.03,17,17,Hull Local Plan 2016 to 2032 - housing Allocation with an indicative capacity of 17 flats/dwellings.,local-authority-eng:KHL,owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR429,http://hullcc.limehouse.co.uk/file/4808580,2017-12-20
"109- 111 Beverley Road (Upper floors), Hull Local Plan Housing Allocation H447, HU3 1TS",,,2017-12-20,,0.07,20,20,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 20 flats/dwellings. 13/00374/FULL (Lapsed) - Change of use and erection of 3 storey rear extension to form 20 self contained flats.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR447,http://hullcc.limehouse.co.uk/file/4808582,2017-12-20
"Land to the east of Wincolmlee fronting the River Hull, City Centre, Hull Local Plan Housing Allocation H503, HU2 8AG",,,2017-12-20,,0.63,200,100,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of upto 200 flats/dwellings.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR503,http://hullcc.limehouse.co.uk/file/4808572,2017-12-20
"Hull Local Plan Mixed Use Site 10, Land at Tower Street/St. Peter Street, East bank of the River Hull (South), HU9 1TY",,,2017-12-20,,0.7,390,300,Hull Local Plan 2016 to 2032 Housing Allocation. Indicative level of potential Housing delivery based upon Application Erection of Mixed Use Development 07/01681/RES.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR787,http://hullcc.limehouse.co.uk/file/4808577,2017-12-20
"Newland United Reform Church, 480 - 498 Beverley Road, HU5 1NE",yes,,2017-12-20,,0.13,22,22,13/00275/FULL (Lapsed) Erection of 2.5 and 3 storey building to provide 22 self-contained flats. Construction of new access from Brooklyn Street.,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR835,http://hullcc.limehouse.co.uk/file/4808575,2017-12-20
"The Lawns Club, 33 Lowgate, Sutton, Sutton, Hull Local Plan Housing Allocation H879, HU7 4UT",yes,,2017-12-20,,0.19,15,6,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 15 dwellings. 08/00462/FULL (implemented) Erection of 15 flats and laying out of associated parking and landscaping.,local-authority-eng:KHL,not owned by a public authority,2008-05-07,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR879,http://hullcc.limehouse.co.uk/file/4808573,2017-12-20
"Land at 103 8th Avenue, Hull, Hull Local Plan Housing Allocation H927, HU6 9BT",,,2017-12-20,,0.25,10,9,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 10 dwellings. 10/00904/OUT - Outline application for residential development (9 units mixture of houses and bungalows).,local-authority-eng:KHL,not owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR927,http://hullcc.limehouse.co.uk/file/4808584,2017-12-20
"Rear of 465-467 Priory Road, Hull Local Plan Housing Allocation H936, HU5 5RG",yes,,2017-12-20,,0.4,10,10,Hull Local Plan 2016 to 2032 - Housing Allocation with an indicative capacity of 10 dwellings. 15/00600/OUT - Erection of 10 two storey dwellings and construction of access road off Priory Road.,local-authority-eng:KHL,not owned by a public authority,2016-02-17,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,permissioned,full planning permission,BLR936,http://hullcc.limehouse.co.uk/file/4808579,2017-12-20
"Land at Convent Lane, Anlaby Road",yes,,2017-12-20,,0.24,12,12,Proposed for housing within Thornton Neighbourhood Plan - New build 12 dwellings.,local-authority-eng:KHL,owned by a public authority,,https://www.hullcc.gov.uk/padcbc/publicaccess-live/search.do?action=simple&searchType=Application,Not Permissioned,,BLR1001,http://hullcc.limehouse.co.uk/file/4808576,2017-12-20
