site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
The Stourvale public house 259 Barrack Road,,,2017-12-06,,0.14,15,15,Theoretically site suitable for 15 flats to match neighbouring Gardner Court. Potential for loss of public house with other pubs available locally.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/04/0242,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
HM Coastguard Training Centre Seaway Avenue,yes,,2017-12-06,,1.42,26,26,"Appeal B allowed APP/E1210/W/15/3002699 outline app 8/14/0461 allowed - max 26 houses. Appeal A dismissed APP/E1210/W/14/3004548 app 8/13/0443 site cannot accommodate 35 dwellings (SHLAA record formerly said 42 gross, 30 net, range 25-40). Redevelop for 100% residential, 1 and 2 storey at density similar to neighbouring housing, retaining mature trees.",local-authority-eng:CHC,not owned by a public authority,2015-08-10,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=26466,permissioned,outline planning permission,BR8/05/0208,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
The Sandpiper (PH) 97 Bure Lane,,,2017-12-06,,0.29,6,6,"Redevelop low density pub to form 2.5 storey mixed use development. Retain pub use, 6 flats above.",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/05/0258,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
217-225 Barrack Road,yes,,2017-12-06,,0.1,29,29,"Planning permission includes residential properties either side, but only the brownfield car dealership included in this site. Outline planning permission granted 8/10/0059 for 3 blocks flats - total 34 units (29 net), FRA for the site suggests that entire site not in flood zone 2",local-authority-eng:CHC,not owned by a public authority,2014-02-13,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=14788,permissioned,reserved matters approval,BR8/07/0023,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Qinetiq Bailey Drive,yes,,2017-12-06,,2.31,25,25,Planning permission for foodstore and affordable units now lapsed. New permission for MOT facility 15.05.17 but not yet implemented so maintain potential for residential until implementation of new scheme. Residential development will need to avoid FZ. Scheme for foodstore and affordable units,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0275,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
"Portfield Car Sales, Station Approach Fairmile Road",,,2017-12-06,,0.04,6,6,Redevelop for 6 flats.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0323,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Works buildings 57 Fairmile Road,,,2017-12-06,,0.14,6,6,Assume acceptable loss of low quality employment site in suitable housing area.. 3 pairs semi-detached houses to match neighbouring.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0218,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Dragon Palace restaurant 215 Barrack Road,,,2017-12-06,,0.09,9,9,Redevelopment potential for 9 flats (net) with parking.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0024,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Builders Yard 75 Clarendon Road,,,2017-12-06,,0.08,10,10,Consider development with SHLAA site 8/07/0183.. Redevelopment to form 10 flats.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0182,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Magna Mazda 91a Barrack Road,,,2017-12-06,,0.11,10,10,Potential could be greater if SHLAA site 3/07/0031 comes forward at the same time for a comprehensive flat scheme.. Potential for 10 flats if redeveloped,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0030,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
1-5 Avenue Road,,,2017-12-06,,0.07,8,8,Removed residential properties 3 and 5 from the original SHLAA site. Redevelop 1 Avenue Road to form 8 flats,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0300,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
164-168 Barrack Road,,,2017-12-06,,0.13,11,11,"Adj site (170 - 174 Barrack Road, ref 8/17/0607) same size with consent for 27 I bed flats. Therefore, assume potential for flats but lower potential because of impact of other approved scheme adjacent.. 11 unit flat scheme",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0427,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Land r/o 59-93 Clarendon Road (inc Portfield Garage & car sales),,,2017-12-06,,0.34,20,20,Higher potential achieved if developed comprehensively with adjacent workshop site (8/07/0182). Potential for 20 flats in high density TC zone.. Narrow site restricts development potential. 6 houses in 2 terraces and 3 detached.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0183,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
191 - 193 Barrack Road and land to rear,,,2017-12-06,,0.2,12,12,"Assume mixed use redevelopment of entire site, residential and commercial fronting Barrack Road, with residential to rear. 2 houses and 10 flats with parking.",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0027,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
"r/o Portfield Hall, adj Newcroft Gardens",,,2017-12-06,,0.29,20,20,Potential for approximately 20 flats in the longer term.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/07/0177,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Christchurch Hospital Fairmile Road,yes,,2017-12-06,,1.44,81,81,"Only the remaining keyworker housing shown from pp 8/13/0028. Full Hybrid Submitted application includes an 80 bed care home, 36 senior living apartments and outline application for 33 houses and 48 flats for key worker housing.. Hybrid application with Outline element for 33 houses and 48 flats for key worker housing",local-authority-eng:CHC,owned by a public authority,2014-05-01,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=14404,permissioned,full planning permission,BR8/13/0028,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Magistrates Court site,,,2017-12-06,,1.62,100,100,"Potential based on pre-app meeting Sept 2017, demolition of 2 dwellings 19a Twynam Ave and 41 Barrack Rd. However, Non-PDL elements of the original SHLAA site have been removed from this entry. Full site has potential for 164 unit mixed use scheme including retail fronting Barrack Road - brownfield element has potential for approx 100",local-authority-eng:CHC,mixed ownership,,,not permissioned,,BR8/10/0469,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Timber Yard at junc Stour Road and Bargates 1 Stour Road,,,2017-12-06,,0.16,10,10,"Although policy EO2 deleted, site suitable for mixed use commercial and residential.. Assume ground floor unit, 10 flats and parking.",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/10/0043,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Club Epic 25 Bargates,yes,,2017-12-06,,0.03,5,5,"Full PP 8/14/0330 Change of use from Nightclub to 1X A1 Unit, 1x1 bed dwelling GF, 3x1 bed & 1x2 bed first floor.",local-authority-eng:CHC,not owned by a public authority,2014-09-29,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=27126,permissioned,full planning permission,BR8/10/0466,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
"3 Stour Road, auction rooms and commercial buildings, Stour Road",,,2017-12-06,,0.28,33,33,Complete and comprehensive redevelopment would yield 3 terraced houses fronting Stour Road and 30 flats on the remaining site.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/10/0044,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
"Keith Motors, Lyndhurst Road",,,2017-12-06,,0.67,40,40,"Release isolated employment site for residential. Removed fast food restaurant shown in original SHLAA site as is expected to be retained. Redevelop garage to form high quality 2 to 3 storey flats and semi-detached housing, parking and amenity greenspace.",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/11/0196,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
The Roeshot Lyndhurst Road,,,2017-12-06,,0.26,20,20,"Potential for 20 dwellings as flats, loss of pub to consider.",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/11/0416,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
Hoburne Caravan Park Hoburne Lane,,,2017-12-06,,1.06,35,35,High quality and high profile tourist accommodation. If this use discontinues there may be potential for residential use at latter end of 15 year period. Large part of the original SHLAA site has been omitted as the static caravans do not represent PDL.. Estimate approximately 35 units if brownfield part of site redeveloped.,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/11/0287,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
"The Farmhouse, Hoburne Park Hoburne Lane",yes,,2017-12-06,,0.34,10,10,"Hoburne Farmhouse removed from this site, which is included in the original SHLAA site this entry is based upon. 8/15/0312OUT approved 10/12/15 for demolition/conversion and erection of dwellings (10 ).8/16/0862F granted 30/12/16 3 flats 7 houses. Convert outbuildings to form 10 terraced and semi-detached houses.",local-authority-eng:CHC,not owned by a public authority,2016-12-30,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=103806,permissioned,full planning permission,BR8/11/0458,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
15-20 Saxon Square,,,2017-12-07,,0.04,8,8,"Flats above Shops. Based on app 8/06/0415, incorporate 8 flats (with little or no parking). Reasonable estimate as potential for residential above ground floor commercial uses. 8 flats above the existing shop units",local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/10/0009,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
281-315 Lymington Road,,,2017-12-07,,0.04,5,5,Only PP 8/13/0219 element of original SHLAA site included. 5 flats above existing shops,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/03/0403,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
398-422 Lymington Road,yes,,2017-12-07,,0.05,7,7,Only PP 8/15/0105 element of SHLAA site added. All units already appear to have flats above. Potential to extend 416-418 to the rear to create 3 flats. Potential increased by 7 due to pp 8/15/0104 for additional net 7 flats at 420.. 7 flats above shops at 420 Lymington Road.,local-authority-eng:CHC,not owned by a public authority,2015-06-26,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=9480,permissioned,full planning permission,BR8/03/0389,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
278-280 Lymington Road and land r/o 278-298a Lymington Road,yes,,2017-12-07,,0.44,13,13,Brownfield element only included from the original SHLAA site. Total net potential 8 flats and 5 terr houses,local-authority-eng:CHC,not owned by a public authority,2016-12-21,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=104152,permissioned,full planning permission,BR8/03/0450,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
282-314 Lymington Road,yes,,2017-12-07,,0.25,19,19,"Two PPs 8/13/0539, 8/15/0699 (Prior approval) FOS, whole site included. Update 26-10-15, full PP granted 9-9-14 app 8/13/0539 8 flats total (7 net gain) 288-292 Lymington Road 2nf flr extn - 7 flats added to potential =11. 282-286 8/16/1209 granted 21/. 19 flats above shops, spit over two planning permissions",local-authority-eng:CHC,not owned by a public authority,2016-02-11,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=10326,permissioned,other,BR8/03/0449,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
261-275 Lymington Road,yes,,2017-12-07,,0.22,27,27,"Theoretical potential through conversion of 1st floors to flats but buildings do not appear appropriate for conversion, not addition of extra storey. Access to 261 prevents development of car parking to side. Insufficient space to develop to rear.. 27 units, retaining existing retail units.",local-authority-eng:CHC,not owned by a public authority,2016-12-21,http://planning.christchurchandeastdorset.gov.uk/plandisp.aspx?recno=103405,permissioned,full planning permission,BS8/03/0444,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-07
Hello House 135 Somerford Road,,,2017-12-06,,0.19,18,18,Its position surrounded by residential properties give it good potential for a block of flats similar in proportion to the current building.. Redevelop for 3 storey block 18 flats,local-authority-eng:CHC,not owned by a public authority,,,not permissioned,,BR8/02/0246,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cBrownfield+Register.AuroraScript%24&nocache=1302903983&resize=always,2017-12-06
