site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Delamere Forest School, Blakemere Lane, Norley, WA6 6NP",yes,2019-12-01,2019-12-01,,1.04,16,16,12 market dwellings and 4 affordable dwellings and associated work-Under construction,local-authority-eng:CHW,not owned by a public authority,2017-08-09,,permissioned,outline planning permission,KIN/0011,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Haulage Yard, High Street, Norley, Northwich",yes,,2018-12-30,,0.304,12,12,15/01749/OUT. Residential development comprising six (6) market houses and six (6) affordable homes.,local-authority-eng:CHW,not owned by a public authority,2017-08-31,,permissioned,outline planning permission,KIN/0018(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Kingsley Mill, Mill Lane, Kingsley",,,2019-12-01,,0.541,5,5,18/00909/FUL. Extension and demolition works to create 5 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-10-10,,pe,full planning permission,KIN/0100,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Great Western House, The Sidings, Chester St, Saltney,",,,2017-12-21,,0.5,16,16,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,LAC/0006,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Red Hill House, Hope Street, Saltney",,,2017-12-21,,0.953,30,30,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,LAC/0012,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"4 Coronation Street, Chester, CH4 8BX",yes,,2018-12-30,,0.044,8,8,17/02763/OUT. Demolition of unit and erection of 8no residential units,local-authority-eng:CHW,not owned by a public authority,2018-11-28,,permissioned,outline planning permission,LAC/0017,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"726 Chester Road, Ellesmere Port",,,2017-12-21,,0.312,10,10,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,LEM/0015,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"The Sutton, Gleaneagles Road, Great Sutton, Ellesmere Port",,,2019-12-01,,0.198,17,10,17/05223/FUL. Demolition of vacant building and erection of 5 bungalows and 12 apartments,local-authority-eng:CHW,not owned by a public authority,2018-06-11,,permissioned,full planning permission,LEM/0026,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Romney Close garage site, Neston CH63 9RJ",yes,,2017-12-21,,0.178,8,8,16/03082/FUL. Demolition of existing lock-up garages and remove concrete hardstanibg and the erection of a two storey residential block containing 8x1bed apartments and 16 car parking spaces,local-authority-eng:CHW,owned by a public authority,2016-11-21,,permissioned,full planning permission,LNB/0028,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Canal Bridge House, 47 Chapel Street, Wincham, Northwich CW9 6DA",yes,,2017-12-21,,0.124,7,7,09/02524/FUL 14/02588/FUL. Demolition of existing buildings and construction of three dwellings and six apartments with associated works / Construction of seven townhouses with associated parking,local-authority-eng:CHW,not owned by a public authority,2014-08-22,,permissioned,full planning permission,MAR/0007,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land north of Chapel Street, Wincham",,,2017-12-21,,1.971,55,55,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,MAR/0019,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at 7 Tunnel Road, Barnton, Northwich",,,2018-12-30,,0.396,13,13,08-2090-FUM 11/03583/EXT Demolition of existing garages and workshop and erection of 13 residential units (8 apartments and 5 dwellings) ,local-authority-eng:CHW,not owned by a public authority,2012-02-21,,not permissioned,,MAR/0059,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land to rear of Brown Owl PH car park, Church Road, Barnton, Northwich",,,2018-12-30,,0.371,5,5,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,MAR/0061,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Malvern House (adjacent to Daisy Bank), Old Road, Anderton with Marbury, Northwich. CW9 6AG",yes,,2017-12-21,,0.635,9,9,15/01549/OUT. Demolition of existing buildings and redevelopment of the site for residential use (up to nine dwellings),local-authority-eng:CHW,not owned by a public authority,2016-06-06,,permissioned,outline planning permission,MAR/0062,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Garage site off Townfield Lane, Barnton, Northwich",yes,,2018-12-30,,0.191,6,6,18/00342/FUL. Erection of 6no dwellings,local-authority-eng:CHW,not owned by a public authority,2018-05-15,,permissioned,full planning permission,MAR/0063,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Black Greyhound Hotel, Hall Lane, Wincham, Northwich. CW9 6DG",yes,,2018-12-30,,0.079,16,16,17/03244/OUT. Demolition of existing buildings and erection of 12 apartments and 4 terraced bungalows,local-authority-eng:CHW,not owned by a public authority,2018-07-19,,permissioned,outline planning permission,MAR/0104,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"8 to 30 Brook Street, Neston",,,2017-12-21,,0.144,10,10,Neston NP site,local-authority-eng:CHW,mixed ownership,,,not permissioned,,NES/0034,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land off Netherpool Road, Ellesmere Port",,,2017-12-21,,0.376,126,126,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,NET/0005(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Site of former Foxfields Public House, Poole Hall Road, Ellesmere Port",,,2017-12-21,,0.709,19,19,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,NET/0013,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land off Liverpool Road (Total Fitness site), Chester",yes,,2018-12-30,,0.866,,,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,NEW/0000,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"White Gables, Plas Newton Lane, Chester",,,2019-12-01,,0.137,13,5,17/04015/FUL. Demolition of building and erection of 13 dwellings,local-authority-eng:CHW,not owned by a public authority,,,permissioned,full planning permission,NEW/0014,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"24-28 Bridge Street, Neston, CH64 9UL",yes,2019-12-01,2019-12-01,,,10,10,Conversion from retail to residential units-Under construction,local-authority-eng:CHW,not owned by a public authority,2015-05-29,,permissioned,full planning permission,PAR/0032,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Rossfield Park Development (Sites 2C, 3 and 4), Rossfield Road, Ellesmere Port",,,2017-12-21,,5.642,233,233,P/02/929 13/01365/EXT (pending) 16/03098/CWC (pending). Outline permission granted for residential development (approximately 500 units) Phases 1 and 2 = 310 units.,local-authority-eng:CHW,not owned by a public authority,2003-01-01,,permissioned,outline planning permission,ROS/0002,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Crescent Road, off Meadow Lane, Ellesmere Port",,,2017-12-21,,0.704,22,22,Site in Middle;Outer hazard zone. Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,ROS/0010,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Rossfield Park Development (Site 5:Rossbank Road), Ellesmere Port (Persimmon)",,,2017-12-21,,4.873,190,190,P/02/929 10/00636/OUT. Residential development of up to 190 dwellings with access and associated works (outline) (amended resubmission of P/2--7/102/WE/904),local-authority-eng:CHW,not owned by a public authority,2017-03-31,,permissioned,outline planning permission,ROS/0027,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Rosswood Road / Rossfield Road, Ellesmere Port",,,2017-12-21,,0.653,20,20,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,ROS/0028,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Rossmore Road East / Rossfield Road North, Ellesmere Port",,,2017-12-21,,1.39,70,70,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,ROS/0029,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land south of Meadow Lane (former Van Leer / Hansteen site), Ellesmere Port",,,2017-12-21,,3.941,179,179,P/2009/102/WE/156 12/04513/EXT. 179 dwellings and associated works,local-authority-eng:CHW,not owned by a public authority,2012-12-06,,permissioned,outline planning permission,ROS/0031,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Rear of 70-88 Grace Road, New Grosvenor Road, Ellesmere Port",,,2017-12-21,,0.422,13,13,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,ROS/0032,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Mollington Grange Business Park, Parkgate Road, Mollington, Chester",yes,2019-12-01,2019-12-01,,,24,24,Change of use from office units to 24 residential units-Under construction,local-authority-eng:CHW,not owned by a public authority,2017-11-14,,permissioned,,SAM/0083a,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"413 Manchester Road, Lostock Gralam, Northwich",,,2017-12-21,,0.528,14,14,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,SHA/0002,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Goostrey Business Park, New Platt Lane, Allostock, Northwich CW4 8NN",yes,,2017-12-21,,0.361,5,5,16/03425/FUL 15/04269/OUT. Conversion of existing buildings to 5 dwellings,local-authority-eng:CHW,not owned by a public authority,2017-02-06,,permissioned,full planning permission,SHA/0089,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"411 Manchester Road, Lostock Gralam, Northwich",yes,,2018-12-30,,0.347,15,15,17/01434/FUL. Residential development of 15 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-01-29,,permissioned,full planning permission,SHA/0106,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Eccleston Avenue (garage court), Ellesmere Port",,,2017-12-21,,0.238,9,9,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,STP/0002,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"The Sutton Way PH, Sutton Way, Ellesmere Port",,,2017-12-21,,0.283,14,14,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,STP/0005,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Sutton High School, Woodchurch Lane /Mill Lane, Ellesmere Port",,,2017-12-21,,1.391,19,19,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,STP/0006,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Chester Road, Ellesmere Port, CH66 3RJ",,,2017-12-21,,0.264,8,8,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,STP/0034,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Rivacre Business Centre, Mill Lane, Great Sutton, Ellesmere Port CH66 3TL",,,2017-12-21,,1.366,38,38,Offices vacant and proposed for demolition (prior approval not required).,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,STP/0040,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Chester Road Garden Centre, Great Sutton, Ellesmere Port",,,2017-12-21,,1.172,28,28,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,STR/0007,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Garage Court, Carlyle Crescent, Ellesmere Port",,,2017-12-21,,0.278,10,10,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,SUT/0004,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at former Haulage Yard site, Chester Road, Oakmere, Northwich",yes,2019-12-01,2019-12-01,,1.14,27,27,10/01939/FUL. Erection of 27 dwellings and associated landscaping and parking. Demolition of existing buildings (Phase 2),local-authority-eng:CHW,not owned by a public authority,2015-07-29,,permissioned,full planning permission,TAK/0020A,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at former Haulage Yard site, off Shakerley Close, Oakmere, Northwich",yes,,2017-12-21,,1.4,5,5,15/03652/OUT. Construction of five (5) dwellings,local-authority-eng:CHW,not owned by a public authority,2016-06-14,,permissioned,outline planning permission,TAK/0020B,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Chester Road Nursery, Chester Road, Kelsall, CW6 0RN",yes,2019-12-01,2019-12-01,,0.35,10,10,"13/03294/OUT, 17/00814/REM. Residential development of 10 dwellings-development commenced",local-authority-eng:CHW,not owned by a public authority,2017-06-12,,permissioned,full planning permission,TAK/0070,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
Ottersbank Farm Fishpool Road Delamere Northwich Cheshire CW8 2HP,yes,,2017-12-21,,0.142,7,7,13/04028/FUL 13/03068/FUL 16/00218/FUL. Conversion of existing office building to form seven residential dwellings (resubmission of 13/03068/FUL),local-authority-eng:CHW,not owned by a public authority,2015-02-27,,permissioned,full planning permission,TAK/0115,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"The Gables, Chester Road, Oakmere, Northwich CW8 2HB",yes,,2017-12-21,,0.3,5,5,15/04214/OUT. Residential development of five (5) dwellings,local-authority-eng:CHW,not owned by a public authority,2015-12-07,,permissioned,outline planning permission,TAK/0137,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Beeston Cattle Auction site, Whitchurch Road, Beeston, Chester Cheshire",,,2017-12-21,,4.72,103,103,"13/04149/OUT. Demolition of existing buildings and redevelopment of the site for up to 103 dwellings with associated open space and redevelopment of existing unused residential cottage for A1 Food Retail (retention of some existing Use Class B1, B2, B8 and Sui Generis uses on site) with associated access",local-authority-eng:CHW,not owned by a public authority,2015-03-20,,permissioned,outline planning permission,TAT/0026(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Blackham Reclamation Yard, Tattenhall Road, Newton by Tattenhall, Chester, CH3 9QQ",yes,,2017-12-21,,1.259,25,25,"13/02120/OUT 16/03089/REM. Demolition of existing buildings and erection of up to 25 dwellings, up to 700 sq.metres of office floor space (B1), access works and car parking and open space.",local-authority-eng:CHW,not owned by a public authority,2016-12-15,,permissioned,reserved matters approval,TAT/0047,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at The Oak Room, Tattenhall Road, Newton by Tattenhall, CH3 9BD",yes,,2017-12-21,,0.785,31,31,"12/02283/FUL. Demolition of buildings on site. Erection of 31 new dwellings. Demolition of modern additions to public house, refurbishment and extensions to side and rear with shop facility and bed and breakfast accommodation.",local-authority-eng:CHW,not owned by a public authority,2012-09-20,,permissioned,full planning permission,TAT/0090,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"The former Oak Room Public House, Tattenhall Road, Newton By Tattenhall Chester",yes,,2017-12-21,,0.165,5,5,15/03391/FUL. Demolition of existing public house and erection of 5 affordable houses,local-authority-eng:CHW,not owned by a public authority,2016-01-22,,permissioned,full planning permission,TAT/0097,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Portico House, High Street, Tattenhall",,,2019-12-01,,0.009,7,7,18/02929/FUL. Demolition and erection of 7 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-12-17,,permissioned,full planning permission,TAT/0129,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Former The Gamekeeper PH, (Plush Spice) Newhall Road, Upton, Chester, CH2 1TB",yes,,2017-12-21,,0.128,12,12,13/03014/OUT 16/05308/REM (pending). Twelve (12) self contained apartments,local-authority-eng:CHW,not owned by a public authority,2014-07-14,,permissioned,outline planning permission,UPT/0005(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"UPTON DENE (Phase 3): Land off Upton Grange, Liverpool Road, Chester",yes,,2018-12-30,,3.11,74,74,"14/05171/OUT 17/01543/FUL. 2016 application: 90 new dwellings 2017 application: Erection of 74 dwellinsg (30% affordable) with associated access, landscaping and works, including retention of on-site water tower and demolition of redundant buildings",local-authority-eng:CHW,not owned by a public authority,2019-08-30,,permissioned,full planning permission,UPT/0047,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Briar Lane garage court, Weaverham",,,2017-12-21,,0.257,9,9,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WEC/0006,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Mere Brow, Sandy Lane, Weaverham, Northwich, CW8 3PX",yes,2019-12-01,2019-12-01,,,6,6,"14/02510/OUT, 16/03028/FUL. Conversion of dwelling, barn and stables to form 6 dwellings-Alternative permission implemented",local-authority-eng:CHW,not owned by a public authority,2017-03-02,,permissioned,full planning permission,WEC/0054,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"West Road Garage, 2 West Road, Weaverham",,,2019-12-01,,0.072,10,10,17/03481/FUL. 9 apartments and 3 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-08-07,,permissioned,full planning permission,WEC/0099,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Site of former Royal British Legion, Stanney Lane, Whitby, Ellesmere Port",,,2018-12-30,,1.267,,,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WHI/0016,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Mealors Yard, rear of 94 Chester Road, Whitby, Ellesmere Port, CH65 6RY",yes,,2018-12-30,,0.222,5,5,16/03781/OUT. Residential development,local-authority-eng:CHW,not owned by a public authority,2017-09-07,,permissioned,outline planning permission,WHI/0017,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Land east of Winnington Avenue, Winnington",,,2017-12-21,,6.016,180,180,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0007,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Lock Street, Northwich",,,2017-12-21,,0.211,8,8,Residential development,local-authority-eng:CHW,,,,not permissioned,,WIC/0009(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"British Waterways site, Navigation Road, Northwich",,,2017-12-21,,1.256,40,40,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0010,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Weaver Shipyard, Saxons Lane, Northwich",,,2017-12-21,,2.976,72,72,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0032,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Yoxalls Joinery, Winnington Avenue, Northwich, CW8 4EE",yes,,2019-12-01,,0.553,33,33,19/01618/OUT pending. Demolition of industrial buildings and erection of 33 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-07-20,,permissioned,outline planning permission,WIC/0045,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,
"TATA Works site, land at Winnington Works, Northwich",,,2017-12-21,,58.548,602,602,Residential development,local-authority-eng:CHW,,,,not permissioned,,WIC/0049,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Winnington Business Park, Winnington Avenue, Northwich",yes,,2018-12-30,,6.153,160,160,"17/01965/OUT. Outline planning application for employment uses (B1, B2, B8 uses), residential dwellings (up to 160 dwelling), retail units, family pub/restaurant, with associated access and ancillary works",local-authority-eng:CHW,,,,pending decision,,WIC/0050,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Castleleigh Centre, David Street, Northwich",,,2017-12-21,,0.62,22,22,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WIC/0058,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land to the north of Watling Street, Northwich",,,2017-12-21,,2.279,73,73,Residential development,local-authority-eng:CHW,,,,not permissioned,,WIC/0062,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"211-215 Manchester Road, Northwich",,,2019-12-01,,0.142,10,10,18/02989/FUL. Demolition of showroom and construction of 10 dwellings,local-authority-eng:CHW,not owned by a public authority,2018-10-26,,permissioned,full planning permission,WIC/0064,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Land at Station Road, Northwich",,,2017-12-21,,1.778,60,60,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0072,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land south of Chester Road, Northwich",,,2017-12-21,,0.725,44,44,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0073(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Watling Street (Council offices), Northwich",,,2017-12-21,,0.701,25,25,pending. Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WIC/0075,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Weaver Shopping extension, Chester Way, Northwich",,,2017-12-21,,0.722,26,26,Residential development,local-authority-eng:CHW,,,,not permissioned,,WIC/0076,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land to west of Warrington Street, Northwich",,,2017-12-21,,3.167,89,89,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0077,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Leicester Street, Northwich",,,2017-12-21,,1.812,51,51,Residential development,local-authority-eng:CHW,,,,not permissioned,,WIC/0078,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land west of Queen Street, Northwich",,,2017-12-21,,1.122,20,20,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIC/0082(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Chester Way, Victoria Bridge, Northwich",,,2017-12-21,,0.287,52,52,"08-1854-FUM 10/00991/ful. Erection of class C2 residential accommodation with care, comprising 52 No 1, 2 and 3 bedroom apartments for persons aged 60 years and over, with associated works",local-authority-eng:CHW,not owned by a public authority,2010-11-26,,permissioned,full planning permission,WIC/0086,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
Dane House Chester Way Northwich Cheshire CW9 5JG ,yes,2019-12-01,2019-12-01,,0.11,15,15,"16/05245/PDO. Change of use and conversion of existing building from offices to residential, creating 15 apartments for assisted living with associated communal areas and parking-Complete",local-authority-eng:CHW,not owned by a public authority,2017-01-18,,permissioned,full planning permission,WIC/0088,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"School Road North (former coal yard), Rudheath",,,2017-12-21,,0.192,18,18,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIR/0031(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land to the rear of Farmers Arms PH, Middlewich Road, Northwich (Phase II)",,,2017-12-21,,2.471,20,20,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIR/0033,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Bridge View, King Street, Rudheath, Northwich, CW9 7RW",yes,2019-12-01,2019-12-01,,,19,19,17/00472/S73. Demolition of building and erection of 19 dwellings-Under construction,local-authority-eng:CHW,not owned by a public authority,2017-04-03,,permissioned,full planning permission,WIR/0047,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Cane House, Waterworks Lane, Hooton, Ellesmere Port",yes,,2017-12-21,,0.295,24,24,14/02291/OUT. 24 one and two bed apartments (demolition of existing buildings),local-authority-eng:CHW,not owned by a public authority,2015-01-21,,permissioned,outline planning permission,WIT/0021,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Hooton Road, Willaston, Neston, CH64 1SJ",,,2017-12-21,,0.253,7,7,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIT/0023,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Roften Works site, Hooton Road, Hooton, Ellesmere Port",yes,2019-12-01,2019-12-01,,17.6,265,265,"Residential development comprising 265 residential units and a care home together with access from Hooton Road. 27x2bed flats / 66x bed, 34x3bed, 138x4bed houses)-under construction",local-authority-eng:CHW,not owned by a public authority,,,permissioned,full planning permission,WIT/0032,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Securicor Ltd, Wharton Road, Winsford CW7 3AP",yes,,2017-12-21,,0.342,14,14,09/02249/OUT 15/05130/OUT. Erection of up to 14no. Dwellings (demolition of existing structures) including access from Wharton Road with allo ther matters reserved,local-authority-eng:CHW,not owned by a public authority,2016-09-13,,permissioned,outline planning permission,WIW/0004,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"476 Rookery Rise, Station Road, Winsford",,,2017-12-21,,0.495,13,13,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIW/0020,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
