site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Hughenden Quarter Main Development Site, Hughenden Avenue, High Wycombe",yes,,2017-12-14,,2.12,260,260,"14/06590/FUL, 16/07387/MINAMD. Erection of a residential building comprising of 260 (1 bed and 2 bed) extra care apartments for the elderly, a maximum of 7 storeys high, with communal facilities and associated car parking/ access roads and landscaping",local-authority-eng:WYO,not owned by a public authority,2015-06-02,,permissioned,full planning permission,POINT(-0.753642 51.6368),SHW0327,http://mywycombe.wycombe.gov.uk,2017-12-14
"Duke Street, High Wycombe",,,2017-12-14,,0.68,100,100,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.742521 51.6291),SHW0332,http://mywycombe.wycombe.gov.uk,2017-12-14
"Land forming part of the former Green Street County First School site, Desborough Street, High Wycombe",,,2017-12-14,,0.54,11,11,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.765186 51.6327),SHW0334,http://mywycombe.wycombe.gov.uk,2017-12-14
"Needham Bowl, Leigh Street",yes,,2017-12-14,,0.33,95,95,"15/05594/FUL. Demolition of existing former factory building, construction of 74 residential units comprising 1, 2 and 3 bedroom flats, and 7 B1 units, landscaping, underground parking",local-authority-eng:WYO,not owned by a public authority,2012-10-29,,permissioned,full planning permission,POINT(-0.763971 51.6318),SHW0335,http://mywycombe.wycombe.gov.uk,2017-12-14
"Collins House and 32 Bridge St, Corner of Bridge St/Desborough Rd",yes,,2017-12-14,,0.18,45,45,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.757783 51.6307),SHW0339,http://mywycombe.wycombe.gov.uk,2017-12-14
"Delafield Heights South, Longland Way / Pettifer Way, previously known as Flats off Chairborough Road",yes,,2017-12-14,,0.7,40,40,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.777399 51.6238),SHW0400,http://mywycombe.wycombe.gov.uk,2017-12-14
"Frank Hudson Furniture Factory, Rosebery Avenue, High Wycombe",yes,,2017-12-14,,0.11,11,11,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.728796 51.6236),SHW0402,http://mywycombe.wycombe.gov.uk,2017-12-14
"Ogilvie Road, High Wycombe",,,2017-12-14,,0.21,9,9,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.770595 51.6329),SHW0406,http://mywycombe.wycombe.gov.uk,2017-12-14
"JC and MP Smith, Princes Gate (also known as Ricketts road, Ryedale), High Wycombe, HP13 7AB",yes,,2017-12-14,,0.16,32,32,15/06660/FUL. Resolution to permit.,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.733671 51.6255),SHW0419,http://mywycombe.wycombe.gov.uk,2017-12-14
"Netley Works, 89 Queens Road, High Wycombe",,,2017-12-14,,0.18,11,11,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.735804 51.6261),SHW0421,http://mywycombe.wycombe.gov.uk,2017-12-14
"Kitchener Works, Kitchener Road, adjacent to Smewin Court, High Wycombe",yes,,2017-12-14,,0.24,14,14,16/05718/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.765098 51.6302),SHW0432,http://mywycombe.wycombe.gov.uk,2017-12-14
"Garages between Chiltern Avenue and Rutland Avenue, High Wycombe",,,2017-12-14,,0.39,10,10,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.780564 51.624),SHW0436,http://mywycombe.wycombe.gov.uk,2017-12-14
"Brook Street, High Wycombe",,,2017-12-14,,0.19,10,10,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.758454 51.6322),SHW0440,http://mywycombe.wycombe.gov.uk,2017-12-14
"Corner of Bridge Street/Oxford Road, High Wycombe",,,2017-12-14,,0.51,7,7,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.75682 51.6319),SHW0463,http://mywycombe.wycombe.gov.uk,2017-12-14
"Garages at Tyzack Road, High Wycombe",,,2017-12-14,,0.27,6,6,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.721934 51.6417),SHW0466,http://mywycombe.wycombe.gov.uk,2017-12-14
"Terriers House and Paddock Land (Montgomery Watson House), Amersham Road, High Wycombe, Buckinghamshire, HP13 5AJ.",yes,,2017-12-14,,0.76,23,23,"15/06860/FUL. Demolition of seven existing buildings and erection of 20 residential units (9 x 4 bed, 10 x 3 bed and 1 x 2 bed ) with associated landscaping, parking and access and retention of Terriers House and Terriers Lodge",local-authority-eng:WYO,not owned by a public authority,2016-08-23,,permissioned,full planning permission,POINT(-0.730094 51.646),SHW0471,http://mywycombe.wycombe.gov.uk,2017-12-14
Land Adjacent 23 Easton Street High Wycombe Buckinghamshire HP11 1NJ,yes,,2017-12-14,,0.12,14,14,15/05700/FUL. Redevelopment of existing BT Car Park with a 3-storey office building along Easton Street and erection of 14 x 2 bed flats in one block with associated bin/cycle storage along Abbey Place (alternative scheme to pp 14/07141/FUL),local-authority-eng:WYO,not owned by a public authority,2015-04-27,,permissioned,full planning permission,POINT(-0.745292 51.6281),SHW0503,http://mywycombe.wycombe.gov.uk,2017-12-14
"222-224 Hatters Lane, High Wycombe , Bucks, HP13 7LU",yes,,2017-12-14,,0.16,6,6,"15/05306/FUL. Demolition of 222 & 224 Hatters Lane and erection of 6 x 2 bed two storey dwellings and 2 x 3 bed two storey dwellings, retention of vehicular access to Hatters Lane and creation of new vehicular access to Hicks Farm Rise, parking and landscaping.",local-authority-eng:WYO,not owned by a public authority,2011-09-12,,permissioned,full planning permission,POINT(-0.723609 51.6339),SHW0506,http://mywycombe.wycombe.gov.uk,2017-12-14
"Remainder of Leigh Street employment area, Desborough road, High Wycombe",,,2017-12-14,,1.2,275,275,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.764604 51.6313),SHW0524,http://mywycombe.wycombe.gov.uk,2017-12-14
"Garages at Havenfield Road, High Wycombe, HP12 4ST",,,2017-12-14,,0.03,5,5,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.791014 51.6185),SHW0526,http://mywycombe.wycombe.gov.uk,2017-12-14
"185 - 197 Gordon Road, High Wycombe, Bucks, HP13 6AP",yes,,2017-12-14,,0.08,14,14,"12/07667/FUL. Redevelopment of site for erection of 1 block comprising 2 x 1 bed and 12 x 2 bed apartments including bin and cycle stores, associated on site car parking and site works",local-authority-eng:WYO,not owned by a public authority,2013-05-09,,permissioned,full planning permission,POINT(-0.735124 51.6258),SHW0543,http://mywycombe.wycombe.gov.uk,2017-12-14
"Victoria Pharmacy, 19 Desborough Avenue, High Wycombe",yes,,2017-12-14,,0.06,9,9,"16/08119/FUL, 14/06330/FUL, 13/07187/FUL. Demolition of existing retail/office premises and erection of part three/part four storey building incorporating 3 x retail units, 1 x office suite and 2 x 1-bed & 6 x 2-bed self contained flats with associated bin & cycle stores.",local-authority-eng:WYO,not owned by a public authority,2014-02-08,,permissioned,full planning permission,POINT(-0.761643 51.6328),SHW0548,http://mywycombe.wycombe.gov.uk,2017-12-14
"Sunnyside and St.Johns House, 16-18 St.Johns Road, High Wycombe",,,2017-12-14,,0.09,5,5,13/07334/PAJ. Has a prior notification approval for part of the site.,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.702602 51.6376),SHW0550,http://mywycombe.wycombe.gov.uk,2017-12-14
"Notcutts Garden Centre, Clay Lane, High Wycombe",yes,,2017-12-14,,0.9,15,15,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.803652 51.6067),SHW0561,http://mywycombe.wycombe.gov.uk,2017-12-14
"Delafield Heights North, (Longland Way / Pettifer Way, also known as Castlefield Estate, High Wycombe)",yes,,2017-12-14,,1.73,32,32,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.777665 51.6259),SHW0564,http://mywycombe.wycombe.gov.uk,2017-12-14
"Oak and Beech House Temple End High Wycombe, HP13 5DR",yes,,2017-12-14,,0.05,10,10,13/07519/PAJ. Prior notification application (Class J) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 7 x 1 bed & 3 x 2 bed apartments,local-authority-eng:WYO,not owned by a public authority,2013-12-06,,permissioned,full planning permission,POINT(-0.751907 51.633),SHW0568,http://mywycombe.wycombe.gov.uk,2017-12-14
"201 West Wycombe Road, High Wycombe",yes,,2017-12-14,,0.12,10,10,"14/05838/FUL, 16/08365/MINAMD. Demolition of existing dwelling and erection of single building comprising of 11x 2 bed apartments, alteration to existing access, new parking and landscaping",local-authority-eng:WYO,not owned by a public authority,2014-07-11,,permissioned,full planning permission,POINT(-0.772338 51.6369),SHW0576,http://mywycombe.wycombe.gov.uk,2017-12-14
"The Nag's Head and land to rear, 63 London Road, High Wycombe,",yes,,2017-12-14,,0.1,20,20,"14/06780/FUL, 14/06781/FUL. Change of use of former Public House, construction of 3-storey rear extension and associated landscaping works to create 13 x 1 bed flats. Erection of three storey block comprising 8 x 1 bed flats.",local-authority-eng:WYO,not owned by a public authority,2015-07-30,,permissioned,full planning permission,POINT(-0.737968 51.6263),SHW0583,http://mywycombe.wycombe.gov.uk,2017-12-14
"1-9 Shaftesbury Street, High Wycombe, HP11 2NA",,,2017-12-14,,0.03,9,9,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.764636 51.6338),SHW0584,http://mywycombe.wycombe.gov.uk,2017-12-14
"Casa Mia, Gillets Lane, High Wycombe, HP12 4BB",yes,,2017-12-14,,0.23,12,12,15/08465/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.781978 51.6384),SHW0586,http://mywycombe.wycombe.gov.uk,2017-12-14
"7-8 High Street, High Wycombe",yes,,2017-12-14,,0.06,12,12,16/05538/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.750157 51.6293),SHW0589,http://mywycombe.wycombe.gov.uk,2017-12-14
"Former 88 to 102 Gordon Road, High Wycombe",yes,,2017-12-14,,0.08,7,7,14/05281/FUL. Redevelopment of existing car park site for the erection of 7 x 3 bedroom terrace houses with associated parking,local-authority-eng:WYO,not owned by a public authority,2014-04-03,,permissioned,full planning permission,POINT(-0.735568 51.6259),SHW0593,http://mywycombe.wycombe.gov.uk,2017-12-14
"17-19 Frogmoor, High Wycombe",yes,,2017-12-14,,0.04,11,11,15/07782/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.753361 51.6313),SHW0596,http://mywycombe.wycombe.gov.uk,2017-12-14
"The Gordon Arms, Gordon Road, High Wycombe",,,2017-12-14,,0.11,11,11,14/07956/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.735611 51.6274),SHW0597,http://mywycombe.wycombe.gov.uk,2017-12-14
"27 High Street, High Wycombe",yes,,2017-12-14,,0.01,5,5,"15/07328/FUL, 16/06154/FUL 14/07761/LBC 14/07761/LBC 14/07761/LBC",local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.748974 51.6283),SHW0600,http://mywycombe.wycombe.gov.uk,2017-12-14
"Rear of 154-156 West Wycombe Road, High Wycombe",yes,,2017-12-14,,0.1,10,10,15/05788/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.769667 51.637),SHW0603,http://mywycombe.wycombe.gov.uk,2017-12-14
"Ariston Building (Compair), High Wycombe",yes,,2017-12-14,,0.04,10,10,"14/05190/PAJ. Prior notification application (Class J) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 10 residential units comprising 2 x studio apartments, 4 x 1 bed apartments and 4 x 2 bed apartmen",local-authority-eng:WYO,not owned by a public authority,2014-02-26,,permissioned,full planning permission,POINT(-0.754599 51.6381),SHW0607,http://mywycombe.wycombe.gov.uk,2017-12-14
3 - 5 Frogmoor & 53 Oxford Street High Wycombe HP13 3DS,yes,,2017-12-14,,0.02,5,5,"14/06589/FUL. Change of use of first, second and third floors from offices (Class B1) to 3 x 2 bed flats, 2 x 1 bed flats with associated roof extensions and alterations",local-authority-eng:WYO,not owned by a public authority,2014-12-29,,permissioned,full planning permission,POINT(-0.753156 51.6309),SHW0622,http://mywycombe.wycombe.gov.uk,2017-12-14
"8 Buckingham Place, Bellfield Road, High Wycombe, HP13 5HW",yes,,2017-12-14,,0.01,8,8,"15/06992/PNP3O. Prior notification application (Part 3, Class O) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 8 flats.",local-authority-eng:WYO,not owned by a public authority,2015-09-09,,permissioned,full planning permission,POINT(-0.758476 51.633),SHW0642,http://mywycombe.wycombe.gov.uk,2017-12-14
"7 Buckingham Place, Bellfield Road, High Wycombe, HP13 5HW",yes,,2017-12-14,,0.01,8,8,"15/06608/PNP3O. Prior notification application (Part 3, Class O) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 8 flats.",local-authority-eng:WYO,not owned by a public authority,2015-08-06,,permissioned,full planning permission,POINT(-0.758586 51.633),SHW0643,http://mywycombe.wycombe.gov.uk,2017-12-14
"Wycombe Summit, High Wycombe",yes,,2017-12-14,,3.9,30,30,16/06045/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.733499 51.6139),SHW0651,http://mywycombe.wycombe.gov.uk,2017-12-14
"Beaumont, 3-13 Holmer Green Road, Hazlemere",yes,,2017-12-14,,0.31,28,28,16/06481/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.713258 51.6523),SHW0652,http://mywycombe.wycombe.gov.uk,2017-12-14
"Highbury Works/Hazlemere Coach Works, Chestnut Lane, Hazlemere, High Wycombe, Bucks",,,2017-12-14,,0.62,14,14,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.704974 51.6577),SHZ0005,http://mywycombe.wycombe.gov.uk,2017-12-14
"35 Jackson Court, Hazlemere, Buckinghamshire, HP15 7TZ",yes,,2017-12-14,,0.08,7,7,"15/07815/PNP3O; 16/05014/FUL. Prior notification application (Part 3, Class O) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 1 x studio flat, 3 x 1 bed flats, 2 x 2 bed flats and 1 x 3 bed flat.",local-authority-eng:WYO,not owned by a public authority,2015-11-19,,permissioned,full planning permission,POINT(-0.710119 51.6479),SHZ0043,http://mywycombe.wycombe.gov.uk,2017-12-14
"Land at Simmons Way - remainder of Springbank House, Lane End, Bucks, HP14 3JH",yes,,2017-12-14,,0.35,17,17,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.830298 51.619),SLE0021,http://mywycombe.wycombe.gov.uk,2017-12-14
"Burleighfield House (Mayflower House), London road, Loudwater",yes,,2017-12-14,,0.09,11,11,16/05582/PNP3O,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.69345 51.6069),SLW0031,http://mywycombe.wycombe.gov.uk,2017-12-14
79-81 High Street Marlow Buckinghamshire SL7 1AB,,,2017-12-14,,0.07,6,6,"11/06593/FUL. Erection of two storey rear extension to create enlarged retail unit at ground floor, 4 x 2-bed & 3 x 1-bed flats with undercroft parking & separate bin stores for retail and residential.",local-authority-eng:WYO,not owned by a public authority,2017-09-22,,permissioned,full planning permission,POINT(-0.774191 51.5697),SMA0043,http://mywycombe.wycombe.gov.uk,2017-12-14
Foxes Piece Marlow Buckinghamshire,,,2017-12-14,,1.57,10,10,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.770391 51.5756),SMA0044,http://mywycombe.wycombe.gov.uk,2017-12-14
"Portlands Gardens , Marlow",yes,,2017-12-14,,1.57,62,62,"15/07417/FUL. Demolition of 9 dwellings and 2 workshops, retention and alteration of existing terrace of 6 dwellings (Portland Villas) and redevelopment of the site to provide an additional 71 dwellings (59 x 2 bed flats, 9 x 3 bed dwellings, 2 x 4 bed dwellings and 1",local-authority-eng:WYO,not owned by a public authority,2015-12-07,,permissioned,full planning permission,POINT(-0.777953 51.5702),SMA0068,http://mywycombe.wycombe.gov.uk,2017-12-14
"Windsor House, 33 - 39 Spittal Street, Marlow, SL7 3HJ",yes,,2017-12-14,,0.1,11,11,"14/07003/FUL. Demolition of existing building and hard standing and erection of a mixed use development comprising 9 x 2 bed apartments and 2 x 1 bed apartment and Class A1 (shops) at ground floor (956.9 sqm) with associated parking, manoeuvring and landscaping",local-authority-eng:WYO,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.776618 51.573),SMA0093,http://mywycombe.wycombe.gov.uk,2017-12-14
"Abbey House 28-30 Chapel Street, Marlow, SL7 1DD",yes,,2017-12-14,,0.03,6,6,13/07614/PAJ. Prior notification application (Class J) for change of use of existing building falling within Class B1(a) (offices) to 2 x 1 bed and 4 x 2 bed flats falling within Class C3 (dwellinghouses).,local-authority-eng:WYO,not owned by a public authority,2013-12-03,,permissioned,full planning permission,POINT(-0.774798 51.5733),SMA0099,http://mywycombe.wycombe.gov.uk,2017-12-14
"Regal House, 4-6 Station Road, Marlow SL7 1NZ",yes,,2017-12-14,,0.21,12,12,14/05668/PAJ. Prior notification application (Class J) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 12 x 2 bed apartments,local-authority-eng:WYO,not owned by a public authority,2014-05-12,,permissioned,full planning permission,POINT(-0.773938 51.57),SMA0100,http://mywycombe.wycombe.gov.uk,2017-12-14
"Computer House, Station approach, Marlow",yes,,2017-12-14,,0.2,9,9,"15/07681/FUL. Demolition of existing B1 Office Building & erection of 1 terrace of 5 x 3-bed two storey dwellings & 1 terrace of 4 x 3-bed two storey dwellings with accommodation in the roof space & associated car parking, landscaping and cycle stores",local-authority-eng:WYO,not owned by a public authority,2016-02-18,,permissioned,full planning permission,POINT(-0.768059 51.5715),SMA0106,http://mywycombe.wycombe.gov.uk,2017-12-14
"Police Station, Dean Street, Marlow, Bucks, SL7 3AB",yes,,2017-12-14,,0.25,29,29,16/06745/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.777149 51.5741),SMA0108,http://mywycombe.wycombe.gov.uk,2017-12-14
"Leo Laboratories, Longwick Road, Princes Risborough",yes,,2017-12-14,,3.8,96,96,"15/07349/FUL. Demolition of existing building and erection of 96 dwellings comprising 5 x 2 bed, 53 x 3 bed, 17 x 4 bed, 6 x 5 bed (houses) and 3 x 1 bed, 9 x 2 bed, 3 x 3 bed (flats)",local-authority-eng:WYO,not owned by a public authority,2016-03-31,,permissioned,full planning permission,POINT(-0.83815 51.7281),SPR0001,http://mywycombe.wycombe.gov.uk,2017-12-14
"Whiteleaf, Picts Lane, Princes Risborough Buckinghamshire HP27 9DN",yes,,2017-12-14,,3.05,86,86,"14/05386/OUT, 15/07904/REM, 16/07783/REM. Outline application (including details of external layout, scale & access) for erection of 60 house & 24 flats.",local-authority-eng:WYO,not owned by a public authority,2015-07-30,,permissioned,outline planning permission,POINT(-0.84244 51.7162),SPR0023,http://mywycombe.wycombe.gov.uk,2017-12-14
Land at Princes Risborough Railway Station,yes,,2017-12-14,,2.01,45,45,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.842814 51.7178),SPR0032,http://mywycombe.wycombe.gov.uk,2017-12-14
"Greensleeves, Maryland, Edina & Tamarity, Longwick Rd & Aylesbury Rd, Princes Risborough, Bucks , HP27 9HE",yes,,2017-12-14,,0.33,32,32,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.832253 51.7263),SPR0089,http://mywycombe.wycombe.gov.uk,2017-12-14
Coal Yard Smalldean Lane Saunderton Buckinghamshire,yes,,2017-12-14,,0.67,6,6,15/08368/OUT,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.822603 51.6756),SRD0008,http://mywycombe.wycombe.gov.uk,2017-12-14
"Former Molins Factory, Haw Lane, Saunderton, HP14 4JE",,,2017-12-14,,10.29,20,20,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.832861 51.6794),SRD0126,http://mywycombe.wycombe.gov.uk,2017-12-14
"West Yard, Saunderton",yes,,2017-12-14,,1.49,42,42,"14/05870/FU. Redevelopment of site comprising demolition of existing buildings and erection of 42 dwellings with vehicular and pedestrian access onto Slough Lane, public open space, playspace, on-site car parking and landscaping.",local-authority-eng:WYO,not owned by a public authority,2015-03-18,,permissioned,full planning permission,POINT(-0.825218 51.6742),SRD0136,http://mywycombe.wycombe.gov.uk,2017-12-14
"Former Wycliffe Centre, Horsleys Green",yes,,2017-12-14,,9.85,139,139,"13/06772/FUL. Demolition of all existing buildings and redevelopment of a supported living community providing 169 units comprising 115 supported living units, 24 care suites and 30 dementia care suite units, clubhouse incorporating community facilities",local-authority-eng:WYO,not owned by a public authority,2014-08-04,,permissioned,full planning permission,POINT(-0.863937 51.6472),SRD0144,http://mywycombe.wycombe.gov.uk,2017-12-14
"Uplands House Hotel, Four Ashes Road, Cryers Hill, Bucks, HP15 6LB",yes,,2017-12-14,,7.58,59,59,16/05053/FUL,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.738119 51.6576),SRD0148,http://mywycombe.wycombe.gov.uk,2017-12-14
"Westside Fruit / The Apple Orchard, Clay Lane, Booker",,,2017-12-14,,0.63,11,11,03/05990/OUT,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.798019 51.6081),SWC0012,http://mywycombe.wycombe.gov.uk,2017-12-14
"Water Research Centre Laboratries, Medmenham",yes,,2017-12-14,,3.3,5,5,"11/05434/OUT, 16/07321/REM. Outline application ( including details of access, appearance, landscaping, layout and scale) for erection of three storey dwelling house and 4 staff dwellings.",local-authority-eng:WYO,not owned by a public authority,2013-08-30,,permissioned,outline planning permission,POINT(-0.841252 51.5473),SWC0068,http://mywycombe.wycombe.gov.uk,2017-12-14
"Westhorpe House, Westhorpe Park, Little Marlow, SL7 3RQ",,,2017-12-14,,1.14,12,12,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.750975 51.5778),SWC0082,http://mywycombe.wycombe.gov.uk,2017-12-14
