site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Land Between Remington Avenue And The Wordsworth Tavern Margetson Cresce nt Sheffield S5 9NB,yes,,2017-12-12,,0.83,32,32,Estimated to comprise of 32 Houses,local-authority-eng:SHF,owned by a public authority,2017-03-24,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFQZUBNY0A500,permissioned,full planning permission,S00764,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Land At Rockingham Street, Rockingham Lane And West Street, Sheffield",yes,,2017-12-12,,0.17,9,9,Estimated to comprise of 9 Apartments,local-authority-eng:SHF,not owned by a public authority,2017-11-15,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT1GRQNYJL800,permissioned,full planning permission,S00133,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land Adjacent To 237a Main Road Wharncliffe Side Sheffield,,,2017-12-12,,0.36,13,13,Estimated to comprise of 13 Houses,local-authority-eng:SHF,not owned by a public authority,2016-02-25,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUVREFNYFY000,permissioned,full planning permission,S00180,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Weston House And Western Tower West Bar Green Sheffield S1 2DA,,,2017-12-12,,0.19,18,18,Estimated to comprise of 18 Apartments,local-authority-eng:SHF,not owned by a public authority,2014-05-02,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N27SASNY09I00,permissioned,full planning permission,S00178,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
72 Russell Street Sheffield S3 8RW,yes,,2017-12-12,,0.05,56,56,Estimated to comprise of 56 Apartments,local-authority-eng:SHF,not owned by a public authority,2016-11-02,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O92EJJNYHSG00,permissioned,full planning permission,S00147,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land Opposite 134 to 180 St Georges Close Sheffield,yes,,2017-12-12,,0.11,33,33,Estimated to comprise of 33 Apartments,local-authority-eng:SHF,not owned by a public authority,2017-08-02,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPUHULNYMBN00,permissioned,full planning permission,S00041,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Musgrave Road Housing Clearance Site (E3 and E4), (Shirecliffe 2)",yes,,2017-12-12,,0.17,6,6,Estimated to comprise of 6 Houses,local-authority-eng:SHF,owned by a public authority,2015-07-08,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NM6KLGNY0JJ00,permissioned,full planning permission,S00672,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Studio 557 Brook House 557 Ecclesall Road Sheffield S11 8PR,yes,,2017-12-12,,0.04,9,9,Estimated to comprise of 9 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-07-10,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMDI60NYFY000,permissioned,full planning permission,S02717,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
The Byards Leap 51 Daresbury Drive Sheffield S2 2BJ,yes,,2017-12-12,,0.05,5,5,Estimated to comprise of 5 Apartments,local-authority-eng:SHF,not owned by a public authority,2016-12-19,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OF6UMXNYH5U00,permissioned,full planning permission,S03373,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"9-13 Ashgate Road, Sheffield S10",,,2017-12-12,,0.05,10,10,Estimated to comprise of 10 Apartments,local-authority-eng:SHF,not owned by a public authority,2013-01-14,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LTF3G4NY08Q00,permissioned,full planning permission,S00353,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Deacon House 192 Eyre Street Sheffield S1 3GQ,,,2017-12-12,,0.17,68,68,Estimated to comprise of 68 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-02-26,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NE5JGXNY0JJ00,permissioned,full planning permission,S02655,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Department For Work And Pensions Mayfield Court 56 West Street City Centre Sheffield S1 4EP,,,2017-12-12,,0.07,214,214,Estimated to comprise of 214 Student Clusters,local-authority-eng:SHF,not owned by a public authority,2017-01-26,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OED55INYFUR00,permissioned,full planning permission,S02688,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land At Napier Street Site Of 1 Pomona Street And Summerfield St. Former Gordon Lamb,yes,,2017-12-12,,0.96,387,387,Estimated to comprise of 237 Apartments and 150 Student Clusters,local-authority-eng:SHF,not owned by a public authority,2016-11-22,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5BLVENYFY000,permissioned,full planning permission,S00017,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land At Artisan View,yes,,2017-12-12,,0.04,6,6,Estimated to comprise of 6 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-03-26,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUFAUNYFY000,permissioned,full planning permission,S01771,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Minalloy House 10-16 Regent Street And 2 Pitt St Sheffield S1,,,2017-12-12,,0.05,73,73,Estimated to comprise of 73 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-07-08,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NKFU10NYFY000,permissioned,full planning permission,S02711,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Part First, Second And Third Floor Offices Midcity House 17 Furnival Gate Sheffield S1 4QR",,,2017-12-12,,0.07,19,19,Estimated to comprise of 19 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-11-18,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUVLRJNYFY000,permissioned,full planning permission,S02686,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Site Of 252 Deer Park Road Sheffield S6 5NH,,,2017-12-12,,0.19,14,14,Estimated to comprise of 14 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-05-29,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NDHLOBNYFY000,permissioned,full planning permission,S02641,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land At Junction With Finchwell Road Quarry Road Handsworth Sheffield S13 9AZ,,,2017-12-12,,0.36,14,14,Estimated to comprise of 14 Houses,local-authority-eng:SHF,not owned by a public authority,2015-01-09,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NC5OODNYFY000,permissioned,full planning permission,S02610,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
287 - 289 Glossop Road Sheffield S10 2HB,yes,,2017-12-12,,0.1,10,10,Estimated to comprise of 10 Apartments,local-authority-eng:SHF,not owned by a public authority,2014-12-31,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NC1IKENYFY000,permissioned,full planning permission,S02586,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Partco Autoparts Markham Works 20 Broadfield Road Sheffield S8 0XJ,yes,,2017-12-12,,0.21,7,7,Estimated to comprise of 7 Houses,local-authority-eng:SHF,not owned by a public authority,2014-07-18,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW9GNNNYFY000,permissioned,full planning permission,S02345,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Salvation Army Church, Queen Street, Mosborough, Sheffield S20 5BP",yes,,2017-12-12,,0.04,6,6,Estimated to comprise of 6 Apartments,local-authority-eng:SHF,not owned by a public authority,2016-02-05,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXRJETNYFY000,permissioned,full planning permission,S02171,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"The Tower, 2 Furnival Square, S1 2QL",,,2017-12-12,,0.06,17,17,Estimated to comprise of 17 Student Clusters,local-authority-eng:SHF,not owned by a public authority,2015-03-26,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWAUOWNY08Q00,permissioned,full planning permission,S02046,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"2a Haden Street, Sheffield",yes,,2017-12-12,,0.04,5,5,Estimated to comprise of 5 Apartments,local-authority-eng:SHF,not owned by a public authority,2017-03-17,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIJ563NYL6R00,permissioned,full planning permission,S01884,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Earl Of Arundel And Surrey Hotel 528 Queens Road,yes,,2017-12-12,,0.04,5,5,Estimated to comprise of 5 Apartments,local-authority-eng:SHF,not owned by a public authority,2013-05-30,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MGGW48NY08Q00,permissioned,full planning permission,S02130,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
St Judes Church Copper Street Sheffield S3 7AG,yes,,2017-12-12,,0.06,6,6,Estimated to comprise of 6 Apartments,local-authority-eng:SHF,not owned by a public authority,2015-09-22,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQROOCNYFY000,permissioned,full planning permission,S01820,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Former Head Post Office Fitzalan Square Sheffield S1 1AB,yes,,2017-12-12,,0.44,42,42,Estimated to comprise of 42 Apartments and 52 Student Clusters,local-authority-eng:SHF,not owned by a public authority,2017-05-11,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHG966NYJUV00,permissioned,full planning permission,S02180,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Blenheim Reach 861 Ecclesall Road Sheffield S11 8TH,,,2017-12-12,,0.1,13,13,Estimated to comprise of 13 Apartments,local-authority-eng:SHF,,2013-10-11,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MSCMFLNY07700,permissioned,full planning permission,S02217,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land Adjacent Trident House Baxter Road Sheffield,yes,,2017-12-12,,0.16,5,5,Estimated to comprise of 5 Houses,local-authority-eng:SHF,not owned by a public authority,2014-12-19,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N6R357NYFY000,permissioned,full planning permission,S02229,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Globe II Business Centre 128 Maltravers Road Sheffield S2 5AZ,,,2017-12-12,,1.08,370,370,Estimated to comprise of 29 Apartments and 341 Student Clusters,local-authority-eng:SHF,not owned by a public authority,2014-03-14,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MM8FGONYFY000,permissioned,full planning permission,S02299,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Moore Street / Fitzwilliam Street,yes,,2017-12-12,,0.56,325,325,Estimated to comprise of 325 Apartments,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00756,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land Adjacent to 130 Owler Lane,yes,,2017-12-12,,0.14,6,6,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0403825FUL,not permissioned,,S00182,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Egerton Street / Hanover Way,,,2017-12-12,,0.14,77,77,Estimated to comprise of 77 Apartments,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00753,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
St Mary's Road / Suffolk Road / Fornham Street,,,2017-12-12,,0.45,135,135,Estimated to comprise of 135 Apartments,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00748,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Between Shoreham Street and Sidney Street,yes,,2017-12-12,,0.39,188,188,Estimated to comprise of 188 Apartments,local-authority-eng:SHF,,,,not permissioned,,S00747,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Egerton Lane/Egerton Street/Dene Street,,,2017-12-12,,0.22,104,104,Estimated to comprise of 104 Apartments,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00744,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Rockingham Street / Bailey Lane / Boden Lane,,,2017-12-12,,0.48,144,144,Estimated to comprise of 144 Apartments,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00754,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Court House, Waingate",,,2017-12-12,,0.1,18,18,Estimated to comprise of 18 Apartments,local-authority-eng:SHF,,,,not permissioned,,S00742,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"121 Duke Street, S2 5QL",yes,,2017-12-12,,0.07,10,10,Estimated to comprise of 10 Apartments,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0402221FUL,not permissioned,,S00164,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Gaunt Road (previously numbered 95 - 381),,,2017-12-12,,2,18,18,Estimated to comprise of 18 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00733,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Former Occupational Training Centre,,,2017-12-12,,0.46,18,18,Estimated to comprise of 2 Apartments and 16 Houses,local-authority-eng:SHF,owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J04RYKNYNB000,not permissioned,,S00148,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Land Adjoining 112 London Road Sheffield S2 4LR,yes,,2017-12-12,,0.11,15,15,Estimated to comprise of 15 Apartments,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KGCB8MNY0HL00,not permissioned,,S00174,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Former Magnet Hotel, Southey Green Road",yes,,2017-12-12,,0.15,6,6,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JDK98FNYN9000,not permissioned,,S00168,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Westaways, Bacon Lane",,,2017-12-12,,0.66,178,178,Estimated to comprise of 178 Apartments,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00778,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Parson Cross Hotel,,,2017-12-12,,0.4,20,20,Estimated to comprise of 12 Apartments and 8 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=IVT367NYIE000,not permissioned,,S00153,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Victoria Station Road,,,2017-12-12,,0.21,27,27,Estimated to comprise of 27 Apartments,local-authority-eng:SHF,,,,not permissioned,,S00741,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Park Hill (Phases 2-4),yes,,2017-12-12,,4.62,520,520,Estimated to comprise of 520 Apartments,local-authority-eng:SHF,owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JIJU2MNYT9000,not permissioned,,S00783,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Site of Flocton House/Flocton Court, Rockingham Street, Division Street and Westfield Terrace",yes,,2017-12-12,,0.48,144,144,Estimated to comprise of 144 Apartments,local-authority-eng:SHF,,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JRUTO3NY08Q00,not permissioned,,S00843,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Daresbury Drive Maisonettes,,,2017-12-12,,1.31,37,37,Estimated to comprise of 37 Houses,local-authority-eng:SHF,owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=K6O032NY09N00,not permissioned,,S00721,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
South Yorkshire trading Standards Unit,,,2017-12-12,,1.03,36,36,Estimated to comprise of 4 Apartments and 32 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JXMISTNY08Q00,not permissioned,,S00122,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Sheffield United FC, Bramall Lane, Sheffield",yes,,2017-12-12,,0.18,7,7,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M8E4JZNYFY000,not permissioned,,S00825,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Gilders car showroom site, Ecclesall Road",,,2017-12-12,,0.5,14,14,Estimated to comprise of 14 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L4F0HSNYFY000,not permissioned,,S00824,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Site adj to Fitzalan Works, Attercliffe",yes,,2017-12-12,,0.37,7,7,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00775,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"TA Centre, Hurlfield Road, Manor Top",,,2017-12-12,,3.35,120,120,Estimated to comprise of 12 Apartments and 108 Houses,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00794,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Klausners Site, Sylvester Street / Mary Street",,,2017-12-12,,0.42,168,168,Estimated to comprise of 168 Apartments,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L71C02NY0HL00,not permissioned,,S00758,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Pinfold Works, Staniforth Road",,,2017-12-12,,0.74,220,220,Estimated to comprise of 220 Apartments,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00777,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Spartan Works,,,2017-12-12,,0.6,12,12,Estimated to comprise of 1 Apartments and 11 Houses,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00772,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Fitzalan Works, Effingham St, Attercliffe",,,2017-12-12,,0.92,136,136,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00769,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Attercliffe Canalside,,,2017-12-12,,4.73,109,109,Estimated to comprise of 11 Apartments and 98 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00768,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Stanley Tools, Rutland Road, S3 9PT",yes,,2017-12-12,,0.22,8,8,Estimated to comprise of 2 Apartments and 6 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J06QE1NYW9000,not permissioned,,S00766,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Site G Stocksbridge Steelworks,,,2017-12-12,,0.59,36,36,Estimated to comprise of 11 Apartments and 25 Houses,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S00763,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Beldon B, Norfolk Park",,,2017-12-12,,0.88,16,16,Estimated to comprise of 2 Apartments and 14 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00811,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Harborough Ave/ Viking Lea Drive Manor (Manor 14),yes,,2017-12-12,,2.54,77,77,Estimated to comprise of 60 Apartments and 17 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00700,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Manor Park Avenue,yes,,2017-12-12,,3.74,91,91,Estimated to comprise of 91 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00715,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Skye Edge Avenue A,yes,,2017-12-12,,2.3,83,83,Estimated to comprise of 8 Apartments and 75 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00712,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Manor Boot Houses,yes,,2017-12-12,,6.61,256,256,Estimated to comprise of 256 Houses,local-authority-eng:SHF,owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONY4WFNYJYW00,not permissioned,,S00711,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Harborough Rise, Manor Castle (Corker Bottoms site A)",,,2017-12-12,,1.61,40,40,Estimated to comprise of 40 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00710,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Wulfric Road/ Windy House Road, Manor",yes,,2017-12-12,,0.9,29,29,Estimated to comprise of 29 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00707,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Site A Stocksbridge Steelworks,,,2017-12-12,,8.64,235,235,Estimated to comprise of 235 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LJL7QXNY09700,not permissioned,,S00671,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"St. John's School, Manor Oaks Road",,,2017-12-12,,0.7,25,25,Estimated to comprise of 3 Apartments and 22 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00705,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Buchanan Cresc/ Adlington Rd (C1 & C2) Parson Cross Masterplan Area (Adlington),yes,,2017-12-12,,2.47,140,140,Estimated to comprise of 42 Apartments and 98 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00675,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Car Park, Kvaerner site, Prince of Wales Road",,,2017-12-12,,1.03,46,46,Estimated to comprise of 14 Apartments and 32 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00697,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Staniforth Canalside,,,2017-12-12,,3.32,93,93,Estimated to comprise of 0 Student Clusters,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00696,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Concorde Filling Station, 330-332 Newman Road",yes,,2017-12-12,,0.18,6,6,Estimated to comprise of 6 Apartments,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M5JVVQNYFY000,not permissioned,,S00252,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Working Mens Club, 2 Dara Street, Sheffield, S9 1NY",yes,,2017-12-12,,0.22,7,7,Estimated to comprise of 7 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J2CJA6NYN9000,not permissioned,,S00196,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Land off Bawtry Road, Tinsley.",yes,,2017-12-12,,3.5,110,110,Estimated to comprise of 110 Houses,local-authority-eng:SHF,not owned by a public authority,,,not permissioned,,S01230,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
"Land at Manchester Road and adjacent to 14, Paterson Close, Park Drive Way, Stocksbridge, Sheffield.",yes,,2017-12-12,,0.37,15,15,Estimated to comprise of 2 Apartments and 13 Houses,local-authority-eng:SHF,not owned by a public authority,,https://planningapps.sheffield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=J2CA1SNYN9000,not permissioned,,S01274,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
Manor Community Centre,,,2017-12-12,,1.08,39,39,Estimated to comprise of 5 Apartments and 34 Houses,local-authority-eng:SHF,owned by a public authority,,,not permissioned,,S00706,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,2017-12-05
