site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Northern Portion Flight Refuelling Site,,,2020-01-04,,1.81,50,50,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WIMI/013,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Aldhelmsted East, Sherborne School For Girls",yes,,2020-01-04,,0.39,30,13,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/SHER/011,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land at the Nothe,yes,,2020-01-04,,0.15,8,8,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/028,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Westwey Road (South),,,2020-01-04,,2.9,90,90,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/029,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Former Bere Regis School,yes,,2020-01-04,,0.7,23,23,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BERE/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land adj Shorts Lane & Luton Mews,yes,,2020-01-04,,0.04,9,9,,local-authority-eng:DST,not owned by a public authority,2019-12-23,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,other,LA/BLFO/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Nordon Council offices,yes,,2020-01-04,,1.25,40,40,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BLFO/010,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Blandford Brewery,yes,,2020-01-04,,3.3,180,130,,local-authority-eng:DST,not owned by a public authority,2018-05-29,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,outline planning permission,LA/BLSM/003,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Bradfords Builders Merchants,,,2020-01-04,,0.67,27,27,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRID/002,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Coach Station Square,,,2020-01-04,,1,40,40,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRID/003,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Proton Garage and Works,,,2020-01-04,,0.29,7,7,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRID/004,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Rope Walks Car Park,,,2020-01-04,,1.8,20,20,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRID/005,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
St Swithins Road,,,2020-01-04,,0.3,12,12,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRID/006,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land off Chalky Road,,,2020-01-04,,0.27,6,6,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/BRWK/010,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land at Francombe Farm,yes,,2020-01-04,,0.64,14,14,,local-authority-eng:DST,not owned by a public authority,2019-05-31,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/CERN/001,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Chickerell Bus Depot,,,2020-01-04,,0.38,12,12,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/CHIC/015,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
26 - 32 Canford Bottom,,,2020-01-04,yes,0.83,26,26,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/COLE/021,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
East Dorset Council Offices,,,2020-01-04,,1.46,40,40,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/COLE/022,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Fordington Farm, Armada Way",,,2020-01-04,,0.16,6,6,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/005,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Former HMP Dorchester,yes,,2020-01-04,,1.74,185,185,,local-authority-eng:DST,not owned by a public authority,2017-02-16,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/DORC/006,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Garages and car park, Friary Lane",,,2020-01-04,,0.28,10,10,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/007,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Jonson Trading Park,,,2020-01-04,,0.29,6,6,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/008,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Land adj The Barn, Little Britain",,,2020-01-04,,0.21,5,5,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land to the east of Wareham Bridge,,,2020-01-04,,0.55,8,8,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/010,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Old Industrial Buildings, Salisbury Walk",,,2020-01-04,,0.67,20,20,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/011,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Wessex Water Site,,,2020-01-04,,1.34,30,30,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/DORC/012,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Kemps Country House Hotel,,,2020-01-04,,0.13,3,3,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/ESTK/003,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Lloyds Bank,yes,,2020-01-04,,0.17,7,7,,local-authority-eng:DST,not owned by a public authority,2018-03-28,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/GILL/017,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Handley Cross Farm,yes,,2020-01-04,,0.64,14,14,,local-authority-eng:DST,not owned by a public authority,2017-07-17,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/HAZE/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Martin Richards AG Eng Ltd,yes,,2020-01-04,,0.66,13,13,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/HAZE/010,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
The Old Mill,yes,,2020-01-04,,0.49,8,8,,local-authority-eng:DST,not owned by a public authority,2018-08-16,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/MOST/005,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Stone Lane Industrial Estate,,,2020-01-04,,1.94,62,62,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/PAMP/002,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Stalbridge Barns,yes,,2020-01-04,,0.18,8,8,,local-authority-eng:DST,not owned by a public authority,2019-01-17,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/STAL/007,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Former Creamery and Car Park, Station Road",yes,,2020-01-04,,0.76,40,40,,local-authority-eng:DST,mixed ownership,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/SNEW/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Clarkes Yard,yes,,2020-01-04,,0.5,29,29,,local-authority-eng:DST,not owned by a public authority,2017-08-04,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,outline planning permission,LA/SNEW/010,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Former livestock market site & railway gardens,yes,,2020-01-04,,0.19,28,28,,local-authority-eng:DST,not owned by a public authority,2006-11-30,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,reserved matters approval,LA/SNEW/011,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Former Police Station Premises,yes,,2020-01-04,,0.05,7,4,,local-authority-eng:DST,not owned by a public authority,2016-12-21,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,LA/SWAN/009,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Former Gas Works,,,2020-01-04,yes,0.39,20,10,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WARE/007,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Wareham Middle School,yes,,2020-01-04,,1.77,42,42,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WARE/008,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Bus Depot, King Street",,,2020-01-04,,0.45,60,60,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/030,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Harbourside Car Park, Commercial Road",,,2020-01-04,,0.3,25,25,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/031,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Jubilee Sidings,,,2020-01-04,,2,80,80,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/032,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Lakeside Superbowl, St Nicholas Street",yes,,2020-01-04,,0.38,30,30,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/033,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land at Commercial Road (car park),,,2020-01-04,,0.35,28,28,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/034,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land at Governers Lane (car park),,,2020-01-04,,0.12,18,18,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/035,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Post Office Sorting Office,,,2020-01-04,,0.96,64,64,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/036,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"The Loop Car Park, Commercial Road",,,2020-01-04,,0.3,24,24,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/037,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Weymouth Bowling Club, Commercial Road",,,2020-01-04,,0.39,32,32,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/038,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Weymouth Railway Station Forecourt,,,2020-01-04,,0.54,18,18,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/039,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Land at Park Street (Car Park),,,2020-01-04,,0.43,50,50,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/040,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Council Offices, North Quay",yes,,2020-01-04,,0.6,72,72,,local-authority-eng:DST,owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/041,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
"Former Oyster Farm, Ferrymans Way",,,2020-01-04,,0.5,30,30,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/042,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
The Ferrybridge Inn,yes,,2020-01-04,,0.4,20,20,,local-authority-eng:DST,not owned by a public authority,2015-10-09,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,outline planning permission,LA/WEYM/043,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Newberry Gardens Car park,yes,,2020-01-04,,0.24,18,18,,local-authority-eng:DST,not owned by a public authority,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,LA/WEYM/044,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
Newton's Road Car park,yes,,2020-01-04,,0.22,18,18,,local-authority-eng:DST,owned by a public authority,2018-05-10,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,reserved matters approval,LA/WEYM/045,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,2020-01-04
