site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
10 Algars Drive Iron Acton BS37 9UT,yes,,2018-12-31,,0.15,6,6,Erection of 14 dwellings Figure shows remaining homes (Net) to be completed,local-authority-eng:SGC,not owned by a public authority,2015-03-10,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NGZG7OOK7T000,permissioned,full planning permission,POINT(-2.459746 51.546422),33,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG7OOK7T000,2016-06-30
38 Nibley Lane Iron Acton BS37 9UP,yes,,2018-12-31,,0.30,5,5,Demolition of existing dwellings and garages to facilitate erection of 13 dwellings Figure shows remaining homes (Net) to be completed,local-authority-eng:SGC,not owned by a public authority,2015-03-10,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NGZG9FOK7T000,permissioned,full planning permission,POINT(-2.458198 51.547354),34,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG9FOK7T000,2016-06-30
Area H24 And LC3 Northfield Patchway BS34 5DJ,yes,,2018-12-31,,0.46,29,29,"Previously PT14/0760/F. Erection of 4no. dwellings and a standalone 40 bed care home together with access, parking and associated works (amendment to previously approved scheme PT14/0760/F)",local-authority-eng:SGC,not owned by a public authority,2014-07-01,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N1PU68OK7T000,permissioned,full planning permission,POINT(-2.583198 51.522315),39,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZXGRUOKLU400,2016-06-30
Golden Valley Mill Bath Road Bitton BS30 6HJ,yes,,2018-12-31,,7.42,113,113,Mixed use development on 7.4 hectares of land comprising up to 115 dwellings;,local-authority-eng:SGC,not owned by a public authority,2016-10-18,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJK1RCOK7T000,permissioned,full planning permission,POINT(-2.458891 51.425606),45,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJK1RCOK7T000,2016-06-30
Former Filton Airfield Filton,yes,,2018-12-31,,142.97,2675,2675,Resolution to grant permission subject to S106 28/11/17. Mixed use development including residential,local-authority-eng:SGC,not owned by a public authority,2018-03-01,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND0W86OK7T000,pending decision,outline planning permission,POINT(-2.617667 51.520646),46,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ND0W86OK7T000,2016-06-30
Hayes Way Charlton Hayes Northfield Patchway BS34 5BZ,yes,,2018-12-31,,6.24,120,120,Outline Application PT14/5028/O. Mixed use development on 6.24 hectares of land comprising up to 120 new dwellings,local-authority-eng:SGC,not owned by a public authority,2018-03-29,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NH1C99OK7T000,permissioned,outline planning permission,POINT(-2.583198 51.522315),49,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NH1C99OK7T000,2016-06-30
Land at Lower Chapel Road Hanham,yes,,2018-12-31,,0.12,6,6,Erection of 6 dwellings,local-authority-eng:SGC,not owned by a public authority,2015-06-22,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N07NYHOK7T000,permissioned,outline planning permission,POINT(-2.517141 51.449713),52,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N07NYHOK7T000,2016-06-30
The Old Bank 17 High Street Warmley BS15 4NE,yes,,2018-12-31,,0.04,5,5,Amends application PK06/3417/F. Erection of first and second floor extensions above existing building. Erection of two and three storey rear extensions to facilitate conversion of offices to 5 flats,local-authority-eng:SGC,not owned by a public authority,2007-03-19,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L7DY1GOK7T000,permissioned,full planning permission,POINT(-2.477533 51.460257),56,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=L7DY1GOK7T000,2016-06-30
33 Deanery Road Kingswood BS15 9JB,yes,,2018-12-31,,0.06,7,7,Permission lapsed. Erection of two storey building to provide 7 apartments,local-authority-eng:SGC,not owned by a public authority,2014-10-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N8PJ4LOK7T000,permissioned,full planning permission,POINT(-2.481781 51.460411),61,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8PJ4LOK7T000,2016-06-30
Hill Crest Down Road Winterbourne BS36 1BN,yes,,2018-12-31,,1.10,6,6,Demolition of existing dwelling and the erection of 6 dwellings,local-authority-eng:SGC,not owned by a public authority,2015-06-12,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWIRFOOK7T000,permissioned,full planning permission,POINT(-2.50541 51.515888),62,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MWIRFOOK7T000,2016-06-30
Transport Yard Badminton Road Old Sodbury BS37 6LX,yes,,2018-12-31,,0.26,9,9,Erection of 9 dwellings,local-authority-eng:SGC,not owned by a public authority,2004-06-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTR0OKXT794,permissioned,full planning permission,POINT(-2.360721 51.532265),64,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTR0OKXT794,2016-06-30
The Gables Costers Close Alveston Bristol South Gloucestershire BS35 3HZ,yes,,2018-12-31,,0.30,9,9,"Demolition of existing industrial building and dwelling. Erection of 10no. dwellings with alteration to access, car parking and associated works",local-authority-eng:SGC,not owned by a public authority,2017-02-27,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZV1HZOK0C500,permissioned,full planning permission,POINT(-2.534699 51.59375),70,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZV1HZOK0C500,2017-12-31
Wesleyan Chapel Blackhorse Road Kingswood Bristol,yes,,2018-12-31,,0.14,15,15,Change of use of former chapel from Ballet School (Class D2) to Residential (Class C3) for conversion to 15no. self-contained flats,local-authority-eng:SGC,not owned by a public authority,2016-08-18,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NY2586OKMJM00,permissioned,full planning permission,POINT(-2.511902 51.461254),71,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NY2586OKMJM00,2017-12-31
Land Off The High Street Hanham Bristol South Gloucestershire,yes,,2018-12-31,,0.90,54,54,"Erection of 54no. bed Extra Care Accommodation (Class C2) with communal facilities, landscaping, car parking, access and associated works.",local-authority-eng:SGC,not owned by a public authority,2016-11-10,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUGV9POKKIQ00,permissioned,full planning permission,POINT(-2.518603 51.45048),72,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUGV9POKKIQ00,2017-12-31
Land Off Beaufort Road Downend Bristol South Gloucestershire,yes,,2018-12-31,,0.26,16,16,Erection of 12no. self contained flats and 4no. semi-detached dwellings with access and associated works.,local-authority-eng:SGC,not owned by a public authority,2017-03-23,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAYM1VOKMYZ00,permissioned,full planning permission,POINT(-2.486216 51.49706),74,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAYM1VOKMYZ00,2017-12-31
11 Willow Way Coalpit Heath Bristol South Gloucestershire,yes,,2018-12-31,,0.17,8,8,Erection of 8no. dwellings and associated works,local-authority-eng:SGC,not owned by a public authority,2014-04-14,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3VJL9OK7T000,permissioned,full planning permission,POINT(-2.471342 51.527017),76,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJL9OK7T000,2017-12-31
Land To The Rear Of 61-67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6HQ,yes,,2018-12-31,,0.96,12,12,"Erection of 12no dwellings (Outline) with layout, scale and access to be determined. All other matters reserved.",local-authority-eng:SGC,not owned by a public authority,2017-07-28,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6YH9XOKK5O00,permissioned,outline planning permission,POINT(-2.507014 51.491568),79,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6YH9XOKK5O00,2017-12-31
Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,yes,,2018-12-31,,4.54,35,35,"54 completions since last update. Erection of 88no. dwellings with the provision of public open Space and ancillary supporting infrastructure. (Reserved Matters application to be read in conjunction with outline planning permission PT13/0002/O in regards to scale, appearance and layout)",local-authority-eng:SGC,not owned by a public authority,2016-08-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZI6VZOKFMP00,permissioned,reserved matters approval,POINT(-2.521557 51.49627),80,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZI6VZOKFMP00,2017-12-31
Charlton Hayes Parcels H3 H4 And H5 North Field Filton South Gloucestershire BS34 7QD,yes,,2018-12-31,,3.70,72,72,"46 completions since last update. Erection of 118 no. dwellings with garages, parking, associated engineering and landscaping. H3, H4, H5. (Approval of Reserved Matters to be read in conjunction with Outline Planning Permission PT03/3143/O).",local-authority-eng:SGC,not owned by a public authority,2016-07-06,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O48TYHOKID400,permissioned,reserved matters approval,POINT(-2.585759 51.527572),81,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O48TYHOKID400,2017-12-31
1 - 13 (excluding 11) High Street Kingswood Bristol South Gloucestershire BS15 4AA,yes,,2018-12-31,,0.13,9,9,"Demolition of existing buildings. Erection of 4 no. two bed dwellings, retail building with 5 no. two bed maisonettes above. Creation of new pedestrian access and associated works.",local-authority-eng:SGC,not owned by a public authority,2016-10-27,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O340NMOKHOG00,permissioned,full planning permission,POINT(-2.505685 51.462648),85,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O340NMOKHOG00,2017-12-31
Land Rear Of 160-166 Station Road Filton Bristol South Gloucestershire BS34 7JW,yes,,2018-12-31,,0.20,9,9,New development of 9 new dwellings with new access and associated works,local-authority-eng:SGC,not owned by a public authority,2016-04-22,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O100OMOKGEM00,permissioned,full planning permission,POINT(-2.563472 51.50763),86,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O100OMOKGEM00,2017-12-31
34 - 36 Overnhill Road Downend Bristol South Gloucestershire BS16 5DP,yes,,2018-12-31,,0.12,9,9,Change of use from existing hostel (sui generis) and a detached garage to Dwelling Houses (Class C3) to facilitate the formation of 9no. residential units,local-authority-eng:SGC,not owned by a public authority,2015-12-07,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOPC9ROKHA600,permissioned,full planning permission,POINT(-2.512507 51.483119),87,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOPC9ROKHA600,2017-12-31
Hanson Social Club Barnhill Road Chipping Sodbury Bristol South Gloucestershire BS37 6AY,yes,,2018-12-31,,0.18,9,9,Demolition of former Social Club and erection of 9no. dwellings with parking and associated works.,local-authority-eng:SGC,not owned by a public authority,2016-11-15,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9YCQ9OKMEO00,permissioned,full planning permission,POINT(-2.400336 51.540337),89,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9YCQ9OKMEO00,2017-12-31
Portland Building Portland Street Staple Hill South Gloucestershire BS16 4PS,yes,,2018-12-31,,0.14,8,8,"Demolition of existing office building. Erection of 5 no. flats and 3 no. dwellings, parking and associated works.",local-authority-eng:SGC,not owned by a public authority,2017-03-03,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OD6ZB4OKGDT00,permissioned,full planning permission,POINT(-2.509355 51.476767),91,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD6ZB4OKGDT00,2017-12-31
24 - 50 South Parade Yate South Gloucestershire BS37 4BB,yes,,2018-12-31,,0.07,8,8,Prior notification of a change of use from Office (Class B1) to residential dwellings (Class C3),local-authority-eng:SGC,not owned by a public authority,2016-11-29,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OF8XP3OK0CW00,permissioned,other,POINT(-2.412639 51.539116),92,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF8XP3OK0CW00,2017-12-31
Frenchay Park House Frenchay Park Road Frenchay South Gloucestershire BS16 1JE,yes,,2018-12-31,,0.28,7,7,"Conversion of existing barn into 7no. residential units with garaging, parking and associated works",local-authority-eng:SGC,not owned by a public authority,2016-10-28,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8RPU2OKLNX00,permissioned,full planning permission,POINT(-2.521557 51.49627),93,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8RPU2OKLNX00,2017-12-31
Royal Archer Public House 5 Lees Hill Kingswood Bristol South Gloucestershire BS15 4TL,yes,,2018-12-31,,0.17,7,7,"Erection of 4no. terraced dwellings, 2no. semi detached dwellings and 1no. self contained flat above a garage with access, parking, landscaping and associated works.",local-authority-eng:SGC,not owned by a public authority,2017-03-10,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJIFZMOKK0O00,permissioned,full planning permission,POINT(-2.500056 51.467815),94,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OJIFZMOKK0O00,2017-12-31
21 Portland Street Staple Hill Bristol South Gloucestershire BS16 4PT,yes,,2018-12-31,,0.07,7,7,Erection of three storey building to form 7no. residential apartments and associated works.,local-authority-eng:SGC,not owned by a public authority,2016-06-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O64XCHOKJDV00,permissioned,full planning permission,POINT(-2.509858 51.476728),96,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O64XCHOKJDV00,2017-12-31
The Cherry Tree 128 West Street Oldland Common Bristol South Gloucestershire BS30 9QR,yes,,2018-12-31,,0.09,7,7,Erection of 2 storey rear extension to facilitate conversion of existing public house to 7no apartments with associated works,local-authority-eng:SGC,not owned by a public authority,2016-06-13,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O103JMOKGEU00,permissioned,full planning permission,POINT(-2.471875 51.439204),97,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O103JMOKGEU00,2017-12-31
Greenaways Land At Woodmans Road Chipping Sodbury,yes,,2018-12-31,,0.22,7,7,Demolition of 2no. buildings and erection of 7no.detached dormer bungalows with associated works.,local-authority-eng:SGC,not owned by a public authority,2015-04-08,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIH9OEOK7T000,permissioned,full planning permission,POINT(-2.390415 51.535146),98,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NIH9OEOK7T000,2017-12-31
1 Gayner Road Filton Bristol South Gloucestershire BS7 0SP,yes,,2018-12-31,,0.06,6,6,Erection of single storey side extension to existing dwelling to facilitate conversion to 2no flats and erection of detached building to form 4no flats with associated works and access,local-authority-eng:SGC,not owned by a public authority,2017-03-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZRSRTOKFSN00,permissioned,full planning permission,POINT(-2.577306 51.504317),99,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZRSRTOKFSN00,2017-12-31
Warmley Court 33 Deanery Road Kingswood South Gloucestershire BS15 9JB,yes,,2018-12-31,,0.19,6,6,Erection of a single storey building to provide 10no. bed care facility (Class C2) with associated works.,local-authority-eng:SGC,not owned by a public authority,2017-01-09,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OG4M08OKI5W00,permissioned,full planning permission,POINT(-2.481781 51.460411),101,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OG4M08OKI5W00,2017-12-31
46 High Street Formerly Bollywood Spice Warmley Bristol South Gloucestershire BS15 4NF,yes,,2018-12-31,,0.13,6,6,"Demolition of existing building and erection of 4no. semi-detached dwellings, 2no. self-contained flats",local-authority-eng:SGC,not owned by a public authority,2015-03-02,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCB1UQOK0BR00,permissioned,full planning permission,POINT(-2.476248 51.459804),102,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NCB1UQOK0BR00,2017-12-31
Collins Avenue Little Stoke Bristol South Gloucestershire BS34 6JZ,yes,,2018-12-31,,0.34,15,15,"Demolition of existing residential units and erection of 9no houses, 6no flats and provision of 26 parking spaces with access and associated works.",local-authority-eng:SGC,not owned by a public authority,2017-10-11,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWA6I7OKJRU00,permissioned,full planning permission,POINT(-2.556691 51.525771),106,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OWA6I7OKJRU00,2017-12-31
Parcel LC2 Charlton Boulevard Patchway South Gloucestershire BS34 5BN,yes,,2018-12-31,,0.65,52,52,Variation of condition 1 to substitute plans attached to PT16/4740/RM. Erection of 2no. buildings to form 52 residential apartments (Approval of reserved matters to be read in conjunction with PT03/3143/O),local-authority-eng:SGC,not owned by a public authority,2018-10-16,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBSPGAOKFQ900,permissioned,reserved matters approval,POINT(-2.583198 51.522315),107,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBSPGAOKFQ900,2017-12-31
"Charlton Hayes Parcels H11, H12 & H13, North Field, Filton Bristol BS34 5GZ",yes,,2018-12-31,,3.87,130,130,"Erection of 130 No. dwellings with garages, parking, associated infrastructure and hard & soft landscaping proposals for Parcels H11, H12 & H13. (Approval of Reserved Matters to be read in conjunction with Outline Planning Permission PT03/3143/O",local-authority-eng:SGC,not owned by a public authority,2017-07-01,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHJZWROKIZD00,permissioned,reserved matters approval,POINT(-2.584313 51.528316),108,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHJZWROKIZD00,2017-12-31
Kerr House Residential Home 50 Morley Road Staple Hill South Gloucestershire BS16 4QD,yes,,2018-12-31,,0.32,21,21,"Erection of 21no. dwellings with access, landscaping and associated works",local-authority-eng:SGC,not owned by a public authority,2017-05-19,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFAY16OKHLV00,permissioned,full planning permission,POINT(-2.504097 51.475225),109,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OFAY16OKHLV00,2017-12-31
Plot MU5 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,yes,,2018-12-31,,0.53,42,42,"Erection of a part three, part four and part two storey building comprising 42no. Retirement Living apartments",local-authority-eng:SGC,not owned by a public authority,2017-05-25,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS7L7OKG6T00,permissioned,full planning permission,POINT(-2.576869 51.526753),110,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7L7OKG6T00,2017-12-31
Plot MU6 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,yes,,2018-12-31,,0.55,60,60,"Erection of part three, part four storey building comprising of 60no. extra care apartments (Class C2 ) for the elderly with associated communal lounges, restaurants, kitchen, guest room, staff accommodation, communal refuse and electric buggy stores",local-authority-eng:SGC,not owned by a public authority,2017-07-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS7IVOKG6R00,permissioned,full planning permission,POINT(-2.573864 51.52737),111,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7IVOKG6R00,2017-12-31
Rawlings And Sons Bristol Ltd Cecil Road Kingswood South Gloucestershire BS15 8NA,yes,,2018-12-31,,0.17,29,29,Allowed at Appeal. Demolition of existing building and erection of 29 no flats with associated parking and landscaping.,local-authority-eng:SGC,not owned by a public authority,2017-07-06,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6X3CLOKK4N00,permissioned,other,POINT(-2.508708 51.461331),112,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6X3CLOKK4N00,2017-12-31
The Council Offices Castle Street Thornbury South Gloucestershire BS35 1HF,yes,,2018-12-31,,1.00,61,61,"Allowed at Appeal. Demolition and redevelopment to form 5 cottages and 57 sheltered apartments for the elderly including communal facilities, landscaping, parking, access and associated works",local-authority-eng:SGC,not owned by a public authority,2017-05-30,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3DFF5OKHU500,permissioned,other,POINT(-2.528199 51.610899),113,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3DFF5OKHU500,2017-12-31
