site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Rear Of Balmain Lodge, Cranes Park Avenue, Surbiton",yes,,2017-12-12,,0.04,5,5,Planning permission 15/17029/FUL for 3 net additional homes (C3) granted on 01/04/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing garages. Erection of 2 x three-bedroom semi-detached dwellings (C3).,local-authority-eng:KTT,,2016-04-01,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/17029/FUL,permissioned,full planning permission,RBK0015,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Faro, 7 Brook Gardens, Kingston upon Thames",yes,,2017-12-12,,0.13,5,5,Planning permission 16/14165/FUL for 0 net additional homes (C3) granted on 14/04/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing detached two-storey dwelling. Erection of a detached two-storey dwellinghouse (C3) with accommodation within roof space,local-authority-eng:KTT,,2016-04-14,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14165/FUL,permissioned,full planning permission,RBK0016,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"106 Ewell Road, Surbiton",yes,,2017-12-12,,0.05,5,5,Planning permission 15/16480/FUL for 3 net additional homes (C3) granted on 26/04/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Erection of three storey mixed use building comprising 5 x residential units (C3) above ground floor level following partial demolition of existing building at No.106 and complete demolition of No.108.,local-authority-eng:KTT,,2016-04-26,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16480/FUL,permissioned,full planning permission,RBK0017,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"The Well House, George Road, Kingston upon Thames",yes,,2017-12-12,,0.24,5,5,"Planning permission 16/14233/FUL for 1 net additional home (C3) granted on 27/04/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing two-storey building and outbuildings and erection of 2 x two-and-a-half-storey, six-bed residential dwellings (C3) with ancillary parking and landscaping",local-authority-eng:KTT,,2016-04-27,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14233/FUL,permissioned,full planning permission,RBK0018,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Former Thornley Coombe Park, Kingston upon Thames",yes,,2017-12-12,,0.21,5,5,Planning permission 16/14067/FUL for 1 net additional home (C3) granted on 25/05/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing property and erection of a two-storey detached family house (C3) (with basement and rooms in the roof).,local-authority-eng:KTT,,2016-05-25,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14067/FUL,permissioned,full planning permission,RBK0019,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Car Park To The Rear Of James House, 72A Richmond Road, Kingston upon Thames",yes,,2017-12-12,,0.06,5,5,Planning permission 16/12266/FUL for 1 net additional home (C3) granted on 01/06/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Erection of a three-bedroom dwelling (C3).,local-authority-eng:KTT,,2016-06-01,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12266/FUL,permissioned,full planning permission,RBK0020,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"43 Burghley Avenue, New Malden",yes,,2017-12-12,,0.12,5,5,Planning permission 16/14387/FUL for 0 net additional homes (C3) granted on 15/06/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing house and erection of two-storey house (C3),local-authority-eng:KTT,,2016-06-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14387/FUL,permissioned,full planning permission,RBK0021,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Park House, Park Terrace, Worcester Park",yes,,2017-12-12,,0.03,21,21,"Prior approval 16/14205/PNO for 21 net additional homes (C3) granted on 21/06/2016.. Conversion of 1st, 2nd and 3rd floors from office (B1) to residential use (C3) with a total of 21 flats.",local-authority-eng:KTT,,2016-06-21,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14205/PNO,permissioned,other,RBK0022,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Warren Oaks Warren Road, Kingston upon Thames",yes,,2017-12-12,,0.12,5,5,Planning permission 16/14062/FUL for 0 net additional homes (C3) granted on 18/07/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing two-storey detached dwellinghouse and erection of two-storey detached six-bedroom house (C3).,local-authority-eng:KTT,,2016-07-18,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14062/FUL,permissioned,full planning permission,RBK0023,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Junipers, Coombe Hill Road, Kingston upon Thames",yes,,2017-12-12,,0.22,5,5,Planning permission 16/14186/FUL for 1 net additional home (C3) granted on 20/07/2016. Site has capacity to deliver at least 5 net additional homes (C3).. First floor extensions to existing garage to create annex (C3) above.,local-authority-eng:KTT,,2016-07-20,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14186/FUL,permissioned,full planning permission,RBK0024,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"37 Hook Road, Surbiton",yes,,2017-12-12,,0.06,5,5,"Planning permission 16/16414/FUL for 2 net additional homes (C3) granted on 02/08/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Erection of part single, part two storey front, side and rear extensions. Erection of 4 x side dormer roof extensions. Conversion of four-bedroom detached house into 1 x three-bed, 1 x two-bed and 1 x one-bed flats (C3) with associated parking and landscaping.",local-authority-eng:KTT,,2016-08-02,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/16414/FUL,permissioned,full planning permission,RBK0025,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"14-19 Sussex Place, New Malden",yes,,2017-12-12,,0.16,6,6,Planning permission 15/15243/FUL for 6 net additional homes (C3) granted on 15/08/2016.. Extension and conversion of 6 x three-bedroom flats into 6 x one-bedroom flats (C3) and 6 x three-bedroom flats (C3).,local-authority-eng:KTT,,2016-08-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/15243/FUL,permissioned,full planning permission,RBK0026,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"10 Coombe Ridings, Kingston upon Thames",yes,,2017-12-12,,0.25,5,5,Planning permission 16/14613/FUL for 0 net additional homes (C3) granted on 17/08/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Erection of 1 x six-bedroom two-storey house (C3) with rooms in roof and basement and single storey detached garage to replace existing dwelling,local-authority-eng:KTT,,2016-08-17,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14613/FUL,permissioned,full planning permission,RBK0027,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Kingstons House, 15 Coombe Road, Kingston upon Thames",yes,,2017-12-12,,0.15,19,19,Planning permission 15/12978/FUL for 19 net additional homes (C3) granted on 22/08/2016.. Demolition of existing office and ancillary building. Erection of part 3 part 6 storey building for 19 x flats (C3) (5 x 1-bedroom flats; 10 x 2-bedroom units; 4 x 3-bedroom units).,local-authority-eng:KTT,,2016-08-22,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/12978/FUL,permissioned,full planning permission,RBK0028,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Princess House, Horace Road, Kingston upon Thames",yes,,2017-12-12,,0.16,5,5,Prior approval 16/12758/PNO for 5 net additional homes (C3) granted on 19/09/2016.. Change of use of building from office (B1(a)) use to residential use (C3).,local-authority-eng:KTT,,2016-09-19,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12758/PNO,permissioned,other,RBK0029,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Coombe Road Service Station, 71-73 Coombe Road, New Malden",yes,,2017-12-12,,0.12,21,21,"Planning permission 16/14298/FUL for 21 net additional homes (C3) granted on 22/08/2016.. Demolition of the existing petrol filling station and the construction of part four, part three, part two storey building containing 21 x new dwellings (C3) above ground floor level.",local-authority-eng:KTT,,2016-09-19,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14298/FUL,permissioned,full planning permission,RBK0030,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Development Site At Former Post Office, Ashdown Road, Kingston upon Thames",yes,,2017-12-12,,1.10,313,313,"Planning permission 14/13247/FUL for 313 net additional homes (C3) granted on 22/09/2016.. Erection of new buildings of 4 to 16 storeys in height and part demolition, alterations and change of use of Former Post Office and Former Telephone Exchange listed buildings to provide 319 residential units (C3).",local-authority-eng:KTT,,2016-09-22,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=14/13247/FUL,permissioned,full planning permission,RBK0031,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"10 St Marks Hill, Surbiton",yes,,2017-12-12,,0.06,6,6,Planning permission 16/16120/OUT for 6 net additional homes (C3) granted on 30/09/2016.. Outline application for the demolition of the existing buildings and the construction of a new building accommodating 6 x flats (C3).,local-authority-eng:KTT,,2016-09-30,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/16120/OUT,permissioned,outline planning permission,RBK0032,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
