site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Linenhall car park, Stanley Street, Chester, CH1 2LR",,,2017-12-21,,0.74,202,202,"13/03210/FUL 17/00530/NMA. Six-storey student accommodation comprising 59 cluster flats and 143 studios, together with ancilliary and communal facilities, landscaping and car parking",local-authority-eng:CHW,not owned by a public authority,2013-12-23,,permissioned,full planning permission,POINT(-2.896198 53.19043),CHC/0003,http://consult.cheshirewestandchester.gov.uk/file/4828187,2017-12-21
"Black Diamond Street and Hoole Way, Chester",,,2017-12-21,,0.3,20,20,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.884913 53.19696),CHC/0004,http://consult.cheshirewestandchester.gov.uk/file/4828188,2017-12-21
"Trafford Street Area, Chester",,,2017-12-21,,1.5,42,42,Residential development,local-authority-eng:CHW,mixed ownership,,,not permissioned,,POINT(-2.889845 53.196581),CHC/0005,http://consult.cheshirewestandchester.gov.uk/file/4828189,2017-12-21
"St Anne Street car park, Black Diamond Street, Chester",,,2017-12-21,,0.34,11,11,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.886095 53.196205),CHC/0006,http://consult.cheshirewestandchester.gov.uk/file/4828190,2017-12-21
Browns Yard Car Park,,,2017-12-21,,0.28,13,13,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.884817 53.192295),CHC/0008,http://consult.cheshirewestandchester.gov.uk/file/4828191,2017-12-21
"Northgate Redevelopment Site: Land Bounded By Hunter Street, Northgate Street, Watergate Street And St Martins Way Chester Cheshire",,,2017-12-21,,5.68,70,70,"02/00838/FUL 07/00061/S73 10/11534/EXT 16/02282/OUT. Hybrid application for part-demolition and part-retention of existing buildings and the construction of comprehensive mixed-use development comprising; retail stores, restaurants, cafes, drinking establishments (Use Classes A1, A2, A3 and A4), offices (Use Class B1), cinema and leisure uses (Use Class D2), 70-120 residential units (Use Class C3), public toilets, shopmobility, a relocated hotel and indoor market with associated new public squares, car and cycle parking, provision for buses and associated highway works and infrastructure, landscaping and public realm works. 16/02282/OUT Phase Two includes residential at upper floors",local-authority-eng:CHW,mixed ownership,2016-09-21,,permissioned,outline planning permission,POINT(-2.894149 53.19121),CHC/0018,http://consult.cheshirewestandchester.gov.uk/file/4828192,2017-12-21
"New Crane Street Car Park, Chester",,,2017-12-21,,0.33,15,15,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.898413 53.189721),CHC/0027,http://consult.cheshirewestandchester.gov.uk/file/4828193,2017-12-21
"Former car garage, Lower Bridge Street, Chester",,,2017-12-21,,0.22,20,20,Pre-application discussions with developer for residential scheme,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.889484 53.187092),CHC/0029,http://consult.cheshirewestandchester.gov.uk/file/4828194,2017-12-21
"Garden Lane Car Park, Chester",,,2017-12-21,,0.33,6,6,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.89505 53.194969),CHC/0030,http://consult.cheshirewestandchester.gov.uk/file/4828195,2017-12-21
"BT Building and Newgate House, St John's Street, Chester",,,2017-12-21,,0.32,29,29,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.886673 53.190106),CHC/0032,http://consult.cheshirewestandchester.gov.uk/file/4828196,2017-12-21
"Loves Garage, Garden Lane, Chester",,,2017-12-21,,0.14,6,6,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.895882 53.194657),CHC/0034,http://consult.cheshirewestandchester.gov.uk/file/4828197,2017-12-21
Land at corner of Bollands Court / Commonhall Street. Chester,yes,,2017-12-21,,0.3,15,15,01/01507/FUL 14/03728/FUL. 24 town houses and apartments and ground floor shop on corner plot. Nine (9) apartments and associated car parking - See CHC0007A/H for Westby Homes dev of 9 apartments,local-authority-eng:CHW,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.892862 53.189044),CHC/0058,http://consult.cheshirewestandchester.gov.uk/file/4828198,2017-12-21
"34 Cuppin Street, Chester CH1 2BN",yes,,2017-12-21,,0.05,13,13,16/03684/PDO. Change of use from offices to 13 dwellings,local-authority-eng:CHW,not owned by a public authority,2016-10-12,,permissioned,full planning permission,POINT(-2.893186 53.188098),CHC/0117,http://consult.cheshirewestandchester.gov.uk/file/4828199,2017-12-21
"14 - 20 Watergate Street, Chester (within boundary of CHC/0008/H)",yes,,2017-12-21,,0.1,23,23,16/00580/FUL (pending). Change of use / conversion / extension to / part-demolition of for mixed-use development incorporating retail (Use Class A1) / residential (23 apartments) (Use Class C3) / food and beverage (Use Class A3). HELAA capacity = 25 dwellings,local-authority-eng:CHW,mixed ownership,,,pending decision,,POINT(-2.892427 53.190449),CHC/0120,http://consult.cheshirewestandchester.gov.uk/file/4828200,2017-12-21
Clemence House St Werburgh Street Chester Cheshire CH1 2DY ,yes,,2017-12-21,,0.03,8,8,16/00844/FUL. Conversion of 2nd and 3rd floors into 8 apartments ,local-authority-eng:CHW,not owned by a public authority,2016-06-28,,permissioned,full planning permission,POINT(-2.891625 53.191453),CHC/0163,http://consult.cheshirewestandchester.gov.uk/file/4828201,2017-12-21
"Car park off Hunter Street, Chester",yes,,2017-12-21,,0.08,70,70,15/04014/FUL. Ca 77 studio apartments for students,local-authority-eng:CHW,not owned by a public authority,2016-09-20,,permissioned,full planning permission,POINT(-2.895623 53.192277),CHC/0176,http://consult.cheshirewestandchester.gov.uk/file/4828202,2017-12-21
"White Lane Depot, White Lane, Christleton",,,2017-12-21,,0.26,7,7,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.844916 53.184018),CHV/0013,http://consult.cheshirewestandchester.gov.uk/file/4828203,2017-12-21
"The Moorings, Rowton Bridge Road, G716Christleton, CH3 7AE",yes,,2017-12-21,,0.23,5,5,13/00999/FUL. Demolition of existing office buildings and erection of five (5) dwellings with associated parking and drive improvements,local-authority-eng:CHW,not owned by a public authority,2013-08-02,,permissioned,full planning permission,POINT(-2.834518 53.180334),CHV/0092,http://consult.cheshirewestandchester.gov.uk/file/4828204,2017-12-21
"Land at 44 Church Street, Shipbrook Road, Davenham",,,2017-12-21,,0.27,27,27,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.504452 53.236779),DAM/0038(a),http://consult.cheshirewestandchester.gov.uk/file/4828205,2017-12-21
"Land to rear of The Salt Museum, London Road, Northwich",,,2017-12-21,,0.26,18,18,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.514132 53.254356),DAM/0054(a),http://consult.cheshirewestandchester.gov.uk/file/4828206,2017-12-21
"Land at 618 London Road, Davenham",,,2017-12-21,,0.73,53,53,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.509335 53.227878),DAM/0072(a),http://consult.cheshirewestandchester.gov.uk/file/4828207,2017-12-21
"Land at Decoy Farm, Lache Lane, Marlston cum Lache, Chester",yes,,2017-12-21,,1.13,24,24,15/01429/OUT. Mixed use development comprising up to 24 dwellings and 24 commercial units with associated access. ,local-authority-eng:CHW,not owned by a public authority,2016-09-20,,permissioned,outline planning permission,POINT(-2.927926 53.159165),DOH/0016,http://consult.cheshirewestandchester.gov.uk/file/4828208,2017-12-21
"Balderton Saw Mill, Welsh Road, Doddleston",,,2017-12-21,,1.67,25,25,13/04534/OUT. Redevelopment of site for residential development of up to 25 dwellings,local-authority-eng:CHW,not owned by a public authority,2014-06-11,,permissioned,outline planning permission,POINT(-2.935534 53.152732),DOH/0022,http://consult.cheshirewestandchester.gov.uk/file/4828209,2017-12-21
"93-99 Chester Road (Hartwell Garage),Huntington Road, Huntington",yes,,2017-12-21,,0.44,5,5,"17/00662/FUL|Site in outer hazaed zone. Demolition of the existing buildings and redevelopment of the site to provide a care home (Use Class C2) together with associated car parking, landscaping and amenity space",local-authority-eng:CHW,not owned by a public authority,,,pending decision,,POINT(-2.863576 53.17432),DOH/0037,http://consult.cheshirewestandchester.gov.uk/file/4828210,2017-12-21
"Land at Marina Drive (upper floors of retail centre), Ellesmere Port",,,2017-12-21,,1.17,33,33,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.901787 53.27769),EPT/0017,http://consult.cheshirewestandchester.gov.uk/file/4828211,2017-12-21
"The Wing Half, Alnwick Drive, Ellesmere Port CH65 9HE",yes,,2017-12-21,,0.13,6,6,14/01081/FUL. Erection of six (6) dwellings in two blocks of three (demolition of public house),local-authority-eng:CHW,not owned by a public authority,2014-05-13,,permissioned,full planning permission,POINT(-2.887304 53.26703),EPT/0025,http://consult.cheshirewestandchester.gov.uk/file/4828212,2017-12-21
"64 Whitby Road, Ellesmere Port CH65 0AA",yes,,2017-12-21,,0.03,5,5,14/03263/PDJ. Conversion of existing first floor office to residential (flats),local-authority-eng:CHW,not owned by a public authority,2014-09-17,,permissioned,full planning permission,POINT(-2.900805 53.279451),EPT/0027,http://consult.cheshirewestandchester.gov.uk/file/4828213,2017-12-21
"CROMWELL ROAD - Phase 1b and 2 - Land north of Cromwell Road, Ellesmere Port (adjacent site EPT0092)",yes,,2017-12-21,,4.76,149,149,"14/00041/OUT, 16/05392/REM (pending). Details of reserved matters pursuant to outline planning permission 14/00041/OUT for 149 dwellings and associated infrastructure (10x2bed, 101x3bed, 18x4bed)",local-authority-eng:CHW,not owned by a public authority,,,permissioned,outline planning permission,POINT(-2.89233 53.280845),EPT/0038a,http://consult.cheshirewestandchester.gov.uk/file/4828214,2017-12-21
"CROMWELL ROAD - Land north of Cromwell Road, Ellesmere Port (former HH Robertsons / DSM Resins)",,,2017-12-21,,4.59,350,350,14/00041/OUT. Residential development comprising up to 350 dwellings together with associated road infrastructure and open space (outline) SITE 1 - 98 dwellings (under construction 2017) SITE 2 - 149 dwellings (app pending decision 01.04.2017),local-authority-eng:CHW,not owned by a public authority,2015-03-20,,permissioned,outline planning permission,POINT(-2.889275 53.280364),EPT/0038b,http://consult.cheshirewestandchester.gov.uk/file/4828215,2017-12-21
"Wellington Road car park, rear of 89 - 109 Cambridge Road, Ellesmere Port",,,2017-12-21,,0.82,26,26,Site in Middle;Outer hazard zone. Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.893444 53.279623),EPT/0041,http://consult.cheshirewestandchester.gov.uk/file/4828216,2017-12-21
"The Knot PH, Whitby Road, Ellesmere Port",,,2017-12-21,,0.24,9,9,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.898622 53.279773),EPT/0059,http://consult.cheshirewestandchester.gov.uk/file/4828217,2017-12-21
"Wellington Road car park, Ellesmere Port Cheshire ",yes,,2017-12-21,,0.18,10,10,16/04482/FUL. 10 No 1 bedroom new build apartments with associated parking and landscape area,local-authority-eng:CHW,owned by a public authority,2016-12-23,,permissioned,full planning permission,POINT(-2.900029 53.273964),EPT/0063a,http://consult.cheshirewestandchester.gov.uk/file/4828218,2017-12-21
"Land at Coronation Road (site of former leisure centre and office building), Stanney Lane, Ellesmere Port",,,2017-12-21,,2.02,30,30,Demolition of Former Leisure Centre Building - permission granted Local Authority surplus land / site HELAA capacity = 85 for wider site,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.900731 53.274516),EPT/0063b,http://consult.cheshirewestandchester.gov.uk/file/4828219,2017-12-21
"Land south of Cromwell Road (former PZ Cussons), Ellesmere Port",,,2017-12-21,,1.54,71,71,P/08/745 P/2008/102/ST/745. Erection of 71 Dwellings (Outline) (Demolition Of Existing Buildings),local-authority-eng:CHW,not owned by a public authority,2010-03-19,,not permissioned,outline planning permission,POINT(-2.88793 53.278433),EPT/0067,http://consult.cheshirewestandchester.gov.uk/file/4828220,2017-12-21
"Stoak Lodge, Stoak Gardens, Ellesmere Port CH65 0DW",yes,,2017-12-21,,0.19,6,6,16/00281/FUL 16/04087/NMA 16/05378/DEM. Demolition of existing hostel and provision of 6 dwellings and new parking court for 12 spaces.,local-authority-eng:CHW,not owned by a public authority,2016-05-03,,permissioned,full planning permission,POINT(-2.894997 53.276429),EPT/0093,http://consult.cheshirewestandchester.gov.uk/file/4828221,2017-12-21
"Land adjacent to 43 Malvern Avenue, Ellesmere Port CH65 5AG",yes,,2017-12-21,,0.12,5,5,16/00280/FUL. Demolition of existing garages and gravel surface access drive. Provision of 5 dwellings and 10 car parking spaces (5x2bed social rented houses),local-authority-eng:CHW,not owned by a public authority,2016-04-25,,permissioned,full planning permission,POINT(-2.89345 53.272728),EPT/0094,http://consult.cheshirewestandchester.gov.uk/file/4828222,2017-12-21
"53 Whitby Road, Ellesmere Port CH65 8AB",yes,,2017-12-21,,0.05,10,10,16/02077/FUL. Conversion of first floor to mixed use drinking establishment (Use Class A4)/snooker hall (Use Class D2) (relocation from first floor) and one flat and conversion of first floor to form 9 flats (total 10 flats),local-authority-eng:CHW,not owned by a public authority,2016-07-26,,permissioned,full planning permission,POINT(-2.899071 53.279724),EPT/0096,http://consult.cheshirewestandchester.gov.uk/file/4828223,2017-12-21
"Grosvenor Estate Yard, Middle Lane, Aldford, Chester CH3 6JA",,,2017-12-21,,0.66,8,8,"08/01294/FUL 11/04335/EXT. Re-organisation of existing estate yard, provision of new forestry building and conversion of existing storage barns into 8 affordable units with associated bins/cycle stores and parking areas ",local-authority-eng:CHW,not owned by a public authority,2011-11-15,,not permissioned,full planning permission,POINT(-2.868496 53.126812),FAR/0054,http://consult.cheshirewestandchester.gov.uk/file/4828224,2017-12-21
"The Forge, Ship Street, Frodsham Cheshire WA6 7NZ ",yes,,2017-12-21,,0.07,10,10,11/01221/OUT 14/02461/OUT 16/01411/FUL. Ten (10) new apartment dwellings with associated parking,local-authority-eng:CHW,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.724361 53.298388),FRO/0008,http://consult.cheshirewestandchester.gov.uk/file/4828225,2017-12-21
"3 - 15 Bridge Lane, Frodsham",,,2017-12-21,,0.16,6,6,Residential development,local-authority-eng:CHW,mixed ownership,,,not permissioned,,POINT(-2.716936 53.29855),FRO/0037a,http://consult.cheshirewestandchester.gov.uk/file/4828226,2017-12-21
"Land off Greenfield Lane, Frodsham",,,2017-12-21,,0.37,11,11,Site in Outer hazard zone. Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.727019 53.296772),FRO/0038,http://consult.cheshirewestandchester.gov.uk/file/4828227,2017-12-21
"Mersey View Club, Overton Hill, Bellemonte Road, Frodsham Cheshire WA6 6HH ",yes,,2017-12-21,,1.39,12,12,"14/03835/OUT. 12 Dwellings (4 affordable), Provision of Revised Car Parking Layout to existing Hotel, Revised Access, Provision of New Access and Open Space (demolition of existing buildings) ",local-authority-eng:CHW,not owned by a public authority,2015-11-19,,permissioned,outline planning permission,POINT(-2.724935 53.286268),FRO/0054,http://consult.cheshirewestandchester.gov.uk/file/4828228,2017-12-21
"Former Frodsham library site, High Street, Frodsham",yes,,2017-12-21,,0.08,14,14,17/00268/FUL (pending). Change of use and new build to form 14 dwellings,local-authority-eng:CHW,not owned by a public authority,,,pending decision,,POINT(-2.723627 53.297575),FRO/0057,http://consult.cheshirewestandchester.gov.uk/file/4828229,2017-12-21
"Land to rear of Crane Bank Garage, Chester",,,2017-12-21,,0.18,12,12,Site in Middle;Outer hazard zone. Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.90213 53.191365),GAQ/0005,http://consult.cheshirewestandchester.gov.uk/file/4828230,2017-12-21
"Southern Tail development (remaining part of allocation), New Crane Street",,,2017-12-21,,0.66,31,31,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.901992 53.19053),GAQ/0006,http://consult.cheshirewestandchester.gov.uk/file/4828231,2017-12-21
"Land at Arthur Street, Chester",,,2017-12-21,,0.56,18,18,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.90646 53.195845),GAQ/0010,http://consult.cheshirewestandchester.gov.uk/file/4828232,2017-12-21
"Land off New Crane Street / Kitchen Street, Chester",,,2017-12-21,,0.35,18,18,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.901132 53.190168),GAQ/0012,http://consult.cheshirewestandchester.gov.uk/file/4828233,2017-12-21
"Raymond House and Diocesan House, Raymond Street, Chester",yes,,2017-12-21,,0.05,10,10,15/02650/FUL. Change of use of existing buildings to form 18 bedroom student accommodation with ancillary rooms,local-authority-eng:CHW,not owned by a public authority,2015-10-14,,permissioned,full planning permission,POINT(-2.89837 53.193362),GAQ/0024,http://consult.cheshirewestandchester.gov.uk/file/4828234,2017-12-21
"Council depot and garage court off Sutton Way, Ellesmere Port",,,2017-12-21,,0.38,12,12,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.910395 53.276942),GRA/0010,http://consult.cheshirewestandchester.gov.uk/file/4828235,2017-12-21
"Former school site (The Acorns Primary and Nursery), Pooltown Road, Ellesmere Port",,,2017-12-21,,0.46,59,59,Local Authority owned vacant site,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.917627 53.280617),GRA/0012(a),http://consult.cheshirewestandchester.gov.uk/file/4828236,2017-12-21
"Sutton Way, land adjacent to West Cheshire College, Regent Street, Ellesmere Port",yes,,2017-12-21,,3.59,140,140,12/00424/OUT 13/03858/S73 16/02739/FUL. Outline planning application - maximum of 120no. dwellings. S106 OF OUTLINE SIGNED FEB 2013 Full application - Residential development of 140 dwellings with associated works,local-authority-eng:CHW,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.906905 53.278559),GRA/0017,http://consult.cheshirewestandchester.gov.uk/file/4828237,2017-12-21
"Beechmoor Garden Centre / Shed sales, Whitchurch Road, Chester, Cheshire, CH3 5QD",,,2017-12-21,,0.93,22,22,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.853217 53.186827),GRB/0034a,http://consult.cheshirewestandchester.gov.uk/file/4828238,2017-12-21
"Foxwood, Caldy Valley Road, Great Boughton Chester Cheshire CH3 5PR",yes,,2017-12-21,,0.2,7,7,15/01278/FUL. Demolition of existing bungalow and construction of 7no new two storey houses and associated garages and external works,local-authority-eng:CHW,not owned by a public authority,2016-02-10,,permissioned,full planning permission,POINT(-2.855619 53.187241),GRB/0042,http://consult.cheshirewestandchester.gov.uk/file/4828239,2017-12-21
"176 and 178 Chester Road, Northwich, CW8 4AL",,,2017-12-21,,0.1,10,10,"13/02368/OUT. Demolition of existing retail units and temporary buildings and re development of the site with residential accommodation, up to 10 units",local-authority-eng:CHW,not owned by a public authority,2013-08-23,,not permissioned,outline planning permission,POINT(-2.533731 53.252652),HAG/0028,http://consult.cheshirewestandchester.gov.uk/file/4828240,2017-12-21
"Land to rear of 45-51 Percy Road / 15-17 Eaton Road, Handbridge",,,2017-12-21,,0.29,8,8,Residential development,local-authority-eng:CHW,mixed ownership,,,not permissioned,,POINT(-2.886875 53.181807),HAP/0030,http://consult.cheshirewestandchester.gov.uk/file/4828241,2017-12-21
"Land to rear of 2 -14 Bradford Street, Handbridge, Chester",yes,,2017-12-21,,0.14,5,5,"08/02031/FUL 13/02232/EXT. Demolition of existing depot shed, erection of five three bedroom terrace houses with parking and refuse collection point",local-authority-eng:CHW,not owned by a public authority,2016-01-12,,permissioned,full planning permission,POINT(-2.8861 53.18264),HAP/0032,http://consult.cheshirewestandchester.gov.uk/file/4828242,2017-12-21
"Watertower off Eaton Mews, Handbridge",,,2017-12-21,,0.33,7,7,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.889498 53.181275),HAP/0033,http://consult.cheshirewestandchester.gov.uk/file/4828243,2017-12-21
The Chase (Helsby) - Former Horse And Jockey Chester Road Helsby Frodsham Cheshire ,yes,,2017-12-21,,0.32,14,14,"16/03313/FUL - pending 14/03769/FUL 09/02434/FUL. Conversion and alteration of existing public house including demolitions and extensions to create 4 No dwellings, erection of 10 dwellings comprising of a mixture of 2 bed and 3 bed two storey dwellings, demolition of existing outbuilding including associated external works (resubmission 08-1603-FUM). (6x2 bed / 8x3bed market houses)",local-authority-eng:CHW,not owned by a public authority,2015-11-12,,permissioned,full planning permission,POINT(-2.761403 53.277968),HEL/0003,http://consult.cheshirewestandchester.gov.uk/file/4828244,2017-12-21
"INEOS Compounds UK Limited, Chester Road, Helsby",yes,,2017-12-21,,1.88,69,69,13/02503/OUT 16/05566/REM. Demolition of existing buildings and structures and erection of up to 69 residential dwellings (use class C3) and associated access,local-authority-eng:CHW,not owned by a public authority,,,permissioned,reserved matters approval,POINT(-2.7772 53.265839),HEL/0005(a),http://consult.cheshirewestandchester.gov.uk/file/4828245,2017-12-21
"MERE'S EDGE (Phase 4) site of existing Helsby Community Sports Club, between chester Road and Hornsmill Brook, Heslby",,,2017-12-21,,1.6,120,120,"08/02901/OUM 14/04044/OUT. Outline application for the construction of 96 dwellings, with associated highway improvements and landscaping. 2014 application permitted December 2015 for 120 dwellings with open space, access and associated infrastructure (incl demolition of existing buildings). 30 additional units also reamaing in permission 08/02901/OUM",local-authority-eng:CHW,not owned by a public authority,,,permissioned,outline planning permission,POINT(-2.776024 53.263806),HEL/0029(a),http://consult.cheshirewestandchester.gov.uk/file/4828246,2017-12-21
"Hoole Lawn Tennis Club, Fairfield Road, Chester CH2 3RN",yes,,2017-12-21,,0.4,8,8,15/00269/OUT. Residential development for 8 houses ,local-authority-eng:CHW,not owned by a public authority,2015-12-23,,permissioned,outline planning permission,POINT(-2.868901 53.203855),HOO/0013,http://consult.cheshirewestandchester.gov.uk/file/4828247,2017-12-21
"Hoole Road Enterprise Centre, Chester",,,2017-12-21,,0.71,32,32,Residential development,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.879721 53.197816),HOO/0017,http://consult.cheshirewestandchester.gov.uk/file/4828248,2017-12-21
"Land between Lightfoot Street/ Thomas Brassery Court / railway line, Hoole, Chester",,,2017-12-21,,0.4,18,18,Residential development,local-authority-eng:CHW,mixed ownership,,,not permissioned,,POINT(-2.876014 53.196594),HOO/0018,http://consult.cheshirewestandchester.gov.uk/file/4828249,2017-12-21
"Former car sales garage and public house, Hoole Bridge, Hoole Road, Hoole, Chester",,,2017-12-21,,0.46,7,7,Residential development,local-authority-eng:CHW,mixed ownership,,,not permissioned,,POINT(-2.881635 53.198449),HOO/0028,http://consult.cheshirewestandchester.gov.uk/file/4828250,2017-12-21
"The Grange, 1 Hoole Road, Chester CH2 3NQ",yes,,2017-12-21,,0.09,6,6,"16/03189/FUL. Conversion of office space into 6no residential apartments, consisting of 2x2bed apartments and 4x1bed apartments, and conversion of Coach House into residential storage space.",local-authority-eng:CHW,not owned by a public authority,2016-10-21,,permissioned,full planning permission,POINT(-2.880477 53.198179),HOO/0051,http://consult.cheshirewestandchester.gov.uk/file/4828251,2017-12-21
"Haulage Yard, High Street, Norley, Northwich",yes,,2017-12-21,,0.3,12,12,15/01749/OUT (pending). Residential development comprising six (6) market houses and six (6) affordable homes.,local-authority-eng:CHW,not owned by a public authority,,,pending decision,,POINT(-2.650429 53.246706),KIN/001(8)a,http://consult.cheshirewestandchester.gov.uk/file/4828252,2017-12-21
