site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Municipal Market Circus Street Brighton,yes,,2018-10-23,,0.79,142,142,Strategic Allocation - Commenced 2015/16. Mixed use development including 142 residential apartments (Class C3) consisting of 57 x 1 bed 81 x 2 bed and 4 x 3 bed units in 4 buildings (Building A part 7/part 10 storey Building B part 7/part 8 storey and Buildings C and D both 6 storey),local-authority-eng:BNH,not owned by a public authority,2015-03-19,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE124|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE207|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE145,permissioned,full planning permission,POINT(-0.134427 50.824946),SHLAA0030,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0030%20Former%20Municipal%20Market%20Circus%20Street%20Brighton.pdf,2017-09-18
Edward St (Amex House),yes,,2018-11-12,,1.8,168,168,Eastern Street/Edward Street Development Area. Call for Sites 2017. The quantity of housing proposed for this site is based upon SPD04 Edward Street Quarter which was adopted in March 2006. There are two options set out in the SPD - Option 1 was selected. Implementation of this scheme is reliant upon the support of Amex. Strategic Allocation Application Submitted. Major mixed use development including 168 residential units,local-authority-eng:BNH,not owned by a public authority,2018-10-25,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P3IQ96DM0P100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6RDMXE754|https://planningapps.brighton-hove.gov.uk/online-applications/simpleSearchResults.do?action=firstPage|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR5ZDMXE699&activeTab=summary|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE802|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE524|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE171,permissioned,full planning permission,POINT(-0.13285 50.823194),SHLAA0032,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0032%20Edward%20St%20%28Amex%20House%29_0.pdf,2017-09-26
PO Sorting Office Denmark Villas Hove,yes,,2018-12-17,,0.59,60,60,Added due to response from landowner that site could be developed in 6-10 years. 60 units considered possible to allow for a possible employment element.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.168394 50.834288),SHLAA0035,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0035%20PO%20Sorting%20Denmark%20Villas.pdf,2018-12-17
(Smoky Estate) Corner of Church Road Lincoln Road & Gladstone Road Portslade,,,2018-11-12,,0.32,32,32,Emerging City Plan Part 2 Allocation 32 Units,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.214803 50.833973),SHLAA0041,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0041%20%28Smoky%20Estate%29%20Corner%20of%20Church%20Road%20Lincoln%20Road%20%26%20Gladstone%20Road%20Portslade.pdf,2017-09-26
King Alfred Kingsway Hove,,,2018-10-26,,1.6,500,500,Strategic Allocation. Pre-Application Stage,local-authority-eng:BNH,owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE825,not permissioned,,POINT(-0.179306 50.825034),SHLAA0045,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0045%20King%20Alfred%20Kingsway%20Hove.pdf,2017-09-26
12 Richmond Parade Brighton,yes,,2018-10-26,,0.09,7,7,Call for sites for 7 units SHLAA 2015,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7BDMXE317|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7TDMXE548,not permissioned,,POINT(-0.133877 50.826636),SHLAA0046,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0046%2012%20Richmond%20Parade%20Brighton.pdf,2017-09-18
Brighton General Hospital Elm Grove Brighton,,,2018-11-12,,5.77,205,205,Adjacent to Local Wildlife Site. Consultation on plan options May 2018,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE238|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE537|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE150|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6PDMXE087|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6VDMXE931,not permissioned,,POINT(-0.115172 50.830617),SHLAA0047,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0047%20Brighton%20General%20Hospital%20Elm%20Grove%20Brighton.pdf,2017-09-26
Manchester Street/Charles Street Brighton,,,2018-10-26,,0.06,24,24,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.13542 50.820348),SHLAA0049,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0049%20Manchester%20Street%20Charles%20Street%20Brighton.pdf,2017-09-26
Lansdowne Mews Farm Road Hove,,,2018-10-26,,0.08,6,6,Mainly commercial garage small business use. Would need to demonstrated genuinely redundant. Possible access issues.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.15965 50.826254),SHLAA0052,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0052%20Lansdowne%20Mews%20Farm%20Road%20Hove.pdf,2017-09-26
Victoria Grove Second Avenue Hove,,,2018-10-26,,0.13,20,20,Mixed ownership,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.167337 50.826843),SHLAA0055,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0055%20Victoria%20Grove%20Second%20Avenue%20Hove.pdf,2017-09-26
St John's Place First Avenue Hove,,,2018-10-26,,0.11,17,17,Mixed ownership,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.165319 50.826533),SHLAA0056,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0056%20St%20John%27s%20Place%20First%20Avenue%20Hove.pdf,2017-09-26
44 - 50 Brunswick Street West Hove,,,2018-10-26,,0.08,6,6,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.160309 50.825015),SHLAA0057,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0057%2044%20-%2050%20Brunswick%20Street%20West%20Hove.pdf,2017-09-26
Land south of Lincoln Cottages (Lincoln Cottage Works) 15-26 Lincoln Street Brighton,,,2018-10-26,,0.12,18,18,Draft City Plan Part 2 Allocation,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE333|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE333,not permissioned,,POINT(-0.128643 50.82899),SHLAA0075,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0075%20Land%20South%20of%20Lincoln%20Cottages%2015-26%20Lincoln%20Street.pdf,2017-09-26
Lee Hire 7-13 Church Place Brighton,,,2018-10-26,,0.07,7,7,Ex garage/petrol sales site & possible land contamination would need investigating.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE623,not permissioned,,POINT(-0.11192 50.817946),SHLAA0079,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0079%20Lee%20Hire%207-13%20Church%20Place%20Brighton.pdf,2017-09-26
25 Montague Place Brighton,,,2018-10-26,,0.06,6,6,Would result in loss of employment use and would need to demonstrate site genuinely redundant. Possible land contamination would need to be investigated.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.123861 50.819695),SHLAA0084,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0084%2025%20Montague%20Place%20Brighton.pdf,2017-09-26
55 (adj 31Walpole Road) Canning Street Brighton,,,2018-10-26,,0.06,6,6,Loss of employment use,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE224|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR73DMXE028,not permissioned,,POINT(-0.118545 50.823027),SHLAA0085,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0085%2055%20%28adj%2031Walpole%20Road%29%20Canning%20Street%20Brighton.pdf,2017-09-26
Land and garages at rear of 1 -3 Queensway Southwater Close Brighton,,,2018-10-26,,0.08,9,9,Garage parking area developable,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.119814 50.825349),SHLAA0086,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0086%20Land%20and%20garages%20at%20rear%20of%201%20-3%20Queensway%20Southwater%20Close%20Brighton.pdf,2017-09-26
Rear of 31 Appledore Road & 3-5 Halland Road,,,2018-10-26,,0.09,8,8,Garage site owned by council,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.103148 50.854695),SHLAA0092,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0092%20Rear%20of%2031%20Appledore%20Road%20%26%203-5%20Halland%20Road.pdf,2017-09-26
Land west of Homeleigh London Road Brighton,,,2018-10-26,,0.15,23,23,The site is car parking for Homeleigh a block of flats.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.15487 50.8578),SHLAA0095,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0095%20Land%20west%20of%20Homeleigh%20London%20Road%20Brighton.pdf,2017-09-26
1 Shelldale Road Portslade,,,2018-10-26,,0.06,6,6,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.216385 50.835697),SHLAA0101,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0101%201%20Shelldale%20Road%20Portslade.pdf,2017-09-26
117 Victoria Road Portslade,,,2018-10-26,,0.06,6,6,Current use - Garage,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.210916 50.836846),SHLAA0103,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0103%20117%20Victoria%20Road%20Portslade.pdf,2017-09-27
Former Brewery Site South Street Portslade,yes,,2018-11-12,,0.35,48,48,BH2016/02459 Commenced 201819.. Mixed use development comprising 37 self-contained flats and erection of 11 new dwellings (C3),local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE418|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE129|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE134|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE131,permissioned,full planning permission,POINT(-0.21988 50.843503),SHLAA0105,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0105%20Former%20Brewery%20Site%20South%20Street%20Portslade.pdf,2017-09-18
PO Sorting Office Nevill Road Rottingdean Brighton,,,2018-10-26,,0.1,8,8,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.058677 50.804715),SHLAA0122,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0122%20PO%20Sorting%20Office%20Nevill%20Road%20Rottingdean%20Brighton_0.pdf,2017-09-27
North of Theobald House Blackman Street/Cheapside Whitecross Street Brighton,,,2018-11-12,,0.16,32,32,In a variety of employment type uses but not allocated site. CPP1 Strategic allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.138243 50.829314),SHLAA0132,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0132%20North%20of%20Theobald%20House%20Blackman%20Street%20Cheapside%20Whitecross%20Street%20Brighton_0.pdf,2017-09-27
35-39 The Droveway Hove,yes,,2018-11-12,,0.44,14,14,SHLAA 2015 Call for sites submission. Pre App 2017. Application BH2017/04050 Under Consideration for 14 Resi Units with mixed use Commercial.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0MUAIDMIU700,pending decision,,POINT(-0.163432 50.842412),SHLAA0139,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0139%2035-39%20The%20Droveway%20Hove.pdf,2017-09-18
25 Ditchling Rise/rear of 57-63 Beaconsfield Road Brighton,,,2018-10-26,,0.09,15,15,Beaconsfield car workshops. Loss of employment. Possible land contamination from existing use.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.140361 50.835698),SHLAA0143,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0143%2025%20Ditchling%20Rise%20rear%20of%2057-63%20Beaconsfield%20Road.pdf,2017-09-27
Rear of 149 to 163 Preston Road,,,2018-10-26,,0.26,26,26,Car Park for offices on Preston Road and garden area for dwellings.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ADMXE563,not permissioned,,POINT(-0.146361 50.836953),SHLAA0156,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0156%20Rear%20of%20149%20to%20163%20Preston%20Road.pdf,2017-09-27
Studor House 13 Sheridan Terrace Hove,,,2018-10-26,,0.06,9,9,Loss of B1a office site,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.180129 50.83601),SHLAA0163,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0163%20Studor%20House%2013%20Sheridan%20Terrace%20Hove.pdf,2017-09-27
Sackville Trading Estate/Coal Yard Sackville Road,yes,,2018-10-26,,1.77,500,500,PPA Signed April 2017. Pre App discussions.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE868|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6VDMXE228,not permissioned,,POINT(-0.176437 50.837814),SHLAA0180,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0180%20Sackville%20Trading%20Estate%20Coal%20Yard%20Sackville%20Road.pdf,2017-09-18
Preece House 91-103 Davigdor Road Hove,,,2018-10-26,,0.18,14,14,SHLAA 2017 Call for Sites. Part of a wider office complex and mixed employment area close to Hove Station. Modern office layout. Part of Draft CPP2 Strategic Site Allocation 3,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.156301 50.831598),SHLAA0185,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0185%20Preece%20House%2091-103%20Davigdor%20Road%20Hove.pdf,2017-09-28
138 Dyke Road 35a Chatsworth Road Brighton,,,2018-10-26,,0.26,20,20,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7JDMXE961|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7IDMXE324,not permissioned,,POINT(-0.150058 50.833972),SHLAA0264,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0264%20138%20Dyke%20Road%2035a%20Chatsworth%20Road%20Brighton.pdf,2017-09-28
Saunders Glassworks Sussex Place Brighton,yes,,2018-10-26,,0.14,49,49,Demolition of original buildings 2013/14 no progress since -Being Used as coach park.. Erection of a five storey block of flats 2 bungalows and 1 house comprising a total of 49 units including 20 affordable units,local-authority-eng:BNH,owned by a public authority,2011-03-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE445|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR78DMXE773,permissioned,full planning permission,POINT(-0.134332 50.826275),SHLAA0653,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0653%20Saunders%20Glassworks%20Sussex%20Place%20Brighton.pdf,2017-09-18
46-54 Old London Road Patcham Brighton,,,2018-11-12,,0.46,30,30,Draft City Plan Part 2 Allocation,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE911|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR79DMXE618|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7EDMXE176,not permissioned,,POINT(-0.15009 50.861897),SHLAA0660,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0660%2046-54%20Old%20London%20Road%20Patcham%20Brighton.pdf,2017-09-28
Patcham Garage Old London Road Patcham,,,2018-10-26,,0.06,6,6,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE402|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE995,not permissioned,,POINT(-0.151071 50.863316),SHLAA0670,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0670%20Patcham%20Garage%20Old%20London%20Road%20Patcham.pdf,2017-09-28
Texaco Service Station 133 Kingsway Hove,yes,,2018-10-26,yes,0.13,58,58,2015 Call for Sites. Commenced 2018. Proposed erection of 55 No. residential apartments and 3 dwellings. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3892233.pdf?extension=.pdf&id=3892233&location=VOLUME5&contentType=application/pdf&pageCount=1|http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3933798.pdf?extension=.pdf&id=3933798&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2017-08-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE147,permissioned,full planning permission,POINT(-0.177417 50.825058),SHLAA0672,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0672%20Texaco%20Service%20Station%20133%20Kingsway%20Hove.pdf,2017-09-18
