site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Units North of Campion Drive,,,2018-12-18,,0.16,6,6,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR022,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR022.pdf,2017-12-08
"Treetops Garage, Dosthill",,,2018-12-18,,0.38,6,6,Site allocation in TBC LP 2006-2031,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR023,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR023.pdf,2017-12-08
"Club, Spinning School Lane",,,2018-12-18,,0.15,12,12,Site allocation in TBC LP 2006-2031,local-authority-eng:TAW,owned by a public authority,,,not permissioned,,BR024,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR024.pdf,2017-12-08
"Youth Centre, Albert Road",,,2018-12-18,,0.21,16,16,Site allocation in TBC LP 2006-2031,local-authority-eng:TAW,owned by a public authority,,,not permissioned,,BR025,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR025.pdf,2017-12-08
"Job Centre, Saxon Mill Lane",,,2018-12-18,,0.19,15,15,,local-authority-eng:TAW,,,,not permissioned,,BR026,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR026.pdf,2017-12-08
"Former railway goods yard, Wilnecote",,,2018-12-18,,0.86,30,30,site allocation in TBC LP 2006-2031. Wilnecote regeneration corridor,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR027,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR027.pdf,2017-12-08
Beauchamp Employment Area,,,2018-12-18,,0.63,18,18,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR028,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR028.pdf,2017-12-08
"Petrol filling station, part of Beauchamp Employment Area",,,2018-12-18,,0.26,9,9,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR029,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR029.pdf,2017-12-08
"Progressive Club, Halford Street",,,2018-12-18,,0.09,6,6,behind Norris Brothers on Lichfield Street,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR030,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR030.pdf,2017-12-08
Adjacent to Tame Valley Alloys,,,2018-12-18,,0.73,26,26,Site allocation in TBC LP 2006-2031,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR031,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR031.pdf,2017-12-08
Solway Close,,,2018-12-18,,0.78,20,20,TBC owned. In LP 25006-2031. Planning app in with resolution to permit 0424/2015,local-authority-eng:TAW,owned by a public authority,,,pending decision,,BR032,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR032.pdf,2017-12-08
"Kettlebrook Road Industrial Estate, South",,,2018-12-18,,1.05,30,30,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR033,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR033.pdf,2017-12-08
"The Winning Post Pub, Argyle Street",,,2018-12-18,,0.17,6,6,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR034,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR034.pdf,2017-12-08
"WMC, Bowling Green Avenue",,,2018-12-18,,0.7,20,20,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR035,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR035.pdf,2017-12-08
Two Gates Working Mens Club,,,2018-12-18,,0.66,18,18,,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR036,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR036.pdf,2017-12-08
Co-op filling station,,,2018-12-18,,0.32,12,12,Site allocation in LP 2006-2031,local-authority-eng:TAW,not owned by a public authority,,,not permissioned,,BR039,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR039.pdf,2017-12-08
"High Wynard, Highfield Avenue, Amington, Tamworth, B77 3JB",,,2018-12-18,,0.19,5,5,0502/2017,local-authority-eng:TAW,not owned by a public authority,2018-01-30,,permissioned,,BR037,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR037.pdf,2017-12-08
