site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"370-372 Ashley Road, Poole, BH14 9DQ",yes,,2017-12-01,,0.04,5,5,"Demolition of existing structure and construction of new building comprising commercial retail and office uses (A1/A2/A3) to ground floor, with 4 no. self contained residential accommodation units to first floor and a further self contained residential accommodation unit to the rear at second floor.",local-authority-eng:POL,,2018-03-09,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_252423,permissioned,full planning permission,POINT(-1.923365 50.710992),P/BLR/0014,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_252423,2017-12-01
"Sea View Hotel, 638 Ashley Road, Poole, BH14 0AW",yes,,2017-12-01,,0.14,10,10,"Demolition of existing Class A4 public house and redevelopment of the site to provide a three storey building comprising a ground floor Class A1 convenience store including ATM and 10 Class C3 apartments at first and second floor level with dedicated external servicing, refuse and plant area, associated car parking, access arrangements and landscaping.",local-authority-eng:POL,,2016-06-20,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_229338,permissioned,full planning permission,POINT(-1.93242 50.735994),P/BLR/0017,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_229338,2017-12-01
"Salterns Harbourside Hotel, 38 Salterns Way, Poole, BH14 8JR",yes,,2017-12-01,,1.63,73,73,"Demolition of the existing buildings and the erection of 2 multi-storey mixed use developments containing 73 residential units, a 60 bedroom hotel as well as restaurants, offices and marina service facilities. Construction of a new quay wall around the development and raising of sea defences to 3.6m AOD.",local-authority-eng:POL,,2016-10-05,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_229944,permissioned,full planning permission,POINT(-1.943778 50.686024),P/BLR/0018,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_229944,2017-12-01
"1 & 3 St Georges Avenue, Poole, BH12 4ND",yes,,2017-12-01,,0.07,10,10,Outline application for demolition of existing buildings and the erection of a block of 10 flats with associated access and parking.,local-authority-eng:POL,,2016-03-18,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230019,permissioned,outline planning permission,POINT(-1.952625 50.731217),P/BLR/0019,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230019,2017-12-01
"27 Forest Road, Poole, BH13 6DQ",yes,,2017-12-01,,0.2,5,5,Demolish existing house and erect 5 houses with associated parking.,local-authority-eng:POL,,2015-09-01,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230047,permissioned,full planning permission,POINT(-1.947386 50.743507),P/BLR/0021,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230047,2017-12-01
"78 High Street, Poole, BH15 1DB",yes,,2017-12-01,,0.04,6,6,"Outline planning permission with some matters reserved to form new second floor over 78 High Street, creating 6 no. flats.",local-authority-eng:POL,,2016-02-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230198,permissioned,outline planning permission,POINT(-1.918385 50.727443),P/BLR/0022,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230198,2017-12-01
"385 Sandbanks Road, Poole, BH14 8HZ",yes,,2017-12-01,,0.15,5,5,Demolish existing detached dwelling and erect an apartment building comprising 5 three bedroom apartments and a basement car park.,local-authority-eng:POL,,2015-10-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230356,permissioned,full planning permission,POINT(-1.93139 50.69976),P/BLR/0024,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230356,2017-12-01
"1 & 2 Bessborough Road, Poole, BH13 7JS",yes,,2017-12-01,,0.2,14,14,Demolition of the existing care home and adjoining dwelling and the erection of a 4-storey block of 14 apartments with basement parking,local-authority-eng:POL,,2016-02-16,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230527,permissioned,full planning permission,POINT(-1.936892 50.702384),P/BLR/0025,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230527,2017-12-01
"1 to 3 Commercial Road, Poole, BH14 0HU",yes,,2017-12-01,,0.19,50,50,"Demolish existing buildings and erect a mixed use development consisting of 50 residential units and retail space, with associated access and parking.",local-authority-eng:POL,,2016-03-08,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230580,permissioned,full planning permission,POINT(-1.943217 50.704047),P/BLR/0026,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230580,2017-12-01
"302-304 Sandbanks Road, Poole, BH14 8HX",yes,,2017-12-01,,0.19,6,6,Demolish existing buildings and erection of 6 detached dwellings and parking (Revised Scheme).,local-authority-eng:POL,,2016-02-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_244935,permissioned,full planning permission,POINT(-1.961461 50.723605),P/BLR/0027,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_244935,2017-12-01
"107-117 Bournemouth Road, Poole, BH14 9HR",yes,,2018-12-01,,0.14,9,9,Demolish existing outbuildings and steel framed car park cover and erect 9 No. houses and new parking area.,local-authority-eng:POL,,2016-01-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250789,permissioned,full planning permission,POINT(-1.937806 50.725049),P/BLR/0028,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250789,2017-12-01
"Merck House, 24-32 Seldown Road, Poole, BH15 1TD",yes,,2017-12-01,,0.36,81,81,Prior Approval for Change of Use of B1 Office to C3 Residential (81 Units).,local-authority-eng:POL,,2016-01-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245222,permissioned,full planning permission,POINT(-1.945258 50.707348),P/BLR/0029,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245222,2017-12-01
"66, 68 & 68a Lilliput Road, Poole, BH14 8LA",yes,,2017-12-01,,0.36,20,20,"Demolition of the existing properties and the erection of two separate apartment buildings containing 20 flats in total with associated access, cycle and bin stores. (Revised Application).",local-authority-eng:POL,,2016-04-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245479,permissioned,full planning permission,POINT(-1.976414 50.718716),P/BLR/0031,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245479,2017-12-01
"Quay West Marina, 23 West Quay Road, Poole, BH15 1HX",yes,,2017-12-01,,0.83,291,291,"Demolition of existing buildings and redevelopment of land at West Quay Marina for a mixed-use development comprising 291 residential apartments, 733 sq.m commercial/retail floorspace (Unit 1 and 3 either A1 to A3; B1a or D2 (Gym) uses and Unit 2 either A1 to A3; B1a and D2 (Gym) uses), 221 car parking spaces, quayside walkway and associated landscaping and infrastructure. (This application includes an Environmental Impact Assessment).",local-authority-eng:POL,,2017-03-08,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245508,permissioned,full planning permission,POINT(-1.9881 50.712345),P/BLR/0032,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245508,2017-12-01
"21 Springfield Road, Poole, BH14 0LG",yes,,2018-12-01,,0.09,6,6,Demolish existing and erect 6 no 2 bedroom flats and 1 no 3 bedroom flat with undercroft parking.,local-authority-eng:POL,,2017-05-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249741,permissioned,full planning permission,POINT(-1.935467 50.707835),P/BLR/0033,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249741,2017-12-01
"19a-21 Gorse Hill Road, Poole, BH15 3QH",yes,,2017-12-01,,0.28,4,4,Demolition of existing dwelling and creation of 4 new dwellings.,local-authority-eng:POL,,2016-07-29,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245676,permissioned,full planning permission,POINT(-1.991046 50.715338),P/BLR/0034,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245676,2017-12-01
"Land r/o 85-87 High Street, Poole, BH15 1AH",yes,,2018-12-01,,0.03,10,10,Erection of a block forming no.10 self-contained flats with associated access and parking.,local-authority-eng:POL,,2017-11-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251168,permissioned,full planning permission,POINT(-1.951724 50.726666),P/BLR/0035,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251168,2017-12-01
"214 Lower Blandford Road, Poole, BH18 8DX",yes,,2017-12-01,,0.04,5,5,Outline application to extend first floor accommodation to create 5.No. Maisonettes. Change of use to existing first floor commercial unit. Construct second floor.,local-authority-eng:POL,,2016-06-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246176,permissioned,outline planning permission,POINT(-1.964827 50.729774),P/BLR/0036,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246176,2017-12-01
"Land r/o Adastral Square, Poole, BH17 8SA",yes,,2017-12-01,,0.04,6,6,"Erect 6 residential flats with associated garages, cycle and bin stores, accessed from Mitchell Road.",local-authority-eng:POL,,2016-05-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246275,permissioned,full planning permission,POINT(-1.984359 50.714263),P/BLR/0037,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246275,2017-12-01
"36-38 Panorama Road, Poole, BH13 7RD",yes,,2018-12-01,,0.09,12,12,"Outline planning application for the demolition of the existing buildings and the erection of a 4 storey replacement mixed use building with a replacement car showroom on the ground floor with 12 flats above with associated basement parking, cycle and bin stores (revised scheme).",local-authority-eng:POL,,2016-07-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246467,permissioned,outline planning permission,POINT(-1.995106 50.761419),P/BLR/0038,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246467,2017-12-01
"35-37 Clifton Road, Poole, BH14 9PW",yes,,2017-12-01,,0.27,4,4,Demolish existing dwellings and erect four detached dwellings with integral garage.,local-authority-eng:POL,,2016-07-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246758,permissioned,full planning permission,POINT(-1.944071 50.687605),P/BLR/0040,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246758,2017-12-01
"Burnage Court, 6 Martello Park, Poole, BH13 7BA",yes,,2017-12-01,,0.3,13,13,Reserved Matters application following approval of Outline application 15/01292/P for landscaping matter.,local-authority-eng:POL,,2016-08-02,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246785,permissioned,reserved matters approval,POINT(-1.956193 50.723213),P/BLR/0041,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246785,2017-12-01
"Voyager House, 253-257 High Street North, Poole, BH15 1DX",yes,,2017-12-01,,0.3,18,18,Erect a two storey roof extension to the existing building to create 2 x 1-bedroom flats and 16 x 2-bedroom units with private terraces and 3 2xbed ground floor flats as approved under planning approval ref: 15/01027/F.,local-authority-eng:POL,,2017-02-10,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247004,permissioned,full planning permission,POINT(-1.918227 50.703371),P/BLR/0043,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247004,2017-12-01
"103-105 Commercial Road, Poole, BH14 0JD",yes,,2017-12-01,,0.07,10,10,"Outline planning application for a mixed use development consisting of changing the ground floor unit to an A3 (Restaurant and Cafe) use and addition of first and second floors to form 6 self-contained flats above and a flatted building at the rear consisting of 4 flats with associated access, cycle and bin stores.",local-authority-eng:POL,,2016-09-09,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247042,permissioned,outline planning permission,POINT(-1.907781 50.715576),P/BLR/0044,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247042,2017-12-01
"207 Haymoor Road, Poole, BH15 3NT",yes,,2017-12-01,,0.09,9,9,Demolish existing and construct a mixed use development comprising offices and 9 residential flats.,local-authority-eng:POL,,2016-08-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247358,permissioned,full planning permission,POINT(-1.952601 50.723427),P/BLR/0045,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247358,2017-12-01
"34-40 Dorset Lake Avenue, Poole, BH14 8JD",yes,,2017-12-01,,0.68,26,26,Demolition of existing buildings and construction of 3 blocks of flats totalling 23 flats and 3 houses with underground parking.,local-authority-eng:POL,,2017-02-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247579,permissioned,full planning permission,POINT(-1.955567 50.735009),P/BLR/0046,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247579,2017-12-01
"Marlborough Court Nursing Home, 91-93 Bournemouth Road, BH14 0ER ",yes,,2017-12-01,,0.18,36,36,Outline application to demolish existing care home and erect two blocks of apartments (36 in total) with basement parking and access from Marlborough Road.,local-authority-eng:POL,,2017-01-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247942,permissioned,outline planning permission,POINT(-1.946687 50.708617),P/BLR/0048,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247942,2017-12-01
"4 Lawrence Drive, Poole, BH13 7EN",yes,,2017-12-01,,0.58,4,4,Demolish existing dwelling and replace with 4 new dwellings.,local-authority-eng:POL,,2017-03-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248161,permissioned,full planning permission,POINT(-1.939794 50.725022),P/BLR/0050,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248161,2017-12-01
"78 High Street, Poole, BH15 1DB",yes,,2017-12-01,,0.04,6,6,"Change of use and conversion from bar/nightclub to 6 No. flats at First Floor, and 1no. retail unit at ground floor.",local-authority-eng:POL,,2016-11-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,permissioned,full planning permission,POINT(-1.928602 50.71092),P/BLR/0051,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,2017-12-01
"Land between Wilkins Way & RNLI, Poole",,,2018-12-01,,0.62,203,203,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.990466 50.716069),P/BLR/0054,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Land between Poole Bridge & Wilkins Way, Poole, BH15 1HJ",,,2018-12-01,,1.87,450,450,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.992161 50.714021),P/BLR/0055,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Sydenhams Timber Yard, Blandford Road, Poole, BH15 4BA",yes,,2018-12-01,,1.94,300,300,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.994811 50.712239),P/BLR/0056,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Former Power Station, sub-station, oil depot & land east of Rigler Road, Poole",yes,,2018-12-01,,14.74,900,900,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.99646 50.715194),P/BLR/0057,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"The Goods Yard, Poole, BH15 2BQ",,,2018-12-01,,2.92,300,300,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.98257 50.720697),P/BLR/0058,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Former East Quay Depot and Quay Thistle Hotel, The Quay, Poole, BH15 1HD",,,2018-12-01,,1.15,180,180,,local-authority-eng:POL,mixed ownership,,,Not permissioned,,POINT(-1.982565 50.712377),P/BLR/0059,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Bournemouth & Poole College site, Constitution Hill Road, Poole, BH14 0QA",,,2018-12-01,,2.09,55,55,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.961656 50.729177),P/BLR/0060,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"St Mary's Maternity Hospital site, St. Mary's Road, Poole, BH15 2BH",,,2018-12-01,,0.75,50,50,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.97493 50.72267),P/BLR/0061,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Crown Closures Ltd., Lake Road, Poole, BH15 4LJ",yes,,2018-12-01,,2.94,104,104,Demolition of existing factory buildings and chimney and construction of 104 dwellings and a 66 bed nursing care home and associated works.,local-authority-eng:POL,not owned by a public authority,2018-03-29,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251654,permissioned,full planning permission,POINT(-2.015205 50.719179),P/BLR/0062,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251654,2017-12-01
"Dolphin Centre, Dolphin Pool and Seldown, Poole",,,2018-12-01,,5.09,500,500,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.977837 50.717223),P/BLR/0063,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Skinner Street and surrounds, Poole",,,2018-12-01,,5.98,100,100,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.982565 50.712377),P/BLR/0064,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Poole Pottery, The Quay, Poole, BH15 1HJ",,,2018-12-01,,0.17,50,50,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.984492 50.715258),P/BLR/0065,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Poole Stadium, Stadium Way, Poole, BH15 2BP",,,2018-12-01,,4.11,430,430,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.984781 50.712679),P/BLR/0066,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Former Natwest,,,2018-12-01,,0.32,150,150,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.978725 50.718879),P/BLR/0067,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"12 & 14 and land adjacent to Poole Labour Club, Wimborne Road, Poole, BH15 2BU",yes,,2018-12-01,,0.17,50,50,Outline application to demolish rear projection to Poole Labour Club & existing buildings on site & erect block of 50 flats & accessed from Denmark Lane.,local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249017,Not permissioned,,POINT(-1.979443 50.720367),P/BLR/0068,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249017,2017-12-01
Creekmoor Local Centre,,,2018-12-01,,1.24,50,50,,local-authority-eng:POL,mixed ownership,,,Not permissioned,,POINT(-2.002993 50.741434),P/BLR/0069,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Roberts Lane, Creekmoor",,,2018-12-01,,2.67,45,45,,local-authority-eng:POL,mixed ownership,,,Not permissioned,,POINT(-2.002623 50.738101),P/BLR/0070,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Hillbourne,,,2018-12-01,,4.67,40,40,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.994366 50.751058),P/BLR/0071,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Civic Centre and surrounds,,,2018-12-01,,2.45,283,283,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.961108 50.722683),P/BLR/0072,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Parrs,,,2017-12-01,,0.84,32,32,"Redevelopment to provide a 70 bed residential care home (use class c2 ) and 32 extra care apartments (use class c2), proposed access, parking, landscaping and other associated works.",local-authority-eng:POL,not owned by a public authority,2016-11-25,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_246905,permissioned,full planning permission,POINT(-1.922984 50.729297),P/BLR/0073,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_246905,2017-12-01
