site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Star Service Station 40A Whiteladies Road Bristol BS8 2LG,yes,,2018-12-19,,0.07,14,14,14 dwellings,local-authority-eng:BST,,2010-12-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JJBC7RDN00K00,permissioned,full planning permission,POINT(-2.609024 51.462193),07/02500/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JJBC7RDN00K00,2018-12-19
Wedlocks Bower Ashton Terrace Bristol BS3 2LE,yes,,2018-12-19,,0.07,14,14,14 dwellings,local-authority-eng:BST,,2011-06-23,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JM4Y9KDN0LD00,permissioned,full planning permission,POINT(-2.622363 51.441121),07/03427/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JM4Y9KDN0LD00,2018-12-19
Former Imperial Tobacco Office Building Hengrove Way Bristol BS14 0HR,yes,,2018-12-19,,4.66,136,136,136 dwellings,local-authority-eng:BST,,2011-03-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JO5OAYDN08900,permissioned,full planning permission,POINT(-2.602685 51.41526),07/04030/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JO5OAYDN08900,2018-12-19
137-145 Two Mile Hill Road Bristol BS15 1BH,yes,,2018-12-19,,0.07,4,4,4 dwellings,local-authority-eng:BST,,2011-04-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JR2X5MDN0DZ00,permissioned,full planning permission,POINT(-2.522296 51.462221),07/04966/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JR2X5MDN0DZ00,2018-12-19
7 Orange Street Bristol BS2 9HG,yes,,2018-12-19,,0.03,9,9,9 dwellings,local-authority-eng:BST,,2012-03-08,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JW2MM2DNK8000,permissioned,full planning permission,POINT(-2.583601 51.460551),08/00603/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JW2MM2DNK8000,2018-12-19
104 Belle Vue Road Easton Bristol BS5 6BX,yes,,2018-12-19,,0.04,12,12,12 dwellings,local-authority-eng:BST,,2012-05-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=K4D1L7DN00J00,permissioned,reserved matters approval,POINT(-2.561468 51.466403),08/03169/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=K4D1L7DN00J00,2018-12-19
Cheltenham Road Library Cheltenham Road Bristol BS6 5QX,yes,,2018-12-19,,0.14,36,36,36 dwellings,local-authority-eng:BST,,2008-10-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=K6CWUGDN00K00,permissioned,full planning permission,POINT(-2.59221 51.467817),08/03696/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=K6CWUGDN00K00,2018-12-19
Paintworks (Phase III) Bath Road Bristol,yes,,2018-12-19,,2.48,9,9,9 dwellings,local-authority-eng:BST,,2014-05-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KTK2B5DN0QE00,permissioned,reserved matters approval,POINT(-2.564955 51.443692),09/04693/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KTK2B5DN0QE00,2018-12-19
Social Club North Street Bedminster Bristol BS3 1EN,yes,,2017-12-19,,0.27,22,22,22 Dwellings,local-authority-eng:BST,,2012-07-25,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L8FR95DNK8000,permissioned,full planning permission,POINT(-2.602576 51.440921),10/03955/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=L8FR95DNK8000,2017-12-19
Former 280-286 Whitehall Road Bristol BS5 7BL,yes,,2018-12-19,,0.07,9,9,9 dwellings,local-authority-eng:BST,,2011-02-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LDKEF2DNK8000,permissioned,full planning permission,POINT(-2.551858 51.463277),10/05456/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LDKEF2DNK8000,2018-12-19
Land Surrounding Dove Lane St Pauls Bristol,yes,,2018-12-19,,1.70,230,230,230 dwellings,local-authority-eng:BST,,2012-12-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LELZ4EDN00O00,permissioned,outline planning permission,POINT(-2.581894 51.461841),11/00034/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LELZ4EDN00O00,2017-12-19
Graphic Packaging Ltd Filwood Road Bristol BS16 3SB,yes,,2018-12-19,,4.35,208,208,208 dwellings,local-authority-eng:BST,,2013-03-20,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LF9WDBDNK8000,permissioned,reserved matters approval,POINT(-2.528689 51.475509),11/00221/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LF9WDBDNK8000,2018-12-19
Riverview House 171 - 178 Coronation Road Bristol BS3 1RF,yes,,2018-12-19,,0.51,37,37,37 dwellings,local-authority-eng:BST,,2012-12-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LKS4LZDNK8000,permissioned,full planning permission,POINT(-2.609594 51.445517),11/01851/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LKS4LZDNK8000,2017-12-19
The Luckwell Club Luckwell Road Bristol BS3 3EW,yes,,2018-12-19,,0.20,3,3,3 dwellings,local-authority-eng:BST,,2011-10-25,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LOY1U8DNK8000,permissioned,full planning permission,POINT(-2.611408 51.440205),11/03097/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LOY1U8DNK8000,2017-12-19
135 Lawrence Hill Bristol BS5 0BT,yes,,2017-12-19,,0.04,8,8,8 Dwellings,local-authority-eng:BST,,2011-12-16,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LT0DIPDN00O00,permissioned,full planning permission,POINT(-2.565744 51.458283),11/04301/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LT0DIPDN00O00,2017-12-19
BS2 Lofts Wilder Street Bristol BS2 8UT,yes,,2017-12-19,,0.05,5,5,5 Dwellings,local-authority-eng:BST,,2013-07-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M449KTDNK8000,permissioned,full planning permission,POINT(-2.585082 51.462539),12/02256/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M449KTDNK8000,2017-12-19
Bristol General Hospital Guinea Street Bristol BS1 6SY,yes,,2018-12-19,,1.54,123,123,123 dwellings,local-authority-eng:BST,,2014-01-28,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M9VCCZDN00E00,permissioned,full planning permission,POINT(-2.593315 51.446948),12/03900/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M9VCCZDN00E00,2017-12-19
1-2 Gloucester Road Avonmouth Bristol BS11 9AA,yes,,2017-12-19,,0.02,5,5,5 Dwellings,local-authority-eng:BST,,2013-07-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MBMEIVDNK8000,permissioned,full planning permission,POINT(-2.699911 51.50054),12/04448/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MBMEIVDNK8000,2017-12-19
City Of Bristol College Bedminster Marksbury Road Bristol BS3 5JL,yes,,2018-12-19,,2.86,73,73,73 dwellings,local-authority-eng:BST,mixed ownership,2017-02-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MF835XDN0MC00,permissioned,reserved matters approval,POINT(-2.590165 51.433485),12/05581/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MF835XDN0MC00,2018-12-19
2-16 Clifton Down Road Bristol BS8 4AF,yes,,2018-12-19,,0.10,14,14,14 Dwellings,local-authority-eng:BST,,2013-07-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MIMHBODN0DG00,permissioned,full planning permission,POINT(-2.618929 51.455385),13/00780/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MIMHBODN0DG00,2017-12-19
88 - 94 West Street Bedminster Bristol BS3 3LL,yes,,2017-12-19,,0.04,9,9,9 Dwellings,local-authority-eng:BST,,2014-03-06,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWCUOJDNK8000,permissioned,full planning permission,POINT(-2.603951 51.437853),13/05307/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MWCUOJDNK8000,2017-12-19
St Catherines Place Shopping Centre East Street Bedminster Bristol,yes,,2018-12-19,,0.41,143,143,143 dwellings,local-authority-eng:BST,,2017-06-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MXE9YBDNK8000,permissioned,outline planning permission,POINT(-2.595933 51.441156),13/05616/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MXE9YBDNK8000,2017-12-19
Long Cross Inn Long Cross Bristol BS11 0SJ,yes,,2017-12-19,,0.15,9,9,9 Dwellings,local-authority-eng:BST,,2014-05-08,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N11519DNFXE00,permissioned,full planning permission,POINT(-2.650161 51.506064),14/00660/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N11519DNFXE00,2017-12-19
Builders Yard 183 Henleaze Terrace Bristol BS9 4AS,yes,,2018-12-19,,0.25,9,9,9 dwellings,local-authority-eng:BST,,2014-10-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N2ZIRKDNGW700,permissioned,full planning permission,POINT(-2.607641 51.492075),14/01347/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N2ZIRKDNGW700,2017-12-19
13 - 17 Dean Street St Pauls Bristol BS2 8SF,yes,,2018-12-19,,0.16,57,57,57 dwellings,local-authority-eng:BST,,2014-11-26,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3IHSUDNH7900,permissioned,full planning permission,POINT(-2.586145 51.461999),14/01593/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3IHSUDNH7900,2017-12-19
5 Kingsdown Parade Bristol BS6 5UD,yes,,2017-12-19,,0.02,6,6,6 Dwellings,local-authority-eng:BST,,2014-08-27,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3V0YTDN0DG00,permissioned,full planning permission,POINT(-2.59808 51.460476),14/01723/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3V0YTDN0DG00,2017-12-19
R/O Butler House Summerhill Road Bristol BS5 8HQ,yes,,2017-12-19,,0.54,6,6,6 Dwellings,local-authority-eng:BST,owned by a public authority,2014-10-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N6YNENDNIVA00,permissioned,full planning permission,POINT(-2.538548 51.460574),14/02829/FB,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N6YNENDNIVA00,2017-12-19
37 - 39 And 41 Corn Street Bristol BS1 1HT,yes,,2018-12-19,,0.08,100,100,100 dwellings,local-authority-eng:BST,,2015-09-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N9IXM5DNK8000,permissioned,full planning permission,POINT(-2.594855 51.454441),14/03770/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N9IXM5DNK8000,2018-12-19
16 - 18 Cherry Lane Bristol BS1 3NG,yes,,2017-12-19,,0.02,9,9,9 Dwellings,local-authority-eng:BST,,2015-05-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCEHAPDNLJK00,permissioned,full planning permission,POINT(-2.591489 51.460554),14/04712/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NCEHAPDNLJK00,2017-12-19
Guardian Royal Exchange Temple Way Bristol BS1 6HF,yes,,2017-12-19,,1.28,45,45,45 Dwellings,local-authority-eng:BST,,2015-11-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND4BZ1DNLVY00,permissioned,outline planning permission,POINT(-2.582775 51.453534),14/04959/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ND4BZ1DNLVY00,2017-12-19
25 Redcliff Street 14/14A St Thomas Street Bristol BS1 6LR,yes,,2017-12-19,,0.41,128,128,128 Dwellings,local-authority-eng:BST,,2015-06-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NEIBTJDNMKS00,permissioned,full planning permission,POINT(-2.58965 51.451959),14/05459/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NEIBTJDNMKS00,2017-12-19
Westmoreland House 104 - 106 Stokes Croft Bristol BS1 3RU,yes,,2018-12-19,,0.51,112,112,112 Dwellings,local-authority-eng:BST,,2016-07-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NFWRLZDN00C00,permissioned,full planning permission,POINT(-2.589003 51.46396),14/05930/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFWRLZDN00C00,2017-12-19
28 Baldwin Street Bristol BS1 1NG,yes,,2018-12-19,,0.06,53,53,53 dwellings,local-authority-eng:BST,,2016-03-01,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGD67WDN06900,permissioned,other,POINT(-2.5948 51.453141),14/06078/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGD67WDN06900,2017-12-19
Land Adj 24 Pembroke Road Shirehampton Bristol BS11 9SQ,yes,,2017-12-19,,0.10,6,6,6 Dwellings,local-authority-eng:BST,,2015-05-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGU4ITDNG0P00,permissioned,full planning permission,POINT(-2.675667 51.488787),14/06238/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGU4ITDNG0P00,2017-12-19
93 Bridgwater Road Bristol BS13 8AE,yes,,2017-12-19,,0.20,8,8,8 Dwellings,local-authority-eng:BST,,2015-07-17,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJM4HVDNH9R00,permissioned,full planning permission,POINT(-2.630195 51.42098),15/00688/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJM4HVDNH9R00,2017-12-19
16 - 20 Midland Terrace Bristol BS16 3DH,yes,,2017-12-19,,0.08,6,6,6 Dwellings,local-authority-eng:BST,,2015-09-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NLD3EIDNI8900,permissioned,full planning permission,POINT(-2.539382 51.475061),15/01372/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLD3EIDNI8900,2017-12-19
Trident VSU Balfour Road Bristol BS3 2AF,yes,,2018-12-19,,0.03,2,2,2 dwellings,local-authority-eng:BST,,2015-12-11,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NLK10CDNIC400,permissioned,full planning permission,POINT(-2.611882 51.440007),15/01453/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLK10CDNIC400,2017-12-19
12 Station Road Shirehampton Bristol BS11 9TX,yes,,2017-12-19,,0.08,8,8,8 Dwellings,local-authority-eng:BST,,2015-06-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NLTFY8DNIGJ00,permissioned,full planning permission,POINT(-2.674379 51.487652),15/01536/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLTFY8DNIGJ00,2017-12-19
Land adj. Pembroke Court Pembroke Street Bristol BS2 8AH,yes,,2017-12-19,,0.01,6,6,6 Dwellings,local-authority-eng:BST,,2015-08-10,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NLVOSNDNIIS00,permissioned,full planning permission,POINT(-2.586614 51.460199),15/01589/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLVOSNDNIIS00,2017-12-19
Land At Bath Road Brislington Bristol BS4 3EH,yes,,2017-12-19,,0.50,47,47,47 Dwellings,local-authority-eng:BST,,2016-01-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NM4BO5DNIMO00,permissioned,outline planning permission,POINT(-2.56575 51.443147),15/01650/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NM4BO5DNIMO00,2017-12-19
Queen Victoria House Redland Hill Bristol BS6 6US,yes,,2018-12-19,,1.05,65,65,65 dwellings,local-authority-eng:BST,,2016-07-28,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NM66JKDNINS00,permissioned,full planning permission,POINT(-2.613888 51.470996),15/01681/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NM66JKDNINS00,2018-12-19
Malago House Bedminster Road Bristol BS3 5NP,yes,,2018-12-19,,2.81,71,71,71 dwellings,local-authority-eng:BST,,2015-12-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NN41VDDNJ3P00,permissioned,full planning permission,POINT(-2.600104 51.434258),15/01988/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NN41VDDNJ3P00,2017-12-19
8 Pennywell Road Bristol BS5 0TJ,yes,,2017-12-19,,0.01,7,7,7 Dwellings,local-authority-eng:BST,,2015-08-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNDB3BDNJAN00,permissioned,full planning permission,POINT(-2.578061 51.459639),15/02101/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNDB3BDNJAN00,2017-12-19
6 Kingsdown Parade Bristol BS6 5UD,yes,,2017-12-19,,0.10,5,5,5 Dwellings,local-authority-eng:BST,,2015-07-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNVLG8DNJIE00,permissioned,full planning permission,POINT(-2.597655 51.460711),15/02242/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNVLG8DNJIE00,2017-12-19
25 Portland Square Bristol BS2 8NN,yes,,2018-12-19,,0.04,5,5,5 dwellings,local-authority-eng:BST,,2015-11-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPOPZJDNKHV00,permissioned,full planning permission,POINT(-2.585986 51.461547),15/02941/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPOPZJDNKHV00,2017-12-19
Land Opposite Foundry Lane On South Side Of Deep Pit Road Bristol,yes,,2018-12-19,,3.10,136,136,136 dwellings,local-authority-eng:BST,,2017-12-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQE1P9DN0MC00,permissioned,reserved matters approval,POINT(-2.540067 51.46746),15/03213/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NQE1P9DN0MC00,2017-12-19
149 Wick Road Bristol BS4 4HH,yes,,2017-12-19,,0.04,5,5,5 Dwellings,local-authority-eng:BST,,2015-11-20,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRN39PDNLM600,permissioned,full planning permission,POINT(-2.551497 51.44011),15/03714/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRN39PDNLM600,2017-12-19
15A Etloe Road Bristol BS6 7NZ,yes,,2018-12-19,,0.03,5,5,5 dwellings,local-authority-eng:BST,,2015-09-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NS7A47DN0DG00,permissioned,other,POINT(-2.613118 51.478196),15/03895/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NS7A47DN0DG00,2017-12-19
14 Stapleton Road Easton Bristol BS5 0QX,yes,,2017-12-19,,0.03,9,9,9 Dwellings,local-authority-eng:BST,,2016-02-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NS95WKDN0MC00,permissioned,full planning permission,POINT(-2.576705 51.45939),15/03921/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NS95WKDN0MC00,2017-12-19
Mount Zion Church Victor Road Bristol BS3 3LW,yes,,2017-12-19,,0.03,8,8,8 Dwellings,local-authority-eng:BST,,2015-11-02,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NSLZW1DN0MC00,permissioned,full planning permission,POINT(-2.603987 51.438098),15/04047/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NSLZW1DN0MC00,2017-12-19
Land To North Paintworks Bristol BS4 3EH,yes,,2018-12-19,,0.78,92,92,92 dwellings,local-authority-eng:BST,,2018-01-17,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NT2Y0FDNMEU00,permissioned,full planning permission,POINT(-2.566534 51.443548),15/04217/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NT2Y0FDNMEU00,2017-12-19
