site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Cedar House School, Kirkby Lonsdale",yes,,2019-12-01,,0.87,11,11,"Hybrid application for full planning permission for conversion of former school dining hall to six dwellings and part of the former main school building to two dwellings and outline planning permission for demolition of remaining former school buildings and erection of up to 12 residential dwellings with vehicular access. Two applications were subsequently submitted in 2017 but later withdrawn: SL/2017/0421 - reserved matters application for the erection of 12 dwellings and SL/2017/1067 – demolition of existing building and erection of 6 affordable dwellings. An amended scheme for part of the site (SL/2018/0608 for 3 detached houses) was approved in December 2018 which replaced the previous proposal for 12 dwellings, thus reducing the overall estimated capacity from 20 dwellings to 11 dwellings. Site is under construction.",local-authority-eng:SLA,not owned by a public authority,2017-04-13,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2016/0317&ApplicationNumber=&AddressPrefix=cedar+house+school&Postcode=&Submit=Search,permissioned,other,BLR1,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR01,2017-12-01
"Busher House, Busher Walk, Kendal",yes,,2019-12-01,,0.17,16,4,"Change of use of office building under PD rights to 16 flats, but building has now been demolished and other options being pursued.",local-authority-eng:SLA,owned by a public authority,2017-01-19,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=CU/2016/0014&ApplicationNumber=CU%2F2016%2F0014&AddressPrefix=&Postcode=&Submit=Search,permissioned,other,BLR2,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR02,2017-12-01
"Sawyers Arms Hotel, Stricklandgate, Kendal",yes,,2019-12-01,,0.03,12,12,Conversion of vacant public house and alteration/extension of redundant outbuildings to create 12 self-contained apartments. Under construction.,local-authority-eng:SLA,not owned by a public authority,2015-07-16,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2015/0491&ApplicationNumber=SL%2F2015%2F0491&AddressPrefix=&Postcode=&Submit=Search,permissioned,full planning permission,BLR3,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR03,2017-12-01
"Royal Hotel, Burton-in-Kendal",yes,,2019-12-01,,0.26,6,6,"Demolition of outbuildings, refurbishment and extension of public house and erection of six dwellings.",local-authority-eng:SLA,not owned by a public authority,2019-03-08,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2017/0992&ApplicationNumber=&AddressPrefix=royal+hotel&Postcode=&Submit=Search,permissioned,full planning permission,BLR4,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR04,2017-12-01
"West End Nursery, Ulverston",yes,,2019-12-01,,0.61,8,8,"Demolition of existing building and site structures, and erection of 87 dwellings. The 8 units in the Register refer to the previously developed part of the site (plant nursery buildings)",local-authority-eng:SLA,not owned by a public authority,2019-02-06,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2017/0297&ApplicationNumber=SL%2F2017%2F0297&AddressPrefix=&Postcode=&Submit=Search,permissioned,full planning permission,BLR5,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR05,2017-12-01
"Depot on the south side of Parkside Road, Kendal",,,2019-12-01,,0.18,6,6,"Outline Planning Application with some matters reserved for the development of 6no. dwellings on land south of Parkside Road, Kendal.",local-authority-eng:SLA,not owned by a public authority,,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2016/0575&ApplicationNumber=2016%2F0575&AddressPrefix=&Postcode=&Submit=Search,pending decision,,BLR6,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR06,2017-12-01
"Depot on the north side of Parkside Road, Kendal",,,2019-12-01,,1.17,43,43,"Outline Planning Application with all matters, except for access, reserved for the development of 43no. Dwellings.",local-authority-eng:SLA,not owned by a public authority,2019-02-11,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2016/0574&ApplicationNumber=2016%2F0574&AddressPrefix=&Postcode=&Submit=Search,permissioned,outline planning permission,BLR7,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR07,2017-12-01
"Ulverston Town Hall, Queen St, Ulverston",yes,,2019-12-01,,0.07,17,17,Change of use of existing building into 9 apartments and erection of new apartment block to rear to provide a further 8 units. Under construction.,local-authority-eng:SLA,owned by a public authority,2017-12-07,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2017/0737&ApplicationNumber=&AddressPrefix=ulverston+town+hall&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&DateReceivedStart=&DateReceivedEnd=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,permissioned,full planning permission,BLR8,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR08,2017-12-01
"Stables, Cartmel Racecourse, Cartmel",,,2019-12-01,,0.48,15,15,Allocated in Local Plan,local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR9,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR09,2017-12-01
"Mixed use allocation at Berners Pool, Grange",,,2019-12-01,,0.61,40,20,Allocated in Local Plan. Remaining part of mixed use site that has partially developed for housing and a health centre. Identified in Neighbourhood Plan as a preferred location for extra care housing site.,local-authority-eng:SLA,owned by a public authority,,,not permissioned,,BLR10,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR10,2017-12-01
"Mixed use allocation at Guide's Lot, Grange",,,2019-12-01,,1.15,16,16,"Allocated in Local Plan, 0.37ha for employment land.",local-authority-eng:SLA,owned by a public authority,,,not permissioned,,BLR11,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR11,2017-12-01
"Morecambe Road Scrapyard, Ulverston",,,2019-12-01,,0.39,12,12,Allocated in Local Plan,local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR12,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR12,2017-12-01
"North of Watery Lane, Ulverston",yes,,2019-12-01,,0.12,8,8,Residential development for up to 28 dwellings (brownfield and greenfield areas),local-authority-eng:SLA,not owned by a public authority,,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2018/0311&ApplicationNumber=2018%2F0311&AddressPrefix=&Postcode=&Submit=Search,pending decision,,BLR13,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR13,2017-12-01
"Millers Scrap Yard, Back Lane, Ulverston",,,2019-12-01,,0.2,10,6,"Permission for dismantling/removal of steel portal and demolition of workshops and relocation of scrapyard to another location, leaving this site available for redevelopment.",local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR14,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR14,2017-12-01
"Dragley Beck Depot, Ulverston",,,2019-12-01,,0.15,6,6,County Council depot site available for redevelopment. Within Flood Zone 2 therefore the sequential test would need to be undertaken.,local-authority-eng:SLA,owned by a public authority,,,not permissioned,,BLR15,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR15,2017-12-01
"Land off Queen's Drive, Arnside",,,2019-12-01,,0.12,6,6,"Garage block in residential area, allocated for residential development in the Arnside and Silverdale AONB Local Plan. (See Policy AS17)",local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR16,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR16,2017-12-01
"Land at Sandside Road and Quarry Lane, Sandside",,,2019-12-01,,3.09,40,20,"Allocated in Arnside and Silverdale AONB Local Plan for mixed uses including employment , residential and community (See Policy AS25).",local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR17,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR17,2017-12-01
"Police Station, Neville St, Ulverston",,,2019-12-01,,0.28,10,10,Site was sold in early 2019 and had been marketed as a redevelopment opportunity.,local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR18,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR18,2017-12-01
"Rear of Captain French Health Centre, Chapel Lane",,,2019-12-01,,0.28,8,8,Recently expired planning permission for an apartment building comprising 8 apartments.,local-authority-eng:SLA,not owned by a public authority,,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2014/0527&ApplicationNumber=2014%2F0527&AddressPrefix=&Postcode=&Submit=Search,not permissioned,,BLR19,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR19,2017-12-01
"Armadale Hotel, Arrad Foot",,,2019-12-01,,0.04,5,5,"Permission granted April 2018 for residential development. Redevelopment of hotel site. Gross 7 units, net 5.",local-authority-eng:SLA,not owned by a public authority,2018-04-26,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2018/0092&ApplicationNumber=&AddressPrefix=armadale+hotel&Postcode=&Submit=Search,permissioned,outline planning permission,BLR20,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR20,2017-12-01
"Former Garage, Ashleigh Road, Arnside",,,2019-12-01,,0.07,5,5,"Former garage site, with potential for 5 dwellings if small apartments.",local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR21,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR21,2017-12-01
"Garages at Stewart Close, Arnside",,,2019-12-01,,0.07,5,5,Garage block in residential area.,local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR22,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR22,2017-12-01
"Hartley's Brewery, Ulverston",,,2019-12-01,,0.34,50,20,Being marketed for redevelopmnet. Previous lapsed planning permission for retail development.,local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR23,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR23,2018-12-01
"K Village, Kendal",yes,,2019-12-01,,0.93,88,88,"Part redevelopment of existing building (via change of use, occupation of redundant plant space and conversion / extension of roof space) to provide 69 bedroom hotel (Class C1), 88 one-bedroom apartments (Class C3), office space (Class B1) and flexible retail / office space (Classes A1, A2, A3 and B1) with external alterations to existing elevations and internal courtyard space. Under construction.",local-authority-eng:SLA,not owned by a public authority,2018-11-29,http://applications.southlakeland.gov.uk/planningapplications/detail.asp?AltRef=SL/2018/0707&ApplicationNumber=&AddressPrefix=k+village&Postcode=&Submit=Search,permissioned,full planning permission,BLR24,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR24,2018-12-01
"114 Highgate, Kendal",,,2019-12-01,,0.07,15,5,"Vacant retail premises and upper floors, on Kendal’s high street, recently marketed for redevelopment and sold in August 2019. A planning application (SL/2018/0120) was submittted but not progressed.",local-authority-eng:SLA,not owned by a public authority,,,not permissioned,,BLR25,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR25,2018-12-01
