site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"PDZ8.1 (Bridgewater Road), and PDZ8.4 (Warton Road).",yes,,2017-11-30,,2.9,300,300,"Part of mixed use development within the Queen Elizabeth Olympic Park, comprising up to 763,500m2 of floorspace in various use classes. Outline permission has been granted for approximately 300 residential units on the part of the site known as PDZ8.1 & 8.4",development-corporation:Q6670544,owned by a public authority,2012-09-28,,permissioned,outline planning permission,LLDC1,http://www.queenelizabetholympicpark.co.uk/-/media/lldc/planning/brownfield-register/lldc1.ashx?la=en,2017-11-30
"PDZ12, and adjacent to, Rick Roberts Way",yes,,2017-11-30,,3.34,400,400,"Part of outline permission for mixed use development within the Queen Elizabeth Olympic Park, comprising up to 763,500m2 of floorspace in various use classes. Outline permission has been granted for approximately 400 residential units, retail and community floorspace on the part of the site known as PDZ12.",development-corporation:Q6670544,mixed ownership,2012-09-28,,permissioned,outline planning permission,LLDC2,http://www.queenelizabetholympicpark.co.uk/-/media/lldc/planning/brownfield-register/lldc2.ashx?la=en,2017-11-30
