site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Mount Court, Mount Road",,,2017-01-01,,0.1,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38500,,2017-01-01
5 Waterloo Road Wolverhampton WV1 4DJ,,,2017-01-01,,0.03,,,,local-authority-eng:WLV,,,,permissioned,,38800,,2017-01-01
Former Wood Hayes Pub Land North Of 434 Wood End Road Wolverhampton WV11 1YG,,,2017-01-01,,0.122,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,38790,,2017-01-01
76 Finchfield Road West Wolverhampton West Midlands WV3 8BA,,,2017-01-01,,0.26,,,,local-authority-eng:WLV,,,,permissioned,,38780,,2017-01-01
Land Behind 77 To 91 D'Urberville Road Wolverhampton West Midlands,,,2017-01-01,,0.228,,,,local-authority-eng:WLV,,,,permissioned,,38770,,2017-01-01
5 Grove Lane Wolverhampton West Midlands WV6 8NH,,,2017-01-01,,0.08,,,,local-authority-eng:WLV,,,,permissioned,,38760,,2017-01-01
"Samson And Lion (land), Newbolt Road Wolverhampton West Midlands WV14 7NP",,,2017-01-01,,0.06,,,,local-authority-eng:WLV,,,,permissioned,,38752,,2017-01-01
466 Dudley Road Wolverhampton West Midlands WV2 3AF,,,2017-01-01,,0.02,,,,local-authority-eng:WLV,,,,permissioned,,38740,,2017-01-01
Building Behind 50 Lichfield Street Wheelers Fold Wolverhampton West Midlands,,,2017-01-01,,0.01,,,,local-authority-eng:WLV,,,,permissioned,,38720,,2017-01-01
"The Angel Car Park, High Street, Wednesfield",,,2017-01-01,,0.05,,,,local-authority-eng:WLV,,,,permissioned,,38710,,2017-01-01
88A Great Brickkiln Street Wolverhampton WV3 0PU,,,2017-01-01,,0.02,,,,local-authority-eng:WLV,,,,permissioned,,38690,,2017-01-01
Martin And Co 11 Waterloo Road Wolverhampton West Midlands WV1 4DJ,,,2017-01-01,,0.06,,,,local-authority-eng:WLV,,,,permissioned,,38680,,2017-01-01
29 Vicarage Road All Saints Wolverhampton WV2 1BZ,,,2017-01-01,,0.006,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,38670,,2017-01-01
Coniston House Chapel Ash Wolverhampton WV3 0UD,,,2017-01-01,,0.159,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,38660,,2017-01-01
25 Waterloo Road Wolverhampton WV1 4DJ,,,2017-01-01,,0.027,,,,local-authority-eng:WLV,,,,permissioned,,38650,,2017-01-01
Whiteheads Building 26A Snow Hill Wolverhampton,,,2017-01-01,,0.03,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,38640,,2017-01-01
5 StOther Commitmentkwell Road,,,2017-01-01,,0.44,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,38630,,2017-01-01
Land rear of 45 Rookery Road,,,2017-01-01,,0.47,,,,local-authority-eng:WLV,,,,permissioned,,38620,,2017-01-01
"31 Lichfield Street, Bilston",,,2017-01-01,,0.03,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38590,,2017-01-01
125 Parkfield Road,,,2017-01-01,,0.08,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38570,,2017-01-01
Land adj 31 Coalway Road,,,2017-01-01,,0.25,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38560,,2017-01-01
109 Warstones Road,,,2017-01-01,,0.02,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38550,,2017-01-01
3 Waterloo Road,,,2017-01-01,,0.01,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38540,,2017-01-01
Land corner of Stafford St and Bone Mill Lane WV1 1NT,,,2017-01-01,,0.61,,,,local-authority-eng:WLV,,,,permissioned,,38610,,2017-01-01
"Corpus Christi RC Church, Griffiths Drive",,,2017-01-01,,0.01,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38580,,2017-01-01
6-7 Victoria Passage,,,2017-01-01,,0.1,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38510,,2017-01-01
