site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Bearsted Station Goods Yard, Bearsted, Maidstone",yes,,2017-12-01,,0.5092,20,20,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,H1(30),,2017-12-01
"Boughton Mount, Boughton Lane,, Boughton Monchelsea",yes,,2017-12-01,,1.83,25,25,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,H1(52),,2017-12-01
"Bentletts Yard, Claygate Road,, Laddingford",yes,,2019-05-01,,1.91,28,25,,local-authority-eng:MAI,Part owned Kent Highway Services,,,permissioned,full planning permission,16/501263,,2017-12-01
"Invicta Park Barracks, Sandling Road, Maidstone",yes,,2017-12-01,,46.73,1300,1300,,local-authority-eng:MAI,Ministry of Defense,,,not permissioned,,H2(2),,2017-12-01
"Kent Cottage, Grigg Lane, Headcorn, Kent, TN27 9TD",yes,,2018-06-01,,1.6,25,25,,local-authority-eng:MAI,not owned by a public authority,,,completed,reserved matters approval,14/0487,,2017-12-01
"The Old Goods Yard, Headcorn Road,, Lenham",yes,,2017-12-01,,3.13,64,64,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,14/500219,,2017-12-01
"West of, Burial Ground Lane, Tovil",yes,,2018-06-01,,0.83,27,27,,local-authority-eng:MAI,Kent Highways Service,,,completed,full planning permission,12/0980,,2017-12-01
"Gatland House, Gatland Lane, Maidstone, Kent, ME16 8PF",yes,,2018-06-01,,0.49,14,14,,local-authority-eng:MAI,owned by a public authority,,,not permissioned,,13/1709,,2017-12-01
"Woodford Farm, Maidstone Road, Staplehurst, Kent, TN12 0RH",yes,,2017-12-01,,0.93,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,15/506037,,2017-12-01
"land at, Farleigh Hill,, Tovil, Maidstone, Kent",yes,,2017-12-01,,6.3,272,272,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,10/0256,,2017-12-01
"Brenchley House,, 123 - 135 Week Street, Maidstone, Kent, ME14 1RF",yes,,2019-05-01,,0.2,192,192,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,17/500419,,2017-12-01
"KCC Springfield Library Site,, Sandling Road, Maidstone, Kent",yes,,2019-05-01,,0.58,114,114,,local-authority-eng:MAI,owned by a public authority,,,not permissioned,,09/0862,,2017-12-01
"Tovil Quarry Site,, Straw Mill Hill, Tovil, Kent, ME15 6FL",yes,,2017-12-01,,2.52,108,108,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,reserved matters approval,15/505441,,2017-12-01
"Land South of, Ashford Road,, Harrietsham, Kent",yes,,2019-05-01,,4.75,113,113,,local-authority-eng:MAI,not owned by a public authority,,,completing,full planning permission,14/0828,,2017-12-01
"The Maidstone Studios,, New Cut Road,, Maidstone, Kent, ME14 5NZ",yes,,2017-12-01,,3.24,77,77,,local-authority-eng:MAI,not owned by a public authority,,,completing,full planning permission,14/500290,,2017-12-01
"59 - 71 King Street, Maidstone, Kent, ME14 1BG",yes,,2018-06-01,,0.23,53,53,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,14/505005,,2017-12-01
"Bishops Terrace,, Bishops Way, Maidstone, Kent, ME14",yes,,2018-06-01,,0.13,44,44,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,16/503059,,2017-12-01
"Chaucer House,, 25 Knightrider Street, Maidstone, Kent, ME15 6ND",yes,,2018-06-01,,0.22,43,43,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,16/508694,,2017-12-01
"Bridge Nursery,, London Road, Maidstone, Kent",yes,,2019-06-01,,5.48,140,140,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,14/501209,,2017-12-01
"Land West of Eccleston Road,, Maidstone, Kent, ME15 6QP",yes,,2018-06-01,,5.64,35,35,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,10/1478,,2017-12-01
"Cornwallis House,, Pudding Lane, Maidstone, Kent, ME14 1NY",yes,,2019-05-01,,0.08,33,33,,local-authority-eng:MAI,not owned by a public authority,,,Completed,other,16/506325,,2017-12-01
"Lenham United Reformed Church,, Maidstone Road, Lenham, Kent, ME17 2QH",yes,,2018-06-01,,0.93,24,24,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,14/502152,,2017-12-01
"Land to The Rear Of Milton Street And Hartnup Street, Milton Street,, Maidstone, ME16 8LL",yes,,2018-06-01,,0.45,22,22,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,14/503755,,2017-12-01
"Sign Trade Supplies, Britannia House,, Granville Road,, Maidstone",yes,,2017-12-01,,0.1,18,18,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,15/504114,,2017-12-01
"Barker Chambers,, Barker Road, Maidstone, Kent, ME16 8SF",yes,,2019-05-01,,0.09,17,17,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,16/501713,,2017-12-01
"Former Syngenta Works,, Hampstead Lane, Yalding, Kent",yes,,2018-06-01,,2.49,16,16,,local-authority-eng:MAI,not owned by a public authority,,,completed,reserved matters approval,17/506006,,2017-12-01
"Romney Court,, 25 Romney Place,, Maidstone, Kent, ME15 6LG",yes,,2018-06-01,,0.05,15,15,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,PN/14/0027,,2017-12-01
"10 Buckland Road,, Maidstone, Kent, ME16 0SL",yes,,2018-06-01,,0.05,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/502813,,2017-12-01
"Naked Foods Ltd,, Smarden Road, Headcorn, TN27 9TA",yes,,2019-05-01,,0.4,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,13/1105,,2017-12-01
"Grafty Green Garden Centre,, Headcorn Road, Grafty Green, Kent, ME17 2AT",yes,,2019-05-01,,3.55,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completing,full planning permission,15/505906,,2017-12-01
"Stone Court Hotel,, 28 Lower Stone Street,, Maidstone, ME15 6LX",yes,,2019-05-01,,0.1,14,14,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,15/500334,,2017-12-01
"Lenworth House,, 4 Ashford Road, Maidstone, Kent, ME14 5EA",yes,,2019-05-01,,0.1,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/502885,,2017-12-01
"Bishops Terrace,, Bishops Way, Maidstone, Kent, ME14 1LA",yes,,2018-06-01,,0.13,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,14/505749,,2017-12-01
"27-37, Lower Stone Street, Maidstone, Kent, ME15 6LH",yes,,2019-05-01,,0.07,20,20,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/500623,,2017-12-01
"19 - 21 Albion Place, Maidstone, Kent, ME14 5DY",yes,,2017-12-01,,0.06,14,14,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,15/502154,,2017-12-01
"Paragon House,, Granville Road,, Maidstone, Kent, ME14 2BJ",yes,,2018-06-01,,0.09,14,14,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,10./1956,,2017-12-01
"81 London Road, Maidstone, Kent, ME16 0DU",yes,,2019-05-01,,0.28,13,13,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,13/2142,,2017-12-01
"British Queen,, 7 - 8 Square Hill, Maidstone, Kent, ME15 7TJ",yes,,2018-06-01,,0.07,13,13,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/502916,,2017-12-01
"Miller House,, 43 - 51 Lower Stone Street, Maidstone, Kent, ME15 6GB",yes,,2019-05-01,,0.22,12,12,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/510396,,2017-12-01
"39 - 41 Lower Stone Street, Maidstone, Kent, ME15 6LH",yes,,2017-12-01,,0.04,12,12,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,16/507185,,2017-12-01
"105 Week Street, Maidstone, Kent, ME14 1RB",yes,,2017-12-01,,0.03,11,11,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,15/506036,,2017-12-01
"Knightrider Court,, Knightrider Street, Maidstone, ME15 6LU",yes,,2017-12-01,,0.18,10,10,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/504264,,2017-12-01
"11 - 17 Castle Dene, Maidstone, Kent",yes,,2019-05-01,,0.58,10,10,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/506154,,2017-12-01
"Old School House Day Nursery,, Station Approach, Headcorn, Kent, TN27 9SD",yes,,2018-06-01,,0.27,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/502253/FULL,,2017-12-01
"84 King Street, Maidstone, ME14 1DZ",yes,,2019-05-01,,0.04,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,15/504748,,2017-12-01
"Garage Site,, Francis Lane, Maidstone, Kent",yes,,2017-12-01,,0.23,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/507233,,2017-12-01
"Kent House,, Beaver Road, Allington, Maidstone, Kent, ME16 0XR",yes,,2018-06-01,,0.3,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/507096,,2017-12-01
"The Lodge,, London Road, Maidstone, Kent, ME16 0LP",yes,,2018-06-01,,1.3,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,reserved matters approval,16/506233,,2017-12-01
"Wierton Place,, Wierton Road,, Boughton Monchelsea, Maidstone, Kent, ME17 4JW",yes,,2017-12-01,,3.79,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,11/0511,,2017-12-01
"The Kings Arms Public House,, High Street, Headcorn, Kent, TN27 9NH",yes,,2019-05-01,,0.1,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/503822,,2017-12-01
"Rear of, 11/13, Albion Place,, Maidstone, Kent, ME14 5DY",yes,,2018-06-01,,0.05,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/501974,,2017-12-01
"Royal Star Arcade,, High Street, Maidstone, Kent, ME14 1JL",yes,,2019-05-01,,0.39,8,8,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,14/505333,,2017-12-01
"36 Melville Road, Maidstone, Kent, ME15 7UR",yes,,2019-05-01,,0.04,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/501618,,2017-12-01
"Star House,, Pudding Lane, Maidstone, Kent, ME14 1LT",yes,,2017-12-01,,0.07,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/501956,,2017-12-01
"239 Boxley Road, Maidstone, Kent, ME14 2BG",yes,,2019-05-01,,0.05,8,8,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/507276,,2017-12-01
"Iden Park Service Station ,, Cranbrook Road, Staplehurst, Kent, TN12 0EJ",yes,,2018-06-01,,0.4,8,8,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,12/0922,,2017-12-01
"Ladds Court,, Chart Hill Road, Chart Sutton, Kent, ME17 3RQ",yes,,2017-12-01,,0.2,7,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/503306,,2017-12-01
"80A London Road, Maidstone, Kent, ME16 0DR",yes,,2019-05-01,,0.07,7,7,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/506224,,2017-12-01
"22 Lower Stone Street, Maidstone, Kent, ME15 6LX",yes,,2019-05-01,,0.02,7,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/501390,,2017-12-01
"98-99 Florence Road, Maidstone, Kent, ME16 8EN",yes,,2019-05-01,,0.03,6,6,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,14/505311,,2017-12-01
"The Forstal,, Mount Castle Lane, Lenham Heath, Kent, ME17 2JB",yes,,2018-06-01,,0.53,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/500374,,2017-12-01
"Naked Foods Ltd (Site 2),, Smarden Road, Headcorn, Kent, TN27 9TA",yes,,2019-05-01,,0.16,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/507545,,2017-12-01
"70 Bank Street, Maidstone, Kent, ME14 1SN",yes,,2019-05-01,,0.02,6,6,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,14/506793,,2017-12-01
"539 Loose Road, Maidstone, ME15 9UQ",yes,,2019-05-01,,0.13,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/506927,,2017-12-01
"509 Loose Road, Maidstone, Kent, ME15 9UQ",yes,,2019-05-01,,0.12,8,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/506270,,2017-12-01
"Roofing Centre Group Ltd,, Mendip House, Leeds Road, Langley, Kent, ME17 3JN",yes,,2019-05-01,,0.42,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,reserved matters approval,16/506591,,2017-12-01
"Land Adjoining Four Wents Orchard,, Chartway Street, Sutton Valence, Kent, ME17 3JA",yes,,2018-06-01,,0.49,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/500464,,2017-12-01
"Radar Studio,, Coldblow Lane, Thurnham, Kent, ME14 3LR",yes,,2018-06-01,,0.29,5,5,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/507279,,2017-12-01
"97 Holland Road, Maidstone, ME14 1UN",yes,,2018-06-01,,0.09,5,5,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/510727,,2017-12-01
"Chapel Farm,, Lenham Heath Road, Lenham Heath, Kent, ME17 2BJ",yes,,2017-12-01,,0.06,5,5,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,17/500653,,2017-12-01
"4 Clarendon Place,, King Street, Maidstone, Kent, ME14 1BQ",yes,,2018-06-01,,0.03,5,5,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,15/507082,,2017-12-01
"Greentops,, Headcorn Road,, Sutton Valence, Kent, ME17 3EH",yes,,2019-05-01,,0.29,5,5,,local-authority-eng:MAI,not owned by a public authority,,,completing,full planning permission,14/500606,,2017-12-01
"Warmlake Business Estate,, Maidstone Road, Sutton Valence, Kent, ME17 3LQ",yes,,2019-05-01,,0.91,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,reserved matters approval,16/508382,,2017-12-01
"3 Blind Lane, Bredhurst, Kent, ME7 3JR",yes,,2017-12-01,,0.36,4,4,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,15/505317,,2017-12-01
"Anchor Inn And Hotel,, Hampstead Lane, Yalding, Kent, ME18 6HG",yes,,2017-12-01,,0.27,1,1,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/506951,,2017-12-01
"Tremayne,, Church Lane, Bearsted, Kent, ME14 4EF",yes,,2019-05-01,,0.32,1,1,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,16/500334,,2017-12-01
"23 Gabriels Hill, Maidstone, ME15 6HR",yes,,2017-12-01,,0.02,5,5,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,10/0017,,2017-12-01
"33-37 Foley Street,, Maidstone, ME14 5BD",yes,,2017-12-01,,0.08,6,6,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,09/1236,,2017-12-01
"2 and 3 Foster Street,, Maidstone, ME15 6NH",yes,,2017-12-01,,0.04,14,14,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,12/0595,,2017-12-01
"25/27 Postley Road, Maidstone, ME15 6TP",yes,,2017-12-01,,0.04,6,6,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,08/2 386,,2017-12-01
"11 Week Street,, Maidstone, ME14 1QW",yes,,2017-12-01,,0.04,14,14,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,08/1057,,2017-12-01
"Headcorn Hall, Biddenden Road,, Headcorn, Ashford, TN27 9JD",yes,,2018-06-01,,2.11,14,14,,local-authority-eng:MAI,not owned by a public authority,,,completing,full planning permission,16/504892,,2017-12-01
"Earl House,, 27 Earl Street,, Maidstone, ME14 1PF",yes,,2017-12-01,,0.01,6,6,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,10/2 161,,2017-12-01
"50 Buckland Road,, Maidstone, ME16 0SH",yes,,2017-12-01,,0.05,5,5,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,10/2 106,,2017-12-01
"47-51, Hartnup Street,, Maidstone, ME16 8LR",yes,,2017-12-01,,0.08,5,5,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,10/0842,,2017-12-01
"1 & 2 Church Street,, Tovil, ME15 6RB",yes,,2017-12-01,,0.08,9,9,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,11/1229,,2017-12-01
"School House, Ashford Road,, Harrietsham, ME17 1AJ",yes,,2017-12-01,,0.36,9,9,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,12/2 140,,2017-12-01
"Land at, Forest Hill,, Tovil, Kent, ME15 6FL",yes,,2019-05-01,,0.51,22,14,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/502355,,2017-12-01
"102 Upper Stone Street,, Maidstone, Kent, ME15 6HD",yes,,2017-12-01,,0.08,26,26,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,09/0154,,2017-12-01
"RPM Installations (Kent) Ltd, The Forge,, 3-5 Farleigh Hill,, Maidstone, ME15 6RG",yes,,2017-12-01,,0.06,10,10,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,11/2 009,,2017-12-01
"20 Tonbridge Road, Maidstone, Kent, ME16 8RT",yes,,2017-12-01,,0.05,5,5,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,11/2 128,,2017-12-01
"10 Tonbridge Road, Maidstone, ME16 8RP",yes,,2017-12-01,,0.03,5,5,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,15/503091,,2017-12-01
"Faith House,, 2 St Faiths Street,, Maidstone, Kent, ME14 1LL",yes,,2017-12-01,,0.08,13,13,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,15/509762,,2017-12-01
"65 College Road,, Maidstone, Kent, ME15 6SX",yes,,2017-12-01,,0.11,7,7,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,14/506460,,2017-12-01
"Kent House,, Romney Place, Maidstone, ME15 6LA",yes,,2019-05-01,,0.57,123,123,,local-authority-eng:MAI,not owned by a public authority,,,completing,other,15/503837,,2017-12-01
"Sussex House,, 21, Lower Stone Street, Maidstone, Kent, ME15 6YT",yes,,2019-05-01,,0.03,12,12,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,PN140037,,2017-12-01
"11 Queen Anne Road, Maidstone, Kent, ME14 1XB",yes,,2018-06-01,,0.06,39,39,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,17/502112/PNOCLA,,2017-12-01
"Holbrook House,, 72 Bank Street, Maidstone, Kent, ME14 1SN",yes,,2018-06-01,,0.03,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,other,15/503786,,2017-12-01
"Unit 4, Trumans Oast, Upper Fowle Hall Farm,, Willow Lane, Paddock Wood, Kent, TN12 6PF",yes,,2017-12-01,,0.39,1,1,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,15/501226,,2017-12-01
"Homeleigh Timber Supplies,, Station Road,, Staplehurst, Kent, TN12 0PY",yes,,2017-12-01,,0.27,12,12,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,14/503305,,2017-12-01
"Southfield Stables, South Lane, Sutton Valence Maidstone Kent ME17 3AZ",yes,,2019-05-01,,0.48,3,3,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,reserved matters approval,17/505294,,2017-12-01
"Bletchingley Oast And Bletchingley Farm Industrial Estate, Pristling Lane, Staplehurst Tonbridge Kent TN12 0HH",yes,,2019-05-01,,0.49,7,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/505670,,2017-12-01
"Medvale House, Mote Road, Maidstone, Kent, ME15 6AH",yes,,2018-06-01,,0.18,81,81,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,17/506475,,2018-06-01
"Land At Brunswick Street, Maidstone, Kent",yes,,2019-05-01,,0.5,47,47,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/504632,,2018-06-01
"11 Station Road,, Maidstone, Kent, ME14 1QN",yes,,2019-05-01,,0.06,27,27,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,17/501835,,2018-06-01
"34C Gabriels Hill,, Maidstone, Kent, ME15 6JJ",yes,,2018-06-01,,0.08,22,22,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/507464,,2018-06-01
"Sharp House, Tovil Green, Tovil, Kent, ME15 6RL",yes,,2018-06-01,,0.17,14,13,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/506266,,2018-06-01
"57 - 59 Church Street,, Tovil, Kent, ME15 6RB",yes,,2019-05-01,,0.13,12,12,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/506707,,2018-06-01
"33 Scott Street, Maidstone, Kent, ME14 2TA",yes,,2018-06-01,,0.1,10,10,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/500532,,2018-06-01
"First Floor , 62, 63 & 64 High Street,, Maidstone, Kent, ME14 1SR",yes,,2018-06-01,,0.08,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/503772,,2018-06-01
"Kent House, Romney Place, Maidstone, Kent, ME15 6LA",yes,,2019-05-01,,0.46,24,24,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/504186,,2018-06-01
"Cornwallis House, Pudding Lane, Maidstone, Kent, ME14 1NY",yes,,2019-05-01,,0.08,7,7,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,17/500405,,2018-06-01
"30 Plains Avenue, Maidstone, Kent, ME15 7AU",yes,,2018-06-01,,0.3,7,6,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,17/504408,,2018-06-01
"Benaiah, Church Lane,, Harrietsham, Kent, ME17 1BE",yes,,2019-05-01,,0.22,6,6,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,17/500602,,2018-06-01
"Bredhurst Garden Centre, Dunn Street, Bredhurst, Gillingham, Kent, ME7 3ND",yes,,2018-06-01,,1.72,4,4,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/502100,,2018-06-01
"478 Loose Road, Maidstone, Kent, ME15 9UB",yes,,2019-05-01,,0.07,5,5,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,17/506568,,2018-06-01
"Artists Studio And Xray Facility, Coldblow Lane, Thurnham, Kent",yes,,2019-05-01,,0.38,2,2,,local-authority-eng:MAI,not owned by a public authority,,,completed,full planning permission,17/501842,,2018-06-01
"Land To The Rear Of Highbourne Park, Rayners Hill, Lenham, Kent, ME17 2PE",yes,,2019-05-01,,0.29,1,1,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/505332,,2018-06-01
"Friningham Manor, Friningham,, Detling, Maidstone, Kent, ME14 3JD",yes,,2018-06-01,,0.32,3,3,,local-authority-eng:MAI,not owned by a public authority,,,not permissioned,,13/0678,,2018-06-01
"Great Thorn Farm, Marden Thorn, Marden, Kent, TN12 9LJ",yes,,2018-06-01,,1.12,8,8,,local-authority-eng:MAI,not owned by a public authority,,,no application,,18/504236,,2018-06-01
"Springwood Road Staff Accommodation Campus, Springwood Road, Barming",yes,,2019-05-01,,1.21,57,57,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,15/502970,,2019-05-01
"Haynes K Vehicle Repairs Centre, Waterloo Street, Maidstone, Kent, ME15 7UH",yes,,2019-05-01,,0.08,10,10,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/503186,,2019-05-01
"9 Sittingbourne Road, Maidstone, Kent, ME14 5ET",yes,,2019-05-01,,0.13,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/504304,,2019-05-01
"Lower Danes, Ashford Road, Harrietsham, Kent, ME17 1BN",yes,,2019-05-01,,0.49,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/504382,,2019-05-01
