site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Former Hewden Hire site Two Waters Road Hemel Hempstead,yes,,2017-12-31,,0.30,36,36,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-08-25,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/011,https://goo.gl/,2017-12-31
Leverstock Green Tennis Club Grasmere Close Hemel Hempstead,yes,,2017-12-31,,1.16,25,25,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,BLR/012,https://goo.gl/,2017-12-31
233 London Road Hemel Hempstead,yes,,2017-12-31,,0.11,10,10,Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,BLR/013,https://goo.gl/,2017-12-31
Apsley Paper Trail land London Road,yes,,2017-12-31,,0.31,31,31,Housing led development,local-authority-eng:DAC,owned by a public authority,,,not permissioned,,BLR/014,https://goo.gl/,2017-12-31
The Point (former petrol filling station) Two Waters Road Hemel Hempstead,yes,,2017-12-31,,0.15,25,25,Housing led development,local-authority-eng:DAC,owned by a public authority,,,not permissioned,,DBC/015,https://goo.gl/,2017-12-31
Former Martindale School Boxted Road Hemel Hempstead,yes,,2017-12-31,,1.41,66,66,Housing led development,local-authority-eng:DAC,owned by a public authority,2015-02-27,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/016,https://goo.gl/,2017-12-31
Frogmore Road Hemel Hempstead,yes,,2017-12-31,,2.93,100,100,Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,BLR/017,https://goo.gl/,2017-12-31
Corner of High Street / Swing Gate Lane Berkhamsted,yes,,2017-12-31,,0.10,11,11,Housing led development,local-authority-eng:DAC,owned by a public authority,2015-06-29,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/018,https://goo.gl/,2017-12-31
Western Road Tring,yes,,2017-12-31,,0.47,25,25,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,BLR/019,https://goo.gl/,2017-12-31
Depot land Langdon Street Tring,yes,,2017-12-31,,0.22,10,10,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-05-18,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/020,https://goo.gl/,2017-12-31
Watling Street (rear of Hicks Road/High Street) Markyate,yes,,2017-12-31,,0.27,10,10,Retrospective application for retention of mobile home granted approval. Housing led development,local-authority-eng:DAC,not owned by a public authority,2015-11-02,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/021,https://goo.gl/,2017-12-31
Garden Scene Nursery Chapel Croft Chipperfield,yes,,2017-12-31,,0.81,12,12,Housing led development,local-authority-eng:DAC,not owned by a public authority,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,BLR/022,https://goo.gl/,2017-12-31
Bourne End Mills Bourne End Lane,yes,,2017-12-31,,3.98,45,45,Housing led development,local-authority-eng:DAC,not owned by a public authority,2017-07-17,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,reserved matters approval,BLR/023,https://goo.gl/,2017-12-31
St Mary's Convent Green End Road Boxmoor,yes,,2017-12-31,,0.81,20,20,Housing led development,local-authority-eng:DAC,not owned by a public authority,2016-06-13,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/024,https://goo.gl/,2017-12-31
Former Sappi Nash Mills,yes,,2017-12-31,,6.67,38,38,Housing led development,local-authority-eng:DAC,not owned by a public authority,2015-10-19,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,full planning permission,BLR/025,https://goo.gl/,2017-12-31
St Francis De Sales Preparatory School Aylesbury Road,yes,,2017-12-31,,0.69,40,40,Housing led development,local-authority-eng:DAC,not owned by a public authority,,,not permissioned,,BLR/026,https://goo.gl/,2017-12-31
