site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"The Plaza, Portsmouth Road, Guildford",yes,,2017-09-27,,0.38,90,90,2017 Submission Local Plan allocation ref. A1,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_022,https://www.guildford.gov.uk/media/26698/The-Plaza-Portsmouth-Road-Guildford/pdf/BFLR2017_022,2017-09-27
"Jewsons, Walnut Tree Close, Guildford",,,2017-09-27,,0.64,175,175,2017 Submission Local Plan allocation ref. A5,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_023,https://www.guildford.gov.uk/media/26699/Jewsons-Walnut-Tree-Close-Guildford/pdf/BFLR2017_023,2017-09-27
"Surrey Police Headquarters, Mount Browne, Sandy Lane, Guildford",,,2017-09-27,,5.9,116,116,2017 Submission Local Plan allocation ref. A32,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_024,https://www.guildford.gov.uk/media/26700/Surrey-Police-Headquarters-Mount-Browne-Sandy-Lane-Guildford/pdf/BFLR2017_024,2017-09-27
"Former Pond Meadow School, Pond Meadow, Guildford",yes,,2017-09-27,,0.6,11,11,2017 Submission Local Plan allocation ref. A20,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_025,https://www.guildford.gov.uk/media/26701/Former-Pond-Meadow-School-Pond-Meadow-Guildford/pdf/BFLR2017_025,2017-09-27
"Land between Farnham Road and the Mount, Guildford",,,2017-09-27,,0.64,70,70,2017 Submission Local Plan allocation ref. A3,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_026,https://www.guildford.gov.uk/media/26702/Land-between-Farnham-Road-and-the-Mount-Guildford/pdf/BFLR2017_026,2017-09-27
"Land at Coltsfoot Drive, 1 Bryony Road and garages, Guildford",,,2017-09-27,,0.64,18,18,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_027,https://www.guildford.gov.uk/media/26703/Land-at-Coltsfoot-Drive-1-Bryony-Road-and-garages-Guildford/pdf/BFLR2017_027,2017-09-27
"Land between Gill Avenue and Rosalind Frankin Close, Guildford",,,2017-09-27,,2.36,61,61,2017 Submission Local Plan allocation ref. A16,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_028,https://www.guildford.gov.uk/media/26704/Land-between-Gill-Avenue-and-Rosalind-Frankin-Close-Guildford/pdf/BFLR2017_028,2017-09-27
"Former Tyrrell site, Long Reach, Ockham",yes,,2018-12-03,,1.98,12,12,Application 17/P/02488 refused on 14 March 2018 - Demolition of existing buildings and erection of 25 x dwellings. Site is PDL in the Green Belt.,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_029,https://www.guildford.gov.uk/media/26705/Former-Tyrrell-site-Long-Reach-Ockham/pdf/BFLR2017_029,2017-09-27
"The Shed Factory, Portsmouth Road, Ripley",,,2017-09-27,,0.4,12,12,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_030,https://www.guildford.gov.uk/media/26706/The-Shed-Factory-Portsmouth-Road-Ripley/pdf/BFLR2017_030,2017-09-27
"Former scrap yard, Aldershot Road, Worplesdon",yes,,2017-12-05,,1.7,45,45,Application ref. 15/P/01987 ,local-authority-eng:GRT,not owned by a public authority,2017-10-17,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_165613,permissioned,full planning permission,BLR_031,https://www.guildford.gov.uk/media/26707/Former-scrap-yard-Aldershot-Road-Worplesdon/pdf/BFLR2017_031,2017-09-27
"Land and buildings at Guildford Railway Station, Guildford ",,,2017-11-30,,2.2,438,438,"2017 Submission Local Plan allocation ref. A7. Application 14/P/02168 refused 30/6/16; appeal APP/Y3615/W/16/3161412 allowed (corrected decision issued on 27/2/18).. Mixed use redevelopment comprising 438 dwellings (Class C3); retail/financial and professional services/food and drink and leisure floorspace (Class A1/A2/A3/Sui Generis and D2 uses); station and general office floorspace (Sui Generis and Class B1 uses); station improvements including new station building with booking hall and concourse (Sui Generis); replacement station and office car parking, new residential car parking, cycle parking, a Station Plaza including new public realm with hard and soft landscaping, new access and servicing arrangements, plant and associated works.",local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_157038,permissioned,,BLR_032,https://www.guildford.gov.uk/media/26708/Land-and-buildings-at-Guildford-Railway-Station-Guildford-/pdf/BFLR2017_032,2017-09-27
"Bright Hill Car Park, Sydenham Road, Guildford",,,2017-09-27,,0.47,40,40,2017 Submission Local Plan allocation ref. A12,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_033,https://www.guildford.gov.uk/media/26709/Bright-Hill-Car-Park-Sydenham-Road-Guildford/pdf/BFLR2017_033,2017-09-27
"North Street redevelopment, Guildford",,,2017-09-27,,3.47,400,400,"2017 Submission Local Plan allocation ref. A6. Mixed ownership as GBC owns freehold, however M&G have a long leasehold over much of the site and there are multiple shorter leases on other parts.",local-authority-eng:GRT,mixed ownership,,,not permissioned,,BLR_034,https://www.guildford.gov.uk/media/26710/North-Street-redevelopment-Guildford/pdf/BFLR2017_034,2017-09-27
"Treetops Boarding Kennels and Loxhill Nursery, Old Portsmouth Road, Peasmarsh, Guildford, GU3 1LN",yes,,2018-10-19,,2,39,39,"Application 17/P/00801 proposes 39 dwellings plus demolition of existing buildings (boarding kennels, cattery and operator's dwelling). Appeal APP/Y3615/W/17/3180620 allowed subject to conditions 18 June 2018.. Full application for the development of 39 residential dwellings with associated vehicular access, public open space, ancillary works and associated infrastructure plus demolition of existing buildings.",local-authority-eng:GRT,not owned by a public authority,2018-02-20,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177231,permissioned,full planning permission,BLR_035,https://www.guildford.gov.uk/media/26711/Treetops-Kennels-and-Loxhill-Nursery-Old-Portsmouth-Road-Guildford/pdf/BFLR2017_035,2017-12-05
"Kernal Court, Walnut Tree Close, Guildford",yes,,2017-09-27,,0.55,100,100,2017 Submission Local Plan allocation ref. A13,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_036,https://www.guildford.gov.uk/media/26712/Kernal-Court-Walnut-Tree-Close-Guildford/pdf/BFLR2017_036,2017-09-27
"Old Reservoir, Oxford Terrace off Sydenham Road, Guildford",,,2017-09-27,,0.1,5,5,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_037,https://www.guildford.gov.uk/media/26713/Old-Reservoir-Oxford-Terrace-off-Sydenham-Road-Guildford/pdf/BFLR2017_037,2017-09-27
"The Forge, 129 Ash Street, Ash",,,2017-09-27,,0.13,5,5,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_038,https://www.guildford.gov.uk/media/26714/The-Forge-129-Ash-Street-Ash/pdf/BFLR2017_038,2017-09-27
"1 Ward Street, Guildford",,,2018-12-03,,0.02,8,8,Application ref. 17/P/02566. Change of use to the first and second floors from Use Class D2 to Use Class C3 and addition of one extra floor to provide 8no. residential flats.,local-authority-eng:GRT,not owned by a public authority,2018-04-06,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_039,https://www.guildford.gov.uk/media/26715/1-Ward-Street-Guildford/pdf/BFLR2017_039,2017-09-27
"Kingdom Hall, 236 High Street, Guildford",,,2018-12-03,,0.03,6,6,Application 08/P/00884 refused on 6 August 2008 - Erection of six storey building comprising 10 flats with 6 cycle spaces and replacement meeting hall following demolition of existing building.,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,not permissioned,,BLR_040,https://www.guildford.gov.uk/media/26716/Kingdom-Hall-236-High-Street-Guildford/pdf/BFLR2017_040,2017-09-27
"Finance House, Park Street, Guildford ",,,2017-09-27,,0.04,6,6,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_041,https://www.guildford.gov.uk/media/26717/Finance-House-Park-Street-Guildford-/pdf/BFLR2017_041,2017-09-27
"Stadium Works, Oxenden Road, Tongham",yes,,2017-09-27,,0.1,6,6,Erection of a two storey detached building comprising of four x two bedroom flats and two x one bedroom flats with associated parking and landscaping following demolition of existing building.,local-authority-eng:GRT,not owned by a public authority,2017-09-20,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177211,permissioned,full planning permission,BLR_042,https://www.guildford.gov.uk/media/26718/Stadium-Works-Oxenden-Road-Tongham/pdf/BFLR2017_042,2017-09-27
"White Lion Walk, High Street, Guildford",,,2017-10-20,,0.39,50,50,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_043,https://www.guildford.gov.uk/media/26719/White-Lion-Walk-High-Street-Guildford/pdf/BFLR2017_043,2017-10-20
"111 Epsom Road, Guildford",yes,,2017-10-20,,0.14,6,6,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_044,https://www.guildford.gov.uk/media/26720/111-Epsom-Road-Guildford/pdf/BFLR2017_044,2017-10-20
"Land off Easington Place, Guildford",yes,,2017-10-20,,0.51,10,10,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_045,https://www.guildford.gov.uk/media/26721/Land-off-Easington-Place-Guildford/pdf/BFLR2017_045,2017-10-20
"Land at Guildford Fire Station, 14a to 18 Ladymead, Guildford, GU1 1DL",yes,,2018-12-03,,0.13,6,6,"Proposed erection of twelve one-bedroom flats with associated parking, following demolition of existing residential and storage premises.",local-authority-eng:GRT,owned by a public authority,2018-07-27,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_177096,permissioned,full planning permission,BLR_046,https://www.guildford.gov.uk/media/26722/Land-at-Guildford-Fire-Station-14a-to-18-Ladymead-Guildford-GU1-1DL/pdf/BFLR2017_046,2017-10-20
"13, Lower Edgeborough Road, Guildford, GU1 2DX",yes,,2017-10-20,,0.13,10,10,Application 16/P/02070 dismissed at appeal (ref. APP/Y3615/W/17/3169598) - Erection of 14 flats (Decision issued 7 July 2017).,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_173761,not permissioned,,BLR_047,https://www.guildford.gov.uk/media/26723/13-Lower-Edgeborough-Road-Guildford-GU1-2DX/pdf/BFLR2017_047,2017-10-20
"Garage, 92 Send Road, Send, GU23 7EZ",yes,,2017-10-20,,0.16,20,20,Application 17/P/00566 refused on 27 June 2017 - Demolition of existing buildings and erection of 8 x dwellings. Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_176826,not permissioned,,BLR_048,https://www.guildford.gov.uk/media/26724/Garage-92-Send-Road-Send-GU23-7EZ/pdf/BFLR2017_048,2017-10-20
"HM Prison Send, Ripley Road, Send, GU23 7LJ",,,2017-10-20,,8.24,150,150,Site is PDL in the Green Belt,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_049,https://www.guildford.gov.uk/media/26725/HM-Prison-Send-Ripley-Road-Send-GU23-7LJ/pdf/BFLR2017_049,2017-10-20
"Land at Oak Hill, Wood Street Village",yes,,2017-10-20,,4.4,22,22,Part of site is PDL in the Green Belt; remainder is PDL within the current village inset boundary.,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_050,https://www.guildford.gov.uk/media/26726/Land-at-Oak-Hill-Wood-Street-Village/pdf/BFLR2017_050,2017-10-20
"Dryden Court, Lower Edgeborough Road, Guildford",yes,,2017-10-20,,0.12,6,6,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_051,https://www.guildford.gov.uk/media/26727/Dryden-Court-Lower-Edgeborough-Road-Guildford/pdf/BFLR2017_051,2017-10-20
"Guildford Adult Education Centre, Sydenham Road, Guildford",,,2018-12-03,,0.41,15,15,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_052,https://www.guildford.gov.uk/media/26728/Guildford-Adult-Education-Centre-Sydenham-Road-Guildford/pdf/BFLR2017_052,2017-10-20
"Pewley Hill Centre, Guildford",,,2018-12-03,,0.22,6,6,Site is owned by Surrey County Council which has indicated it is likely to become available within the period covered by the Submission Local Plan.,local-authority-eng:GRT,owned by a public authority,,,not permissioned,,BLR_053,https://www.guildford.gov.uk/media/26729/Pewley-Hill-Centre-Guildford/pdf/BFLR2017_053,2017-10-20
"City View Place, 67 Sydenham Road, Guildford, GU1 3RY",,,2018-10-19,,0.04,9,9,"Application ref. 17/P/01179. Proposed change of use of existing building from B1a offices to C3 residential (9 flats), changes to front and rear elevations, extensions and alterations to fourth floor level, additional floor space at first floor level, provision of park lift stacking system and creation of 8 parking spaces with turning space.",local-authority-eng:GRT,not owned by a public authority,2017-11-10,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177895,permissioned,full planning permission,BLR_054,https://www.guildford.gov.uk/media/29004/BLR-054/pdf/BLR_054.pdf,2018-10-19
"Howard of Effingham School & Lodge Farm, Lower Rd & Browns Field, Browns Lane, Effingham, Leatherhead, KT24",,,2018-10-19,,3.7,99,99,"Application ref. 14/P/02109. Hybrid planning application for outline permission (only access to be considered) for the erection of a replacement secondary school for Howard of Effingham and up to 258 residential dwellings with means of access at Howard of Effingham School and Lodge Farm, Lower Road following demolition of all existing buildings; and full permission for the erection of 37 dwellings, with access, parking and landscaping works on land at Brown's Field, Brown's Lane, Effingham.",local-authority-eng:GRT,not owned by a public authority,2018-03-21,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_156829,permissioned,other,BLR_055,https://www.guildford.gov.uk/media/29005/BLR-055/pdf/BLR_055.pdf,2018-10-19
"Hitherbury House, 97 Portsmouth Road, Guildford, GU2 4DL",,,2018-10-19,,0.12,7,7,"Application ref. 16/P/00402. Restoration, refurbishment and conversion of the existing office building, erection of three storey side extension to provide seven flats (3x1 bed, 3x2bed & 1x3 bed), landscaping, 9 parking spaces and 12 cycle parking spaces.",local-authority-eng:GRT,not owned by a public authority,2016-05-12,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_168373,permissioned,full planning permission,BLR_056,https://www.guildford.gov.uk/media/29006/BLR-056/pdf/BLR_056.pdf,2018-10-19
"Land at, 120-124 Ash Street, Ash, Guildford, GU12 6LL",,,2018-10-19,,0.2,9,9,Application ref. 16/P/00454. Outline application for the erection of nine residential dwellings following demolition of existing dwellings and outbuildings (all matters reserved).,local-authority-eng:GRT,not owned by a public authority,2017-02-10,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,BLR_057,https://www.guildford.gov.uk/media/29007/BLR-057/pdf/BLR_057.pdf,2018-10-19
"Land to the East of South Cottage, White Horse Lane, Ripley, GU23 6BB",,,2018-10-19,,0.95,26,26,"Application ref. 16/P/00608. Allowed at appeal, ref. APP/Y3615/W/16/3164814 (Decision date 23 August 2017). Outline planning application for the demolition of existing petrol filling station, car sales buildings and dilapidated workshops and the construction of up to 26 residential units to the rear and 2 retail/commercial units on the High Street frontage (for flexible A1, A2, A3 or A4 use) and associated car parking and landscaping all matters reserved except access.",local-authority-eng:GRT,not owned by a public authority,2016-06-22,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_058,https://www.guildford.gov.uk/media/29008/BLR-058/pdf/BLR_058.pdf,2018-10-19
"Hare And Hounds, 57 Broad Street, Guildford, GU3 3BG",,,2018-10-19,,0.2,10,10,Application ref. 16/P/00805. Demolition of existing restaurant/bar and the construction of 10 new houses (8 x 3 bed and 1 x 4 bed) with associated parking and landscaping.,local-authority-eng:GRT,not owned by a public authority,2017-01-16,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_169687,permissioned,full planning permission,BLR_059,https://www.guildford.gov.uk/media/29009/BLR-059/pdf/BLR_059.pdf,2018-10-19
"Stonechat, Silkmore Lane, West Horsley, Leatherhead, KT24 6JB",,,2018-10-19,,0.29,1,1,Application ref. 17/P/02144 . Erection of two five bedroom dwellings together with associated works following the demolition of the existing dwelling and detached garage (revision of 16/P/01709). ,local-authority-eng:GRT,not owned by a public authority,2017-01-06,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_061,https://www.guildford.gov.uk/media/29011/BLR-061/pdf/BLR_061.pdf,2018-10-19
"The Legion, Millbrook, Guildford, GU1 3YA",,,2018-10-19,,0.03,6,6,"Application ref. 17/P/00907. Change of use and conversion of the existing bar/nightclub building, including partial realignment of second front fašade, to create six residential units (Use Class C3).",local-authority-eng:GRT,not owned by a public authority,2017-12-18,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_062,https://www.guildford.gov.uk/media/29012/BLR-062/pdf/BLR_062.pdf,2018-10-19
"Builders Yard, 9 Down Road, Guildford, GU1 2PX",,,2018-10-19,,0.36,2,2,Application ref. 17/P/01191. Erection of a pair of semi-detached dwellings with associated off-street parking and gardens following the change of use of the existing buiilders' yard and demolition of the existing building.,local-authority-eng:GRT,not owned by a public authority,2017-10-27,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_063,https://www.guildford.gov.uk/media/29013/BLR-063/pdf/BLR_063.pdf,2018-10-19
"Bell And Colvill (Horsley), Epsom Road, West Horsley, Leatherhead, KT24 6AU",,,2018-10-19,,1.4,7,7,"Application ref. 17/P/01580. Erection of ten dwellings (three pairs of 3-bed semi-detached, two pairs of 4 bed semi-detached) with associated access improvements, car parking and landscaping following demolition of existing workshop, showroom, three residential properties and removal of hardstanding.",local-authority-eng:GRT,not owned by a public authority,2018-01-25,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_064,https://www.guildford.gov.uk/media/29014/BLR-064/pdf/BLR_064.pdf,2018-10-19
"Mount Manor House, 16 The Mount, Guildford, GU2 4HN",,,2018-10-19,,0.13,8,8,"Application ref. 17/P/01960. Change of use from B1 Office to C3 Residential and creation of 1 x 2 bed apartment, 6 x 1 bedroom apartments and a 4 bedroom house. Construction of a new infill single storey rear extension with basement.",local-authority-eng:GRT,not owned by a public authority,2018-02-21,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_065,https://www.guildford.gov.uk/media/29015/BLR-065/pdf/BLR_065.pdf,2018-10-19
"Hill Villa, Coopers Yard, Frog Grove Lane, Wood Street Village, Guildford, GU3 3HD",,,2018-10-19,,0.26,2,2,Application ref. 17/P/01970. Demolition of existing buildings and redevelopment to form 2 No houses and associated garaging and parking.,local-authority-eng:GRT,not owned by a public authority,2017-11-17,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_066,https://www.guildford.gov.uk/media/29016/BLR-066/pdf/BLR_066.pdf,2018-10-19
"The Founders Studio, The Guildford School Of Acting, Millbrook, Guildford",,,2018-10-19,,0.03,6,6,"Application ref. 17/P/02214. The erection of 3 storey building comprising A1, A2 and B1a uses on the ground floor and 4 x 1 bed and 2 x 2 bed flats above following demolition of existing building.",local-authority-eng:GRT,not owned by a public authority,2018-03-14,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_067,https://www.guildford.gov.uk/media/29017/BLR-067/pdf/BLR_067.pdf,2018-10-19
"Stoke Mill, Woking Road, Guildford, GU1 1QA",,,2018-10-19,,0.45,23,23,"Application ref. 17/W/00095. Application for notification for prior approval for a proposed change of use of a building from Office Use (Class B1(a)) to a Dwellinghouse (Class C3), comprising 23 residential units.",local-authority-eng:GRT,not owned by a public authority,2017-12-28,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_069,https://www.guildford.gov.uk/media/29019/BLR-069/pdf/BLR_069.pdf,2018-10-19
"Stoughton Social Club, 172 Worplesdon Road, Guildford",,,2018-10-19,,0.14,14,14,"Application ref. 18/P/00043. Extension, refurbishment and change of use of a vacant social club to 14 flats, including associated landscaping works, construction of a refuse and cycle store and parking provision.",local-authority-eng:GRT,not owned by a public authority,2018-06-11,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_180626,permissioned,full planning permission,BLR_070,https://www.guildford.gov.uk/media/29020/BLR-070/pdf/BLR_070.pdf,2018-10-19
"Day Nursery, 56 Epsom Road, Guildford, GU4 7AA",,,2018-10-19,,0.08,6,6,"Application ref. 18/P/00323. Creation of six flats following change of use from D1 (Nursery) to C3 (Residential) use. Internal alterations and erection of a three storey extension on the eastern elevation with associated landscaping, parking and associated works.",local-authority-eng:GRT,not owned by a public authority,2018-08-15,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,BLR_071,https://www.guildford.gov.uk/media/29021/BLR-071/pdf/BLR_071.pdf,2018-10-19
"Roseberry, Keens Lane, Guildford, GU3 3JS",,,2018-12-04,,0.26,7,7,"Application ref. 18/P/00058. Proposed erection of eight two storey dwellinghouses (one detached dwelling, two pairs of semi-detached dwellings and a terrace of three dwellings) with associated parking, landscaping and access improvement works, following demolition of existing buildings",local-authority-eng:GRT,not owned by a public authority,2018-03-09,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_180657,permissioned,full planning permission,BLR_072,https://www.guildford.gov.uk/media/29022/BLR-072/pdf/BLR_072.pdf,2018-12-04
"Inner Court, Pewley Hill, Guildford, GU1 3SP",,,2018-10-31,,0.03,2,2,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_073,https://www.guildford.gov.uk/media/29023/BLR-073/pdf/BLR_073.pdf,2018-10-31
"Oldlands Field Yard, Garlicks Arch Copse, Portsmouth Road, Ripley, GU2 6EL",,,2018-11-02,,0.32,10,10,,local-authority-eng:GRT,not owned by a public authority,,,not permissioned,,BLR_074,https://www.guildford.gov.uk/media/29024/BLR-074/pdf/BLR_074.pdf,2018-11-02
