site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"7, Windsor Road, Slough, SL1 2DX",,,2019-12-06,,0.04,0,0,F/06466/009. Prior approval notification for change of use from offices (B1) to 19no residential flats (C3). http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2017-03-03,,permissioned,full planning permission,br73,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Gibtel Transport Café, Colnbrook , SL3 8QG",,,2019-12-06,,0.28,0,0,cfs99. residential. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br2,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Buckingham Gateway,132-134, High Street, Slough, SL1 1HP",,,2019-12-06,,0.51,0,0,"PreApp/1192. Construction of 350 residential units, 7,000sqft of retail floor space, 20,000sqft gym and undercroft parking.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br15,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Compuware Ltd, 163, Bath Road, Slough, SL1 4AA",,,2019-12-06,,0.44,0,0,P/04241/013. Change of use from C1 to C3,local-authority-eng:SLG,not owned by a public authority,2019-04-15,,permissioned,full planning permission,br24,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Slough Family Centre, Chalvey Park, Slough, SL1 2HX",,,2019-12-06,,0.20,0,0,P/16841/000. Construction of 4no. four bedroom houses and 6no.three bedroom houses.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br51,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"234-236, High Street, Slough, Berkshire, SL1 1JU",,,2019-12-06,,0.06,0,0,"P/02418/036. Rear extension, mansard roof. Conversion of 1st, 2nd & 3rd floors.",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br56,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Stoke Road Bus Depot, Stanley Cottages, SL2 5AQ",,,2019-12-06,,0.54,0,0,cfs69. Circa 150 residential units in undercroft parked blocks between 2 to 12 storeys.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf,local-authority-eng:SLG,mixed ownership,,,not permissioned,,br11,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"72-74, Stoke Road, Slough, SL1 5AP",,,2019-12-06,,0.09,0,0,P/00943/008. Demolition of existing buildings and construction of Part 4/Part 5 storey building comprising ground floor retail space and 24 no flats.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br64,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
Tower and Ashbourne House,,,2019-12-06,,1.12,0,0,S/00020/005. Residential development - flats,local-authority-eng:SLG,owned by a public authority,,,pending decision,,br1,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"204-206, High Street, Slough, SL1 1JS",,,2019-12-06,,0.26,0,0,P/02683/013. Ground floor retail with residential above.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br31,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"64, Mill Street, Slough, SL2 5DH",,,2019-12-06,,0.08,0,0,P/00619/007. Demolition of gym and construction of an apartment building.,local-authority-eng:SLG,not owned by a public authority,2018-02-27,,permissioned,full planning permission,br58,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"19-25, Lansdowne Avenue, Slough, Berkshire, SL1 3SG",,,2019-12-06,,0.18,0,0,P/01158/023. Demolition of existing building and erection of two buildings containing 24 no.dwellings.,local-authority-eng:SLG,not owned by a public authority,2018-02-19,,permissioned,full planning permission,br65,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Maria Cowland Hall, Bower Way, SL1 5HX",,,2019-12-06,,0.17,0,0,cfs53. Circa 14 private flats.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,br47,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Forward Building, 44-46, Windsor Road, Slough, SL1 2EJ",,,2019-12-06,,0.07,0,0,P/00669/016. Change of use from office to residentail.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br52,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Greenwatt Way, Slough, Berkshire, SL1 3SJ",,,2019-12-06,,0.52,0,0,"P/00322/023, P/00322/023. 60 extra care flats in a 4 storey building & a medical hub.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,2017-11-23,,permissioned,reserved matters approval,br26,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"15-23, Church Street, Slough, Berkshire, SL1 2NL",,,2019-12-06,,0.08,0,0,P/01571/012. Demolition of existing building. Construction of six storey building retail and 41 residential flats to the upper floors.,local-authority-eng:SLG,not owned by a public authority,2019-03-20,,permissioned,full planning permission,br57,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Akzo Nobel, Wexham Road, SL2 5DS",,,2019-12-06,,12.77,0,0,cfs27. Up to 800 homes and employment uses.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJY-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br33,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Rear of Atria House, 219, Bath Road, Slough, Slough, Slough, SL1 4AA",,,2019-12-06,,0.85,0,0,P/06954/030. New build residential - 37 units. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br34,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Haymill Community Centre, Burnham Lane",,,2019-12-06,,1.33,0,0,cfs42. Houses,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,br17,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Land at junction of, Herschel Street, Victoria Street",,,2019-12-06,,0.11,0,0,PreApp/1112. Apartments,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br44,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Langley Business Centre , Station Road , SL3 8DS",,,2019-12-06,,6.84,0,0,"cfs13. 2.9 ha of the site is already allocated and can accommodate 290 dwellings and 4,000sqm of retail floorspace. The remaining 3.9 ha can accommodate 150 - 200 dwellings. Please see main document for more info.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLF-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br32,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"277 & 279, High Street, Slough, SL1 1BN",,,2019-12-06,,0.08,0,0,P/01276/003. Construction of 57 residential units.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br68,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Gurney House, Upton Road, Slough, SL1 2AE",,,2019-12-06,,0.37,0,0,P/06350/001. 10 town houses.,local-authority-eng:SLG,not owned by a public authority,2018-06-21,,permissioned,full planning permission,br22,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Iceland Foods Plc, Farnburn Avenue, Slough, SL1 4XT",,,2019-12-06,,0.09,0,0,P/00419/017. Demolition and construction of a 4 storey residential building to provide flats.,local-authority-eng:SLG,not owned by a public authority,2017-12-20,,permissioned,full planning permission,br53,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"174 - 178 High Street, Slough, SL1 1JP",,,2019-12-06,,0.16,0,0,cfs66. Ground floor retail with 4 to 5 storey residential blocks above comprising circa 30 units.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br48,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"47-58, Mill Street, Slough, Berkshire, SL2 5AD",,,2019-12-06,,0.72,0,0,PreApp/00757. Demolition of existing buildings (flats and houses).. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br23,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Kingfisher Court, Farnham Road, Slough, SL2 1JF",,,2019-12-06,,0.04,0,0,P/01935/046. Outline PP for flats.,local-authority-eng:SLG,not owned by a public authority,2018-03-14,,permissioned,outline planning permission,br107,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06
"Lady Haig R B L (slough) Club Ltd, 70, Stoke Road, Slough, SL2 5AP",,,2019-12-06,,0.21,0,0,P/00106/012. Redevelopment to provide 39no. flats in a part 4 / part 5 / part 6 storey building.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2017-05-30,,permissioned,full planning permission,br63,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"Site of the School of Nursing, Wexham Park Hospital, Wexham street, SL2 4HL",,,2019-12-06,,0.63,0,0,cfs30. 2-3 story town houses.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,br25,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Royal Mail Delivery Office, Wellington Street",,,2019-12-06,,1.25,0,0,SSA16. Residential or mixed use: business and residential.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,br3,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Rotunda, Northampton Avenue",,,2019-12-06,,0.40,0,0,cfs55. Flats above health centre,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,br28,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
Merrymakers (and garage court/houses); Meadow Road,,,2019-12-06,,0.51,0,0,"cfs40, PreApp. Flats above health centre plus a hall.",local-authority-eng:SLG,owned by a public authority,,,not permissioned,,br14,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Brunel Way, Octagon, Slough, Berkshire.",,,2019-12-06,,0.35,0,0,"P/04888/019. Mixed use, private rented sector (PRS), resident accommodation, a hotel with conferencing and business facilities, a retail unit.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,br12,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Alexandra Plaza, 33, Chalvey Road West, Slough, SL1 2NJ",,,2019-12-06,,0.27,0,0,P/08040/020. Addition of third story and change of use of the first and second floors to provide a total of 32 residential flats.,local-authority-eng:SLG,not owned by a public authority,2019-02-06,,permissioned,full planning permission,br10,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01
"Former Rochford Hostel, Site between Uxbridge Road & Rochford Gardens, Slough, SL2 5NU",,,2019-12-06,,0.25,0,0,S/00021/002. Construction of 20 homes for people with learning difficulties.,local-authority-eng:SLG,owned by a public authority,2017-06-08,,permissioned,full planning permission,br46,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
"18-24, Stoke Road, Slough, Berkshire, SL2 5AG",,,2019-12-06,,0.22,0,0,F/06271/012. Change of use (office to 40 flats).,local-authority-eng:SLG,not owned by a public authority,2018-01-18,,permissioned,full planning permission,br59,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13
