site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Co-Op Building, John Street",yes,,2017-03-21,,0.04,6,6,17/00502/CU - Change of use of part of the building into six x2 to bedflats B1 unit,local-authority-eng:LAC,not owned by a public authority,2017-10-19,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,60,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21
"Lundsfield Quarry, Kellet Road",yes,,2017-03-21,,13.44,250,200,"The site has a draft allocation in the emerging Strategic Policies and Land Allocations DPD (policies SG11, SG13 & H1).",local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,61,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21
Windermere Road Garages,yes,,2018-02-15,,0.19,6,4,,local-authority-eng:LAC,owned by a public authority,,,not permissioned,,83,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Former Police Station, Heysham Road",yes,,2018-02-15,,0.06,14,14,"Planning permission was previously granted for 14 apartments and a retail unit on the site - see 11/01089/FUL & 14/00291/VCN - Erection of 14 no apartments. construction of 3000sq ft retail unit with a further 1000sq ft storage area, parking for 10 vehicles and traffic calming to Knowlys Road (variation of conditions on planning permission 11/01089/FUL)",local-authority-eng:LAC,not owned by a public authority,2012-04-11,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,179,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Garage, Grosvenor Road",yes,,2018-02-15,,0.06,9,9,17/00162/OUT - Erection of 9 flats & parking. The planning permission expires on 7 August 2019 and includes conditions requiring the submission of an application and approval of details before development commences.,local-authority-eng:LAC,not owned by a public authority,2017-05-18,https://planning.lancaster.gov.uk/online-applications/,permissioned,outline planning permission,202,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Sunacre Court, Maple Avenue",yes,,2018-02-15,,0.14,6,6,16/00861/FUL – Erection of a 2-storey block of four flats and a pair of 2-storey semi- detached dwellings with associated access and parking,local-authority-eng:LAC,not owned by a public authority,2016-08-08,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,203,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Garages Adjacent 32 Tan Hill Drive Lancaster Lancashire LA1 2JB,yes,,2018-02-15,,0.04,1,1,,local-authority-eng:LAC,,,,not permissioned,,252,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"New Quay, New Quay Road",yes,,2018-02-15,,0.37,12,12,16/00581/OUT - Outline application for the erection of up to 12 dwellings including associated cycle/pedestrian access. The site has a draft allocation for housing in the emerging Strategic Policies and Land Allocations DPD (policy H1.1),local-authority-eng:LAC,not owned by a public authority,2016-12-22,https://planning.lancaster.gov.uk/online-applications/,permissioned,outline planning permission,260,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Land At Corner Of Bulk Road And St Leonards Gate,yes,,2018-02-15,,0.15,4,4,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,268,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Private Car Park, Dolphinlee Bridge",yes,,2018-02-15,,0.71,15,10,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy SG7),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,289,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"The Abattoir, Wyresdale Road",yes,,2018-02-15,,1.68,40,35,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H5),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,331,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Canal Quarter, Lancaster",yes,,2018-02-15,,6.49,400,350,"The site has a draft allocation in the emerging Strategic Policies and Land Allocations DPD for a mixture of residential, commercial, retail, cultural, tourism and car parking (policy SG5)",local-authority-eng:LAC,mixed ownership,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,343/385/833,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Bowling Green, The Bowerham Hotel",yes,,2018-02-15,,0.16,6,4,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,355,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Farmers Auction Mart, Wyresdale Road",yes,,2018-02-15,,3.21,84,72,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H5),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,359,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Ridge Lea Hospital,yes,,2018-02-15,,3.66,88,75,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H3.1),local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,369,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"University Of Cumbria, Coulston Road",yes,,2018-02-15,,1.54,20,15,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy EC6),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,372,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Former Filter House, Scotforth Road",yes,,2017-03-21,,0.73,28,28,18/00637/VCN - Erection of two 4-storey student accommodation buildings comprising of 28 6-bed cluster flats (C4) with associated car parking and bin and cycle stores (pursuant to the variation of condition 2 on planning permission 16/00847/FUL),local-authority-eng:LAC,,2017-02-13,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,375,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21
Stone Row Head,yes,,2018-02-15,,0.88,12,10,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H3.2),local-authority-eng:LAC,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,383,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Former Pontins Holiday Camp, Carr Lane",yes,,2018-02-15,,19.83,600,576,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy DOS5) 18/01593/OUT - Erection of 9 dwellings (the permission relates to part of the site),local-authority-eng:LAC,not owned by a public authority,2007-05-30,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,408,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Club, Victoria Street",yes,,2018-02-15,,0.1,12,8,,local-authority-eng:LAC,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,481,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Nursery On White Lund Road, White Lund",yes,,2017-03-21,,0.9,12,9,,local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,495,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21
"Land West Of 113 White Lund Road, Oxcliffe Road",yes,,2018-02-15,,0.23,5,5,17/01384/FUL - Demolition of existing dwelling and detached garage and erection of 5 detached 2-storey dwellings with associated access and landscaping.,local-authority-eng:LAC,not owned by a public authority,2018-01-25,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,500,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Westview Road Car Park,yes,,2018-02-15,,0.34,28,24,,local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,522,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Battery Hotel, Sandylands Promenade",yes,,2018-02-15,,0.13,17,17,"14/00106/CU - Change of use and conversion of former public house (A4) to five 1-bed, eight 2- bed and four 3-bed apartments (C3), construction of dormers to front and rear, creation of associated car parking and landscaping and the demolition of existing single storey buildings.",local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,692,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
5-11 Brock Street,yes,,2018-02-15,,0.04,35,30,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,693,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
47-51 North Road,yes,,2018-02-15,,0.11,35,35,"The planning permission 15/01122/FUL expires on 06/07/2019. The permission requires the submission an application and approval of details prior to renovation of the rear yard. 14/00961/CU - Change of use of upper floors from retail and storage to student accommodation comprising 35 studio apartments, creation of a fourth floor with alterations to the roof including new dormer windows to the front and rear, alterations to fenestration",local-authority-eng:LAC,not owned by a public authority,2014-04-08,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,698,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
"Halton Mill, Mill Lane",yes,,2018-02-15,,1.1,35,30,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H2.6),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,713,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Lune Industrial Estate,yes,,2018-02-15,,20.89,200,150,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy DOS2) for mixed residential and employment use,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,736,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15
Lansil Sports and Social Club,yes,,2019-01-02,,1.6,35,30,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy SG7),local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,823,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2019-01-02
