site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
1 - 11 Cumberland Street,yes,,2018-12-28,,0.29,209,209,"Erection of a mixed use building comprising of 33 one bedroom, 85 two bedroom, 13 three Bedroom, 21 one bedroom Duplex, 2 two bedroom Duplex, with 22 Studio Appartments with commercial units at ground floor level with associated car parking, cycle store and amenity space",local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SZ4KGLI000,pending decision,,SHLAA564,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/561-to-564.pdf,2017-12-01
"Chubb House, 400 Dallow Road",yes,,2018-12-28,,0.60,130,130,Change of use from office(s) (B1a) to (C3) residential. (Class O) 130 Dwellings,local-authority-eng:LUT,,2016-06-15,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001YKHKGLI000,permissioned,other,SHLAA565,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/565-and-566.pdf,2017-12-01
176-180A Dunstable Road,,,2018-12-28,,0.03,6,5,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S2PKGLI000,not permissioned,,SHLAA566,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/565-and-566.pdf,2017-12-01
55 George Street And 2B George Street West,yes,,2018-12-28,,0.02,5,5,Conversion and change of use of first and second floors from retail to 5 one bedroom flats,local-authority-eng:LUT,,2016-08-02,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NHCKGLI000,permissioned,full planning permission,SHLAA567,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/567-and-568.pdf,2017-12-01
"Tracey Court, 76 Hibbert Street",yes,,2018-12-28,,0.11,5,5,Erection of a new mansard floor to accommodate 5 additional one bed flats,local-authority-eng:LUT,,2016-09-06,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UI6KGLI000,permissioned,full planning permission,SHLAA569,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/569-and-570.pdf,2017-12-01
"Regent Court & Regent Court South, Laporte Way",yes,,2018-12-28,,0.95,111,111,"Change of use under Class O - from offices (use class B1(a)) to 111 residential units (use class C3), comprising of 83 residential units within Randstad Court (all floors) and 28 residential units within Randstad Court South (all floors)",local-authority-eng:LUT,,2016-10-03,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=P0YDJRKG05503,permissioned,other,SHLAA571,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/571-and-572.pdf,2017-12-01
"1 Park Terrace, Manor Road",yes,,2018-12-28,,0.01,10,10,Change of use from office(s) (B1(a)) to (C3) 8x studio flats,local-authority-eng:LUT,,2016-05-04,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001TU3KGLI000,permissioned,other,SHLAA573,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/573-and-574.pdf,2017-12-01
14 Stuart Street,yes,,2018-12-28,,0.02,5,5,The site also benefits from additional permission (15/01658/FUL). Conversion and change of use of part of the ground floor from office to one bedroom flat and external alterations,local-authority-eng:LUT,,2017-09-22,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001ND7KGLI000,permissioned,full planning permission,SHLAA574,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/573-and-574.pdf,2017-12-01
46 Windsor Walk,yes,,2018-12-28,,0.02,5,5,Prior Approval for a Change Of Use from Storage or Distribution Buildings (Class B8) and any land within its curtilage to Dwellinghouse (Class C3).,local-authority-eng:LUT,,2016-04-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OKQKGLI000,permissioned,other,SHLAA575,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/575-and-576.pdf,2017-12-01
Berry Leys garage courts,,,2018-12-28,,0.22,12,11,No planning history exists for this site,local-authority-eng:LUT,,,,not permissioned,,SHLAA577,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/577-and-578.pdf,2017-12-01
Oatfield Close garage courts,,,2018-12-28,,0.15,6,5,No planning history exists for this site,local-authority-eng:LUT,,,,not permissioned,,SHLAA578,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/577-and-578.pdf,2017-12-01
Easingwold Gardens garage courts,,,2018-12-28,,0.22,12,11,No planning history exists for this site,local-authority-eng:LUT,,,,not permissioned,,SHLAA583,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/583.pdf,2017-12-01
19-21 Burr Street,,,2018-12-28,,0.24,64,64,This site is part of SHLAA489. Erection of 4 and 5 story building comprising 64 residential units. https://www.luton.gov.uk/ENVIRONMENT/PLANNING/REGIONAL%20AND%20LOCAL%20PLANNING/HIGHTOWN-MASTERPLAN/Pages/default.aspx,local-authority-eng:LUT,,2018-02-26,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001X1YKGLI000,permissioned,outline planning permission,SHLAA584,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/583-and-584.pdf,2018-12-28
48 Crawley Green Road,yes,,2018-12-28,,0.25,39,39,Erection of four storey building comprising of 28 one bedroom and 12 two bedroom flats with parking and alterations to access after demolition of existing dwellinghouse,local-authority-eng:LUT,,2017-07-05,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HA5ARVKGE0000,permissioned,full planning permission,SHLAA585,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/585-and-586.pdf,2018-12-28
8-10 George Street West,yes,,2018-12-28,,0.04,8,8,The site also benefits from an extant permission (16/02119/FUL). Conversion and change of use from offices(Class B1) to flats (Class C3) including internal and external alterations,local-authority-eng:LUT,,2017-06-06,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001N7BKGLI000,permissioned,full planning permission,SHLAA586,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/585-and-586.pdf,2018-12-28
"Chicagos, 22 - 42 Gordon Street",yes,,2018-12-28,,0.17,59,59,Erection of a 4-6 storey building comprising of 29 one bedroom and 30 two bedroom flats,local-authority-eng:LUT,,2017-08-07,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001ZFFKGLI000,permissioned,full planning permission,SHLAA587,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/587-and-588.pdf,2018-12-28
"Hatton Place, 114-134 Midland Road",yes,,2018-12-28,,0.08,6,6,Conversion and change of use of night club (Class A4) to 1 No. studio flat and 5 No. 2 bedroom flats (Class C3) with additional windows and associated external areas. https://www.luton.gov.uk/ENVIRONMENT/PLANNING/REGIONAL%20AND%20LOCAL%20PLANNING/HIGHTOWN-MASTERPLAN/Pages/default.aspx,local-authority-eng:LUT,,2017-07-03,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IOWUGZKGM5000,permissioned,full planning permission,SHLAA588,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/587-and-588.pdf,2018-12-28
Land adjacent to 108 Frederick Street,yes,,2018-12-28,,0.01,6,6,Erection of a 2.5 storey building comprising 4 two bedroom 2 one bedroom flats,local-authority-eng:LUT,,2017-05-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000J9QKGLI000,permissioned,full planning permission,SHLAA591,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/591-and-592.pdf,2018-12-28
"Broadcasting House, 1 Hastings Street",yes,,2018-12-28,,0.10,31,31,The site also benefits from another extant permission (17/00508/COM). Change of use from office(s) (B1(a)) to (C3) dwellings - 37 flats (17 one bed flats & 20 Studio flats),local-authority-eng:LUT,,2018-07-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UHTKGLI000,permissioned,other,SHLAA592,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/591-and-592.pdf,2018-12-28
13 London Road,yes,,2018-12-28,,0.06,7,7,Conversion and change of use of single family dwelling to 5 two bedroom and 2 one bedroom flats and erection of two storey side and single storey rear extensions with rear dormer window,local-authority-eng:LUT,,2017-07-07,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000SXOKGLI000,permissioned,full planning permission,SHLAA593,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/593-and-594.pdf,2018-12-28
"Crown Life House, 41 - 43 Alma Street",yes,,2018-12-28,,0.02,6,6,The site also benefits from another extant permission (17/01190/COM). Erection of additional floor to provide two additional one bedroom flat units,local-authority-eng:LUT,,2018-01-12,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001N4OKGLI000,permissioned,full planning permission,SHLAA594,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/593-and-594.pdf,2018-12-28
25 Wellington Street,yes,,2018-12-28,,0.04,6,6,Conversion of existing building to provide 2 x 1 bedroom and 3 two bed units on the upper floors and external alterations,local-authority-eng:LUT,,2018-03-23,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CC1KGLI000,permissioned,full planning permission,SHLAA595,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/595-and-596.pdf,2018-12-28
23 - 27 Napier Road,yes,,2018-12-28,,0.04,6,6,Change of use from office(s) (B1(a)) to (C3) residential 6 flats with associated building operations,local-authority-eng:LUT,,2017-12-14,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001N1EKGLI000,permissioned,other,SHLAA596,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/595-and-596.pdf,2018-12-28
"Frank Lord House, 72 Chapel Street",yes,,2018-12-28,,0.04,20,20,Change of use from office(s) (B1(a)) to (C3) 20 residential units,local-authority-eng:LUT,,2017-12-19,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OSCKGLI000,permissioned,other,SHLAA597,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/597-and-598.pdf,2018-12-28
49 Cardiff Road,yes,,2018-12-28,,0.02,5,5,Change of use from office(s) (B1(a)) to (C3) - 5 Flats,local-authority-eng:LUT,,2018-03-20,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MNWKGLI000,permissioned,other,SHLAA598,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/597-and-598.pdf,2018-12-28
4 Eaton Green Road,,,2018-12-28,,0.29,13,12,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OMWOZ9KG09602,not permissioned,,SHLAA599,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/599-and-600.pdf,2018-12-28
