site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at Hill Top Farm, Kings Meaburn",,,2019-11-26,,0.84,10,10,,local-authority-eng:EDN,not owned by a public authority,,,,,17/KIN/0091,http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/KIN/0091,
"Land at Old Town, High Hesket",yes,,2019-11-26,,1.05,27,27,,local-authority-eng:EDN,not owned by a public authority,2017-08-23,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0853&ApplicationNumber=11%2F0853&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0840&ApplicationNumber=15%2F0840&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0841&ApplicationNumber=15%2F0841&AddressPrefix=&Postcode=&Submit=Search,,outline planning permission,17/HHE/0044,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0841/2.%2012-47-PL110a%20Site%20Location%201-2500%20at%20A4.pdf,
"Mayflower Cottage, Greystoke Gill",yes,,2019-11-26,,1.5,2,2,Planning permission was extant at 1/9/18,local-authority-eng:EDN,not owned by a public authority,2016-08-18,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0551&ApplicationNumber=08%2F0551&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0218&ApplicationNumber=15%2F0218&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0063&ApplicationNumber=17%2F0063&AddressPrefix=&Postcode=&Submit=Search,,full planning permission,17/GRE/0033,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0218/Site%20Location%20Plan.pdf,
"Land at Wetheriggs Pottery, Clifton Dykes, Penrith CA10 2DH",yes,,2019-11-26,,1.6,15,15,,local-authority-eng:EDN,not owned by a public authority,2017-02-03,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0792&submit1=View+current+applications,,full planning permission,17/CDY/0146,http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/CDY/0146,
"Former Thompsons Board Mill, Little Salkeld",yes,,2019-11-26,,1.83,18,18,,local-authority-eng:EDN,not owned by a public authority,2017-10-20,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0354&ApplicationNumber=14%2F0354&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0602&ApplicationNumber=17%2F0602&AddressPrefix=&Postcode=&Submit=Search,,reserved matters approval,17/LSA/0003,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0354/0354-Location%20Plan%20-%20fmr%20Thompsons%20Board%20Paper%20Mill%20Little%20Salkeld.pdf,
"Land at Beacon Farm, Eamont Bridge",yes,,2019-11-26,,1.91,24,24,Planning permission has lapsed (Outline: 09/0098; Reserved Matters: 15/0095),local-authority-eng:EDN,not owned by a public authority,,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0447&ApplicationNumber=08%2F0447&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=09/0098&ApplicationNumber=09%2F0098&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0446&ApplicationNumber=11%2F0446&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=13/0514&ApplicationNumber=13%2F0514&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0095&ApplicationNumber=15%2F0095&AddressPrefix=&Postcode=&Submit=Search,,,17/EAM/0001,http://eforms.eden.gov.uk/fastweb_upload/2009%20Planning%20Applications/09-0098/0098-Site-Plan.pdf,
"Land at Newbiggin, Blencow Quarry, Quarry Lane, Newbiggin, CA11 0DE",yes,,2019-11-26,,3.11,,,,local-authority-eng:EDN,not owned by a public authority,,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0731&ApplicationNumber=08%2F0731&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=09/0189&ApplicationNumber=09%2F0189&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0001&ApplicationNumber=11%2F0001&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=12/0405&ApplicationNumber=12%2F0405&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=12/0795&ApplicationNumber=12%2F0795&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0205&ApplicationNumber=17%2F0205&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0774&ApplicationNumber=17%2F0774&AddressPrefix=&Postcode=&Submit=Search,,outline planning permission,17/NEWS/0123,http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/NEWS/0123,
"Eden Grove, Bolton",yes,,2019-11-26,,8.5,31,31,,local-authority-eng:EDN,not owned by a public authority,2017-02-20,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=07/0603&ApplicationNumber=07%2F0603&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0288&ApplicationNumber=08%2F0288&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=10/0689&ApplicationNumber=10%2F0689&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0400&ApplicationNumber=11%2F0400&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0633&ApplicationNumber=15%2F0633&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0728&ApplicationNumber=15%2F0728&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0917&ApplicationNumber=15%2F0917&AddressPrefix=&Postcode=&Submit=Search,,full planning permission,17/BOL/0043,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0728/PL-01%20Existing%20Site%20Location%20Plan.pdf,
"21 Sandgate, Penrith",yes,,2019-11-26,,,1,1,,local-authority-eng:EDN,not owned by a public authority,2016-01-14,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0698&ApplicationNumber=11%2F0698&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/1027&ApplicationNumber=15%2F1027&AddressPrefix=&Postcode=&Submit=Search│http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0529&ApplicationNumber=16%2F0529&AddressPrefix=&Postcode=&Submit=Search,,full planning permission,17/PEN/0027,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1027/1027-Location-Plan.pdf,
"Potlands House, South Road, Kirkby Stephen",yes,,2019-11-26,,0.4,1,1,Permission in the process of being implemented at 1/9/18,local-authority-eng:EDN,,,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0075&submit1=View+current+applications,,full planning permission,18/KST/0001,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0075/17-0075-Amended-Location-Plan.pdf,
"Former Yanwath Care Home, Yanwath",yes,,2019-11-26,,0.5,8,8,site under construction at 1/9/18,local-authority-eng:EDN,,2017-06-30,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0159&submit1=View+current+applications,,full planning permission,18/YAN/0002,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0159/17-0159-Site%20Location%20Plan.pdf,
"Land at Fell View, Newbiggin",yes,,2019-11-26,,0.26,2,2,,local-authority-eng:EDN,,2017-11-10,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0725&submit1=View+current+applications,,full planning permission,18/NEWS/0003,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0725/17-0725-Location-Plan.pdf,
"The Croft, Low Wiend, Appleby",yes,,2019-11-26,,0.26,1,1,,local-authority-eng:EDN,,2018-02-01,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0764&submit1=View+current+applications,,full planning permission,18/APP/0004,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0764/17-0764-Site-Location-Plan.pdf,
"High Plains Lodge, Alston",yes,,2019-11-26,,0.5,2,2,,local-authority-eng:EDN,,2018-02-05,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/1054&submit1=View+current+applications,,full planning permission,18/ALS/0005,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-1054/17-1054-Site-Location-Plan.pdf,
"East House, Main Street, Shap",yes,,2019-11-26,,0.3,1,1,,local-authority-eng:EDN,,2018-02-20,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=18/0019&submit1=View+current+applications,,full planning permission,18/SHA/0006,http://eforms.eden.gov.uk/fastweb_upload/2018%20Planning%20Applications/18-0019/18-0019-Block-Plan.pdf,
"Temple Sowerby House Hotel, Temple Sowerby",yes,,2019-11-26,,0.6,3,3,,local-authority-eng:EDN,,2017-06-05,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0284&submit1=View+current+applications,,full planning permission,18/TEM/0007,http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0284/17-0284-Location%20Plan.pdf,
"The Lakes Free Range Egg Co. Meg Bank, Stainton",yes,,2019-11-26,,0.28,5,5,,local-authority-eng:EDN,,2018-04-24,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=18/0006&submit1=View+current+applications,,outline planning permission,18/STA/0008,http://eforms.eden.gov.uk/fastweb_upload/2018%20Planning%20Applications/18-0006/18-0006-Site-Location-Plan.pdf,
"Salt Pie Hall, Hartley",yes,,2019-11-26,,0.37,1,1,,local-authority-eng:EDN,,2018-04-20,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=18/0031&submit1=View+current+applications,,full planning permission,18/HAR/0009,http://eforms.eden.gov.uk/fastweb_upload/2018%20Planning%20Applications/18-0031/18-0031-Site-Location-Plan.pdf,
"Leavy Holme, Hesket Newmarket",yes,,2019-11-26,,1.3,1,1,,local-authority-eng:EDN,,2018-05-09,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=18/0031&submit1=View+current+applications,,full planning permission,18/HNM/0010,http://eforms.eden.gov.uk/fastweb_upload/2018%20Planning%20Applications/18-0195/18-0195-Location%20Plan.pdf,
"Goodbourne Croft, Hutton Row",yes,,2019-11-26,,0.3,1,1,,local-authority-eng:EDN,,2018-08-22,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=18/0541&ApplicationNumber=18%2F0541&AddressPrefix=&Postcode=&Submit=Search,,full planning permission,18/HUT/0011,http://eforms.eden.gov.uk/fastweb_upload/2018%20Planning%20Applications/18-0541/Plans-and-Supporting-Documents/18-0541-site-location-plan.pdf,
