site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at Stevens Road, Balby",yes,,2017-12-31,,2.47,196,196,"11/00246/EXTM - Erection of 112 houses and 84 apartments (being extension of time on planning application 06/00014/FULM, granted on 09/04/2008). Application approved by Planning Committee subject to S106. Erection of 196 dwellings (112 houses and 84 apartments)",local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,pending decision,,111,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Former Bloodstock Sales Site, Carr House Road",yes,,2017-12-31,,1.74,58,46,,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,253,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Plot 5A, off Carolina Way / Lakeside Boulevard",yes,,2017-12-31,,2,66,53,,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,261,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Plot 6, Lakeside Boulevard",yes,,2017-12-31,,3.11,109,87,"Has previously been granted planning permission (Ref:06/02537/FULA) for the erection of 308 apartments in 4 complexes, each varying in height between 2 and 4 storeys with limited 5 storey elements, with associated public open space, landscaped areas and car parking, together with a building for Class A3 use",local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,262,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Barnburgh House, Edlington Lane, New Edlington",yes,,2017-12-31,,0.24,9,7,,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,375,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Garden Street, Mexborough",,,2017-12-31,,0.51,19,15,,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,379,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Windhill, Whinhill Avenue, Mexborough",,,2017-12-31,,3.33,140,112,Former housing area that has been cleared of existing housing stock under housing renewal programme.,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,414,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Woodland View, Edwin Road, Woodlands",,,2017-12-31,,0.61,18,14,,local-authority-eng:DNC,owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,415,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Civic And Cultural Quarter, Waterdale",yes,,2017-12-31,,11.26,33,33,"08/02535/OUTA - This is a large mixed use Outline permission, a significant proportion has now come forward with Reserved Matters and indeed built. There is a 1ha site (Scarborough House) identified for residential uses that has not yet had Reserved Matters. Although this site has been temporary greened over, it previosuly contained Council Offices and car parking so is considered to be Brownfield. The capacity in this register reflects this part of the scheme only. Other residential elements are under construction (see 12/02500/REMM) and the original capacity of 450 units is no longer expected to materialise with a revised total of 130 units now expected. Mixed Use Civic & Cultural Quarter comprising new performance venue, public library, civic offices, A1/A2/A3/A4 retail, B1 offices, D2 leisure, C1 hotels and C3 residential and open space",local-authority-eng:DNC,owned by a public authority,2010-03-30,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,outline planning permission,440,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Askern Saw Mills, High Street, Askern",yes,,2017-12-31,,15.08,220,220,"08/01077/OUTA - Reserved Matters now submitted (16/01651/REMM) but not yet determined.. Mixed use redevelopment of saw mill and land to the south for up to 220 dwellings, up to 310 sq. m A1 use, up to 310 sq. m A3 use, up to 560 sq. m A4 use, up to 1400 sq. m B1c use, up to 8550 sq. m Class B2 use and public open space and retention of 3.81 ha of open storage in B8 use and existing building on approx. 15.17 ha of land",local-authority-eng:DNC,not owned by a public authority,2013-07-11,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,outline planning permission,569,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"28 Cow House Lane, Armthorpe",yes,,2017-12-31,,0.26,7,7,15/00828/FUL. Erection of 8 houses following demolition of existing bungalow and commercial premises,local-authority-eng:DNC,not owned by a public authority,2015-09-01,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,602,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Land off Bankwood Lane, Rossington",,,2017-12-31,,0.53,54,43,Previous planning permission (Ref: 11/01655/EXTM) but now lapsed. Subsequent temporary change of use from former factory and factory outlet to HGV parking for a period of 18 months (Retrospective - 16/02386/COUM). Residential development of 43 dwellings,local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,629,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Land At 41 Sandford Road, Balby",,,2017-12-31,,1.11,45,36,Previous planning permission (Ref: 11/02159/EXTM) but now lapsed. This was for a high density 3 x blocks apartment scheme totalling 125 units.. Residential development of 36 dwellings,local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,633,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Site At Former Yorkshire Main Colliery , Broomhouse Lane, Balby",yes,,2017-12-31,,17.6,375,375,14/02665/OUTM. Residential development for up to 375 dwellings and public house (Class A4). http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,2015-12-16,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,outline planning permission,646,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"163 Balby Road, Balby",,,2017-12-31,,0.16,11,9,Previous planning permission (Ref: 12/00648/FUL ) but now lapsed.. Alterations & conversions of former office and retail unit to form 9 apartments. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,654,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Site Of Former Rossington Colliery, West End Lane, New Rossington",yes,,2017-12-31,,51.7,1034,1034,"12/01107/OUTA - Outline permission capacity has been reduced to reflect subsequent Reserved Matters (15/00008/REMM & 14/02683/REM) approvals and starts on site for initial residential phases of this large development scheme.. Mixed use development comprising up to 1200 residential units, local superstore (Use Class A1), hotel, (Use Class C1), restaurant (Use Class A3/A4), fast food outlet (Use Class A3/A5), petrol filling station with ancillary retail (Sui Generis), community building (Use Class D1) and land for new primary school. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access",local-authority-eng:DNC,not owned by a public authority,2013-10-01,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,outline planning permission,662,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"The Embankment, Leach Lane Industrial Estate, Leach Lane, Mexborough",,,2017-12-31,,0.55,24,24,14/02813/FULM - Evidence provided from landowner/developer that site not currently viable as part of evidence submitted to Public Inquiry May 2017 hence excluded from 5YHLS. More recent evidence that the scheme will now go ahead however: http://wearedoncaster.co.uk/news/multimillion-pound-doncaster-waterfront-scheme-set-to-move-ahead/?utm_source=newsletter&amp;utm_medium=email&amp;utm_campaign=Mexborough&amp;utm_content=November%20(2). Erection of 17 houses & 7 apartments,local-authority-eng:DNC,not owned by a public authority,2016-01-18,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,687,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Former Earth Centre Car Park, Kilners Bridge, Denaby Main",yes,,2017-12-31,,6.63,175,175,14/02981/FULM. Residential development of 175 houses,local-authority-eng:DNC,not owned by a public authority,2015-10-15,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,691,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Red Lion Hotel, 41 Bank Street, Mexborough",,,2017-12-31,,0.06,16,16,"11/02702/FULM - Planning permission lapsed, but post 1st April 2017 base date hence excluded from 5YHLS but still identfied as being permissioned in the BF Register.. Conversion of existing public house to form 4 apartments and erection of apartment block containing 12 apartments",local-authority-eng:DNC,not owned by a public authority,2014-04-15,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,790,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Bentley House, Jossey Lane, Scawthorpe",yes,,2017-12-31,,2.28,80,80,12/01046/OUTM. Residential development following demolition of existing buildings and means of access. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,2014-06-18,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,outline planning permission,791,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Land at Former Industrial Estate, Briars Lane, Stainforth",yes,,2017-12-31,,4.14,152,152,13/00897/FULM. Residential development of 152 dwellings. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,2015-02-17,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,794,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"The Old Vicarage, Stonegate, Thorne",yes,,2017-12-31,,0.11,11,11,14/02119/FULM. Conversion former elderly persons residence to form 11 self contained apartments. http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,2014-12-16,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,permissioned,full planning permission,805,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Sandy Lane, Doncaster",,,2017-12-31,,1.3,49,39,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,833,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
"Warmsworth Reservoir, Warmsworth",,,2017-12-31,,0.6,29,18,,local-authority-eng:DNC,not owned by a public authority,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,not permissioned,,835,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2017-12-31
