site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Keswick Youth Centre,,,2017-12-07,,0.1,10,10,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/2010/2328,permissioned,,BF001,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF001.pdf,2017-12-07
"Land adjacent to Bridge End House, Haverthwaite",,,2017-12-07,,0.2,16,16,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/1995/5580,permissioned,,BF002,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF002.pdf,2017-12-07
"Former gas works site, Blue Hill Road, Ambleside",,,2017-12-07,,0.39,8,8,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/2007/5087,permissioned,,BF003,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF003.pdf,2017-12-07
"Former Auction Mart, Troutbeck",,,2017-12-07,,0.6,12,12,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/2012/3076,pending decision,,BF004,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF004.pdf,2017-12-07
"Valley End Service Station, Silecroft",,,2017-12-07,,0.3,10,10,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/2015/4040,pending decision,,BF005,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF005.pdf,2017-12-07
"Wellbank, Bootle",,,2017-12-07,,4.3,50,50,,national-park-authority:Q27159704,not owned by a public authority,,http://www.lakedistrict.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=7/2013/4004,permissioned,,BF006,http://www.lakedistrict.gov.uk/planning/planningpolicies/brownfield-land-register2/brownfield-land-pdf-maps/BF006.pdf,2017-12-07
