site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Mas Agraa Palace, Lynn St, Headland&Harbour",yes,,2018-12-10,,0.45,9,6,Previously had permission which has expired.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,BR11 - Former Mas Agraa Palace,,2017-12-17
"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",yes,,2018-12-10,,0.47,12,8,Former garden centre.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,BR12 - Garden Centre & Amenity Block,,2017-12-17
"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",yes,,2018-12-10,,3.38,100,80,Vacant land at hospital site. Previously had permission but expired.,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,BR13 - Hartlepool Hospital,,2017-12-17
"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",yes,,2018-12-10,,0.41,10,6,Former coffee shop and council offices,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,BR14 - Inspirations Coffee House,,2017-12-17
"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",yes,,2018-12-10,,0.4,76,76,3 apartment blocks on brownfield site at south east corner of Marina. 3 apartment blocks. Block 28 for 20 apartments. Block 31 approx 20 apartments. Block 32 for 36 apartments.,local-authority-eng:HPL,not owned by a public authority,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,permissioned,full planning permission,BR16 - Marina Slake Terrace_Blocks 28 32 31,,2017-12-17
"North Farm, Elwick, Rural West Ward",yes,,2018-12-10,,0.73,14,14,Conversion of old farm buildings - land owner looking to incorporate into wider development with allocation in the Local Plan. Change of Use and new build for 14 dwellings,local-authority-eng:HPL,not owned by a public authority,2016-04-06,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=103970,permissioned,full planning permission,BR17 - North Farm,,2017-12-17
"Oxford Road, Oxford Rd, Foggy Furze Ward",yes,,2018-12-10,,0.74,25,15,Site with commercial buildings which owner put forward in SHLAA,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,BR18 - Oxford Road,,2017-12-17
Seaton Coach Park,yes,,2018-12-10,,1.25,50,30,Car Park at Seaton Carew. Improvements to car park currently being considered.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,BR20 - Seaton Coach Park,,2017-12-17
"SouthofMaritimeAv, MaritimeAv, Headland&HabourWard",yes,,2018-12-10,,5.11,400,400,Brownfield vacant site to south of Marina.. apartment blocks,local-authority-eng:HPL,not owned by a public authority,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,permissioned,full planning permission,BR21 - South of Maritime Avenue,,2017-12-17
"Surtees Street, Headland&Harbour Ward",yes,,2018-12-10,,0.6,20,15,Former Focus Building,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,BR22 - Surtees Street,,2017-12-17
"The Woodcutter Pub, Kingsley Av, Rift House Ward",yes,,2018-12-10,,0.29,14,14,14 new dwellings on former pub site. Development has commenced on part of site.. 14 new dwellings on former pub site,local-authority-eng:HPL,not owned by a public authority,2015-02-03,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=99687,permissioned,full planning permission,BR23 - The Woodcutter Pub,,2017-12-17
"Trincomalee Wharf, Maritime Av, Headland&Harbour",yes,,2018-12-10,,0.64,50,20,Waterfront site. If apartments were built could accomodate a greater number than town houses.,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,BR24 - Trincomalee Wharf,,2017-12-17
