site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Former Carn Thomas Primary School now Council of the Isles of Scilly Children's Services, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",yes,,2018-05-22,,0.2,7,7,Conversion of historic old school building and demolition of later modern additions with replacement with new build residential accommodation.,local-authority-eng:IOS,not owned by a public authority,,,not permissioned,,POINT(-6.310517 49.916017),SHLAA A7-a,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,
"Former Carn Thomas Secondary School, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",yes,,2018-05-22,,0.6,26,26,The old Secondary School has now been demolished and the Council intends to develop this site for residential use.,local-authority-eng:IOS,owned by a public authority,,,not permissioned,,POINT(-6.310517 49.916017),SHLAA A7,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,
